gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Xkr4	46277.6578711052	-0.00335380577808072	0.0542872744192955	-0.061778857272832	0.950738940772357	0.986617890032472	1	1	0
Gm1992	1660.21452813556	-0.260956645031519	0.16815134744884	-1.55191527746107	0.120682496894195	0.552013621618959	1	1	0
Gm19938	2126.92325816719	-0.067927018022351	0.057432835023007	-1.18272096432537	0.236919752806235	0.652472310814614	1	1	0
Gm37381	1.7335574194244	-0.946671534808684	0.812686792354236	-1.16486639590427	0.244073077730343	NA	0.666666666666667	0.777777777777778	0.111111111111111
Rp1	35.1907261652557	-0.0647936663383939	0.272995246923754	-0.237343569415663	0.812390264047079	0.943263798187445	1	1	0
Sox17	13.9796542315477	-0.0759494663281399	0.585395095720476	-0.129740523764834	0.896771720182396	NA	1	0.888888888888889	0.111111111111111
Gm37587	1.44025190076509	-0.251091696410273	0.71318845050311	-0.352069212889164	0.724786356621535	NA	1	0.777777777777778	0.222222222222222
Gm37323	1.17725299675708	0.421310862518295	0.901958710784379	0.467106595325086	0.640423615756544	NA	0.666666666666667	0.555555555555556	0.111111111111111
Mrpl15	595.019130315788	0.058788761179845	0.0685029406069898	0.858193249208434	0.390785763088503	0.747917524336271	1	1	0
A930006A01Rik	60.7707166480255	-0.507919655569521	0.243400553129314	-2.08676459046366	0.0369094194167795	0.428651898514393	1	1	0
Lypla1	1084.49474207127	0.045104779639375	0.0454789541166743	0.991772579546588	0.321308476560478	0.707374440395023	1	1	0
Tcea1	2445.08688534709	-0.0141161580693608	0.033583737709795	-0.420327189050304	0.674246450229063	0.887439404897174	1	1	0
Rgs20	4900.48152294811	-0.176796954222864	0.136238675318302	-1.29770018542681	0.194390379932534	0.623808242306119	1	1	0
Gm16041	19.0711166430486	-0.294471917876323	0.316103916798521	-0.931566811505263	0.351560441535519	NA	1	1	0
Atp6v1h	4735.77129708712	0.0180494175605561	0.0503724028870503	0.35831956639091	0.720104177058345	0.906891045847939	1	1	0
Oprk1	420.888486022996	-0.058952816015987	0.187484594767412	-0.314440853602518	0.753186231762454	0.920527651565403	1	1	0
Npbwr1	3.85347996400665	0.29059195697989	0.466188046986646	0.623336352912141	0.533063513530871	NA	1	0.888888888888889	0.111111111111111
4732440D04Rik	820.055723778367	0.0958849835170467	0.0894755291155697	1.07163360155377	0.283884634793881	0.685116714135977	1	1	0
Rb1cc1	6120.89554520514	0.0578909472880097	0.0331925506886621	1.74409456600707	0.0811426014516184	0.501784692321984	1	1	0
Alkal1	24.5711884313039	0.00915195043826496	0.212412841020391	0.0430856740783689	0.965633239124304	0.990485142332981	1	1	0
St18	2931.11011415191	0.19477129570879	0.358745402121134	0.542923462035128	0.58718250118753	0.856034921399169	1	1	0
Gm57122	14.893180167579	-0.207186983164815	0.312391182412972	-0.66322929336373	0.507183713076047	NA	1	1	0
Pcmtd1	6881.68915746207	-0.042069440028784	0.0449887649292699	-0.935109912328654	0.34973165872704	0.722927911292047	1	1	0
Gm26901	731.9082242618	0.0397334913766655	0.0658241133206576	0.603631243509602	0.546088835868956	0.835774678606205	1	1	0
Gm30414	2.12027276809419	-0.572345504035811	0.724680683213652	-0.789789927196211	0.429650462612475	NA	0.777777777777778	0.777777777777778	0
Sntg1	38599.1547000275	0.0358406378968829	0.0485465631756146	0.738273433841882	0.460348306699282	0.788808125180692	1	1	0
Rrs1	115.856605112881	-0.152984014447309	0.118295563560303	-1.29323543371364	0.19592964395284	0.624281388608696	1	1	0
Adhfe1	356.578672552804	-0.220468510353292	0.121726064123119	-1.81118573036503	0.0701121063210416	0.482319109873611	1	1	0
2610203C22Rik	229.929124435934	0.0123284196214968	0.192502420136567	0.0640429331368962	0.948936041253147	0.986526565606352	1	1	0
Vxn	1435.30733215593	0.140411808096925	0.11640545250076	1.20623050793954	0.227728623778377	0.647453033690383	1	1	0
Mybl1	128.919207571544	0.0857174159975853	0.0908575329306679	0.943426628840946	0.345462727948064	0.720446403515789	1	1	0
Vcpip1	1358.61343862933	-0.00931750001796587	0.0598685563160861	-0.155632615705189	0.876322614573738	0.964350212337745	1	1	0
1700034P13Rik	57.8629383198684	0.0285970815927682	0.167762072451336	0.170462138282559	0.864646707818987	0.960891504205237	1	1	0
Sgk3	1898.23914452005	0.0443864424546798	0.0738198169826459	0.601280852065977	0.547652940816686	0.836749610109346	1	1	0
Snhg6	860.766394542193	-0.133648279128778	0.11079774589109	-1.20623644510015	0.227726335178886	0.647453033690383	1	1	0
Mcmdc2	540.083351384323	-0.0168624708609921	0.075309360815524	-0.223909361046072	0.822827831592152	0.946958142218226	1	1	0
Tcf24	8.28808837429256	0.131435912019955	0.308246104945673	0.42639926315734	0.66981693822638	NA	1	1	0
Ppp1r42	93.1304582078381	0.0291350969706724	0.0960832256284354	0.303227715140842	0.761716329062367	0.924033485468882	1	1	0
