gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Xkr4	15527.6445602848	0.110610559472018	0.0601297686338604	1.83953076795527	0.065837156721104	0.697347263055726	1	1	0
Gm1992	604.829854625604	-0.165603562423111	0.209776988462028	-0.789426731870006	0.429862637052474	0.881998239866344	1	1	0
Gm19938	707.033133301891	-0.0163776041426753	0.0844636471538675	-0.193901218980519	0.846253229205727	0.974383177361791	1	1	0
Gm37381	0.261221870649068	-0.931554853315947	2.12807341974052	-0.437745636346294	0.661570683425622	NA	0.222222222222222	0.222222222222222	0
Rp1	8.60439637458743	-0.0192625368566225	0.367134443546292	-0.0524672560562781	0.958156385265984	0.991096967509548	1	1	0
Sox17	1.01671313574859	0.850490062545856	1.17043617675861	0.726643690133698	0.467444256650874	NA	0.666666666666667	0.333333333333333	0.333333333333333
Gm37587	0.124135849721756	-0.129113792783266	3.12064023073702	-0.0413741358300609	0.96699763175395	NA	0.111111111111111	0.111111111111111	0
Gm37323	0.0730568749385262	-0.237944741065278	3.12174019685505	-0.0762218269492739	0.939242617806931	NA	0.111111111111111	0.111111111111111	0
Mrpl15	197.61573150913	0.0567014691651674	0.0707235963635535	0.801733397064459	0.422707192714071	0.877306097372088	1	1	0
A930006A01Rik	18.081243942259	-0.518140400950846	0.244111932269998	-2.12255253617738	0.0337913658812045	0.650891796374741	1	1	0
Lypla1	312.51724763504	0.0671521426757898	0.0678660264104498	0.989480985223114	0.322427868602979	0.846401670226757	1	1	0
Tcea1	802.59957772443	-0.0395223242361526	0.045296892215459	-0.872517347286451	0.382926208762985	0.862123378717121	1	1	0
Rgs20	949.988789698241	0.0492513614203954	0.116962568545455	0.421086523944239	0.673691901651735	0.94355729080383	1	1	0
Gm16041	4.02319455117807	-0.133697106590457	0.455039219007395	-0.293814469183774	0.768899678033434	NA	1	1	0
Atp6v1h	1495.98382905161	-0.00100052856026319	0.0556359508251423	-0.0179834899093886	0.985652024426127	0.997057625523872	1	1	0
Oprk1	185.833110396383	-0.0943492256421304	0.156703575670244	-0.602087254477666	0.547116058098866	0.915083568713591	1	1	0
Npbwr1	1.42061927971812	0.780489391729593	0.828382534692658	0.942184750453685	0.34609805994802	NA	0.777777777777778	0.666666666666667	0.111111111111111
