gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_0	percent_3	percent_difference
Xkr4	0	NA	NA	NA	NA	NA	0	0	0
Gm1992	0	NA	NA	NA	NA	NA	0	0	0
Gm19938	0	NA	NA	NA	NA	NA	0	0	0
Gm37381	0	NA	NA	NA	NA	NA	0	0	0
Rp1	0	NA	NA	NA	NA	NA	0	0	0
Sox17	0	NA	NA	NA	NA	NA	0	0	0
Gm37587	0	NA	NA	NA	NA	NA	0	0	0
Gm37323	0	NA	NA	NA	NA	NA	0	0	0
Mrpl15	0.381730355770568	1.0278936449081	3.31610840511245	0.309969856028649	0.756583879527751	0.99966113414925	0.25	0.2	0.05
A930006A01Rik	0	NA	NA	NA	NA	NA	0	0	0
Lypla1	0.577490496326535	0.673031127712617	2.34088785936031	0.287511050570588	0.773721041837424	0.99966113414925	0.5	0.6	0.1
Tcea1	0.854672679738607	-0.756184010018313	1.96474636007434	-0.384876147570367	0.700329178676776	0.99966113414925	0.75	0.4	0.35
Rgs20	0	NA	NA	NA	NA	NA	0	0	0
Gm16041	0	NA	NA	NA	NA	NA	0	0	0
Atp6v1h	0.37091931977193	-0.255932658219037	2.949030848821	-0.0867853445213559	0.930842137045307	0.99966113414925	0.5	0.4	0.1
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
4732440D04Rik	0.31890653073667	0.237005924493426	3.28619674518525	0.0721216478717148	0.942505098574476	0.99966113414925	0.25	0.4	0.15
Rb1cc1	2.17764564435909	0.736349776123476	0.966916335315061	0.761544457601435	0.446331935327508	0.99966113414925	0.75	0.8	0.05
Alkal1	0	NA	NA	NA	NA	NA	0	0	0
St18	0.119247521519142	-0.676680805518347	3.34014421707073	-0.202590295969852	0.839455275417859	0.99966113414925	0.25	0	0.25
Gm57122	0	NA	NA	NA	NA	NA	0	0	0
Pcmtd1	1.93524385485474	-1.27577760535457	1.01706846536591	-1.25436747750859	0.209708467933035	0.99966113414925	1	0.8	0.2
Gm26901	0	NA	NA	NA	NA	NA	0	0	0
Gm30414	0	NA	NA	NA	NA	NA	0	0	0
Sntg1	0	NA	NA	NA	NA	NA	0	0	0
Rrs1	0.0596237607595711	-0.30859226291659	3.3556617713237	-0.0919616707362197	0.926728492823449	0.99966113414925	0.25	0	0.25
Adhfe1	0	NA	NA	NA	NA	NA	0	0	0
2610203C22Rik	0	NA	NA	NA	NA	NA	0	0	0
Vxn	0	NA	NA	NA	NA	NA	0	0	0
Mybl1	0.0638580898092722	0.964869190958275	3.35723124321718	0.287400277507741	0.773805848736554	0.99966113414925	0	0.2	0.2
Vcpip1	0.0273101016555025	0.706487217656764	3.36041616035353	0.21023801337226	0.833481912108779	0.99966113414925	0	0.2	0.2
1700034P13Rik	0	NA	NA	NA	NA	NA	0	0	0
Sgk3	0.114804379739311	1.30542713204326	3.34875858964894	0.389824198160582	0.696666548997863	0.99966113414925	0	0.4	0.4
Snhg6	0	NA	NA	NA	NA	NA	0	0	0
Mcmdc2	0	NA	NA	NA	NA	NA	0	0	0
Tcf24	0	NA	NA	NA	NA	NA	0	0	0
Ppp1r42	0	NA	NA	NA	NA	NA	0	0	0
Gm15818	0	NA	NA	NA	NA	NA	0	0	0
Gm57177	0	NA	NA	NA	NA	NA	0	0	0
Cops5	0.0869338624150736	0.139290256451339	3.35203854646721	0.0415538945988973	0.966854328249101	0.99966113414925	0.25	0.2	0.05
Cspp1	1.16000693558647	0.208017488094053	1.75823182351561	0.118310614852892	0.905821547035671	0.99966113414925	0.5	0.4	0.1
Arfgef1	1.71453643210881	-0.519723049662165	1.13496617755333	-0.457919416402824	0.647010336800152	0.99966113414925	0.75	0.8	0.05
Cpa6	0	NA	NA	NA	NA	NA	0	0	0
Prex2	14.4816084207737	0.0425583536361831	0.358183750051761	0.11881709773275	0.905420262610712	0.99966113414925	1	1	0
A830018L16Rik	0	NA	NA	NA	NA	NA	0	0	0
Sulf1	2.2361232482247	-3.43481178081723	1.11621801445955	-3.07718719490503	0.00208964028210182	0.99966113414925	1	0.2	0.8
Slco5a1	0	NA	NA	NA	NA	NA	0	0	0
Gm29283	0	NA	NA	NA	NA	NA	0	0	0
Prdm14	0	NA	NA	NA	NA	NA	0	0	0
Ncoa2	3.43547495703228	-1.44457632090039	0.724472529158642	-1.99396976801595	0.0461553584760567	0.99966113414925	1	0.8	0.2
