gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_0	percent_3	percent_difference
Xkr4	0	NA	NA	NA	NA	NA	0	0	0
Gm1992	0	NA	NA	NA	NA	NA	0	0	0
Gm19938	0	NA	NA	NA	NA	NA	0	0	0
Gm37381	0	NA	NA	NA	NA	NA	0	0	0
Rp1	0	NA	NA	NA	NA	NA	0	0	0
Sox17	0	NA	NA	NA	NA	NA	0	0	0
Gm37587	0	NA	NA	NA	NA	NA	0	0	0
Gm37323	0	NA	NA	NA	NA	NA	0	0	0
Mrpl15	0.0248565800385324	-0.168367163590195	3.1335121428305	-0.0537311348786124	0.957149376577862	0.999789967522051	0.2	0	0.2
A930006A01Rik	0.0726922195513812	-0.338735622086234	3.13666458764509	-0.107992299661389	0.914001800466981	0.999789967522051	0.2	0	0.2
Lypla1	0.639745542363431	-0.345486552999818	1.51464337485954	-0.228097622670984	0.819570348219052	0.999789967522051	0.8	0.4	0.4
Tcea1	0.839030379273162	0.974330831766261	1.25229071584255	0.778038852672262	0.436546108828903	0.999789967522051	0.6	0.6	0
Rgs20	0	NA	NA	NA	NA	NA	0	0	0
Gm16041	0	NA	NA	NA	NA	NA	0	0	0
Atp6v1h	1.31738676982656	0.577862411440623	1.13068774250288	0.511071615724313	0.609300910484159	0.999789967522051	0.6	0.6	0
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
4732440D04Rik	0.126658839140073	0.397727045706956	3.11547910830524	0.127661599349742	0.898416780647547	0.999789967522051	0.2	0.2	0
Rb1cc1	1.82327057462581	-1.5063336605802	0.918091834257948	-1.64072220705209	0.100855092981695	0.999789967522051	1	0.6	0.4
Alkal1	0	NA	NA	NA	NA	NA	0	0	0
St18	0.312748806054815	-0.676513726156572	3.0017112341989	-0.225376018335462	0.821686766346775	0.999789967522051	0.4	0.2	0.2
Gm57122	0	NA	NA	NA	NA	NA	0	0	0
Pcmtd1	4.62755389901832	-0.995379602303077	0.563517208850886	-1.76636948556165	0.077333880996016	0.999789967522051	1	0.8	0.2
Gm26901	0.0937602037311082	1.00026737506905	3.13232073537199	0.319337468789018	0.749470622867209	0.999789967522051	0	0.2	0.2
Gm30414	0	NA	NA	NA	NA	NA	0	0	0
Sntg1	0	NA	NA	NA	NA	NA	0	0	0
Rrs1	0	NA	NA	NA	NA	NA	0	0	0
Adhfe1	0.699898020125859	-1.05085332364318	1.59475182433724	-0.658944738363856	0.509931255619124	0.999789967522051	0.6	0.4	0.2
2610203C22Rik	6.39045995950557	0.364151967229925	0.415068163761857	0.877330518268453	0.380307140599695	0.999789967522051	1	1	0
Vxn	0	NA	NA	NA	NA	NA	0	0	0
Mybl1	0	NA	NA	NA	NA	NA	0	0	0
Vcpip1	1.08812071297237	1.24421914005372	1.16012737246443	1.0724849439684	0.283502272900611	0.999789967522051	0.4	0.8	0.4
1700034P13Rik	0.0153891358126016	0.578332608420469	3.13958905932728	0.184206466990425	0.853851486370203	0.999789967522051	0	0.2	0.2
Sgk3	3.22306231436179	-0.548920372818762	0.645502696878281	-0.850376575455685	0.395115755184083	0.999789967522051	0.8	1	0.2
Snhg6	0.589567518633545	-1.36536474833896	1.68525598322708	-0.810182406665862	0.417835347483385	0.999789967522051	0.8	0.2	0.6
Mcmdc2	0	NA	NA	NA	NA	NA	0	0	0
Tcf24	0	NA	NA	NA	NA	NA	0	0	0
Ppp1r42	0	NA	NA	NA	NA	NA	0	0	0
Gm15818	0	NA	NA	NA	NA	NA	0	0	0
Gm57177	0	NA	NA	NA	NA	NA	0	0	0
Cops5	1.21851710020851	-0.807234229556416	1.11499162573595	-0.723982325000512	0.469076586300164	0.999789967522051	0.8	0.8	0
Cspp1	0.975211643952132	-0.353888835720116	1.1597504998303	-0.305142214443449	0.760257840905772	0.999789967522051	0.8	0.6	0.2
Arfgef1	2.50199148601925	-0.210162419006176	0.729042350533184	-0.288271893741802	0.773138619919785	0.999789967522051	0.8	0.8	0
Cpa6	0	NA	NA	NA	NA	NA	0	0	0
Prex2	0.204985780717487	-0.930236525278084	3.10109887880243	-0.299969966013248	0.764200064918494	0.999789967522051	0.4	0.2	0.2
A830018L16Rik	0	NA	NA	NA	NA	NA	0	0	0
Sulf1	0	NA	NA	NA	NA	NA	0	0	0
Slco5a1	0	NA	NA	NA	NA	NA	0	0	0
Gm29283	0	NA	NA	NA	NA	NA	0	0	0
