gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Xkr4	29956.0902048392	-0.104858713773866	0.0696813879192362	-1.50483101592928	0.132367527472315	0.821522862848433	1	1	0
Gm1992	1038.79261059466	-0.345220204347358	0.169432116099538	-2.03751338467937	0.0415986220321434	0.722947167233031	1	1	0
Gm19938	1392.12961320448	-0.142125872284353	0.0756392015747493	-1.87899752146246	0.0602448316511195	0.750114111843464	1	1	0
Gm37381	0.470116941512719	-0.939840650303506	1.33782811939514	-0.702512256005222	0.482359761185739	0.956373267190561	0.222222222222222	0.555555555555556	0.333333333333333
Rp1	13.2333044320333	-0.264336032541339	0.308328671168912	-0.857319014606096	0.391268602738714	0.933525454724952	1	1	0
Sox17	1.00682511976555	1.45961946363303	0.976607781721629	1.49458102930525	0.13502382019903	0.824219354348896	0.888888888888889	0.222222222222222	0.666666666666667
Gm37587	0.187850953795958	0.00851269723781987	2.83615652475991	0.00300149063124804	0.997605160561763	0.99967689018298	0.222222222222222	0.111111111111111	0.111111111111111
Gm37323	0.429688228802753	-0.462627636286601	1.50758400620718	-0.306866903855324	0.758944681330106	0.99967689018298	0.333333333333333	0.333333333333333	0
Mrpl15	349.091663181832	0.0553702963214756	0.0759625885804132	0.728915343147649	0.466053448752338	0.954098334967934	1	1	0
A930006A01Rik	36.8544971828358	-0.462655417176305	0.278028719147246	-1.66405621187385	0.0961011965489347	0.79281178200929	1	1	0
Lypla1	604.954591187669	0.0343967183739359	0.0561421711821713	0.612671680657393	0.54009345132033	0.969347100679186	1	1	0
Tcea1	1382.16926669037	-0.0123961353613962	0.0396046852227974	-0.312996689448769	0.754283177317284	0.99967689018298	1	1	0
Rgs20	1368.12241892352	-0.0293623260481927	0.136026685178463	-0.215857101933126	0.829099136459587	0.99967689018298	1	1	0
Gm16041	5.91728913859648	-0.144555595954305	0.400939337998178	-0.360542312151374	0.718441620640166	0.999631416810987	1	1	0
Atp6v1h	2971.01583389985	0.00391282674516452	0.048640234834463	0.0804442404211454	0.935883942123991	0.99967689018298	1	1	0
Oprk1	230.683989670512	-0.0641748139007959	0.216726854485711	-0.296109192619815	0.76714669393424	0.99967689018298	1	1	0
Npbwr1	2.43317069924385	-0.0805437154847603	0.562274564545198	-0.143246236916139	0.886095714544102	0.99967689018298	1	0.888888888888889	0.111111111111111
4732440D04Rik	446.288594320295	0.205787087878855	0.0941047153450672	2.18678827223765	0.0287579840105746	0.696400950201807	1	1	0
Rb1cc1	3931.96718304743	0.0422887296599044	0.0357226762612076	1.18380631256978	0.236489742823094	0.877634818946633	1	1	0
Alkal1	22.6646040934716	-0.0688603498152955	0.239519490776766	-0.28749372166741	0.773734308517677	0.99967689018298	1	1	0
St18	258.08447878742	0.0090191092717745	0.364003874693418	0.0247775089739658	0.980232430789204	0.99967689018298	1	1	0
Gm57122	7.87130455482153	0.253934968168587	0.410555017556769	0.618516294551131	0.536235060078627	0.968469215034532	1	1	0
Pcmtd1	4259.83843607943	-0.0366407786917034	0.047084900206372	-0.778185331839034	0.436459762814696	0.946237146218899	1	1	0
