gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_0	percent_3	percent_difference
Xkr4	3.41785386488383	-0.757056996283934	1.28955074451756	-0.58707034174693	0.557156465394247	NA	0.75	0.6	0.15
Gm1992	0	NA	NA	NA	NA	NA	0	0	0
Gm19938	0	NA	NA	NA	NA	NA	0	0	0
Gm37381	0.457600225697558	2.04724498155476	2.74506346781671	0.745791492822219	0.455793379759438	NA	0	0.6	0.6
Rp1	4.62910593343263	-0.474927285686028	0.736384497039366	-0.644944709720904	0.518963016625203	NA	1	1	0
Sox17	0.264826893451206	-0.825370199857719	3.37863984117053	-0.244290672773151	0.807005706734373	NA	0.25	0.2	0.05
Gm37587	0.151770290609987	0.328009887455325	3.38595719416558	0.0968736072684341	0.922826768555022	NA	0	0.2	0.2
Gm37323	0.304453756030425	-1.05810604710414	3.09330607175736	-0.342063159143839	0.732303361669796	NA	0.5	0.2	0.3
Mrpl15	7.10343990987412	-0.478802027780004	0.732159658412379	-0.65395849426919	0.513138546554522	NA	1	1	0
A930006A01Rik	0.666934069632961	1.16188095637398	2.03573860211673	0.570741722520699	0.568174732187848	NA	0.25	0.8	0.55
Lypla1	24.0747440460314	-0.510200599465668	0.340264889198179	-1.49942182006476	0.133764236443345	0.996668851934319	1	1	0
Tcea1	37.7561738631774	-0.266115191384093	0.294604539231408	-0.90329630384637	0.366368657689398	0.996668851934319	1	1	0
Rgs20	0.176927904619185	1.01056619825614	3.3902273821661	0.298082129703779	0.76564048038007	NA	0	0.2	0.2
Gm16041	0	NA	NA	NA	NA	NA	0	0	0
Atp6v1h	23.4908372508316	0.861686125055104	0.460456108045966	1.87137516475096	0.0612930987616462	0.872633388797623	1	1	0
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
4732440D04Rik	38.0987311868476	-0.0500098031904132	0.295053483677741	-0.169494027208417	0.865408069991964	0.996668851934319	1	1	0
Rb1cc1	86.5136214721959	-0.0608756336955902	0.204391518825022	-0.297838354769042	0.76582653939224	0.996668851934319	1	1	0
Alkal1	0.42966799348861	-0.468801248583221	3.14653175637584	-0.148989835438109	0.881561653588895	NA	0.25	0.2	0.05
St18	0.697691527937315	-0.640881910449346	2.39187033367064	-0.267941744762488	0.788744160430963	NA	0.25	0.4	0.15
Gm57122	0	NA	NA	NA	NA	NA	0	0	0
Pcmtd1	86.7381731208434	0.0460364290716242	0.239164816442391	0.192488300563696	0.847359731356367	0.996668851934319	1	1	0
Gm26901	0	NA	NA	NA	NA	NA	0	0	0
Gm30414	0	NA	NA	NA	NA	NA	0	0	0
Sntg1	0.452226411364875	-2.57597230098757	3.32886713161085	-0.773828512566992	0.439032208892336	NA	0.25	0	0.25
Rrs1	0.894978836054359	-1.92238364338658	1.70060562985668	-1.13041119565657	0.258302998765243	NA	1	0.4	0.6
Adhfe1	18.7642054989603	-0.397657906662606	0.446119190641139	-0.891371442889765	0.372729932695498	0.996668851934319	1	1	0
2610203C22Rik	2.24646180916338	1.21795310277562	1.19859626809448	1.01614958697636	0.309558158787222	NA	1	0.8	0.2
Vxn	0	NA	NA	NA	NA	NA	0	0	0
Mybl1	1.5053611106112	0.287706039575869	1.42303767718154	0.202177387281619	0.839778050424138	NA	0.75	0.6	0.15
Vcpip1	16.4087961150158	0.727843150343625	0.467471746779387	1.55697783953372	0.119475746886627	0.972441838583562	0.75	1	0.25
