gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Ctnna3	5.00490132096559e-10	-0.664189906119931	8.96778218690614e-06	0.508	0.656	0.148
Gnai1	1.30998537293697e-09	-1.70576732036548	2.34723179122846e-05	0.053	0.147	0.094
Olig1	7.36191425405655e-09	0.830488787977206	0.000131910779604185	0.379	0.223	0.156
Syt11	1.62690322009162e-08	0.887191731048764	0.000291508518976016	0.341	0.195	0.146
Rpl13	4.92689627063346e-08	0.886079792570449	0.000882801273772103	0.287	0.155	0.132
Arhgef3	4.93168102201181e-08	1.13460717426985	0.000883658605524077	0.244	0.134	0.11
Rac1	6.53156060891795e-08	1.39055625719312	0.00117032502990592	0.129	0.057	0.072
Fat3	9.61428420904946e-08	0.435622661885246	0.00172268744457748	0.638	0.479	0.159
Stxbp6	1.07086040985938e-07	-0.612896040285544	0.00191876768238603	0.204	0.258	0.054
Arhgap5	1.19357994430886e-07	-0.778596902733189	0.00213865654421261	0.164	0.212	0.048
Cers4	2.06703396241861e-07	1.11833501319837	0.00370371145386166	0.197	0.107	0.09
Clcn4	3.65463730721215e-07	1.47170080611469	0.00654837912706273	0.129	0.053	0.076
Gabrb1	6.26560010963851e-07	-0.88931871215435	0.0112267022764503	0.215	0.319	0.104
Plcb1	6.4873067070852e-07	-0.317410461659244	0.0116239561577553	0.885	0.926	0.041
Ptprs	7.32741219022963e-07	0.590231331203452	0.0131292571624534	0.458	0.317	0.141
Nbeal1	9.12620191012595e-07	0.884931260961586	0.0163523285825637	0.286	0.16	0.126
BC005537	1.39904383832853e-06	-1.23659502853934	0.0250680674951707	0.065	0.135	0.07
Slc25a3	1.54116556399884e-06	-1.76561555022298	0.0276146045757312	0.03	0.105	0.075
Fgfr2	1.78853768162512e-06	-0.794292226930099	0.032047018179359	0.192	0.311	0.119
Cdkl5	1.81547654527935e-06	1.07097797762072	0.0325297087383153	0.207	0.103	0.104
Baalc	2.16019324792957e-06	-1.31620271697187	0.038706342616402	0.062	0.118	0.056
Bcan	2.31554776213015e-06	0.437479487702896	0.0414899848018479	0.643	0.5	0.143
Myo5a	3.13439356270751e-06	0.4590858819879	0.0561620638565931	0.584	0.475	0.109
