gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Mat2a	2.16465834119851e-24	0.762295987621773	3.87863481575949e-20	0.348	0.233	0.115
C4b	9.14981807951187e-20	1.91812559291366	1.63946440348694e-15	0.1	0.035	0.065
Sarnp	1.81950978043603e-15	0.946537014871581	3.26019762458529e-11	0.124	0.074	0.05
Syt11	1.2124015304483e-14	-0.473905930076146	2.17238106225727e-10	0.269	0.348	0.079
Bclaf1	4.30285032728286e-13	0.726799336585043	7.70984721642542e-09	0.168	0.101	0.067
Son	1.86978742553364e-11	0.299898438595541	3.35028510907117e-07	0.623	0.535	0.088
Sfpq	7.42306542049656e-11	0.424232284042664	1.33006486204457e-06	0.302	0.237	0.065
Luc7l2	1.44266807387266e-10	0.265760200908544	2.58497265476503e-06	0.764	0.674	0.09
Eml6	3.74748384048812e-10	0.660250652010388	6.71474154538661e-06	0.187	0.115	0.072
Negr1	5.16972075461255e-10	-1.42207214546796	9.26310564811476e-06	0.041	0.107	0.066
Robo1	7.50609819171419e-10	-0.391361973796957	1.34494267399135e-05	0.534	0.626	0.092
Rbm5	1.22312404353833e-09	0.40608594804146	2.19159366121198e-05	0.322	0.251	0.071
Mobp	2.60042702245484e-09	0.231950973206748	4.65944513883458e-05	0.813	0.777	0.0359999999999999
Kansl1	4.69634312992367e-09	0.304753545675599	8.41490762019724e-05	0.391	0.328	0.063
Adipor2	4.70909728345732e-09	0.538091586686361	8.43776051249882e-05	0.604	0.482	0.122
Eif4g1	1.01075534213964e-08	0.712456629206271	0.000181107142204582	0.142	0.093	0.049
Efr3b	1.05106473889345e-08	0.780296659811248	0.000188329779914929	0.111	0.07	0.041
Slc44a1	1.88972639900141e-08	0.189809221171292	0.000338601176173072	0.655	0.596	0.0590000000000001
Spred1	2.17425832648427e-08	-0.453934503232614	0.000389583606939451	0.106	0.139	0.033
Kazn	2.37715706241009e-08	0.459177076636698	0.00042593900244264	0.339	0.278	0.061
Hipk3	3.72935974202528e-08	-0.39629340185291	0.00066822667857609	0.089	0.108	0.019
Scd2	6.1265045543987e-08	-0.314886362247117	0.00109774708605716	0.514	0.59	0.076
Ccar1	6.74819135125409e-08	0.414573527738494	0.00120914092631771	0.152	0.125	0.027
Npepps	8.29170585017543e-08	0.377892852174992	0.00148570785423443	0.376	0.31	0.066
Nktr	9.87491706677454e-08	0.36322111717118	0.00176938764002466	0.284	0.223	0.061
Camta1	1.00427572822827e-07	-0.441199193189553	0.00179946124983941	0.077	0.107	0.03
Fbxw15	1.15808277782671e-07	-0.596936926878141	0.0020750527213099	0.092	0.128	0.036
Dgki	1.22546245837762e-07	0.202815249519828	0.00219578363292102	0.761	0.743	0.018
Tanc2	1.40949797344464e-07	-0.448769739373096	0.00252553846881811	0.223	0.284	0.061
Akt3	1.45198039272971e-07	-0.841853741850861	0.0026016584676931	0.069	0.101	0.032
Ap1g1	1.49053173407196e-07	0.532100704494206	0.00267073476111014	0.101	0.078	0.023
Btbd9	1.82215199464032e-07	-0.275525249698927	0.00326493194399652	0.173	0.199	0.026
Opcml	2.33591130430716e-07	-0.688220354385059	0.00418548587505758	0.19	0.278	0.088
Fth1	2.47767847430587e-07	-0.27687121174344	0.00443950429026126	0.637	0.676	0.039
9330159F19Rik	3.20007747657962e-07	0.753534744336204	0.00573389882253537	0.16	0.103	0.057
Mboat2	8.86062052024432e-07	0.588508207145393	0.0158764598481738	0.142	0.101	0.041
Brd1	1.07021892812592e-06	0.639736504838452	0.0191761827541603	0.101	0.067	0.034
Slc13a1	1.16861285423248e-06	-0.733833795928041	0.0209392051221376	0.08	0.113	0.033
Phf12	1.1858201806085e-06	0.499247037875303	0.021247525996143	0.118	0.086	0.032
Cdc42bpa	1.57625096496903e-06	0.162086676268526	0.028243264790315	0.872	0.834	0.038
Ubr1	1.61663699121311e-06	0.392248657076674	0.0289669016085566	0.2	0.166	0.034
Stox2	1.72662343265105e-06	0.282986219533144	0.0309376386662415	0.295	0.235	0.06
Zcchc7	2.36832076473958e-06	0.227673502678066	0.0424355714626038	0.598	0.527	0.071
Rictor	2.42834594113598e-06	0.330589815487531	0.0435111025732744	0.197	0.174	0.023
Thoc2	2.59990118256223e-06	0.54375908877855	0.0465850293891501	0.191	0.142	0.049
Tcf25	2.81538736777886e-06	-0.195212962025957	0.0504461108558616	0.172	0.19	0.018
Nav3	3.07909588993391e-06	-0.806539902250111	0.0551712401558358	0.078	0.151	0.073
Spop	3.29155819525421e-06	0.404108446748225	0.0589781397425649	0.281	0.223	0.058
Fa2h	3.42854415724844e-06	0.122723925390433	0.0614326542095776	0.681	0.623	0.0580000000000001
Pcmtd1	5.77052275399276e-06	0.398327517164166	0.103396226706042	0.214	0.157	0.057
