gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Zdhhc9	3.53522195394587e-05	-7.7492816862697	0.63344106970802	0	0.243	0.243
Marchf3	6.45373736538743e-05	7.80038738167387	1	0.27	0	0.27
Ppp4r3a	6.45373736538748e-05	6.38420275102309	1	0.27	0	0.27
Nr6a1	0.00010077817652499	-1.80029858176299	1	0.127	0.405	0.278
Ppp6r3	0.000128717333753385	-2.34694467375515	1	0.063	0.324	0.261
Fgf13	0.000150291859368735	2.40399397499051	1	0.635	0.189	0.446
Hnmt	0.00015526879434202	-6.54484642548556	1	0	0.162	0.162
Papss1	0.000155268794342023	-6.51592107862651	1	0	0.162	0.162
Atp8a1	0.000168027398326424	1.11375924833019	1	0.778	0.324	0.454
Cadm1	0.000366964286953343	1.28009836463861	1	0.667	0.216	0.451
Zcchc8	0.00039370494896674	-6.66156307620494	1	0	0.162	0.162
Fbxl17	0.000407535667073355	1.06477168973063	1	0.778	0.405	0.373
Prune2	0.000524237306430038	6.8943527785289	1	0.254	0	0.254
Scd2	0.000626451762631273	-7.07121213363934	1	0	0.189	0.189
Dgkz	0.000652107280313105	6.2090539121255	1	0.222	0	0.222
Slf1	0.000669701532830089	-6.27319562993013	1	0	0.135	0.135
Ust	0.000669701532830089	-6.20299709496094	1	0	0.135	0.135
Tfdp2	0.00066970153283009	-6.09256744362742	1	0	0.135	0.135
Ptgds	0.000669701532830092	-6.59095983444125	1	0	0.135	0.135
Ints8	0.000669701532830093	-6.11316006240224	1	0	0.135	0.135
Il16	0.000669701532830095	-6.85737404897265	1	0	0.135	0.135
Chst11	0.000786087622579551	2.93934311698672	1	0.413	0.054	0.359
Lcorl	0.000787081184029737	-2.62582923093082	1	0.095	0.324	0.229
Slc24a3	0.000814260655878234	-1.81711099862814	1	0.048	0.297	0.249
Atp6v1c1	0.000982020941634353	6.00648148352161	1	0.175	0	0.175
Camk1d	0.000987746053040751	1.57436392130356	1	0.746	0.405	0.341
Scfd2	0.00116200531531278	-4.62618458204378	1	0.016	0.189	0.173
Ctps2	0.00127642010635787	-3.16364533412682	1	0.032	0.243	0.211
Serpine2	0.00135546731309679	6.29478461170935	1	0.222	0	0.222
Srsf10	0.00151641260572999	5.66255410853692	1	0.159	0	0.159
Mrc1	0.00154016765160369	-5.2605806333191	1	0.032	0.135	0.103
Bcl2	0.00161938642186257	7.4846231594923	1	0.19	0	0.19
Cryl1	0.00177012749768988	-2.32696745774377	1	0.111	0.324	0.213
Oxct1	0.00215737700421371	6.36763438512539	1	0.206	0	0.206
Dctn2	0.00233244097110087	5.65307599999024	1	0.143	0	0.143
Taok3	0.00242398526690816	2.37940702605401	1	0.476	0.108	0.368
Abr	0.00247957751380698	2.42583848809556	1	0.381	0.054	0.327
Ufl1	0.00253098049762419	6.01574074396208	1	0.175	0	0.175
Stard3	0.00253098049762421	6.03334695826201	1	0.175	0	0.175
Sirpa	0.00263222261434678	1.02545229950546	1	0.714	0.432	0.282
Man1a	0.00279759673428072	-2.80204817054895	1	0.127	0.459	0.332
Hacd4	0.00281460527654068	-6.17930949421777	1	0	0.108	0.108
C2cd5	0.00281460527654069	-5.55814818423915	1	0	0.108	0.108
Cluap1	0.00281460527654069	-6.05645652473255	1	0	0.108	0.108
Dnaja2	0.00281460527654069	-6.1814203863019	1	0	0.108	0.108
Polg2	0.0028146052765407	-5.97746702176269	1	0	0.108	0.108
Stt3b	0.0028146052765407	-5.77781507748402	1	0	0.108	0.108
Atg4c	0.0028146052765407	-5.49278356692286	1	0	0.108	0.108
Psmb2	0.0028146052765407	-6.49831964402486	1	0	0.108	0.108
Akap17b	0.00281460527654071	-6.10557021885348	1	0	0.108	0.108
Kcnab1	0.00281460527654071	-6.88181633355187	1	0	0.108	0.108
Uchl4	0.00281460527654071	-6.4775135461753	1	0	0.108	0.108
Isy1	0.00281460527654072	-6.92706721216516	1	0	0.108	0.108
Akt2	0.00281460527654073	-6.01960772750427	1	0	0.108	0.108
Dennd2a	0.00281460527654073	-5.9238488538314	1	0	0.108	0.108
Senp8	0.00281460527654073	-5.98059990456442	1	0	0.108	0.108
Eif2s1	0.00310532363676969	-2.04659642849937	1	0.048	0.243	0.195
Vps13a	0.00324473885717911	-3.00276212074346	1	0.016	0.162	0.146
Paip2	0.00324473885717912	-3.00125904503331	1	0.016	0.162	0.146
Hk2	0.00339784317147951	1.86654992196676	1	0.492	0.189	0.303
Tlk1	0.00342839184093918	2.03494395789083	1	0.302	0.054	0.248
Tbcd	0.00357652903055138	5.35831398000811	1	0.127	0	0.127
Bicral	0.00388444566873151	-3.55399470007553	1	0.032	0.27	0.238
Fnip2	0.00392789176200921	2.01336113880876	1	0.444	0.135	0.309
Rnf138	0.0039372594785785	5.8482305646614	1	0.159	0	0.159
Stat1	0.00393725947857856	5.72714891140677	1	0.159	0	0.159
Irak1	0.00393725947857857	5.80310092427028	1	0.159	0	0.159
Tent5a	0.00415180342681128	-6.77026012022333	1	0	0.135	0.135
Dock2	0.00465482109140397	0.741096111996205	1	0.889	0.703	0.186
Trim44	0.00486985294768192	-1.48649456148845	1	0.175	0.27	0.095
Rnase4	0.00497504246987652	-3.39441090906167	1	0.048	0.27	0.222
Galk2	0.00498124561759589	-3.43937113461761	1	0.016	0.216	0.2
Trim30a	0.00507813153098922	1.30083316562939	1	0.413	0.135	0.278
Ric8b	0.00536903376475556	5.89956234232235	1	0.175	0	0.175
St8sia6	0.00536903376475556	6.01861827698433	1	0.175	0	0.175
Cfap97	0.00536903376475559	6.19834628444524	1	0.175	0	0.175
H2-D1	0.0053690337647556	6.2981924051459	1	0.175	0	0.175
Dock7	0.00539219403122407	-3.89174032764846	1	0.016	0.162	0.146
Fndc3b	0.00551954775121863	-1.80757900702062	1	0.127	0.297	0.17
Smad3	0.00577757917901079	1.78822060305076	1	0.317	0.081	0.236
Cd86	0.00609397334177027	-0.264581417834508	1	0.444	0.27	0.174
Zfp329	0.00610066819608162	5.69735617278127	1	0.143	0	0.143
Nrp2	0.00610066819608165	5.94810083309477	1	0.143	0	0.143
Ahcyl2	0.00615105588007747	-3.4614120849626	1	0.016	0.162	0.146
Wsb1	0.00615681791900163	1.79869722250711	1	0.365	0.081	0.284
Nav2	0.00632784973739663	-0.934961275156818	1	0.921	0.865	0.056
Cdip1	0.00634526249028082	-2.90944510141951	1	0.048	0.189	0.141
Elovl5	0.00671393195858898	-6.09478551510236	1	0	0.108	0.108
Ctbs	0.00671393195858904	-6.34914587694691	1	0	0.108	0.108
Tmx1	0.00671393195858904	-6.30059890397629	1	0	0.108	0.108
Abcg3	0.00671393195858905	-7.14581296100505	1	0	0.108	0.108
Adck5	0.00671393195858909	-6.35678528663558	1	0	0.108	0.108
Rtn1	0.00671393195858916	-5.77891855978684	1	0	0.108	0.108
Prkch	0.00691774848771291	2.13921669216517	1	0.413	0.135	0.278
Ap1g1	0.00708049574095992	-1.71053734591675	1	0.175	0.297	0.122
Caprin1	0.00791029834610327	-2.41991842363855	1	0.079	0.216	0.137
Fndc3a	0.00796968591412625	-1.58516242171845	1	0.159	0.297	0.138
Paxbp1	0.00815818990558456	-2.61515550682942	1	0.048	0.189	0.141
Mef2c	0.00824848635923256	-0.639224309953575	1	0.825	0.973	0.148
Ctsz	0.00826097677084425	1.53541369631539	1	0.333	0.081	0.252
Gpatch2l	0.0084054593940556	5.6644839097452	1	0.159	0	0.159
Rras2	0.00845342309616873	-2.12724620476638	1	0.032	0.216	0.184
Ltc4s	0.00886002162725123	-1.44871336094922	1	0.127	0.324	0.197
Slc12a2	0.00890307360553012	-1.27753385372234	1	0.222	0.216	0.00600000000000001
Atad2b	0.00899780056380606	-1.06226865850644	1	0.254	0.378	0.124
Snx3	0.00909575453259965	-0.964163282492956	1	0.111	0.054	0.057
Pcgf3	0.00942350006535056	5.55793700153637	1	0.127	0	0.127
Evi2a	0.00942350006535067	5.72048851897817	1	0.127	0	0.127
Lag3	0.00942350006535067	5.89212892869363	1	0.127	0	0.127
D7Ertd443e	0.00995250504161073	-6.81059133539797	1	0	0.135	0.135
Arpc2	0.0103533271664882	0.944198936942478	1	0.508	0.216	0.292
Xrn1	0.0107163851416721	-1.91791314147803	1	0.079	0.297	0.218
Tbc1d23	0.0110597554513562	2.26328652200335	1	0.349	0.081	0.268
Prex1	0.0111641264123672	1.26618737821257	1	0.524	0.27	0.254
Ipcef1	0.0115786327417003	3.69539766856803	1	0.254	0.027	0.227
Rffl	0.0119106663827386	-0.687018751626283	1	0.302	0.216	0.086
Lrrk1	0.0121426106801601	1.06652843333271	1	0.54	0.27	0.27
Hibadh	0.0121854763987409	-3.67609955240224	1	0.016	0.162	0.146
Klhl2	0.0128879489201249	-0.348777453082749	1	0.111	0.027	0.084
Sptbn1	0.0129108061355995	-3.07879385246362	1	0.032	0.189	0.157
Sec31a	0.0131046775258547	5.31054416931533	1	0.143	0	0.143
Fgr	0.0131046775258549	5.37415922658061	1	0.143	0	0.143
Gm7072	0.0131046775258549	5.56290778930134	1	0.143	0	0.143
Psmb7	0.0131046775258549	5.84357300418346	1	0.143	0	0.143
Sae1	0.0131046775258549	5.43710252958255	1	0.143	0	0.143
Nudt3	0.013104677525855	5.27854514104656	1	0.143	0	0.143
Spsb1	0.013104677525855	5.93839363798927	1	0.143	0	0.143
Srsf5	0.0131470465212682	-1.25520084005491	1	0.349	0.595	0.246
Sec14l1	0.0131949501739148	2.65987981106591	1	0.206	0.027	0.179
Apbb2	0.0132030624790153	1.53176078242394	1	0.587	0.27	0.317
2210408I21Rik	0.0134159978620303	-2.19974845829686	1	0.048	0.216	0.168
Asph	0.0134923144140053	1.88050081309813	1	0.54	0.216	0.324
F13a1	0.0135817001545147	-5.119511170534	1	0.016	0.108	0.092
Zdhhc14	0.0137059984967627	-2.07074287887243	1	0.127	0.243	0.116
Ubxn4	0.0137843799797743	-2.46776328104543	1	0.063	0.189	0.126
Trim26	0.0139978059937154	-1.21960836486179	1	0.127	0.081	0.046
Cr1l	0.0143470639404997	-1.99574150653137	1	0.095	0.243	0.148
Pign	0.0143867146434922	1.57233841651515	1	0.286	0.108	0.178
Spata5	0.0144497235014158	2.47376365071163	1	0.302	0.054	0.248
Sf3b2	0.0145267935743073	5.56185306514076	1	0.111	0	0.111
Ctnnbip1	0.0145267935743074	5.04436547119812	1	0.111	0	0.111
Oasl2	0.0145267935743074	5.42356766025324	1	0.111	0	0.111
Gab3	0.0145267935743074	5.03193117236365	1	0.111	0	0.111
Klf6	0.0145267935743075	5.25031350520911	1	0.111	0	0.111
Stat2	0.0145267935743076	5.61907452735537	1	0.111	0	0.111
Zfp942	0.0145267935743076	5.02408191299381	1	0.111	0	0.111
