gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Snhg11	4.66908785162506e-62	-4.86313150429258	8.36607161254178e-58	0.006	0.153	0.147
Dpp10	3.01396727677773e-61	-3.83866910598177	5.40042656653034e-57	0.006	0.159	0.153
Cntnap2	7.33874284435742e-59	-2.01865134129512	1.31495594285196e-54	0.004	0.142	0.138
Ntm	3.19406189859327e-54	-5.53952084270225	5.72312010989942e-50	0.004	0.124	0.12
Dlgap1	3.20291244830914e-48	-3.73480534260923	5.73897852488032e-44	0.005	0.127	0.122
Kcnd2	4.64704730663376e-48	-3.0146541983649	8.32657936402638e-44	0.018	0.168	0.15
Fth1	1.30419215079902e-47	0.95164655575387	2.33685149580169e-43	0.785	0.491	0.294
Nrg1	1.33263893893656e-46	-5.00807661278929	2.38782245078652e-42	0.004	0.12	0.116
Nalf1	5.95763745762043e-46	-4.18343268133098	1.06748947965643e-41	0.005	0.122	0.117
Syt1	1.52674924624516e-43	-2.47744232701465	2.73562929942208e-39	0.029	0.188	0.159
Nrg3	5.05294364601483e-36	-1.18288538903161	9.05386442492938e-32	0.085	0.262	0.177
Lrrtm4	3.12005956636093e-35	-3.31977843088968	5.59052273100551e-31	0.007	0.103	0.096
Fgf14	5.18178900927985e-35	-1.50318910318291	9.28472954682764e-31	0.079	0.256	0.177
Rbfox1	1.10498491940087e-34	-1.25207473847428	1.97991197858248e-30	0.08	0.253	0.173
Csmd1	4.54290186488891e-32	-1.15331521521977	8.13997156150795e-28	0.082	0.253	0.171
Kcnip4	4.95800927939622e-32	-1.49013556987085	8.88376102682215e-28	0.082	0.252	0.17
Celf2	3.25479831760264e-30	-1.0366079155664	5.83194762548042e-26	0.105	0.276	0.171
Nrxn3	9.96726075761522e-30	-0.941128625801087	1.78593378254949e-25	0.107	0.276	0.169
Nrxn1	1.69774541873854e-27	-1.04959580659321	3.04202024129571e-23	0.168	0.356	0.188
Eef1a1	2.89102859131691e-23	-1.97363937954844	5.18014502992164e-19	0.046	0.138	0.092
Ctnnd2	1.890405218097e-19	-1.43266749093185	3.38722806978621e-15	0.053	0.143	0.09
Tenm2	1.80421818311071e-18	-0.91088905819432	3.23279814049777e-14	0.238	0.391	0.153
Zbtb16	7.24015862366067e-17	-1.49657267367209	1.29729162218752e-12	0.113	0.229	0.116
Actb	3.81284409640901e-15	-1.01487905089428	6.83185405194566e-11	0.222	0.33	0.108
Lsamp	5.33100392910216e-14	-0.448341103090804	9.55209284016525e-10	0.312	0.444	0.132
Lrrtm3	5.54949886261334e-12	-1.91217813655516	9.94359206203058e-08	0.051	0.174	0.123
Adgrl3	3.719050135698e-11	-0.985532037943959	6.66379403314368e-07	0.058	0.122	0.064
Igf1r	4.09370291098974e-11	0.649392170355765	7.33509687591142e-07	0.448	0.306	0.142
Hecw2	5.97344802920537e-11	-0.340904933725872	1.07032241787302e-06	0.773	0.776	0.003
Mycbp2	6.25255850442876e-11	0.255460705942223	1.12033343282354e-06	0.653	0.521	0.132
Adgrb3	9.18993030190642e-11	-0.342010694566502	1.64665171149559e-06	0.324	0.434	0.11
Tmod2	2.3520682769233e-10	-0.600461605581246	4.21443593859118e-06	0.422	0.5	0.078
Parg	2.94882594143432e-10	0.843954914803073	5.28370632186201e-06	0.212	0.132	0.08
Dcaf8	4.39820297893077e-10	-0.861692480833778	7.88070009764815e-06	0.121	0.169	0.048
Luc7l2	5.01397093155089e-10	-0.271464278765795	8.98403311515289e-06	0.677	0.669	0.00800000000000001
Epdr1	1.93816102186569e-09	-1.12842495619423	3.47279691897894e-05	0.084	0.14	0.056
Slc8a1	2.06123153600868e-09	-0.337407204861474	3.69331466622034e-05	0.777	0.798	0.021
Negr1	2.15647839765999e-09	-0.684570654390798	3.86397799292717e-05	0.085	0.145	0.06
Prkn	6.15394030091145e-09	-0.35235668345026	0.000110266302311731	0.665	0.706	0.0409999999999999
Spock1	8.39101780020686e-09	-0.282778554556665	0.000150350256944107	0.537	0.543	0.00600000000000001
Tuba1a	2.87606935323754e-08	-1.20229068820847	0.000515334106713103	0.079	0.13	0.051
Rnf220	3.79692960010528e-08	0.34997950892962	0.000680333845746865	0.947	0.893	0.0539999999999999
Crebrf	4.33391817873789e-08	-0.686262588770842	0.000776551459266255	0.201	0.263	0.062
Pak5	4.70276417595116e-08	-0.183589905001569	0.000842641285046928	0.829	0.782	0.0469999999999999
Kcnab1	7.22120651091247e-08	-1.06956590023323	0.0012938957826253	0.195	0.312	0.117
Dst	8.22273914263934e-08	0.248448603427985	0.00147335039957812	0.788	0.663	0.125
Son	1.30339519387084e-07	0.409601427501685	0.00233542350837777	0.584	0.452	0.132
Ddx17	1.5150259266267e-07	0.368409171796277	0.00271462345532973	0.573	0.442	0.131
Scd2	1.59012117631024e-07	-0.387653673015745	0.00284917912371268	0.579	0.609	0.03
Sgms1	1.81129318416399e-07	0.815282669025773	0.00324547512738503	0.176	0.098	0.078
Samd4	3.40695704264509e-07	0.487826865551849	0.00610458562901147	0.496	0.36	0.136
Itpk1	4.76563235538985e-07	-0.547779225852525	0.00853906005438754	0.329	0.39	0.061
Pdcd6ip	4.91687879828436e-07	0.98259455480968	0.00881006343076591	0.242	0.137	0.105
Epb41l4b	4.95839279701999e-07	0.665999979181115	0.00888444821370042	0.226	0.134	0.092
Cert1	6.88776797615367e-07	0.687459616199454	0.0123415026596722	0.225	0.142	0.083
Cachd1	8.26339295048754e-07	1.41810113668793	0.0148063474886836	0.121	0.054	0.067
Sptbn1	1.15739420682464e-06	0.472059576306204	0.0207381893978838	0.396	0.279	0.117
Nuak1	1.20537862510012e-06	0.892022872476783	0.0215979742045439	0.104	0.044	0.06
Auts2	1.22733247737516e-06	-0.204981629934121	0.0219913433296082	0.671	0.744	0.073
Wapl	1.24699605619854e-06	0.839684756098114	0.0223436753349655	0.145	0.085	0.06
Nsmf	1.47619809587735e-06	1.01205590334473	0.0264505174819304	0.171	0.093	0.078
Mdm4	1.70046705359017e-06	0.516625883250624	0.0304689686662287	0.301	0.204	0.097
Rora	2.22313412123078e-06	-0.622951961891721	0.0398341171842132	0.066	0.113	0.047
Kpna4	2.49119483594789e-06	0.586922665681955	0.0446372290705142	0.21	0.148	0.062
Tcf4	2.49719294307393e-06	0.11885045618024	0.0447447031539987	0.737	0.632	0.105
Ncam1	2.58830477694782e-06	-0.159001448001379	0.0463772449933511	0.915	0.902	0.013
Kif3a	3.18769703342691e-06	0.56039180551723	0.0571171554449434	0.278	0.182	0.096
Elovl6	3.36311520013276e-06	0.834970464544753	0.0602602981559789	0.204	0.128	0.076
Foxp1	3.52562861662124e-06	0.160745374291456	0.0631722135526194	0.421	0.325	0.096
Dlg2	3.5330687057383e-06	-0.263386434826494	0.0633055250694189	0.851	0.917	0.0660000000000001
Pacrg	3.63032092635156e-06	-0.564009146222125	0.0650480903583672	0.507	0.575	0.0679999999999999
Opcml	5.43880857008623e-06	-0.240255315165337	0.0974525719588051	0.259	0.31	0.051
Msantd2	5.44061627783054e-06	0.796846927416449	0.0974849624661675	0.124	0.074	0.05
Copg2	5.67984312192127e-06	0.476248452324754	0.101771429058585	0.162	0.122	0.04
Ints6l	7.58212829500192e-06	0.663349479772335	0.135856574789844	0.172	0.103	0.069
Map4k4	7.67183084330444e-06	0.344362570138935	0.137463865050329	0.581	0.457	0.124
Tle1	8.41691383050962e-06	0.871226491867632	0.150814262015071	0.184	0.103	0.081
Plxnb3	1.00119642977144e-05	0.632155795354377	0.179394376286447	0.265	0.162	0.103
Gmds	1.14540852544393e-05	0.825349237533023	0.205234299589044	0.212	0.133	0.079
Unc5c	1.21237063972478e-05	-0.258568433414162	0.217232571225885	0.821	0.833	0.012
Ypel2	1.21712380029886e-05	0.389024680205612	0.218084242537549	0.793	0.704	0.0890000000000001
Adcy5	1.26253918891186e-05	0.812751240790138	0.226221771869226	0.144	0.079	0.065
Ptpra	1.33388854832041e-05	-0.397854289682755	0.23900615008805	0.341	0.363	0.022
Hsp90aa1	1.35378096561553e-05	-1.05449849208964	0.242570473418991	0.093	0.162	0.069
Wwp1	1.44564107183434e-05	-0.456266745491282	0.259029967251278	0.207	0.227	0.02
Macf1	1.5487601028804e-05	0.535886073820421	0.27750683523411	0.44	0.313	0.127
Dip2b	1.69639414910166e-05	0.251504379393722	0.303959903636035	0.673	0.551	0.122
Ssh2	1.79712719580979e-05	-0.189210996445631	0.322009250945199	0.684	0.662	0.022
Hip1r	1.83956635110484e-05	0.831437000551831	0.329613498790965	0.108	0.065	0.043
Dync1li2	1.84971609018311e-05	0.375173759160121	0.33143212903901	0.329	0.228	0.101
Plekhg1	1.92840730786528e-05	0.336342877854734	0.345532021423301	0.697	0.593	0.104
Tspan5	1.93125083804449e-05	0.187341857039115	0.346041525160813	0.525	0.421	0.104
Rab11fip4	2.10830682163147e-05	-0.959263422769464	0.377766416299927	0.092	0.137	0.045
Nrbp2	2.1426935230684e-05	0.500148676886359	0.383927825463396	0.482	0.377	0.105
Ino80d	2.17189650140578e-05	0.66915651669806	0.389160415121888	0.15	0.094	0.056
Eml1	2.17662777238267e-05	0.55839558339688	0.390008164255528	0.479	0.368	0.111
Ptn	2.40560487795744e-05	-0.308365999433968	0.431036282032415	0.507	0.539	0.032
Ctnnd1	2.42260670866308e-05	1.08797229236457	0.434082670058251	0.129	0.068	0.061
U2af1	2.49892178878667e-05	-0.957891795649866	0.447756806114795	0.074	0.102	0.028
Ttll5	2.59685470221212e-05	0.319074009825425	0.465304425542368	0.601	0.485	0.116
Smarca2	2.64777421217775e-05	0.307522256292278	0.47442818333801	0.146	0.133	0.013
Ankrd11	2.74723550943609e-05	0.704397085901601	0.492249658580759	0.17	0.107	0.063
Jmjd1c	2.91552080030607e-05	0.535785881673305	0.522403016998841	0.301	0.208	0.093
Rab14	3.15775792900967e-05	-1.17081186745497	0.565807065719952	0.062	0.107	0.045
Cnot10	3.16879197595745e-05	-0.616855197914153	0.567784146252055	0.125	0.154	0.029
Unc5b	3.38656782048829e-05	0.758611676508732	0.606805222075091	0.176	0.103	0.073
Ngly1	3.58429932123634e-05	0.855866384225025	0.642234752379128	0.103	0.056	0.047
Srrm1	3.58964568949417e-05	0.368943480679375	0.643192714643566	0.268	0.198	0.07
H2aj	3.76328172161654e-05	-0.683545899171847	0.674304818879251	0.104	0.137	0.033
Osbpl1a	3.77479848261819e-05	-0.226132287300065	0.676368392115528	0.455	0.446	0.00900000000000001
Zfhx2	3.83747491509025e-05	-1.21356973270502	0.68759875528587	0.067	0.128	0.061
Cald1	3.91401534559616e-05	0.636738941220144	0.701313269623919	0.24	0.15	0.09
Kif3c	4.00461159090956e-05	0.580778419922947	0.717546304859175	0.238	0.154	0.084
Arfgef2	4.00617795768908e-05	0.376131024902421	0.71782696645873	0.279	0.198	0.081
Zfyve9	4.19393253277551e-05	0.97522800613765	0.751468831222717	0.11	0.061	0.049
Arhgef10	4.417988627144e-05	0.403834823177884	0.791615202211662	0.529	0.416	0.113
Fam135a	4.5616840007413e-05	0.742732021563647	0.817362539252826	0.115	0.076	0.039
Ncoa1	4.81542921782971e-05	0.725787951089493	0.862828607250727	0.178	0.114	0.064
Vps13b	4.90646373001972e-05	0.375890532017805	0.879140171144934	0.29	0.213	0.077
Ccnt1	5.0833694347491e-05	0.872047869432174	0.910838135318344	0.128	0.071	0.057
Gpatch8	5.69334995044568e-05	-0.222409788251795	1	0.467	0.459	0.00800000000000001
Ankrd12	5.76978715649167e-05	-0.72682315505988	1	0.165	0.249	0.084
Dennd5b	6.0180904812477e-05	-0.775216643949144	1	0.143	0.199	0.056
