gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Ube3a	3.17465056846284e-151	-0.481094758063374	5.68833888857172e-147	0.891	0.924	0.033
Ctnna3	4.68596871355798e-108	-0.579760537058192	8.39631874095318e-104	0.698	0.769	0.0710000000000001
Slc24a5	4.49932784153974e-78	-0.709712682375944	8.06189562647091e-74	0.263	0.334	0.071
Prnp	7.86625969390117e-66	0.967640277933409	1.40947641195321e-61	0.266	0.137	0.129
Rps21	4.52015964181836e-58	0.799266058343124	8.09922204621013e-54	0.168	0.091	0.077
Eif2s3y	1.60529503872517e-55	0.73731076872186	2.87636765038777e-51	0.325	0.153	0.172
Cacna1a	5.07037519862995e-52	0.236526398137561	9.08509828090514e-48	0.903	0.877	0.026
Rps29	3.730751029643e-50	1.01631567175591	6.68475969491433e-46	0.107	0.05	0.057
Snhg11	6.67209935268965e-46	0.194642436916167	1.19550676201493e-41	0.999	0.998	0.001
Ubb	3.08713502760898e-45	-0.771644056242244	5.53152854246977e-41	0.148	0.198	0.05
Uty	3.56350524736477e-45	0.750942333747403	6.38508870222819e-41	0.412	0.2	0.212
Unc5c	7.18261107785127e-39	-0.523977245002015	1.28698025292939e-34	0.686	0.766	0.08
Rpl13a	4.48223371061544e-36	0.79094188221936	8.03126636268075e-32	0.131	0.075	0.056
Ddx3y	5.44979203322399e-34	1.00652630643796	9.76493736513074e-30	0.191	0.079	0.112
Kdm5d	6.19769835449431e-33	0.81462945511828	1.11050359115829e-28	0.201	0.093	0.108
Tspyl4	1.57436065125348e-32	-0.605937559941454	2.82093941491599e-28	0.152	0.188	0.036
Gsdme	9.4242913293112e-32	-0.391070313492059	1.68864452038598e-27	0.323	0.337	0.014
Rpl13	1.62073025280901e-31	0.50889680358245	2.90402446698318e-27	0.185	0.126	0.059
Rps27	6.18979567151041e-30	0.639046667954751	1.10908758842123e-25	0.163	0.103	0.06
P2ry14	7.71103114325682e-30	-0.384875849480974	1.38166256024876e-25	0.318	0.349	0.031
Rps16	8.45995241276908e-29	0.655285065545637	1.51585427331996e-24	0.11	0.069	0.041
Fgfr2	1.6795312007191e-28	-0.199084208579235	3.00938400544848e-24	0.664	0.697	0.0329999999999999
Rasgef1b	1.72777560361071e-28	-0.33461271770847	3.09582832654968e-24	0.447	0.546	0.099
Tmem132a	3.24096648676758e-28	0.730529731891326	5.80716375099014e-24	0.15	0.095	0.055
Rpl41	5.72583892896181e-28	0.564993637577546	1.02595581929138e-23	0.179	0.115	0.064
Flrt3	1.74409423045151e-26	-0.542037563057405	3.12506804212301e-22	0.19	0.226	0.036
Rpl37a	2.11806084402161e-26	0.725115331876943	3.79514142031792e-22	0.121	0.066	0.055
Gapdh	5.8627826808198e-26	-0.71182789825914	1.05049340074929e-21	0.14	0.181	0.041
Dnaaf9	2.2145103415716e-25	0.12902654701222	3.967959630028e-21	0.897	0.881	0.016
