gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Setbp1	6.49957379176278e-17	0.501745827641478	1.16459363200805e-12	0.604	0.409	0.195
D5Ertd579e	2.62451162637784e-14	-0.602037369625592	4.70259993214381e-10	0.15	0.174	0.024
Ubr1	4.83700486452324e-13	-0.399030893204138	8.66694531625274e-09	0.234	0.24	0.00599999999999998
Wapl	5.30615483055818e-13	-0.654499069590722	9.50756822539414e-09	0.263	0.322	0.059
Senp2	1.72542027872085e-12	-0.224039745196591	3.09160805541202e-08	0.109	0.087	0.022
Fubp1	5.5132692256917e-12	-0.173531864962898	9.87867579859439e-08	0.342	0.305	0.037
Sidt1	5.62962220418866e-12	2.42532039733967	1.00871570654652e-07	0.121	0.029	0.092
Snrnp70	6.97316005783686e-12	-0.469795435106485	1.24945081916321e-07	0.303	0.321	0.018
Herc2	7.60565876447056e-12	1.23065755321626	1.36278193741783e-07	0.202	0.083	0.119
Bcas3	1.44696240995525e-11	-0.372669502659749	2.59266724615782e-07	0.473	0.49	0.017
Rabep1	1.57002533957955e-11	0.759961643279292	2.81317140345864e-07	0.285	0.155	0.13
4933434E20Rik	2.57012031953557e-11	-0.656887001116934	4.60514158854384e-07	0.101	0.124	0.023
Rab11fip2	3.17117916642551e-11	-0.826710100996626	5.68211883040123e-07	0.126	0.18	0.054
Chd3	3.42613452004558e-11	-0.59553088151128	6.13894783301767e-07	0.148	0.165	0.017
Huwe1	3.97189752319438e-11	-0.368886573122042	7.1168459820597e-07	0.428	0.436	0.00800000000000001
Sik2	5.94015715385175e-11	-0.298678697573289	1.06435735882716e-06	0.207	0.19	0.017
Mnat1	7.21465169657465e-11	-0.360076379878353	1.29272129099225e-06	0.245	0.235	0.01
Epc1	1.99351540252182e-10	-0.572741445294188	3.57198089823859e-06	0.254	0.314	0.06
Nktr	2.30936619925444e-10	-0.385606706522353	4.1379223558241e-06	0.386	0.407	0.021
Trip11	2.76272505672606e-10	0.267180586936196	4.95025075664175e-06	0.323	0.218	0.105
Acin1	2.88569368496148e-10	-0.237133024388462	5.17058594471397e-06	0.261	0.248	0.013
Arglu1	3.16236058870479e-10	-0.336505322332133	5.66631770284125e-06	0.461	0.461	0
