gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Foxp2	4.22500477783909e-23	3.43729177833996	7.57036356093207e-19	0.153	0.006	0.147
Slc1a2	2.51018623498425e-20	-0.991417160569017	4.49775169584478e-16	0.424	0.537	0.113
Exoc4	3.49122660592204e-20	-0.518951259548541	6.25557983249112e-16	0.719	0.705	0.014
Lrrn2	7.73858469692161e-20	5.16363004538922	1.38659960599441e-15	0.121	0.002	0.119
Cspg4	1.56657873403157e-19	0.323131291318644	2.80699577563776e-15	0.669	0.431	0.238
Mgat4a	2.6901331954813e-19	0.736321999776274	4.8201806596634e-15	0.214	0.091	0.123
Oga	5.78277024537736e-19	0.797766047927943	1.03615677256671e-14	0.224	0.096	0.128
Syt11	1.3578046100081e-18	1.25857239006874	2.43291430021251e-14	0.363	0.136	0.227
Phf20	1.90525891942263e-18	-0.297738890622617	3.41384293182146e-14	0.277	0.236	0.041
Dennd1b	2.52090444350396e-18	0.123813058537819	4.51695658187039e-14	0.337	0.223	0.114
Gucy1a2	6.74648629867742e-18	0.826477347300279	1.20883541499702e-13	0.372	0.17	0.202
Pcdh9	1.44704760637307e-17	-0.380802626672351	2.59281990109926e-13	0.999	1	0.001
Tnik	3.03144762193429e-17	-0.405081629257714	5.43174784898187e-13	0.752	0.715	0.037
Cacna1c	4.46044682700878e-17	0.466975242910513	7.99222862463434e-13	0.601	0.365	0.236
Nol4	5.42395687214079e-17	-0.486700573002945	9.71864592350188e-13	0.577	0.558	0.0189999999999999
Syt1	5.56800205174273e-17	-2.2037185284459	9.97674607631263e-13	0.045	0.208	0.163
Fstl5	7.04696765488735e-17	2.26677435943617	1.26267566440272e-12	0.206	0.04	0.166
Chd4	7.46342364480068e-17	-0.383278053689805	1.33729624867539e-12	0.289	0.265	0.024
Ambra1	1.03259537706989e-16	-0.397392476226273	1.85020439663383e-12	0.421	0.395	0.026
Rabgap1	1.17087700460782e-16	-0.302323996924761	2.0979774168563e-12	0.38	0.329	0.051
Wdfy3	2.44664028452027e-16	-0.161073119936791	4.38389006180342e-12	0.356	0.289	0.067
Kmt2c	2.85967934653489e-16	-0.35557694571818	5.12397345312122e-12	0.582	0.537	0.0449999999999999
Fat3	6.20137866660695e-16	0.431264556386373	1.11116302948263e-11	0.675	0.446	0.229
Plcb1	6.78490449782838e-16	-0.474001204197542	1.21571918792089e-11	0.924	0.921	0.003
Nmnat2	8.56423313553955e-16	-0.188632633494829	1.53453929322598e-11	0.679	0.548	0.131
Me3	8.57980908122638e-16	-0.156141341183542	1.53733019117414e-11	0.289	0.227	0.062
Rorb	1.04330088301767e-15	-0.499054494772252	1.86938652219107e-11	0.242	0.202	0.04
Far1	1.90309131259136e-15	1.46784294073954	3.4099590139012e-11	0.223	0.068	0.155
Rbfox1	1.98256283699547e-15	-0.476902325375299	3.55235609132848e-11	0.972	0.972	0
Dtna	2.24534253882166e-15	-0.343566664896938	4.02320476106064e-11	0.49	0.433	0.057
Srsf11	2.39856231663989e-15	0.648324053923571	4.29774395895536e-11	0.344	0.18	0.164
