gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Nrg3	4.5455216554327e-167	-1.72709398558993	8.14466570220432e-163	0.14	0.482	0.342
Syt1	2.41568711314616e-153	-1.82914433866569	4.32842816933528e-149	0.116	0.429	0.313
Dpp10	8.39359388640005e-147	-1.84037860669917	1.50396415256516e-142	0.103	0.402	0.299
Tenm2	1.7842827024702e-144	-1.80824206771006	3.19707774628611e-140	0.104	0.398	0.294
Cntnap2	1.49827541425544e-142	-1.9197513294855	2.68460988726289e-138	0.098	0.39	0.292
Opcml	5.93062010191698e-140	-1.86888804109232	1.06264850986148e-135	0.106	0.402	0.296
Kcnip4	5.84033623825244e-138	-0.812548231410734	1.04647144717007e-133	0.192	0.499	0.307
Snhg11	3.66303321434897e-135	-1.84164206690894	6.56342291347048e-131	0.108	0.4	0.292
Rbfox1	4.08293591636036e-133	-1.26303054666657	7.3158045749345e-129	0.19	0.511	0.321
Anks1b	1.65258067475162e-130	-1.93117314785797	2.96109405301995e-126	0.09	0.363	0.273
Lrrtm4	3.77140054939652e-130	-1.80380214341254	6.75759550440868e-126	0.086	0.356	0.27
Grm7	1.32956361826124e-123	-2.08056370085723	2.38231209120049e-119	0.078	0.338	0.26
Nalf1	1.12391441265868e-122	-1.64299857591971	2.01382984460182e-118	0.105	0.373	0.268
Nrxn3	4.74557131685076e-122	-0.90378663596642	8.50311468553319e-118	0.26	0.58	0.32
Nrg1	1.19998677697924e-121	-0.810903981381741	2.1501363069914e-117	0.112	0.372	0.26
Ank3	4.49140620126221e-113	-2.19830396066324	8.04770163142163e-109	0.062	0.294	0.232
Csmd1	1.9747153014032e-112	-0.476556576628604	3.53829487705425e-108	0.249	0.534	0.285
Lingo2	2.20822606074499e-112	-2.36065156020608	3.95669945564288e-108	0.051	0.27	0.219
Erc2	4.60808100028109e-112	-2.31921167132622	8.25675953630365e-108	0.052	0.269	0.217
Dlg2	4.32489240453196e-111	-1.03995502747693	7.74934221044038e-107	0.323	0.631	0.308
Lrrc7	7.92183898543685e-111	-2.28250135563443	1.41943510941057e-106	0.054	0.274	0.22
Rims1	2.63644407913762e-110	-2.32469424410165	4.72398050099879e-106	0.052	0.27	0.218
Sgcz	3.55798859519978e-108	-2.14525107119914	6.37520396487896e-104	0.058	0.279	0.221
