gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Mast4	1.06285016119591e-13	0.856284459312664	1.90441491883083e-09	0.935	0.876	0.0590000000000001
Galnt17	1.27084636535974e-13	3.07067353681845	2.27710251745158e-09	0.352	0.052	0.3
Serpini1	6.13685754499284e-11	-2.66676697139445	1.09960213491182e-06	0.068	0.324	0.256
Per2	1.42953753130608e-09	-3.32466401566123	2.56144534859423e-05	0.02	0.167	0.147
Psd3	5.15011435110688e-08	0.766359654990802	0.00092279748943133	0.754	0.562	0.192
Dlc1	1.3965544342289e-06	0.460072585265443	0.0250234623525134	0.997	0.995	0.002
Fnbp1	2.17461552248707e-06	-1.5096550099039	0.0389647609319234	0.096	0.29	0.194
Plxdc1	2.66999255247834e-06	1.20631335052534	0.047840926555307	0.375	0.257	0.118
D5Ertd579e	2.69785367830833e-06	-1.87642680020897	0.0483401422079287	0.078	0.19	0.112
Pwwp2a	1.1320519036533e-05	-1.20853567721016	0.202841060096599	0.13	0.229	0.099
Mef2c	1.1998252445547e-05	-1.28377535764539	0.214984687319311	0.222	0.429	0.207
Setd5	4.75683096616519e-05	0.741806134108275	0.85232897251748	0.427	0.29	0.137
Kctd1	5.53745769921732e-05	-1.56770576269128	0.992201670545759	0.116	0.224	0.108
Trpc3	6.38694003266569e-05	0.509043725849355	1	0.727	0.61	0.117
Tnrc6a	7.05080048110202e-05	-0.86579984342416	1	0.253	0.371	0.118
Prickle2	8.86472147320369e-05	-2.02767135210491	1	0.038	0.124	0.086
Fam133b	0.00010673391597801	-1.76765689924554	1	0.041	0.114	0.073
Dbp	0.000109950646464337	-1.39969610831288	1	0.065	0.181	0.116
Ahnak	0.000126150874428919	-0.884472962766593	1	0.126	0.233	0.107
Rem1	0.000129242247032771	1.13817764861184	1	0.174	0.062	0.112
Ano4	0.000153714334117905	-0.906687101144367	1	0.372	0.5	0.128
Pde8b	0.000189900327290768	0.436135360681201	1	0.809	0.767	0.042
Tef	0.000219368267098989	-1.13168074238749	1	0.164	0.281	0.117
Ankrd12	0.00023247583857483	-1.17122340734291	1	0.222	0.419	0.197
Numa1	0.000254712067317603	1.46473734153508	1	0.15	0.057	0.093
Cask	0.000272662886094393	1.0871585779753	1	0.235	0.152	0.083
Slc12a2	0.000326285730554049	-0.616341394062436	1	0.461	0.462	0.001
Asap2	0.000379896835841711	1.05398970682594	1	0.386	0.21	0.176
