gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Pde10a	0	0.51651794502402	0	0.968	0.936	0.0319999999999999
Egr1	1.31098288553201e-243	1.00668690073573	2.34901913429625e-239	0.263	0.134	0.129
Fth1	9.89961633192959e-217	0.58255954666907	1.77381325435514e-212	0.438	0.298	0.14
Arc	9.65046613042357e-188	1.0851117692003	1.72917052124929e-183	0.16	0.071	0.089
Prnp	1.57896427878828e-178	0.446797335137009	2.82918819473283e-174	0.488	0.394	0.094
Rps8	3.10184260375134e-175	0.596597226359833	5.55788157740165e-171	0.408	0.287	0.121
Spred2	9.28882166050919e-164	0.39005921379939	1.66437106513004e-159	0.684	0.585	0.0990000000000001
Rpl17	3.03548085362757e-144	0.699531486237378	5.43897459352987e-140	0.287	0.188	0.099
Arntl	3.65078190971102e-135	0.412026175621083	6.54147102582021e-131	0.478	0.369	0.109
Gfod1	7.49864693033023e-133	0.360058027234409	1.34360755697657e-128	0.635	0.538	0.097
Rpl13	9.05543087650989e-131	0.614365979265765	1.62255210445304e-126	0.275	0.182	0.093
Mical2	1.21502835643238e-127	0.304176972383587	2.17708780905554e-123	0.842	0.788	0.0539999999999999
Rps16	9.10628073380721e-120	0.744164639878494	1.63166338188358e-115	0.209	0.13	0.079
Etv5	1.35560610331527e-117	0.488360461480664	2.42897501592031e-113	0.361	0.268	0.093
Scd2	5.02361427575987e-112	0.582841246162423	9.00131205930654e-108	0.225	0.146	0.079
Cx3cl1	1.55673392977451e-109	0.394935439373389	2.78935585536996e-105	0.42	0.321	0.099
Egr3	1.01494964349099e-104	0.694080194620517	1.81858677120715e-100	0.139	0.078	0.061
Scn1b	1.44574086534139e-102	0.391828242659046	2.5904784825187e-98	0.346	0.258	0.088
Tef	3.00051562381415e-101	-0.311773126709445	5.37632389475019e-97	0.454	0.495	0.041
Dbp	2.05007446593041e-100	-0.894111938417971	3.6733234280541e-96	0.072	0.118	0.046
Galnt9	3.16281165802422e-100	0.421731561699749	5.66712592884779e-96	0.386	0.298	0.088
Cdk5r1	1.76926248015377e-99	0.445644597696307	3.17016451193953e-95	0.266	0.187	0.079
Rpl35a	2.45628041950424e-99	0.672602361359151	4.40116325566769e-95	0.204	0.132	0.072
Junb	4.52026038746931e-97	1.01878997356564	8.09940256226751e-93	0.125	0.065	0.06
Kmt2a	8.64709595337609e-96	0.19294668533644	1.54938665292593e-91	0.807	0.732	0.0750000000000001
Dgki	5.21910798106038e-94	-0.18244908036303	9.35159768046399e-90	0.98	0.978	0.002
Hivep1	5.21066057624781e-92	0.410150069705816	9.33646162052083e-88	0.345	0.261	0.084
Atp2b2	7.82790094580896e-92	0.205004953648236	1.40260329147005e-87	0.928	0.891	0.037
Rpl37	2.32018662988782e-91	0.605828824199645	4.157310403433e-87	0.202	0.135	0.067
Npas2	3.28390089520964e-91	0.245529679559807	5.88409362403664e-87	0.676	0.597	0.0790000000000001
Enc1	8.60555926739421e-91	0.489151436584783	1.54194410953169e-86	0.262	0.183	0.079
Pcsk1n	4.59234794912505e-90	0.443273211312984	8.22856905524227e-86	0.276	0.198	0.078
Calm1	6.78632863983397e-89	0.211010122536099	1.21597436568545e-84	0.691	0.604	0.087
Mast3	1.1130796312779e-87	0.382474196205026	1.99441608332373e-83	0.451	0.365	0.086
Hsp90ab1	6.39638595221807e-87	0.325170042708893	1.14610443491843e-82	0.308	0.232	0.076
Slc1a2	7.59966135783082e-86	0.244582395187756	1.36170732209613e-81	0.874	0.832	0.042
Fau	3.17124398725626e-85	0.586742998949113	5.68223497636576e-81	0.184	0.121	0.063
Rpl26	9.47598371075551e-85	0.682650735187023	1.69790676129317e-80	0.154	0.095	0.059
Rpl32	1.17984522788673e-84	0.667904799033758	2.11404667932743e-80	0.163	0.103	0.06
Synj2	3.66607401460276e-84	0.370802895701001	6.56887141936523e-80	0.276	0.204	0.072
Cacng2	4.27413372858568e-83	0.322696713754284	7.65839281487983e-79	0.484	0.401	0.083
Syt13	1.47155160287874e-81	0.326527487358185	2.63672616203812e-77	0.382	0.303	0.079
Rpl34	8.39318481116601e-81	0.611410307415328	1.50389085446473e-76	0.173	0.112	0.061
Cbarp	9.64473908227484e-81	0.469097729884383	1.72814434876201e-76	0.245	0.175	0.07
Rpl19	2.6882939208047e-80	0.498446000908543	4.81688504729785e-76	0.181	0.123	0.058
Rps21	1.90093716956692e-79	0.482134091671551	3.40609922043e-75	0.215	0.151	0.064
Rps19	7.93672402281214e-79	0.637683958968435	1.42210221040748e-74	0.161	0.104	0.057
Cox8a	7.52742420069429e-78	0.356353241483648	1.3487638682804e-73	0.28	0.21	0.07
Bach2	8.82066121460906e-78	0.225196685972899	1.58048607643365e-73	0.556	0.475	0.0810000000000001
Rab6b	2.21803043599418e-77	0.22707200532131	3.97426693521437e-73	0.634	0.556	0.078
Rps7	4.03712806188888e-77	0.590935166922598	7.23372606129249e-73	0.2	0.136	0.064
Maml3	5.6080433145288e-77	0.398231617893365	1.00484920109727e-72	0.494	0.423	0.071
Atp6v0c	6.19949591859288e-77	0.322959746706519	1.11082567869347e-72	0.343	0.265	0.078
Nuak1	7.91540043868334e-76	0.321684218344585	1.41828145060328e-71	0.349	0.275	0.074
Cacna1a	1.67145966243524e-75	0.140763786815426	2.99492142315147e-71	0.967	0.953	0.014
Selenow	5.10503982606927e-75	0.29789762649686	9.14721036035092e-71	0.317	0.247	0.07
Scn2b	5.83637049634935e-75	0.446880535670952	1.04576086553588e-70	0.215	0.152	0.063
Zbtb7a	6.44495187970367e-75	0.303108289415639	1.1548064778053e-70	0.288	0.222	0.066
Zfhx2	1.57120269963709e-74	0.223471018521835	2.81528099720973e-70	0.369	0.3	0.069
Sorl1	2.04492727894253e-74	0.292809883086697	3.66410069840923e-70	0.579	0.506	0.073
Rpl24	2.97042359376499e-74	0.488761675545286	5.3224049953081e-70	0.208	0.145	0.063
Rps11	1.27459727266828e-73	0.605056288228442	2.28382339316703e-69	0.165	0.108	0.057
Clock	2.59935759306853e-73	0.152839722612301	4.65752893526019e-69	0.637	0.563	0.0740000000000001
Pcdh1	3.89807162681749e-73	0.374719085931085	6.98456474093157e-69	0.238	0.176	0.062
Prkn	4.42638132624298e-73	-0.165577104272651	7.93119006036217e-69	0.947	0.951	0.004
Hivep2	4.7404227727212e-73	0.136842214609636	8.49388952416184e-69	0.995	0.991	0.004
Camkv	5.9247371189708e-73	-0.30752412048699	1.06159439697719e-68	0.432	0.477	0.045
Purb	7.22271808610213e-73	0.278179981084336	1.29416662666778e-68	0.288	0.223	0.065
Lingo1	9.53561745268102e-72	0.211226274641637	1.70859193517139e-67	0.648	0.573	0.0750000000000001
Ncor2	9.65935844394563e-72	0.268477939676204	1.73076384598618e-67	0.395	0.322	0.073
Rpl37a	1.06874532535734e-71	0.495190886292046	1.91497787397528e-67	0.191	0.133	0.058
Kcnj3	1.69424111777792e-71	-0.153339087878555	3.03574123483448e-67	0.942	0.943	0.001
Slc8a2	2.33985857859906e-71	0.18156773669026	4.19255860113379e-67	0.42	0.35	0.07
Rpl11	3.57952720991777e-71	0.533701905187714	6.41379685473067e-67	0.184	0.126	0.058
Slc25a4	4.22863496716661e-71	0.345483242591656	7.57686813416912e-67	0.216	0.159	0.057
Sgsm1	8.53139993327167e-71	0.377619673261596	1.52865624004362e-66	0.397	0.324	0.073
Gucy1a2	1.10193345377645e-70	-0.158098452471435	1.97444436247665e-66	0.879	0.877	0.002
Rplp1	1.36811357637603e-70	0.553290296464692	2.45138590615056e-66	0.185	0.128	0.057
Mid1	1.38027013278614e-70	-0.396672848773578	2.4731680239262e-66	0.281	0.323	0.042
Rpl13a	3.32394973710248e-70	0.506125122433666	5.95585313894022e-66	0.187	0.13	0.057
Scg5	4.67102553672045e-70	0.175920421579965	8.3695435566957e-66	0.697	0.628	0.069
Ube3a	9.07964530658373e-70	-0.138720416233232	1.62689084603367e-65	0.926	0.918	0.00800000000000001
Cmip	1.48290379025801e-69	0.200076348193275	2.65706701138431e-65	0.764	0.703	0.0610000000000001
Npas4	2.48904861766165e-69	0.842613390227733	4.45987731312614e-65	0.128	0.076	0.052
Rpsa	2.62996002179225e-69	0.493283457682413	4.71236236704736e-65	0.139	0.093	0.046
Nr4a1	5.65657159296453e-69	0.405913863055389	1.01354449802738e-64	0.269	0.201	0.068
Rps24	5.69201676043545e-69	0.482707856702362	1.01989556313482e-64	0.23	0.167	0.063
Rps3a1	6.64986308448483e-69	0.579835404949749	1.19152246747799e-64	0.167	0.111	0.056
Nrn1	7.60686769277631e-69	0.265026078647977	1.36299855319166e-64	0.37	0.297	0.073
Akap8l	7.82220213586948e-69	-0.130237748693572	1.40158217870509e-64	0.799	0.786	0.013
Ergic1	8.65933645235224e-69	0.196288005928453	1.55157990553247e-64	0.41	0.341	0.069
Prickle1	1.11711913136224e-68	0.157317141139465	2.00165405957486e-64	0.96	0.94	0.02
Mmd	1.13058619289554e-68	0.193908075194045	2.02578434043023e-64	0.337	0.275	0.062
Sema7a	1.32500897321812e-68	0.496835958412166	2.37415107821223e-64	0.184	0.128	0.056
Ptprj	1.49462798063711e-68	0.18213358858544	2.67807441570557e-64	0.871	0.825	0.046
Kcnb1	1.8467730668219e-68	0.225146017397933	3.30904798113148e-64	0.655	0.586	0.0690000000000001
Dagla	5.39644275254964e-68	0.230178663230275	9.66934612401845e-64	0.388	0.319	0.069
Rpl12	7.52952350265386e-68	0.486511716880948	1.34914002120552e-63	0.207	0.147	0.06
Uty	1.09698418366728e-67	-0.28318625989478	1.96557626029504e-63	0.272	0.365	0.093
St8sia5	1.27630209307611e-67	0.264119475505788	2.28687809037378e-63	0.349	0.281	0.0679999999999999
Srcin1	1.6043613795631e-67	0.167306419310461	2.87469471990116e-63	0.686	0.617	0.0690000000000001
Kcna2	2.37532076739327e-67	0.272829945414265	4.25609975101526e-63	0.263	0.205	0.058
Rpl9	4.59406178515672e-67	0.487612457684052	8.23163990664382e-63	0.214	0.153	0.061
Cpe	5.87006815433231e-67	0.172384612878362	1.05179881189326e-62	0.875	0.826	0.049
Homer1	1.39245776954764e-66	0.282073965947532	2.49500583147547e-62	0.83	0.796	0.0339999999999999
Tmem63c	1.54454754289806e-66	0.232949071048758	2.76752028736474e-62	0.379	0.311	0.068
Dnajc21	2.94423553500543e-66	0.316062653757912	5.27548123162273e-62	0.347	0.278	0.069
Dynll2	3.66891171686276e-66	0.415372637155265	6.57395601427469e-62	0.196	0.14	0.056
Clip2	4.93960737612363e-66	0.246893767664042	8.85078849653832e-62	0.348	0.283	0.065
Coro2b	8.40782599638534e-66	0.225178738381679	1.50651426203233e-61	0.382	0.314	0.068
Ddx3x	8.45866310684931e-66	0.132729550487297	1.51562325548526e-61	0.279	0.231	0.048
Grin2b	2.22190919211813e-65	0.129582599196986	3.98121689043726e-61	0.997	0.996	0.001
Ago2	2.61056224327964e-65	0.195552736134761	4.67760542750847e-61	0.305	0.247	0.058
Cox6c	2.87143666955753e-65	0.4219617387008	5.14504022451318e-61	0.211	0.152	0.059
Thy1	4.60461484216771e-65	0.239072286434123	8.2505488741961e-61	0.349	0.283	0.066
AI593442	1.75521568532137e-64	0.311998776131309	3.14499546495882e-60	0.272	0.209	0.063
Tmsb4x	2.32141981397075e-64	0.387424665956764	4.15952002267278e-60	0.279	0.21	0.069
Nck2	2.46332010389637e-64	0.18776362120728	4.41377696216152e-60	0.407	0.34	0.0669999999999999
Map1a	3.13285809771778e-64	0.212784911230222	5.61345513949071e-60	0.29	0.234	0.056
Iqsec3	3.36214033338161e-64	0.241311305120752	6.02428304935317e-60	0.44	0.369	0.071
Mdga2	3.60225762071095e-64	-0.130815065523053	6.45452520478988e-60	0.999	0.998	0.001
Rasgrp1	3.85434914894809e-64	0.209830607267654	6.90622280508518e-60	0.547	0.473	0.0740000000000001
Dbn1	5.74827298513262e-64	0.178700741760889	1.02997555347606e-59	0.372	0.309	0.063
Wdr17	6.12273634751143e-64	-0.224633876175796	1.0970718987471e-59	0.724	0.735	0.011
Pou6f1	7.69955716224591e-64	0.235182284040177	1.37960665233122e-59	0.312	0.252	0.06
Ptprn	8.14168799772021e-64	0.195162352112995	1.45882765543151e-59	0.734	0.67	0.0639999999999999
Ubash3b	9.23725574326124e-64	0.534371981329462	1.65513148407755e-59	0.109	0.067	0.042
Calr	3.55992846996591e-63	0.376041750105947	6.37867983248492e-59	0.161	0.115	0.046
Cbfa2t3	5.37549261078863e-63	0.576906286170807	9.63180766001107e-59	0.127	0.081	0.046
Ddah1	7.68783107557618e-63	0.58051187398463	1.37750557212174e-58	0.13	0.084	0.046
Hspa8	1.46063007449985e-62	0.234169859180378	2.61715696748883e-58	0.221	0.171	0.05
Igsf9b	2.69775368125111e-62	0.199760027829116	4.83383504606573e-58	0.624	0.557	0.0669999999999999
Rps29	4.72651738713395e-62	0.528366678454939	8.46897385426661e-58	0.15	0.102	0.048
Cacna2d3	5.23282134470454e-62	0.255700439460959	9.3761692854416e-58	0.834	0.83	0.004
Inka2	5.33468951343416e-62	0.242057580972484	9.55869667017132e-58	0.312	0.251	0.061
Selenoi	6.86229209527717e-62	0.211984482782632	1.22958549763176e-57	0.288	0.232	0.056
Catspere2	6.89726286192829e-62	-0.215655323104781	1.23585155960031e-57	0.522	0.538	0.016
Khdrbs3	9.22018644791467e-62	0.167214517569743	1.65207300773735e-57	0.907	0.872	0.035
Ppp3r1	1.25139441959249e-61	0.19127984304635	2.24224852102582e-57	0.354	0.292	0.062
Ece1	1.25793572439648e-61	0.355222696901141	2.25396923097361e-57	0.286	0.224	0.062
Spen	1.35323923898463e-61	0.165624198675167	2.42473406841267e-57	0.335	0.279	0.056
Prpf4b	1.42476281578353e-61	0.124673718368131	2.55289001332093e-57	0.775	0.713	0.0620000000000001
Scube1	1.6050323039941e-61	0.340061888088795	2.87589688229662e-57	0.315	0.248	0.067
Syngr1	2.42498614629017e-61	0.272179920759087	4.34509017692273e-57	0.309	0.247	0.062
Rgs4	3.68604507983445e-61	0.451993403413765	6.60465557404737e-57	0.179	0.124	0.055
Ddx3y	3.70334948364899e-61	-0.168414345720741	6.63566160480226e-57	0.118	0.159	0.041
Hdac4	4.22356225677435e-61	0.207185469696181	7.56777885168828e-57	0.606	0.538	0.0679999999999999
Adora1	9.86040871066557e-61	0.345848105975588	1.76678803277706e-56	0.235	0.177	0.058
Serinc2	1.28970713507511e-60	0.658141855617045	2.31089724462759e-56	0.122	0.077	0.045
Dmtn	4.23950906197549e-60	0.137636171371965	7.59635233724769e-56	0.423	0.363	0.06
Olfm1	5.9030487776569e-60	0.173788881131054	1.05770827998056e-55	0.628	0.557	0.071
Mthfd1l	6.26714604344151e-60	-0.427938509499445	1.12294722806385e-55	0.233	0.279	0.046
Sel1l3	9.78447810592274e-60	0.205813993621243	1.75318278701924e-55	0.606	0.54	0.0659999999999999
Atp5md	1.21440955700817e-59	0.404967902418516	2.17597904424723e-55	0.227	0.168	0.059
Mpp2	1.97692604406919e-59	0.204966419226952	3.54225608576318e-55	0.243	0.194	0.049
Sh3glb2	2.83931077283368e-59	-0.100170083843279	5.08747704276338e-55	0.332	0.316	0.016
Rps5	3.09872783747147e-59	0.758978400828923	5.55230053918138e-55	0.103	0.062	0.041
Unc13a	4.43473084166457e-59	0.175045933221012	7.94615072209458e-55	0.566	0.497	0.069
Hsd17b12	5.25818717140744e-59	0.373193738236195	9.42161977372784e-55	0.225	0.168	0.057
Prrt1	5.30327058978899e-59	0.24012555239399	9.50240024278392e-55	0.205	0.159	0.046
Ensa	5.64421860211083e-59	0.216532242542413	1.01133108912622e-54	0.299	0.242	0.057
Tpt1	8.43434336664786e-59	0.459238418750678	1.51126564443596e-54	0.148	0.102	0.046
Rpl30	9.42305357769017e-59	0.429205810941973	1.68842274005052e-54	0.225	0.168	0.057
Mafg	1.12444395788048e-58	0.205153965114091	2.01477868373024e-54	0.261	0.21	0.051
Rpl38	1.29643186905851e-58	0.426878314646468	2.32294662297904e-54	0.187	0.136	0.051
Ywhah	1.31846489785141e-58	0.145608605295474	2.36242540397015e-54	0.382	0.323	0.059
Shc3	1.89768516370394e-58	0.201434775986823	3.40027227632473e-54	0.47	0.403	0.0669999999999999
Trak1	1.97778291733386e-58	0.176905505901233	3.54379143127881e-54	0.491	0.426	0.065
Hsp90aa1	3.94691622383974e-58	0.201115079018178	7.07208448987605e-54	0.316	0.258	0.058
Ntrk2	5.15979980761586e-58	0.183604891554509	9.24532929528611e-54	0.964	0.948	0.016
Banp	5.3514991509786e-58	0.135510611154956	9.58881617872346e-54	0.406	0.348	0.0580000000000001
Acot7	5.67340339370357e-58	0.12340399130197	1.01656042008381e-53	0.311	0.263	0.048
Lrp1	5.83632811650772e-58	0.23948439006397	1.04575327191585e-53	0.417	0.352	0.065
Vps13a	6.50523440475722e-58	-0.132820634948136	1.1656079006444e-53	0.823	0.818	0.005
Uqcc2	1.2314067037855e-57	0.553390954919227	2.20643453184286e-53	0.134	0.088	0.046
Zfp532	1.4672994765129e-57	0.138110597396664	2.62910720201581e-53	0.567	0.503	0.0639999999999999
Rpl35	1.65241475157485e-57	0.617821890461619	2.96079675187181e-53	0.134	0.088	0.046
Faah	1.98802762219908e-57	0.119276549724442	3.56214789345631e-53	0.431	0.374	0.057
Nfasc	3.93675535803024e-57	0.137651383918604	7.05387825051859e-53	0.774	0.717	0.0570000000000001
Iqsec1	5.01438879636927e-57	0.133430456583442	8.98478184533446e-53	0.849	0.798	0.0509999999999999
Actr1b	7.83836408095421e-57	0.102457015751489	1.40447807602537e-52	0.379	0.328	0.051
Kcnip2	8.47127614962179e-57	0.364705508598796	1.51788326048923e-52	0.264	0.202	0.062
Dlgap3	1.03293096798987e-56	0.177511374082218	1.85080570844425e-52	0.643	0.578	0.0650000000000001
Stx1b	2.51345926644189e-56	0.168141852533586	4.50361631361057e-52	0.283	0.234	0.049
Zbtb18	2.51706408248197e-56	0.262868595288168	4.51007542299119e-52	0.21	0.161	0.049
Tbc1d1	3.28791047299004e-56	0.253422241306989	5.89127798550356e-52	0.357	0.293	0.064
Kcnab2	3.88102739930837e-56	0.144495291133143	6.95402489408075e-52	0.332	0.281	0.051
Slc17a7	4.72842284021464e-56	0.158472384166439	8.4723880450966e-52	0.688	0.624	0.0639999999999999
Prkcb	5.05009406424244e-56	0.151865097764999	9.0487585443096e-52	0.958	0.938	0.02
Vxn	5.05905816400338e-56	0.291848363164376	9.06482041826126e-52	0.323	0.26	0.063
Diras2	6.85192666690095e-56	0.263967788406815	1.22772822017531e-51	0.307	0.245	0.062
Vgf	7.12881318793382e-56	0.442861868792982	1.27734074701398e-51	0.145	0.101	0.044
