gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Nr1d2	6.78715556582819e-08	-2.15166078551263	0.0012161225342851	0.097	0.235	0.138
Tef	1.81282970947333e-06	-5.08425512511612	0.0324822827343432	0.01	0.202	0.192
Zfp423	1.69957657241069e-05	2.07532844187154	0.304530130244548	0.304	0.12	0.184
Fam168a	0.000105463531598435	-4.55421689734604	1	0.01	0.115	0.105
Ap3s1	0.000116204416285409	-1.95801975546477	1	0.072	0.186	0.114
Cobll1	0.00016426428496205	-0.258704846005777	1	0.57	0.705	0.135
Foxo3	0.000209978139561296	-1.91810707703911	1	0.072	0.169	0.097
Dbp	0.000214621430296321	-8.46374990008239	1	0	0.12	0.12
Zbtb16	0.000235140558152254	-1.9504584402382	1	0.145	0.377	0.232
Pcca	0.00031227380548764	0.594180583236474	1	0.454	0.393	0.061
Ly75	0.000429992931468127	1.32001272277269	1	0.126	0.082	0.044
Mcf2l	0.000495274852790477	-2.10725845875032	1	0.077	0.268	0.191
Arhgap18	0.000506812360788153	1.7951698074303	1	0.159	0.077	0.082
Eml1	0.000509801935085853	-1.46328496759345	1	0.106	0.262	0.156
Osbpl1a	0.000568441834642903	-1.2555589992867	1	0.179	0.344	0.165
Vps54	0.00065074075956706	-0.693418634695124	1	0.208	0.273	0.065
Itpr1	0.000713572113862589	1.91586736949413	1	0.357	0.126	0.231
Ywhab	0.000825508756089976	-2.4476748733978	1	0.029	0.126	0.097
Maco1	0.0011750659667107	-3.83193563015288	1	0.014	0.175	0.161
Serf2	0.00128702520698332	-2.95980254025325	1	0.019	0.104	0.085
Rnf115	0.00146386990565972	0.928888565761633	1	0.121	0.077	0.044
Snx24	0.00177190889564097	2.09600567196614	1	0.232	0.06	0.172
Apoe	0.00178966667009094	-0.523878760357961	1	0.126	0.186	0.06
Wdfy3	0.00186905168626478	-1.14139989429734	1	0.15	0.262	0.112
Ptk2	0.00199278054977545	-1.09061366606849	1	0.324	0.563	0.239
Senp7	0.00202847571354285	-2.78067339782138	1	0.043	0.158	0.115
Qki	0.00252513904272699	-0.502591981804491	1	0.667	0.765	0.098
Mtmr6	0.00272879974064159	-0.947419427974584	1	0.048	0.115	0.067
Mllt10	0.00273831514401304	-1.01770501322092	1	0.319	0.541	0.222
Dync1i2	0.00275802732970674	-5.18095550835196	1	0.01	0.169	0.159
Ncoa2	0.0030244037235256	-0.214949384703195	1	0.159	0.224	0.065
Por	0.00305872707595955	-1.5810248474871	1	0.039	0.12	0.081
Plekhg1	0.00316190606615662	0.698232490008258	1	0.502	0.361	0.141
Slc16a4	0.00326847897860449	0.790365721092006	1	0.155	0.12	0.035
Myo1b	0.00327300762077163	0.562937682769758	1	0.266	0.219	0.047
Smap1	0.00332537262843834	-2.47718091769809	1	0.043	0.164	0.121
Cmss1	0.00356749760482062	0.940298371469965	1	0.188	0.104	0.084
Frmd5	0.00367760068681157	0.961254840775726	1	0.749	0.645	0.104
Phlpp1	0.00367845930349462	-1.10639406757546	1	0.087	0.219	0.132
Ogt	0.00390413880121737	-0.72090156294082	1	0.164	0.322	0.158
