gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Prnp	2.2577660866977e-281	1.17529381891863	4.04546527414494e-277	0.516	0.233	0.283
Ube3a	1.66464247301605e-280	-0.519054860383622	2.98270638315016e-276	0.909	0.929	0.02
Ctnna3	1.50984193900861e-181	-0.591856989312548	2.70533478631563e-177	0.669	0.686	0.017
Slc24a5	8.28269363387708e-170	-0.867241071026549	1.4840930453181e-165	0.277	0.352	0.075
Snhg11	3.16141026835867e-120	0.239472967705524	5.66461491884506e-116	1	1	0
ENSMUSG00000095041	1.20127810551154e-114	-0.484170394082313	2.15245010945557e-110	0.861	0.903	0.042
Gm12394	3.31788992691046e-110	-0.602122927966755	5.94499517103816e-106	0.288	0.308	0.02
P2ry14	6.22411840387555e-109	-0.462564797011208	1.11523753560642e-104	0.388	0.371	0.017
Pigk	1.74614547363146e-107	-0.316088027529586	3.12874345965285e-103	0.5	0.424	0.076
Catspere2	4.27866998888099e-102	0.341730248022483	7.66652088607697e-98	0.618	0.433	0.185
Fndc9	2.13641437039546e-90	-0.524752885653412	3.82802726887459e-86	0.38	0.397	0.017
Flrt3	2.27862681513976e-90	-0.661408104970508	4.08284352736742e-86	0.201	0.228	0.027
Calm1	2.07707921611754e-88	-0.432780612906313	3.7217105394394e-84	0.618	0.586	0.032
Matk	9.93801838834155e-83	0.259232722130937	1.78069413482304e-78	0.618	0.445	0.173
Pde4a	5.38275559146223e-82	0.365049947415158	9.64482146878202e-78	0.543	0.37	0.173
Glp2r	4.8581845295385e-79	-0.187818778384192	8.70489504002709e-75	0.573	0.483	0.09
Fam193b	1.38725167848959e-74	0.325885613321526	2.48567755751764e-70	0.491	0.33	0.161
Usp50	1.60145018563938e-74	-0.451951975170488	2.86947844262864e-70	0.19	0.186	0.004
Lrpprc	1.22998107628439e-73	0.338314370256295	2.20388009248637e-69	0.498	0.327	0.171
Bin1	3.14795619420889e-73	0.301354550987582	5.64050790878349e-69	0.608	0.431	0.177
Atxn7l3b	3.36683055134996e-73	-0.632383998687524	6.03268698190886e-69	0.133	0.151	0.018
Grik5	3.9803869729375e-73	0.300227258695908	7.13205737810941e-69	0.653	0.471	0.182
Rpl37	4.88560867107403e-73	0.771879182093176	8.75403361683045e-69	0.174	0.084	0.09
Dop1b	2.97836206977941e-72	0.304832766466484	5.33662915663074e-68	0.53	0.358	0.172
Akap8	1.67726761058088e-71	0.309833384934369	3.00532810463882e-67	0.431	0.28	0.151
Ubb	3.76612706855901e-70	-0.757004969565605	6.74814648144404e-66	0.159	0.195	0.036
Tmem243	4.14935648763233e-70	-0.495584607734726	7.4348169545396e-66	0.254	0.264	0.01
Uty	6.4603935234838e-70	0.978407139515078	1.15757331153783e-65	0.49	0.202	0.288
Unc5c	8.73636636038981e-70	-0.584900011976086	1.56538212445465e-65	0.77	0.798	0.028
Camk2g	1.0101307448445e-69	0.432910794011682	1.80995226861238e-65	0.598	0.403	0.195
Rapgef1	1.22692418774997e-69	0.28325141732089	2.1984027596104e-65	0.506	0.341	0.165
Bicral	3.10811953607513e-69	0.327400543087572	5.56912858473942e-65	0.675	0.489	0.186
Dnm1	1.26423429546606e-68	0.229879152289981	2.26525501061609e-64	0.774	0.616	0.158
Oprm1	1.51064348894507e-68	-0.524982886974717	2.70677100349178e-64	0.248	0.27	0.022
Serinc1	1.10142213943075e-66	-0.348204879281322	1.97352818943201e-62	0.403	0.378	0.025
Kansl1l	3.30650104540691e-66	-0.226734023209178	5.9245885731601e-62	0.486	0.429	0.057
Dnmt3a	4.29157807663079e-66	0.24297451002278	7.68964959770705e-62	0.812	0.669	0.143
Zbtb16	5.8935518585096e-66	0.357376276859488	1.05600662200775e-61	0.565	0.39	0.175
Acp1	1.41573228876236e-65	-0.313313760712957	2.53670911500439e-61	0.322	0.301	0.021
Eif4g1	1.41859905380008e-65	0.397858704864223	2.54184578459899e-61	0.454	0.29	0.164
Pkd1	1.41419140002849e-64	0.31103895144931	2.53394815057105e-60	0.708	0.524	0.184
Dnajc7	3.81604931215059e-64	0.239545050022915	6.83759715751144e-60	0.522	0.363	0.159
Sfswap	4.50042706599761e-64	0.277328721074097	8.06386521685452e-60	0.611	0.435	0.176
Dot1l	6.4962107487517e-64	0.381948859367931	1.16399104196133e-59	0.411	0.266	0.145
Dag1	9.47918499117756e-64	0.160990809443986	1.6984803667192e-59	0.477	0.34	0.137
Rabl6	1.150148832035e-63	0.230265290736056	2.06083667724031e-59	0.54	0.382	0.158
Ywhag	1.20608065358962e-63	-0.275202408303253	2.16105531510189e-59	0.49	0.429	0.061
Ddx3y	1.72413374014556e-63	0.874232324397822	3.08930283559282e-59	0.212	0.09	0.122
Hacd3	2.10477601994891e-63	0.258228141178903	3.77133767254446e-59	0.498	0.345	0.153
Grb10	2.30991552518243e-63	0.329223298936513	4.13890663802187e-59	0.506	0.336	0.17
Mdn1	2.9501997954729e-63	0.242613521294933	5.28616799352834e-59	0.46	0.311	0.149
Nol4l	3.53182787806543e-63	0.215573946655925	6.32832919191764e-59	0.497	0.349	0.148
Cnot10	5.95949442454766e-63	0.263800959747125	1.06782221099045e-58	0.468	0.317	0.151
Fgfr2	8.75197831698915e-63	-0.212066125833375	1.56817947483812e-58	0.717	0.671	0.0459999999999999
Tspyl4	8.84340557494761e-63	-0.692805421905764	1.58456141091911e-58	0.149	0.18	0.031
Dgkd	1.28518354074898e-62	0.133522922584659	2.30279186831402e-58	0.491	0.351	0.14
Slc25a27	2.4921123069443e-62	0.328681128902102	4.4653668315828e-58	0.482	0.321	0.161
Rai1	2.85307642384429e-62	0.195803539167449	5.1121423362442e-58	0.499	0.355	0.144
Nrf1	3.98583170429144e-62	0.275995052160398	7.14181324774941e-58	0.568	0.397	0.171
Ccnl2	5.3485724072894e-62	0.262875264110541	9.58357203938115e-58	0.436	0.294	0.142
Lysmd4	1.06985542572557e-61	-0.369685728228424	1.91696695181507e-57	0.212	0.203	0.00899999999999998
Rps6kc1	1.5511584221369e-61	0.22416401821831	2.7793656607849e-57	0.511	0.359	0.152
Rap1gap	1.55599065427125e-61	0.305532486581756	2.78802405432323e-57	0.446	0.304	0.142
Luc7l	1.88363155837403e-61	0.266108626030652	3.37509102629459e-57	0.507	0.351	0.156
Tet3	2.59210403116644e-61	0.222817240733478	4.64453200304403e-57	0.554	0.391	0.163
Rassf8	3.43702188006348e-61	-0.629144979166156	6.15845580469774e-57	0.114	0.13	0.016
Nemf	3.70043308317203e-61	0.215984214207394	6.63043599842765e-57	0.48	0.328	0.152
Phc2	3.90894153686706e-61	0.239924361275615	7.0040414457584e-57	0.554	0.391	0.163
Aifm3	6.93933899344448e-61	0.323624838442785	1.24339076084538e-56	0.551	0.383	0.168
Epha10	7.17576732989886e-61	0.294055107458899	1.28575399017128e-56	0.492	0.342	0.15
Sparcl1	9.12686948069225e-61	0.520919240904002	1.63535247355044e-56	0.276	0.154	0.122
Ranbp17	9.13987053957278e-61	0.246619044387236	1.63768200328065e-56	0.406	0.272	0.134
Celf5	9.9122996883646e-61	0.124403153982321	1.77608585816117e-56	0.506	0.376	0.13
