gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Asic2	4.01649226399349e-104	-1.67813827693094	7.19675083862353e-100	0.106	0.307	0.201
Ank3	6.18939717301495e-77	-1.44552606399739	1.10901618546082e-72	0.057	0.174	0.117
Lrrc7	8.25604135200564e-73	-1.74384158968192	1.47931748945237e-68	0.044	0.16	0.116
Rims1	2.02667869948593e-72	-1.79945970233156	3.6314028937389e-68	0.042	0.156	0.114
Lingo2	2.82409543697677e-72	-1.8584588586052	5.06021420397498e-68	0.04	0.155	0.115
Wdr17	1.80442101474034e-71	-0.580205862434286	3.23316157421174e-67	0.723	0.848	0.125
Erc2	2.40508471335378e-71	-1.80309181362564	4.30943078938729e-67	0.041	0.155	0.114
Cntnap2	4.49717876179821e-67	-0.696305348019718	8.05804490539003e-63	0.124	0.236	0.112
Syt1	4.73230430384543e-66	-0.560880260244444	8.47934285163024e-62	0.155	0.264	0.109
Opcml	5.79039528431262e-66	-0.641768676433818	1.03752302704314e-61	0.133	0.244	0.111
Grm5	1.22976477234929e-64	-1.70800572412828	2.20349251909546e-60	0.048	0.167	0.119
Sgcz	7.56519330903871e-64	-1.62639963950988	1.35553133711356e-59	0.048	0.163	0.115
Nrg3	9.92534224028748e-63	-0.375335715516723	1.77842282261471e-58	0.197	0.299	0.102
Anks1b	1.18173792304424e-61	-0.773296611856795	2.11743801051067e-57	0.11	0.22	0.11
Ralyl	1.20257269323207e-61	-1.90534917641736	2.15476975173323e-57	0.032	0.135	0.103
Kcnh7	8.37482387739991e-60	-2.35654569233979	1.50060094235252e-55	0.022	0.115	0.093
Grm7	1.61430929758294e-59	-0.947012998885084	2.89251939940912e-55	0.092	0.204	0.112
Tenm2	3.72365522115124e-58	-0.53693426864541	6.6720454252588e-54	0.131	0.24	0.109
Frmpd4	2.22923915574884e-57	-2.13857197453213	3.99435071927077e-53	0.024	0.115	0.091
Snhg11	2.1715262628592e-55	-0.629587350603071	3.89094075779111e-51	0.135	0.241	0.106
Lrrtm4	2.38391457417573e-55	-0.849526160062426	4.27149813400807e-51	0.104	0.217	0.113
Kcnq5	2.82909671942712e-55	-2.42534202533505	5.0691755018695e-51	0.018	0.102	0.084
Xkr4	7.14173036087643e-54	-2.33390987795742	1.27965524606184e-49	0.022	0.11	0.088
Dpp10	5.52632896846731e-51	-0.690506014096458	9.90207624569973e-47	0.131	0.244	0.113
Cadps	1.00803988466552e-50	-1.85206378268261	1.80620586534368e-46	0.037	0.133	0.096
Ccser1	1.51480347222077e-47	-1.41182394257574	2.71422486152518e-43	0.055	0.161	0.106
Nalf1	1.04964847998855e-44	-0.611707146261744	1.88076014644349e-40	0.125	0.227	0.102
Kalrn	1.19973107086026e-43	-0.707046477171211	2.14967813276741e-39	0.277	0.436	0.159
Sntg1	6.25293063403847e-43	-1.86559655714446	1.12040011100701e-38	0.032	0.116	0.084
Nrg1	2.46334108965515e-42	-0.17437883161574	4.4138145644441e-38	0.128	0.234	0.106
Fgf12	9.10275498466468e-42	-0.801781917653911	1.63103163815222e-37	0.186	0.329	0.143
Csmd3	1.36111344528872e-40	-1.23976617065054	2.43884307126834e-36	0.066	0.166	0.1
R3hdm1	3.56245388653245e-40	-1.02312295323001	6.38320487388884e-36	0.136	0.257	0.121
Hivep2	2.11584459990737e-39	-0.675029838255025	3.79117035411403e-35	0.253	0.401	0.148
Macf1	3.77582888998497e-39	0.240268586453019	6.76553020507507e-35	0.979	0.976	0.003
Oxr1	6.98447527575322e-39	-1.67749399994347	1.25147827990946e-34	0.048	0.126	0.078
Csmd1	7.12930225166498e-37	-0.397015367159998	1.27742837745333e-32	0.264	0.402	0.138
Macrod2	1.34581663667841e-35	-0.317026068353218	2.41143424960037e-31	0.557	0.702	0.145
Large1	8.53461106104023e-30	-0.754712472294954	1.52923160991719e-25	0.163	0.277	0.114
Dlg2	1.23088387771706e-29	-0.467714263924955	2.20549773209343e-25	0.356	0.492	0.136
Sorl1	5.16445924289613e-29	0.692971462285318	9.25367807142128e-25	0.301	0.218	0.083
Ddx3y	6.78301703322922e-29	-0.183021475460878	1.21538099201401e-24	0.076	0.121	0.045
Mdga2	2.31926832704153e-28	-0.257631382138456	4.155664988393e-24	0.965	0.978	0.013
Grik2	7.84388420789202e-28	-0.439623156376227	1.40546717237009e-23	0.416	0.548	0.132
Etnppl	1.35008550755696e-27	-0.712601869570691	2.41908321244056e-23	0.167	0.277	0.11
Nav3	1.20700301477993e-26	-0.593932469127817	2.16270800188267e-22	0.206	0.32	0.114
Hif3a	6.96733257915468e-26	-0.819249952890212	1.24840665153294e-21	0.14	0.24	0.1
Ptprd	2.5862425177017e-25	-0.259789904855753	4.6340293432179e-21	0.407	0.524	0.117
Cst3	1.51717351519058e-24	-0.37599619025741	2.71847150451848e-20	0.535	0.655	0.12
Syne1	3.72792367845742e-24	0.201964329457078	6.67969364706e-20	0.891	0.897	0.00600000000000001
