gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Ndrg2	2.15575672881124e-14	1.26990427799256	3.86268490668398e-10	0.128	0.055	0.073
Nktr	1.23428449993535e-11	-0.359557437666213	2.21159096698416e-07	0.404	0.436	0.032
Chd4	3.89555440604913e-10	0.591829202104531	6.98005438475882e-06	0.281	0.196	0.085
Ncoa2	7.50089251326061e-10	-0.438766366539566	1.34400992052604e-05	0.262	0.3	0.038
Igf1r	2.18809039521606e-09	0.284464401065951	3.92062037014814e-05	0.487	0.4	0.087
Lrrk1	2.56565330427551e-09	0.252054816687664	4.59713759060085e-05	0.485	0.387	0.098
D5Ertd579e	5.25798431100508e-09	-0.468076359134925	9.4212562884589e-05	0.16	0.182	0.022
Cdc42se2	6.96809007986367e-09	-0.364401546287048	0.000124854238050997	0.103	0.101	0.00199999999999999
Sidt1	8.95627754955346e-09	1.51818658966509	0.000160478581132899	0.107	0.044	0.063
Trp53bp1	9.05591715424549e-09	-0.972107784890536	0.000162263923569771	0.064	0.107	0.043
Lsamp	3.48145206207801e-08	-0.565453453026887	0.000623806580483137	0.231	0.358	0.127
Fubp1	4.91013841256305e-08	-0.182704797056529	0.000879798600763047	0.354	0.338	0.016
Zc3h15	1.01872089602099e-07	-0.689112492605112	0.00182534410149041	0.086	0.127	0.041
Rngtt	1.03778763104606e-07	-0.531868399051447	0.00185950787730832	0.117	0.151	0.034
Ewsr1	1.1301838146381e-07	-0.354924258245572	0.00202506335906854	0.189	0.211	0.022
Setbp1	1.42092952335326e-07	0.110782174750493	0.00254602151994436	0.564	0.476	0.088
Zfp536	1.56294896538556e-07	0.241298807970453	0.00280049195617784	0.536	0.454	0.082
Cdkal1	1.73643995644736e-07	-0.452210615703872	0.00311135311396238	0.267	0.31	0.043
Itsn2	1.76053129581608e-07	-0.456736668460467	0.00315451997584326	0.17	0.195	0.025
Wapl	3.3732322358477e-07	-0.445037670276474	0.00604415752019191	0.273	0.316	0.043
Apbb2	4.18160543212608e-07	-0.428730381677085	0.00749260061328351	0.281	0.345	0.0639999999999999
Map4k5	5.06390421033132e-07	0.617218228311332	0.00907350356407166	0.198	0.129	0.069
Gpbp1l1	7.41613692041266e-07	0.490889168975777	0.0132882341339954	0.232	0.167	0.065
Ubr5	8.31833861660321e-07	0.285311498714292	0.0149047991332296	0.455	0.355	0.1
Cog3	8.52348492469294e-07	0.921950043481892	0.0152723802880648	0.106	0.063	0.043
Map4k4	8.79680888576674e-07	-0.355093797254412	0.0157621221615168	0.234	0.251	0.017
Thoc2l	9.10914453964007e-07	-0.436703445230818	0.0163217651861271	0.133	0.153	0.02
Cltc	9.21661345159257e-07	-0.368309671566808	0.0165143279825636	0.131	0.143	0.012
Svil	1.19574135278453e-06	0.279248615858344	0.0214252935591932	0.545	0.471	0.0740000000000001
Rab12	1.33942799019042e-06	0.785250622754668	0.023999870728232	0.121	0.076	0.045
Gpr107	1.36463644175882e-06	-0.604456013094378	0.0244515557634346	0.091	0.112	0.021
Tent2	1.38414004361558e-06	0.383299797332044	0.0248010213015039	0.213	0.15	0.063
Slc13a4	1.66919801532958e-06	0.252835940328773	0.0299086900386754	0.382	0.308	0.074
Itga1	1.82193789130534e-06	0.479580484578982	0.032645483136409	0.254	0.184	0.07
Aff4	1.91309488857822e-06	-0.25354087381047	0.0342788342135445	0.415	0.417	0.002
Memo1	2.44228290530967e-06	-0.385274209376077	0.0437608250973387	0.204	0.232	0.028
Ubr1	2.5390987201829e-06	-0.187009035464746	0.0454955708682372	0.22	0.215	0.005
Zfp451	2.94202022183255e-06	0.697584824663686	0.0527151183347956	0.108	0.072	0.036
Map2k1	3.25009160986755e-06	0.674052648745477	0.0582351414656068	0.121	0.085	0.036
Ptch1	3.72981117530819e-06	0.68995215952457	0.0668307566391722	0.101	0.061	0.04
Dlg2	4.52896831703469e-06	-0.666295209322662	0.0811500543046276	0.236	0.357	0.121
Zfp280d	4.96376340741115e-06	-0.308923098516038	0.088940712733993	0.439	0.466	0.027
Mnat1	5.06894434496165e-06	-0.417565248344373	0.0908253447730228	0.233	0.257	0.024
Zic2	5.28202181177869e-06	0.479882442710078	0.0946432668234506	0.224	0.163	0.061
Mmp16	5.6198324277122e-06	-0.397263745970982	0.100696157439747	0.148	0.187	0.039
Dnaaf9	5.69721629920003e-06	0.616519485156785	0.102082721649066	0.155	0.099	0.056
Sgms1	5.82957658028384e-06	-0.467952535930725	0.104454353165526	0.195	0.227	0.032
Ube2b	6.00842121975743e-06	-0.377263837675851	0.107658891415614	0.188	0.214	0.026
Smc5	6.08927571766371e-06	-0.116647944974976	0.109107642309098	0.149	0.139	0.00999999999999998
Ints6	6.37718197271695e-06	-0.350880497185656	0.114266346587142	0.151	0.17	0.019
Bicral	7.22108446926518e-06	-0.265145808468846	0.129387391520293	0.17	0.171	0.001
Tbc1d9b	7.23618243608794e-06	0.53065116165728	0.129657916889824	0.147	0.102	0.045
Igfbp5	7.25134227247604e-06	-0.767277830063786	0.129929550838226	0.093	0.129	0.036
Stx16	7.83278568678383e-06	0.460395760577685	0.140347853935793	0.255	0.185	0.07
Hmgb1	7.9129668965073e-06	0.800699227025563	0.141784540851618	0.105	0.061	0.044
Snrnp70	8.95522365976256e-06	-0.272452569095022	0.160459697535626	0.345	0.364	0.019
Gigyf2	9.1974172912397e-06	-0.322406788400908	0.164799323024433	0.313	0.346	0.033
Phf14	1.02400697362642e-05	-0.10859185639209	0.183481569534382	0.365	0.339	0.026
Ppfibp1	1.04343639628191e-05	0.525948171756325	0.186962933485793	0.236	0.168	0.068
Ptpn13	1.12828317779675e-05	0.144841920360486	0.202165779797622	0.552	0.482	0.0700000000000001
Tnpo3	1.15073729536237e-05	0.686364796457356	0.206189108583029	0.16	0.101	0.059
Ror2	1.23436154165687e-05	0.505190078189519	0.221172901034078	0.231	0.166	0.065
Herc2	1.39491654318485e-05	0.645763404994024	0.249941146207862	0.208	0.14	0.068
Pkd1	1.50994137759553e-05	-0.322395792428689	0.270551296037567	0.196	0.211	0.015
Tcf7l1	1.60986190744252e-05	0.271553188229611	0.28845505657555	0.375	0.305	0.07
Arglu1	1.62521945703978e-05	-0.227510071293302	0.291206822312387	0.456	0.468	0.012
Kcnip4	1.71979174356467e-05	-1.01050730392952	0.308152284611918	0.107	0.208	0.101
Xrcc5	1.76195117412857e-05	-0.353343636430933	0.315706411380357	0.097	0.101	0.004
Xrcc4	1.81643438761204e-05	-0.256659144591329	0.325468713572325	0.18	0.181	0.001
Clock	1.87078642154927e-05	-0.467685828157777	0.335207511013198	0.127	0.153	0.026
Nup98	1.9047720316833e-05	0.284512044079791	0.341297052637014	0.266	0.202	0.064
Atp1a2	1.95832454111842e-05	0.223939114925803	0.350892591277598	0.735	0.689	0.046
Pbx1	2.17708496738871e-05	-0.114537626378365	0.390090084456709	0.715	0.687	0.0279999999999999
Slc6a9	2.17900491213481e-05	0.637955667146651	0.390434100156316	0.121	0.076	0.045
Srrm2	2.21851286032647e-05	-0.221814234864864	0.397513134313297	0.55	0.557	0.00700000000000001
Col26a1	2.32947086833875e-05	0.223628405409557	0.417394590188938	0.263	0.202	0.061
Nrxn1	2.50333112704391e-05	-0.759190667998261	0.448546871343727	0.138	0.242	0.104
Tulp3	2.59140390146878e-05	0.601782309775057	0.464327751065175	0.186	0.135	0.051
Hacd3	2.66752572687741e-05	0.561613605607816	0.477967259741894	0.126	0.078	0.048
Zzef1	2.69889608933718e-05	-0.224832503026007	0.483588201287435	0.223	0.226	0.003
Stam	2.79475006966587e-05	-0.545184203479522	0.50076331748273	0.085	0.104	0.019
Fam193b	2.99877658581697e-05	0.647424134909091	0.537320788646686	0.131	0.084	0.047
Nr1d2	3.13830380236476e-05	0.249251196559963	0.562321275307718	0.443	0.371	0.072
Med1	3.16849786865512e-05	-0.860549521015203	0.567731448105624	0.066	0.101	0.035
Trip11	3.25283412916143e-05	-0.153423518090256	0.582842819263146	0.286	0.266	0.02
Oasl2	3.35272926330979e-05	0.728030591128395	0.600742029399848	0.118	0.074	0.044
Smarcad1	3.6288723517706e-05	-0.529780602881706	0.650221347990257	0.118	0.153	0.035
Rap1gds1	3.82648922144881e-05	-0.366707405139982	0.685630338699197	0.163	0.179	0.016
Zfp521	4.04996943611206e-05	0.195309131907438	0.72567352356256	0.548	0.476	0.0720000000000001
Rhbdl3	4.11741782462941e-05	0.834636064260203	0.737758925817098	0.106	0.064	0.042
Tbc1d19	4.15025851406655e-05	-0.312414228022889	0.743643320550445	0.097	0.1	0.003
Fxr1	4.1711486135775e-05	-0.113807613498001	0.747386408580817	0.199	0.18	0.019
Cpsf6	4.19007781662913e-05	-0.246349117063772	0.750778143183608	0.24	0.248	0.00800000000000001
Il34	4.37727319748945e-05	0.348567230148451	0.784319811526159	0.262	0.204	0.058
Ppp2r5e	4.57167646840204e-05	-0.273655339133443	0.819152989608277	0.176	0.189	0.013
Snx27	4.82873722411177e-05	-0.474223853565224	0.865213135816347	0.105	0.124	0.019
Zmym4	4.85009737913139e-05	-0.269572656519254	0.869040448392762	0.279	0.291	0.012
Bmp7	4.90819965733366e-05	0.3997763231716	0.879451214601045	0.261	0.208	0.053
Krit1	4.9385431164204e-05	-0.131275161916468	0.884888155600208	0.221	0.204	0.017
Ppm1e	4.95741186261009e-05	0.317152970737561	0.888269057542476	0.289	0.225	0.064
Phtf2	5.19049898291113e-05	-0.571320844636299	0.930033607758017	0.101	0.121	0.02
Slc25a12	5.27254022185215e-05	0.557340783665053	0.944733756951467	0.145	0.108	0.037
Gripap1	5.31562775247475e-05	0.878550879471529	0.952454180688426	0.105	0.059	0.046
Ankrd12	5.42692110241599e-05	0.106734522029529	0.972395723130897	0.573	0.501	0.072
Cgnl1	5.52498110911557e-05	0.178639238641216	0.989966115131328	0.36	0.3	0.06
Grina	5.52627576089709e-05	0.630147413097735	0.99019809083754	0.104	0.063	0.041
Tmcc1	5.62323863584106e-05	-0.342163460151287	1	0.357	0.39	0.033
Scai	5.62554814432689e-05	-0.524860214309189	1	0.074	0.105	0.031
Prodh	5.66068288340614e-05	0.437192675508904	1	0.16	0.118	0.042
Srsf7	5.69046078777121e-05	-0.272636474424209	1	0.145	0.15	0.005
Glrb	5.84636261933511e-05	-0.259195082561212	1	0.095	0.113	0.018
Fgfr1	6.11779051244756e-05	0.257035536478885	1	0.442	0.369	0.073
Exoc4	6.47286852313445e-05	-0.197850800349959	1	0.604	0.602	0.002
Greb1l	7.27883493771849e-05	0.820414918275511	1	0.102	0.06	0.042
Ktn1	7.52784533983946e-05	-0.331627927692134	1	0.214	0.245	0.031
Stxbp5	7.85579956621699e-05	-0.397919498977395	1	0.103	0.14	0.037
Zfand6	7.90864762774283e-05	0.134941110408875	1	0.405	0.342	0.063
Cept1	7.95156813129847e-05	-0.259882993852249	1	0.117	0.117	0
Huwe1	8.09243136875499e-05	-0.207099804058018	1	0.433	0.435	0.002
Rnf213	8.77011349806885e-05	0.585087209604032	1	0.187	0.137	0.05
Cryzl1	8.82600490517706e-05	-0.480935066298741	1	0.095	0.119	0.024
Slc16a12	9.09480917340616e-05	0.215887233873018	1	0.256	0.204	0.052
Dtd1	9.11397175095565e-05	0.774328729216071	1	0.106	0.06	0.046
Xrn2	9.25014564673425e-05	-0.225027571746374	1	0.159	0.165	0.00600000000000001
Gse1	9.63563730687389e-05	0.468626953053231	1	0.196	0.143	0.053
Cadm2	9.851807630554e-05	-0.455676208432677	1	0.246	0.35	0.104
Hnrnpa2b1	9.98475512014161e-05	-0.179915746379187	1	0.459	0.451	0.00800000000000001
Tmem87b	0.000101813734822863	-0.467666809965369	1	0.122	0.141	0.019
Tmem164	0.000103194404193249	0.152405724138372	1	0.541	0.474	0.0670000000000001
Umad1	0.000109619751050827	-0.276576542319176	1	0.247	0.257	0.01
N4bp2l2	0.000111672150150071	-0.206436717924227	1	0.232	0.225	0.00700000000000001
Dnajb6	0.000112240175226306	-0.484955289008685	1	0.134	0.16	0.026
Mia2	0.00011543156938511	-0.292273203236007	1	0.212	0.221	0.00900000000000001
Pnn	0.000115459240271041	-0.240228078882151	1	0.223	0.242	0.019
Gnaq	0.000117094310357435	-0.286531834137755	1	0.351	0.368	0.017
Cyrib	0.000121089178081467	-0.35064189637753	1	0.09	0.103	0.013
Cspp1	0.000122247163505522	-0.299410385626483	1	0.154	0.176	0.022
Flt1	0.000123049302659441	0.399246618491313	1	0.179	0.137	0.042
Pikfyve	0.000123592544868442	-0.541268287404185	1	0.13	0.171	0.041
Parp3	0.000123812874855972	0.760572808914045	1	0.105	0.063	0.042
Lama1	0.000124553553828608	0.262759940885824	1	0.425	0.356	0.069
Fer	0.000124571876903021	-0.316387235544753	1	0.296	0.313	0.017
Aox3	0.000126755761034989	0.402560647221259	1	0.315	0.251	0.064
Skil	0.00012777632338671	-0.696272768253523	1	0.081	0.114	0.033
Rcan2	0.000130194406511693	0.359974408027333	1	0.21	0.173	0.037
Senp2	0.00013491365952713	-0.173216979240173	1	0.11	0.106	0.004
Smarcc1	0.000135752750124629	-0.619498290299534	1	0.074	0.102	0.028
Ahdc1	0.000138651920894447	0.511765106350194	1	0.151	0.111	0.04
Lepr	0.000147109330266489	0.116244375763154	1	0.296	0.241	0.055
Daam1	0.000147685602943197	-0.233476079759701	1	0.16	0.15	0.01
Gk	0.000149203817721161	0.467280229481831	1	0.118	0.077	0.041
Crebbp	0.000155210932218308	-0.198259460938476	1	0.552	0.551	0.001
Nisch	0.000156578723962118	0.133212124376116	1	0.38	0.319	0.061
Mtdh	0.000158502540814046	-0.135867177577005	1	0.352	0.336	0.016
Fam120a	0.000161006305235553	0.357735515487079	1	0.259	0.199	0.06
Sncaip	0.000161603938650943	0.156435552534255	1	0.456	0.398	0.058
Ldlrad4	0.000163760658241782	0.207601392578969	1	0.479	0.404	0.075
Mapk4	0.000169278090482673	0.283774348550569	1	0.404	0.339	0.065
Tef	0.00017159993732868	0.220192359428331	1	0.443	0.38	0.063
Rtn4	0.000175643193155107	-0.635614897411252	1	0.085	0.124	0.039
Tmtc4	0.00017957473486198	-0.226674036479635	1	0.403	0.395	0.00800000000000001
Ncoa1	0.000182232510648919	-0.283596838071086	1	0.324	0.343	0.019
Pcdh9	0.000189309885353991	-0.393152364638946	1	0.25	0.352	0.102
Rsbn1	0.000189902554031755	-0.319665749717767	1	0.144	0.158	0.014
Nrg3	0.000190412403937549	-0.898254455478045	1	0.094	0.184	0.09
Macf1	0.00019102507160389	0.119156371404612	1	0.695	0.624	0.071
Arnt2	0.000194555759906525	0.314624077887814	1	0.238	0.181	0.057
Nr3c1	0.000200484448000687	-0.313855548360627	1	0.299	0.322	0.023
Alcam	0.000202181458632969	0.109179796846968	1	0.924	0.908	0.016
