gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Cacna1c	3.18101467340026e-20	0.492369688162287	5.69974209179859e-16	0.672	0.455	0.217
Ago3	7.88822079452756e-16	-0.478727224713184	1.41341140196345e-11	0.34	0.362	0.022
Dlg4	2.44709345824313e-15	2.13901837658531	4.38470205848004e-11	0.151	0.034	0.117
Ldb2	3.86555250331392e-15	1.02204440403695	6.92629697543789e-11	0.231	0.086	0.145
Dync1i2	2.11528313914804e-14	1.58105142352972	3.79016432872545e-10	0.14	0.04	0.1
Kcnip4	2.14485254277163e-13	-1.47497550746885	3.8431467861382e-09	0.067	0.174	0.107
Vps13b	3.87663221508018e-13	-0.294198214993921	6.94614960298067e-09	0.413	0.396	0.017
Foxp2	8.66610697047175e-13	1.45235214045277	1.55279304696913e-08	0.197	0.076	0.121
Btaf1	6.65805608707115e-12	-0.368519839956892	1.19299048968141e-07	0.265	0.277	0.012
Galnt17	1.1980428126797e-11	1.74785965407027	2.14665311175949e-07	0.131	0.036	0.095
Sptan1	2.46620367408851e-11	1.01618963727779	4.41894374323179e-07	0.26	0.118	0.142
Rgs7	3.46995589145488e-11	0.137035191719945	6.21746696630886e-07	0.785	0.659	0.126
Lrrc4c	4.24515286826494e-11	-0.204060007823662	7.60646490935712e-07	0.999	1	0.001
Tef	7.68521108068152e-11	0.246210351196368	1.37703612143651e-06	0.257	0.181	0.076
Rock1	8.17185529452142e-11	-0.115439383073637	1.46423303167235e-06	0.375	0.326	0.049
Kdm7a	8.30826350397895e-11	-0.982173188853199	1.48867465464295e-06	0.092	0.155	0.063
Nedd4	9.5181673016962e-11	-0.296862934258595	1.70546521711793e-06	0.442	0.453	0.011
Evi5	2.01410276199313e-10	-0.398914535155007	3.60886932893929e-06	0.216	0.234	0.018
Map4k3	7.06991714344475e-10	-0.351547797882916	1.26678775376243e-05	0.23	0.234	0.004
Slc1a2	1.0252627783922e-09	-0.308931745338785	1.83706584632315e-05	0.468	0.486	0.018
Zfr	1.16492934046043e-09	0.547600446457188	2.087320392237e-05	0.455	0.329	0.126
