gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Mast4	3.7241424530635e-10	0.871849076663991	6.67291844739918e-06	0.927	0.88	0.047
Cap2	6.91294445217166e-08	-4.76679430815321	0.00123866138694012	0.018	0.24	0.222
Per2	2.62874072415136e-07	-7.72811897715167	0.00471017762953441	0	0.156	0.156
Galnt17	4.93724604851038e-07	2.79374671710988	0.00884655746972091	0.321	0.066	0.255
Mef2c	7.07095130505083e-07	-2.0646909963189	0.0126697305483901	0.165	0.455	0.29
Serpini1	1.11834844528406e-06	-2.08860803983849	0.0200385674425998	0.064	0.329	0.265
Numa1	1.67750838465051e-06	2.39645319081904	0.0300575952361679	0.211	0.048	0.163
Hnrnpdl	3.32911622229314e-06	-2.87341594618722	0.0596511044710485	0.009	0.162	0.153
Prickle2	3.87149084701254e-06	-7.62010973379874	0.0693693729967706	0	0.126	0.126
Trpc1	4.22277483599378e-06	-7.52076880173214	0.0756636795113365	0	0.138	0.138
Psd3	4.33457654945369e-06	0.951336469727696	0.0776669426131111	0.761	0.593	0.168
Plxdc1	5.17756157625526e-06	1.14323937239581	0.0927715483233418	0.312	0.281	0.031
Ankrd12	1.63675637932754e-05	-1.47750122821583	0.293274008047908	0.174	0.461	0.287
Tnrc6a	2.40325982952846e-05	-1.44567461259228	0.43061609625491	0.147	0.377	0.23
Glud1	3.1617957134601e-05	-1.78223167201101	0.566530555937781	0.046	0.216	0.17
Hlf	4.74941070344515e-05	-1.01079123580462	0.850999409843302	0.165	0.401	0.236
Dock10	5.27398239676352e-05	-1.38533209307661	0.944992165852087	0.239	0.491	0.252
Asap2	5.58556803463206e-05	1.5399915629628	1	0.404	0.186	0.218
Dlc1	7.46563284778921e-05	0.518869828718037	1	1	1	0
Sgip1	8.05803129759317e-05	-1.11355596484164	1	0.284	0.545	0.261
Pde8b	9.19523268656326e-05	0.491516542902608	1	0.771	0.79	0.019
Mthfd1l	0.000146788909144373	-7.16558837065765	1	0	0.102	0.102
Snrk	0.000280852763205354	0.889373464507571	1	0.367	0.323	0.044
Fnbp1	0.00045790709609223	-0.909037130364454	1	0.11	0.281	0.171
Chd9	0.000511674390008857	-1.28914096272125	1	0.147	0.353	0.206
