gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Fth1	2.221167814649e-171	1.31205662315612	3.97988849028808e-167	0.78	0.455	0.325
Csmd1	4.47627895268025e-46	-1.10068387234698	8.02059662741246e-42	0.067	0.175	0.108
Fgf14	8.90634054539718e-46	-1.17094655005449	1.59583809892427e-41	0.067	0.173	0.106
Rbfox1	1.07159829822905e-45	-1.11044051103619	1.92008983076681e-41	0.068	0.175	0.107
Nrg3	3.29584486555297e-45	-1.03910021916029	5.90549483009781e-41	0.072	0.177	0.105
Kcnip4	8.68060771447594e-43	-1.08450853429846	1.5553912902798e-38	0.069	0.173	0.104
Nrxn1	4.73745412620359e-40	-0.784847226958977	8.48857030333159e-36	0.141	0.263	0.122
Nrxn3	6.32297691181758e-40	-0.87243086677159	1.13295100305947e-35	0.088	0.192	0.104
Celf2	4.41773499404981e-38	-0.867491737197644	7.91569756233846e-34	0.092	0.196	0.104
Luc7l2	5.8479720968452e-35	-0.419988498567384	1.04783964031272e-30	0.714	0.753	0.039
Tmod2	6.06779745260426e-29	-0.58418759184574	1.08722794755763e-24	0.448	0.517	0.069
Zbtb16	3.85969436543395e-28	-1.15189718334249	6.91580036398455e-24	0.114	0.193	0.079
Ftl1	4.0612061234575e-28	1.92923998706376	7.27686913201114e-24	0.102	0.026	0.076
Elmo1	3.46878622313906e-27	-0.365030510561533	6.21537115462057e-23	0.811	0.833	0.0219999999999999
Actb	5.41735579666216e-27	-0.825445276558438	9.70681811645927e-23	0.208	0.284	0.076
Lsamp	2.33593689106353e-23	-0.425496816602908	4.18553172140764e-19	0.279	0.385	0.106
Tmem132d	2.48507953185052e-23	0.663843694063238	4.45276550516975e-19	0.323	0.202	0.121
Mboat2	1.17527824954479e-18	0.99237656389224	2.10586356753436e-14	0.157	0.077	0.08
Fam171a1	4.89299581103613e-17	1.02560874545447	8.76726989421454e-13	0.114	0.052	0.062
Insr	5.73383253491276e-17	-0.442987591657235	1.02738811360567e-12	0.26	0.298	0.038
Klf9	8.69848936489768e-17	-1.1787276491951	1.55859532440237e-12	0.076	0.146	0.07
Sgms1	1.11325091685232e-16	0.94571581966512	1.99472299281598e-12	0.158	0.079	0.079
Msantd2	1.37907079007833e-16	1.08691089116371	2.47101904166235e-12	0.124	0.062	0.062
Fam168a	3.18587551772446e-16	0.480449756610843	5.70845175265868e-12	0.32	0.219	0.101
Map7	3.36666627942664e-16	-0.209818026602801	6.03239263947665e-12	0.926	0.932	0.00600000000000001
Mat2a	1.34943106637889e-15	-0.499240858034989	2.4179105847377e-11	0.278	0.343	0.065
Amph	1.6639527575748e-15	0.513241548099566	2.98147055102253e-11	0.326	0.233	0.093
Tbc1d5	3.20125606125232e-15	-0.249297953905568	5.7360106105519e-11	0.849	0.867	0.018
Pcdh9	5.7759106312927e-15	-0.126103436906609	1.03492766691503e-10	1	1	0
Epb41l4b	5.99232333831149e-15	0.737486847163249	1.07370449575865e-10	0.221	0.136	0.085
Cnot10	8.22754929149468e-15	-0.567761860597163	1.47421228205002e-10	0.121	0.147	0.026
Rcan2	1.10789425308745e-14	-0.666675602910221	1.9851249226821e-10	0.273	0.365	0.092
Vps13b	1.41205176870927e-14	0.434830167876242	2.53011435917327e-10	0.311	0.219	0.092
Hecw2	1.45474842604617e-14	-0.223977254055493	2.60661822978953e-10	0.773	0.777	0.004
Samd4	1.45798714670275e-14	0.253070732124984	2.61242136946199e-10	0.494	0.393	0.101
Cachd1	3.53375233978731e-14	1.13637915293688	6.33177744243091e-10	0.131	0.069	0.062
Macf1	3.75371813895391e-14	0.398801126232073	6.72591216137761e-10	0.445	0.335	0.11
Dgki	4.71050236599497e-14	-0.227313241315145	8.44027813938979e-10	0.752	0.757	0.005
Btbd9	5.19948450061005e-14	0.628346321734848	9.31643632819309e-10	0.211	0.14	0.071
Prkn	7.59513191895833e-14	-0.260073033824897	1.36089573723895e-09	0.653	0.672	0.019
Cdh19	8.37721541103679e-14	-0.402735582722831	1.50102945734957e-09	0.489	0.535	0.046
Tenm2	1.00422660150882e-13	-0.58475759787151	1.7993732245835e-09	0.225	0.312	0.087
Foxp1	2.6846976131142e-13	0.191038414117848	4.81044118317802e-09	0.42	0.335	0.085
Plekha1	2.70786245371754e-13	-0.406545357706816	4.85194794457109e-09	0.423	0.47	0.047
Il1rap	2.99207471602408e-13	-0.221560455520234	5.36119947617194e-09	0.645	0.64	0.005
Apc	3.07983644172402e-13	0.288566144109405	5.51845093628109e-09	0.51	0.414	0.096
Kcnab1	2.21206189172619e-12	-0.726597630071551	3.96357249759498e-08	0.206	0.294	0.088
Usp9x	2.63415134749993e-12	0.584982806744832	4.71987238445038e-08	0.215	0.142	0.073
Igf1r	4.12946924898211e-12	0.40678816008812	7.39918300032614e-08	0.419	0.322	0.097
Ptprd	5.5243014104101e-12	-0.160186211294281	9.89844326717281e-08	0.996	0.998	0.002
Pafah1b1	9.50200426755824e-12	-0.231818524172024	1.70256912466109e-07	0.653	0.668	0.015
Sema6d	1.01153039089524e-11	0.165322566092795	1.81246015440608e-07	0.479	0.389	0.09
Tanc2	1.04364535409295e-11	0.357046778622567	1.87000374546375e-07	0.277	0.2	0.077
Gse1	1.19141188402939e-11	0.52894135371209	2.13477181380386e-07	0.214	0.141	0.073
Tle1	1.23303265691697e-11	0.718341235447229	2.20934791466382e-07	0.193	0.12	0.073
Copg2	1.50995243412834e-11	0.703252829574173	2.70553277147115e-07	0.167	0.113	0.054
Slc8a1	1.61070718171119e-11	-0.193459173821611	2.8860651281901e-07	0.77	0.771	0.001
Plxnb3	1.7059959833667e-11	0.546123195662122	3.05680360299645e-07	0.263	0.178	0.085
Nipbl	1.77527401186237e-11	-0.104068217699343	3.18093597445499e-07	0.367	0.339	0.028
Dennd5b	1.79623952794801e-11	-0.566856069615955	3.21850198617724e-07	0.164	0.199	0.035
Tacc1	2.55948972646391e-11	-0.441386457545207	4.58609369187804e-07	0.222	0.252	0.03
Afdn	3.54078066207112e-11	0.697389966208833	6.34437079029904e-07	0.134	0.081	0.053
Itpk1	4.46163557266816e-11	-0.400282050708809	7.99435861910681e-07	0.351	0.396	0.045
Kansl1	4.8730303534591e-11	0.268068643832362	8.73149578732802e-07	0.401	0.312	0.089
Ypel2	6.13600613383459e-11	0.217984604929104	1.09944957906048e-06	0.808	0.727	0.0810000000000001
Sptbn1	8.6150404707714e-11	0.274798214447513	1.54364295155282e-06	0.421	0.334	0.087
Gmds	1.12162814663459e-10	0.544963310688605	2.00973331313985e-06	0.199	0.133	0.066
Unc5c	1.58299968588297e-10	-0.206800346534879	2.83641883716511e-06	0.807	0.812	0.005
Fus	1.70870881305698e-10	0.596972140291901	3.06166445123549e-06	0.186	0.119	0.067
Rasal2	2.23977810796391e-10	0.611854371277089	4.01323441384973e-06	0.206	0.139	0.067
Grid2	3.25564809739313e-10	-0.166151084951822	5.83347026090901e-06	0.801	0.798	0.003
Map4k4	3.46112981983323e-10	0.226033146260679	6.20165241117719e-06	0.577	0.484	0.093
Armc8	5.54809405951124e-10	0.761226636479903	9.94107493583225e-06	0.131	0.08	0.051
Tlk2	6.75364157895106e-10	0.710349220227032	1.21011749811645e-05	0.112	0.066	0.046
H2aj	8.8854463393742e-10	-0.649106877876491	1.59209427508907e-05	0.112	0.146	0.034
Gapvd1	8.99892874863907e-10	0.617131247295286	1.61242805318115e-05	0.15	0.098	0.052
Hnrnpa2b1	1.04165085253026e-09	0.331689223986847	1.86642999756372e-05	0.349	0.267	0.082
Tmem245	1.0665452679984e-09	0.865888123445399	1.91103581119954e-05	0.108	0.059	0.049
Plekhg1	1.07703799370334e-09	0.211713314594952	1.92983667711764e-05	0.694	0.612	0.082
Efr3b	1.29453524359725e-09	0.837250899898311	2.31954824947755e-05	0.115	0.065	0.05
Cwc27	1.42470888679612e-09	-0.128239669100041	2.55279338336128e-05	0.102	0.091	0.011
Polr3e	1.76979636791376e-09	-0.881874241778362	3.17112113202788e-05	0.088	0.142	0.054
Stox2	1.83998326951027e-09	0.439795013951389	3.2968820223085e-05	0.302	0.224	0.078
Trip12	1.92635871363255e-09	-0.222120901354491	3.45164954308681e-05	0.219	0.217	0.002
Pacrg	1.97110052786414e-09	-0.337457389343183	3.53181792582698e-05	0.502	0.522	0.02
Mobp	2.09728645506704e-09	-0.197835113096099	3.75791787018912e-05	0.794	0.807	0.013
Dnajc13	2.20427803109161e-09	0.713629555512786	3.94962537610995e-05	0.13	0.08	0.05
Cep85l	2.52737145629002e-09	0.649088616897033	4.52854417538046e-05	0.154	0.099	0.055
Oxr1	2.55117674387086e-09	-0.455699349946184	4.57119848966781e-05	0.265	0.334	0.069
Adamts2	2.74368879468282e-09	0.641467171128179	4.91614158231268e-05	0.185	0.125	0.06
Dmxl1	2.82842532904413e-09	0.161687021772114	5.06797250458128e-05	0.281	0.227	0.054
Jmjd1c	3.3281743400158e-09	0.433902710759006	5.96342278244031e-05	0.279	0.205	0.074
