gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Grm3	7.02694376705372e-05	-7.53445135079196	1	0	0.108	0.108
Scd2	9.23377445650209e-05	-7.78043273732264	1	0	0.189	0.189
Atxn7	9.85331260642623e-05	4.01103462927507	1	0.311	0.027	0.284
Nav2	0.000155535543980424	-0.446614415706217	1	0.874	0.865	0.00900000000000001
Ptprm	0.000597610513714696	1.42610517410997	1	0.67	0.297	0.373
Cd300a	0.000608985793370173	-2.08339361103778	1	0.097	0.27	0.173
Mbnl1	0.000712742335745163	-0.435692816854251	1	0.864	0.919	0.055
Atp8a2	0.000786985652453367	-0.746971198076866	1	0.553	0.676	0.123
Psma3	0.000949969455120083	-7.74405383310582	1	0	0.162	0.162
Gapvd1	0.00160472486723372	0.789707171825569	1	0.301	0.189	0.112
Ppp2r5c	0.0016380326767492	2.50614004937981	1	0.301	0.054	0.247
Fam13b	0.00233495640458551	-0.753594777745278	1	0.243	0.243	0
Zadh2	0.0023723236710897	5.9026389687769	1	0.136	0	0.136
Gnpat	0.00263460764438586	-6.77711980675825	1	0	0.108	0.108
Dnajb11	0.00263460764438587	-7.19538046176214	1	0	0.108	0.108
Nfyb	0.00263460764438587	-6.92948517520962	1	0	0.108	0.108
Tmem273	0.00270897710086881	1.51609181494031	1	0.243	0.135	0.108
Pds5a	0.00294524618368853	-1.25025450344408	1	0.204	0.351	0.147
Galk2	0.00315568947057729	-3.76208960315253	1	0.019	0.216	0.197
Nptn	0.00328325329099798	-1.32590807533709	1	0.126	0.324	0.198
Exoc6b	0.0033425840869093	0.779756742821996	1	0.398	0.297	0.101
Ppp6c	0.00345622872890958	-4.18568461566532	1	0.01	0.162	0.152
Smad3	0.00366924834749678	2.43192767169013	1	0.388	0.081	0.307
Fyco1	0.00384259075675068	-1.77979336286594	1	0.049	0.189	0.14
Supt3	0.00386333988926192	3.30405995529841	1	0.34	0.054	0.286
Nlk	0.00394853859419729	-2.24354060460748	1	0.097	0.27	0.173
Setd2	0.0043321315378883	1.09426744741033	1	0.34	0.162	0.178
Mapk14	0.0043528233585565	1.65155760279015	1	0.592	0.297	0.295
