gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Nrg3	1.71892211731011e-143	-1.63665998337064	3.07996464979625e-139	0.049	0.223	0.174
Kcnd2	2.4615369046024e-138	-3.98833974081947	4.41058182566658e-134	0.002	0.157	0.155
Syt1	1.70242814771552e-122	-5.35219043951202	3.05041075507667e-118	0.002	0.175	0.173
Lrp1b	5.67699647035947e-116	-2.78848091955307	1.01720422755901e-111	0.015	0.207	0.192
Opcml	6.33044119807398e-115	-4.33906819043862	1.1342884538709e-110	0.002	0.152	0.15
Cntnap2	1.18660658189462e-113	-4.55584580845326	2.12616167343878e-109	0.002	0.143	0.141
Nrxn1	1.32901891671888e-110	-0.964286598752974	2.38133609497689e-106	0.098	0.273	0.175
Mdga2	3.27632704632816e-110	-2.82594009155572	5.87052280161081e-106	0.023	0.228	0.205
Dpp10	3.33909893500314e-110	-3.8956870070793	5.98299747173862e-106	0.002	0.15	0.148
Tenm2	7.25107721401188e-110	-5.58709683603247	1.29924801520665e-105	0.002	0.15	0.148
Dlgap1	8.85512999768653e-109	-5.09663777968589	1.58666219298547e-104	0.002	0.138	0.136
Lrrc4c	7.70615741070598e-107	-4.98563617099291	1.3807892848503e-102	0.004	0.164	0.16
Adgrb3	3.77864469911387e-101	-2.31280961972416	6.77057557187223e-97	0.029	0.205	0.176
Il1rapl1	9.3572659961416e-100	-3.83331595260411	1.67663492118865e-95	0.011	0.178	0.167
Dlg2	3.15689291474488e-95	-1.45999053675773	5.65652072463988e-91	0.148	0.438	0.29
Nalf1	4.49612901049191e-94	-3.0467447755069	8.05616396099941e-90	0.005	0.133	0.128
Anks1b	9.03674059870159e-94	-4.39184059000353	1.61920318047535e-89	0.003	0.126	0.123
Nlgn1	1.38628549825152e-88	-1.70277634526917	2.48394635576707e-84	0.045	0.222	0.177
Ctnna2	1.73020478009401e-87	-4.39924565104439	3.10018092497245e-83	0.004	0.136	0.132
Nrg1	1.81147379727386e-87	-8.30123008782045	3.24579874995529e-83	0.001	0.125	0.124
Nkain2	1.10751357517175e-86	-3.59030345095539	1.98444282399274e-82	0.008	0.146	0.138
Nrxn3	1.16324095591836e-84	-1.56392392447526	2.08429514481451e-80	0.06	0.236	0.176
Csmd1	8.97788468372972e-84	-1.34162805653944	1.60865737763069e-79	0.054	0.224	0.17
Lrrtm4	4.75134895503082e-79	-4.45891603969573	8.51346705762423e-75	0.002	0.116	0.114
Nav3	4.6894373831293e-76	-5.83821799583697	8.40253390309107e-72	0.002	0.116	0.114
Kcnip4	2.66891437044442e-74	-0.789748581056982	4.7821607689623e-70	0.072	0.235	0.163
Ptprd	4.35316942078266e-73	-1.17600810051367	7.80000896815837e-69	0.133	0.359	0.226
Negr1	8.57572718328236e-73	-3.41421230420195	1.53659879670053e-68	0.007	0.122	0.115
Fgf14	2.07298692667151e-71	-1.0468625934296	3.71437797521001e-67	0.072	0.231	0.159
Snhg11	2.52711911383412e-67	-1.53991773911655	4.52809202816797e-63	0.129	0.367	0.238
Ctnnd2	1.37066206849959e-58	-2.80218496495854	2.45595229433756e-54	0.022	0.156	0.134
Kcnma1	1.37026891853291e-56	-3.96105207481727	2.45524784822727e-52	0.01	0.115	0.105
Cadm2	1.54347037299388e-55	-1.09068949661095	2.76559021433043e-51	0.183	0.406	0.223
Pcdh9	4.35056588362883e-44	-0.327871670486372	7.79534395028613e-40	0.221	0.373	0.152
Elmo1	2.74077981563092e-42	-1.20462279561119	4.91092927364748e-38	0.247	0.431	0.184
Ntm	5.8844781113521e-39	-1.12187780056699	1.05438078799207e-34	0.059	0.176	0.117
Grm7	4.29363363060409e-38	-1.01968172842639	7.69333273931641e-34	0.037	0.136	0.099
Adgrl3	2.11405326037831e-36	-1.76481817425611	3.78796063194586e-32	0.026	0.117	0.091
Rapgef4	2.77109852420415e-32	-0.881758539064636	4.96525433566899e-28	0.316	0.473	0.157
Rbfox1	7.332370186418e-31	-0.235063611849546	1.31381409000238e-26	0.335	0.487	0.152
Gpcpd1	6.77092097217721e-26	-0.767548310686735	1.21321361979471e-21	0.343	0.494	0.151
Magi2	9.06631434524733e-24	-0.193170492798319	1.62450220438142e-19	0.664	0.795	0.131
Macrod2	1.13554921966939e-23	-0.850456734948732	2.03467709180361e-19	0.133	0.249	0.116
Strbp	4.67922310841131e-22	-0.702446055779236	8.38423196565139e-18	0.421	0.554	0.133
Arhgap20	3.83009428782147e-21	0.870538699860354	6.86276294491852e-17	0.205	0.137	0.068
Plcb1	7.27331541965557e-21	-0.946170850174534	1.30323265689388e-16	0.088	0.167	0.079
Per2	5.62193331041702e-20	-1.76856955583636	1.00733801056052e-15	0.039	0.122	0.083
Lpgat1	9.48948023589753e-19	-2.33028812086913	1.70032506866812e-14	0.022	0.104	0.082
Fkbp5	1.64805431098641e-17	-0.67452741892216	2.95298371442544e-13	0.392	0.519	0.127
Prkcb	3.52785841231673e-17	-0.822162845297171	6.32121670318912e-13	0.139	0.265	0.126
Eri3	1.42606763130559e-16	0.624811268519226	2.55522798177335e-12	0.201	0.155	0.046
Daam1	4.53403573346415e-16	1.03664184778056	8.12408522722107e-12	0.195	0.115	0.08
Erc2	1.00644008639043e-13	0.710844779386265	1.80333934679438e-09	0.163	0.174	0.011
Phactr1	2.20394374937144e-13	-0.368806691935958	3.94902641012374e-09	0.225	0.303	0.078
Tent2	2.9469590258495e-13	0.187987945243744	5.28036118251713e-09	0.182	0.189	0.00700000000000001
Dennd4a	4.01094497964868e-13	0.531468038458056	7.1868112145345e-09	0.451	0.378	0.073
Farp1	6.29890180260906e-13	0.707876507504344	1.12863722499149e-08	0.276	0.186	0.09
Aff3	6.35673683606418e-13	-0.538132252525589	1.13900010628598e-08	0.423	0.54	0.117
Crebrf	7.75511955341496e-13	-0.728282816244646	1.38956232158089e-08	0.22	0.34	0.12
Gsdme	2.40314442110112e-12	-0.587977982142048	4.30595417372899e-08	0.332	0.448	0.116
Dock7	2.60197991162123e-12	0.426243063896606	4.66222760564291e-08	0.307	0.26	0.047
Gramd1b	5.48010088368386e-12	-1.02702550388558	9.81924476338475e-08	0.071	0.143	0.072
Maco1	5.76324978362794e-12	-1.05907412943799	1.03265909623045e-07	0.068	0.144	0.076
Hivep2	6.02826343073869e-12	-0.534697413459418	1.08014424151976e-07	0.299	0.418	0.119
Zbtb16	7.78805017744276e-12	-0.608359067368271	1.39546283079419e-07	0.224	0.337	0.113
Plekhg1	1.11633824465396e-11	0.693117269898352	2.00025486677097e-07	0.378	0.281	0.097
Arhgef10l	1.41298884160878e-11	1.04221845705053	2.53179340639462e-07	0.12	0.066	0.054
Pura	1.90076953654242e-11	0.477921188656122	3.4057988555767e-07	0.11	0.096	0.014
Bltp1	2.01471291022121e-11	0.452264009156731	3.60996259253436e-07	0.254	0.222	0.032
Eif4g3	4.06872677848551e-11	0.688690921747278	7.29034464169033e-07	0.238	0.166	0.072
Dnajc6	9.05311810580579e-11	-0.420127076079304	1.62213770219828e-06	0.399	0.442	0.043
Dapk1	1.10557121766643e-10	0.532339299702526	1.98096250781472e-06	0.139	0.119	0.02
Cdk19	1.21944465588486e-10	1.21775501443318	2.18500093441449e-06	0.102	0.052	0.05
Paip2	1.26895840376019e-10	-0.613108882972206	2.2737196678575e-06	0.081	0.141	0.06
Pcsk5	1.30811118740478e-10	0.661592678837689	2.34387362559189e-06	0.257	0.186	0.071
Abl2	3.17726717886709e-10	0.71915489108337	5.69302733109406e-06	0.115	0.083	0.032
Ube2d2a	3.56798248230942e-10	0.359220394826482	6.39311101180202e-06	0.237	0.209	0.028
Adamts12	4.71662189717003e-10	0.648179641409595	8.45124311534925e-06	0.296	0.213	0.083
Plxdc2	6.08082986402456e-10	0.538600222585736	1.08956309503592e-05	0.447	0.362	0.085
Cald1	6.59306224222673e-10	0.418100512301607	1.18134489256219e-05	0.629	0.555	0.074
Ewsr1	8.27189124392387e-10	0.173083290390062	1.48215747308628e-05	0.198	0.199	0.001
Cyrib	8.39366946907535e-10	-0.114463256932705	1.50397769546892e-05	0.082	0.11	0.028
Dcdc2a	1.15033437102691e-09	0.629659836222609	2.06116912600602e-05	0.308	0.222	0.086
Rsrp1	1.57007311157366e-09	-0.565968314924486	2.81325700131768e-05	0.239	0.361	0.122
Vps13a	1.70937443240725e-09	-0.376550897775718	3.06285710798731e-05	0.534	0.622	0.088
Ttc7b	2.04129805512999e-09	0.448628312628167	3.65759785518192e-05	0.22	0.179	0.041
Camta1	2.9653338142296e-09	-0.995942540234507	5.31328512833659e-05	0.066	0.136	0.07
Man1c1	4.43083042646207e-09	0.887780338013648	7.93916195813474e-05	0.18	0.115	0.065
Ext2	7.69308258211044e-09	0.647358349327087	0.000137844653706255	0.102	0.078	0.024
Fam110b	7.94501500683809e-09	-0.64294490459086	0.000142358778892525	0.129	0.184	0.055
Ubr1	8.2701778058764e-09	0.402531970453773	0.000148185045925693	0.236	0.198	0.038
Papola	1.03142227825714e-08	0.2450235638661	0.000184810243818114	0.239	0.225	0.014
Cst3	1.16703419202827e-08	0.848727068321021	0.000209109186527625	0.117	0.076	0.041
Lama2	1.35283728474433e-08	0.36932915607315	0.00024240138468049	0.744	0.679	0.0649999999999999
Clmp	1.37934792734774e-08	0.509760397487381	0.000247151561622168	0.34	0.254	0.086
Rgl1	1.49271048860289e-08	0.469983380508753	0.000267463865347866	0.154	0.131	0.023
Tmem175	1.55706234025303e-08	0.193638746932152	0.000278994430126538	0.101	0.101	0
Vps41	1.701464455019e-08	0.236099897511063	0.000304868401050305	0.129	0.131	0.002
Per3	2.24359566626613e-08	-0.482389529023464	0.000402007471481566	0.255	0.346	0.091
Man1a	2.4540187556855e-08	0.661888292814259	0.000439711080643727	0.233	0.17	0.063
Slc22a4	2.51169612585724e-08	1.22669172292962	0.000450045711831101	0.108	0.049	0.059
Cyfip2	2.87085364104538e-08	-0.860908973973777	0.000514399555402512	0.064	0.125	0.061
Stxbp5	2.91285238902469e-08	-0.253372559451405	0.000521924891065444	0.1	0.139	0.039
Nckap1	2.98160356934415e-08	-0.316189227502122	0.000534243727555085	0.195	0.273	0.078
Pex14	4.3323015103612e-08	0.718600970801846	0.00077626178462652	0.109	0.076	0.033
H3f3b	4.76061264684281e-08	0.189063808872828	0.000853006574061295	0.1	0.106	0.00599999999999999
Cfdp1	5.69536695027932e-08	0.541619027808888	0.00102049585015105	0.167	0.132	0.035
Acadsb	5.94115153116448e-08	0.494835663557198	0.00106453553135405	0.251	0.195	0.056
Arhgap10	6.85534286599536e-08	0.542790849735429	0.00122834033472905	0.264	0.193	0.071
Cltc	6.98786378057364e-08	0.162286765012695	0.00125208543220318	0.131	0.142	0.011
Ubp1	7.15781140098617e-08	0.159888307035872	0.0012825366468287	0.126	0.132	0.00600000000000001
Tbl1x	7.22949848703668e-08	0.42483616918484	0.00129538153890723	0.402	0.336	0.066
Cspp1	8.45251089609618e-08	0.201070792214091	0.00151452090236251	0.162	0.165	0.003
Nsf	8.53436816588929e-08	-0.741246256291151	0.00152918808796404	0.064	0.122	0.058
Clock	8.98664942047208e-08	0.545382456430142	0.00161022784316019	0.164	0.112	0.052
Galk2	1.08925202314039e-07	0.742092222462182	0.00195172177506295	0.154	0.1	0.054
Pi4ka	1.15504141834648e-07	-0.808387490785434	0.00206960321339322	0.108	0.191	0.083
Desi2	1.26144460733713e-07	0.591693628766679	0.00226025644742667	0.237	0.168	0.069
Lrig1	1.43971386307032e-07	0.860474839589199	0.0025796792998494	0.107	0.066	0.041
Fam222b	1.50956086742026e-07	0.361290875715447	0.00270483116224363	0.156	0.141	0.015
Map4k4	1.51211680145625e-07	0.444246985300033	0.00270941088484931	0.269	0.212	0.057
Prodh	1.66390021053302e-07	-0.572244953025579	0.00298137639723307	0.114	0.171	0.057
Avl9	1.68976652580856e-07	0.395118906064675	0.00302772366094378	0.127	0.111	0.016
Xpnpep1	1.94356910246823e-07	0.607147079055083	0.00348248711780258	0.112	0.088	0.024
Zc3h15	2.23344407387323e-07	0.281564354901931	0.00400188509156606	0.106	0.101	0.00499999999999999
Ttc39b	2.52106530799433e-07	0.433717140549098	0.00451724481886424	0.168	0.136	0.032
Copg2	2.68265233737153e-07	0.846438890266936	0.0048067764581023	0.102	0.061	0.041
Smarca4	3.87868963070544e-07	0.313011407809354	0.00694983608029801	0.13	0.116	0.014
Klf7	4.04562885542939e-07	0.311937127003037	0.00724895778315839	0.17	0.157	0.013
Rngtt	4.10721485388554e-07	0.159209179261991	0.00735930757519212	0.131	0.132	0.001
Tef	4.14444567500616e-07	-0.363885919757424	0.00742601776047604	0.375	0.457	0.082
Riok3	4.36480998034424e-07	-0.884486070712108	0.00782086652278081	0.086	0.146	0.06
Aifm3	5.15084774470625e-07	-0.419370751259671	0.00922928898896466	0.269	0.34	0.071
Alcam	5.71137396127158e-07	-0.191444640786488	0.0102336398638064	0.913	0.921	0.00800000000000001
Pitpnm2	6.13555637515582e-07	-0.694757186207827	0.0109936899130042	0.057	0.102	0.045
Klhl29	6.202766272348e-07	-1.07694336577341	0.0111141166067932	0.046	0.102	0.056
Upp2	6.2482657886979e-07	-0.481666244578357	0.0111956426401889	0.156	0.23	0.074
Trim44	6.30441129587134e-07	0.314897748974153	0.0112962441599423	0.241	0.216	0.025
Grk5	6.54159234926841e-07	0.412247459848867	0.0117212251714191	0.461	0.393	0.068
Efnb2	7.1412372343965e-07	0.853529650107603	0.0127956688765917	0.139	0.088	0.051
Cntrl	8.00424681771709e-07	0.937426317339311	0.0143420094479855	0.114	0.068	0.046
Eif3a	8.04312865187375e-07	0.619735577497917	0.0144116779184274	0.144	0.103	0.041
Add3	8.1637952657303e-07	0.340124427091518	0.0146278883571355	0.629	0.56	0.069
Rnf115	8.80980794563964e-07	0.483614544811429	0.0157854138769971	0.184	0.151	0.033
Lhfpl2	8.83280130568173e-07	0.64659261473523	0.0158266133795205	0.187	0.127	0.06
Grina	9.65390466360332e-07	-0.847662820473889	0.0172978663762444	0.061	0.112	0.051
Vwa8	9.76841263148611e-07	0.107212576425208	0.0175030417530968	0.189	0.204	0.015
Hdac4	1.0251613934868e-06	-0.556867408958569	0.0183688418484965	0.201	0.27	0.069
Ube2k	1.04789528944711e-06	-0.425059396386668	0.0187761877963132	0.3	0.365	0.065
Lmbr1	1.13659910151422e-06	0.41201548561987	0.0203655827009318	0.129	0.111	0.018
Bmp6	1.33377260299871e-06	0.323470241272412	0.0238985375005309	0.691	0.614	0.077
Pkp4	1.35909612853534e-06	-0.300141443411326	0.0243522844310963	0.435	0.5	0.065
Cpeb4	1.47147664151801e-06	0.635108807914978	0.0263659184627197	0.12	0.094	0.026
Fam168a	1.56501155937535e-06	-0.5756713752138	0.0280418771208875	0.072	0.118	0.046
Med13l	1.61472453044613e-06	0.52148468573329	0.0289326341365338	0.124	0.099	0.025
Cask	1.61726451974975e-06	0.253168759513213	0.028978145664876	0.314	0.289	0.025
Smc5	1.62177099058738e-06	0.241018326127831	0.0290588926093448	0.149	0.14	0.00899999999999998
Dhx36	1.80549461680207e-06	0.245685752727112	0.0323508525438596	0.135	0.127	0.00800000000000001
Nploc4	1.89843999707848e-06	0.506843384905267	0.0340162478676523	0.1	0.083	0.017
Ubr5	1.90503105126228e-06	0.281917752279517	0.0341343463765175	0.431	0.39	0.041
Btaf1	1.99411753140895e-06	0.126156973909907	0.0357305979277856	0.205	0.205	0
Fnbp1	2.02109726740406e-06	0.324466313907275	0.0362140208373459	0.153	0.144	0.00900000000000001
Ptpn11	2.15022457113838e-06	0.379109084984835	0.0385277238656575	0.114	0.101	0.013
Dennd10	2.15398485607818e-06	0.556729224642614	0.0385951006512088	0.112	0.092	0.02
Zfp618	2.3506084038697e-06	0.500531176517443	0.0421182013805373	0.118	0.1	0.018
Ptp4a2	2.36531610859659e-06	0.420312173677511	0.0423817340338337	0.213	0.181	0.032
Arhgap21	2.42578335013946e-06	-0.522165092995511	0.0434651860677988	0.213	0.303	0.09
Ercc6l2	2.66746597101014e-06	0.72101227015555	0.0477956552685597	0.152	0.107	0.045
Ddr2	3.36753671034242e-06	0.357504811492269	0.0603395227759154	0.445	0.37	0.075
Kif16b	3.53879296321705e-06	0.423019456721315	0.0634080923149232	0.194	0.163	0.031
Nucks1	3.55048571070972e-06	0.460099951609534	0.0636176029644968	0.144	0.114	0.03
Lyst	3.74557916488936e-06	-0.145777768165054	0.0671132874764875	0.137	0.173	0.036
Wasl	3.94163821292931e-06	-0.550517810920407	0.0706262734992674	0.121	0.181	0.06
Sclt1	3.99311211777022e-06	0.247837395803428	0.0715485829262068	0.132	0.128	0.004
Clasp2	4.42672209695791e-06	-0.344397883932928	0.0793180065332918	0.184	0.257	0.073
