gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Kcnd2	1.41905012902615e-80	-3.32367944528502	2.54265402118906e-76	0.001	0.106	0.105
Nrg3	7.79184456611607e-69	-1.60924582133737	1.39614270935668e-64	0.037	0.164	0.127
Nrxn3	1.99199190321433e-58	-1.32538732528743	3.56925109217943e-54	0.048	0.175	0.127
Nrxn1	7.07022697965478e-58	-1.06163204221149	1.26684327021454e-53	0.072	0.218	0.146
Syt1	1.56730052247706e-52	-6.8911797862638	2.8082890761744e-48	0.001	0.114	0.113
Adgrb3	7.99404742493706e-52	-2.39709690497058	1.43237341760022e-47	0.019	0.14	0.121
Tenm2	3.02509361858376e-50	-10.1445896462218	5.42036274577838e-46	0	0.103	0.103
Opcml	5.50482177138113e-50	-10.1374844491506	9.86353964996072e-46	0	0.102	0.102
Lrp1b	7.80580853977131e-49	-2.2406052594655	1.39864477415622e-44	0.015	0.147	0.132
Dpp10	9.15996062763277e-45	-5.97178690451596	1.64128174525924e-40	0.002	0.103	0.101
Ptprd	1.14629063717005e-44	-1.41011529376621	2.0539235636813e-40	0.106	0.322	0.216
Csmd1	4.89295439773285e-44	-1.06487207137659	8.76719568985773e-40	0.043	0.165	0.122
Lrrc4c	9.83294463307944e-44	-3.92006235265865	1.76186701935517e-39	0.004	0.108	0.104
Il1rapl1	2.39309499349934e-41	-3.71329924049291	4.28794760935212e-37	0.009	0.12	0.111
Mdga2	4.42279464340344e-41	-2.03763942551634	7.92476344205028e-37	0.028	0.162	0.134
Nlgn1	3.52968778423148e-36	-1.86024631197204	6.32449457178597e-32	0.036	0.162	0.126
Dlg2	4.0876685179578e-33	-1.12422690468556	7.32428445047678e-29	0.145	0.349	0.204
Kcnip4	8.18661156315875e-30	-0.48956949366682	1.46687705988679e-25	0.06	0.165	0.105
Fgf14	8.05815395197304e-26	-0.594782748391207	1.44386002511453e-21	0.069	0.172	0.103
Snhg11	1.54475402381797e-21	-1.34107641518952	2.76789025987703e-17	0.142	0.333	0.191
Grm7	3.89651801898933e-21	-0.796946381810642	6.98178098642508e-17	0.025	0.111	0.086
Kcnma1	6.61535201164134e-21	-3.18615139848484	1.18533877344589e-16	0.014	0.101	0.087
Cadm2	6.69435073808128e-21	-0.993960912364512	1.1994937652494e-16	0.174	0.335	0.161
Gpcpd1	1.03448990209679e-20	-0.849583643416866	1.85359900657702e-16	0.35	0.504	0.154
Arhgap20	3.60359062797505e-20	1.55464361237987	6.4569136872057e-16	0.233	0.1	0.133
Ctnnd2	1.16859232688981e-19	-1.97067576234475	2.09388373132116e-15	0.025	0.109	0.084
Elmo1	1.03394792153136e-17	-1.02314494765703	1.85262788579989e-13	0.284	0.434	0.15
Pcdh9	1.0109050894484e-16	-0.449346890628904	1.81133973927364e-12	0.197	0.315	0.118
Rapgef4	1.05050904304705e-15	-0.77412292345976	1.8823021033317e-11	0.328	0.489	0.161
Fkbp5	3.16074575742368e-14	-0.805279727816454	5.66342424815174e-10	0.406	0.55	0.144
Nudcd3	6.42307212669546e-14	1.00581783520882	1.15088606366129e-09	0.232	0.139	0.093
Per2	1.30617396911369e-13	-1.79606413513848	2.34040251785791e-09	0.042	0.127	0.085
Plcb1	3.10399252796006e-13	-1.18853222196105	5.56173381159883e-09	0.08	0.151	0.071
Abl2	4.09231473113504e-12	1.35304760036044	7.33260953524777e-08	0.14	0.063	0.077
Desi2	6.42470390412815e-12	0.938872601948813	1.15117844554168e-07	0.268	0.157	0.111
Eif4g3	9.37909219358629e-12	1.04700334802272	1.68054573924679e-07	0.255	0.138	0.117
Pcsk5	1.03847448525545e-11	0.976215611056505	1.86073858268072e-07	0.282	0.163	0.119
Farp1	4.38351634863892e-11	0.660889519487474	7.85438459349122e-07	0.303	0.206	0.097
Lpgat1	1.7869542067592e-10	-2.530980803533	3.20186454767114e-06	0.021	0.106	0.085
Dennd4a	2.52174138699494e-10	0.624280761201706	4.51845621721753e-06	0.473	0.371	0.102
Magi2	2.89920371193852e-10	-0.232297938586172	5.19479321105143e-06	0.668	0.801	0.133
Glrb	3.8002347412248e-10	1.09711068993777	6.8092606093266e-06	0.113	0.073	0.04
Dock7	4.12091498452061e-10	0.615081871540315	7.38385546926403e-06	0.329	0.245	0.084
Trim44	1.06498290421796e-09	0.679238316086541	1.90823636777774e-05	0.272	0.186	0.086
Strbp	1.47084768114124e-09	-0.574427459011912	2.63546487506887e-05	0.439	0.529	0.09
Ntm	2.11840076990936e-09	-0.664576005079781	3.7957504995236e-05	0.066	0.13	0.064
Armh4	2.12229385902349e-09	1.66423717241346	3.80272613659829e-05	0.132	0.055	0.077
Dcdc2a	2.34807741349354e-09	0.612487381279924	4.20728510949772e-05	0.323	0.23	0.093
Dnajc6	2.72566762078107e-09	-0.541209024974211	4.88385124291552e-05	0.395	0.462	0.067
Sfswap	2.91326462216022e-09	-0.44413051083442	5.21998754998669e-05	0.157	0.18	0.023
Adamts12	3.37878752675489e-09	0.574340178023192	6.05411149043942e-05	0.313	0.22	0.093
Acadsb	3.98047833610902e-09	0.804990103275769	7.13222108264014e-05	0.269	0.176	0.093
Gria3	4.86540021594937e-09	-1.72799740896265	8.71782410693808e-05	0.048	0.139	0.091
Plxdc2	1.03780915041319e-08	0.561849620409887	0.000185954643571035	0.475	0.358	0.117
Prkcb	1.24887051040339e-08	-0.635556911972357	0.00022377261805408	0.152	0.263	0.111
Prickle1	1.25397714590112e-08	0.418120040557922	0.000224687625002563	0.385	0.293	0.092
