gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_WT	percent_PS19	percent_difference
Xkr4	387.39538420989	-0.0456445385362435	0.101312788258647	-0.450530869012457	0.652327701127102	0.999989397341127	1	1	0
Rp1	0	NA	NA	NA	NA	NA	0	0	0
Sox17	0	NA	NA	NA	NA	NA	0	0	0
Mrpl15	4.99569522080831	0.823379766468963	0.726588615912331	1.13321313937062	0.257124757695019	0.999989397341127	1	0.833333333333333	0.166666666666667
Lypla1	17.2751048319395	0.0267609445559162	0.374441188349589	0.071469019404274	0.943024480421913	0.999989397341127	1	1	0
Tcea1	32.7770698819779	-0.0655730024304288	0.240294183175646	-0.272886349406542	0.784940580022292	0.999989397341127	1	1	0
Rgs20	101.206982530156	-0.132197135669329	0.149422490052797	-0.884720470276052	0.376307412362781	0.999989397341127	1	1	0
Atp6v1h	39.4289343669043	-0.117191001412971	0.268267980906989	-0.436843044096277	0.662225179999733	0.999989397341127	1	1	0
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
Rb1cc1	50.0334534438214	0.190487486088012	0.231676578926198	0.82221296158164	0.41095570310785	0.999989397341127	1	1	0
Alkal1	0	NA	NA	NA	NA	NA	0	0	0
St18	4.60860715401365	0.0973213993996947	0.696688126552551	0.139691485602423	0.888903753948273	0.999989397341127	1	1	0
Pcmtd1	72.8242500077228	-0.300711818285011	0.169427237215729	-1.77487293794516	0.0759188695981045	0.999989397341127	1	1	0
Sntg1	834.384174560063	-0.00851237246779794	0.0682406074508143	-0.124740572890319	0.900728935721665	0.999989397341127	1	1	0
Rrs1	1.91585674297336	0.387412625066142	1.00144648707639	0.386853047133003	0.698865002855249	0.999989397341127	1	0.833333333333333	0.166666666666667
Adhfe1	2.96167014307584	0.61588022413123	0.815294557070685	0.755408237170206	0.450004072336693	0.999989397341127	1	1	0
Vxn	87.0584302263024	-0.216730125644055	0.166388859772638	-1.30255190125232	0.192727787848375	0.999989397341127	1	1	0
Mybl1	10.7135569549523	0.534993627619755	0.446033994501199	1.19944585887011	0.230354624963107	0.999989397341127	1	1	0
Vcpip1	21.9816547995367	0.0356729737476814	0.328953107857773	0.108443948075131	0.913643541144288	0.999989397341127	1	1	0
Sgk3	38.7931124166122	-0.204004046660541	0.243622343112235	-0.837378230807663	0.402379998229211	0.999989397341127	1	1	0
Mcmdc2	3.3523764605188	-0.213347082075015	0.872627025492554	-0.244488281754271	0.80685267646011	0.999989397341127	0.75	1	0.25
Tcf24	0.17944259941762	0.51898688420735	3.21254651259472	0.161549998474006	0.871660235377351	0.999989397341127	0	0.333333333333333	0.333333333333333
Ppp1r42	0.430966476950685	-0.893858449494196	2.95155892572312	-0.302842827125738	0.762009643698433	0.999989397341127	0.25	0.166666666666667	0.0833333333333333
Cops5	12.808256107151	-0.195249552914319	0.391618544003209	-0.498570754383682	0.618081812434202	0.999989397341127	1	1	0
Cspp1	44.2554375116272	0.0118605451251384	0.315214653513904	0.0376268837534078	0.969985172959638	0.999989397341127	1	1	0
