gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_WT	percent_PS19	percent_difference
Xkr4	0.135201567018264	-0.443934305519289	3.65252558396282	-0.121541737440109	0.903261958027761	0.999064255461879	0.2	0	0.2
Rp1	2.61210358353911	-0.151068553576852	0.873361931750439	-0.17297359557918	0.862672182429586	0.999064255461879	0.8	1	0.2
Sox17	9.62084743105416	-0.38473098497582	0.496124014568434	-0.775473417287587	0.438059967339778	0.999064255461879	1	1	0
Mrpl15	0.245639820883566	0.978981569499585	3.59138560537191	0.272591605879148	0.785167165203131	0.999064255461879	0.2	0.666666666666667	0.466666666666667
Lypla1	2.32199465426759	-0.163849491471649	0.951832536763869	-0.172141091151097	0.863326608839434	0.999064255461879	0.8	0.666666666666667	0.133333333333333
Tcea1	1.9577774282169	0.296640423306414	1.15442620319638	0.256959191055327	0.797210276321145	0.999064255461879	0.6	0.666666666666667	0.0666666666666667
Rgs20	0.0568647554216883	-0.727327208659618	3.64752054293395	-0.199403183641724	0.841947370305369	0.999064255461879	0.2	0	0.2
Atp6v1h	2.26914337708105	-1.9482588469112	1.26539978355527	-1.53963899174803	0.123648375480694	0.999064255461879	0.8	0.333333333333333	0.466666666666667
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
Rb1cc1	7.96503752187449	-0.473584941094842	0.523760964169053	-0.904200529426977	0.365889079518852	0.999064255461879	1	1	0
Alkal1	0	NA	NA	NA	NA	NA	0	0	0
St18	0.482291356233342	1.19925301315367	3.18228712924003	0.376852548010045	0.706283187071376	0.999064255461879	0.2	0.666666666666667	0.466666666666667
Pcmtd1	31.259588642404	0.042481250861757	0.271825164337335	0.156281523696746	0.875811119341844	0.999064255461879	1	1	0
Sntg1	0	NA	NA	NA	NA	NA	0	0	0
Rrs1	0	NA	NA	NA	NA	NA	0	0	0
Adhfe1	0.0568647554216883	-0.727327208659618	3.64752054293395	-0.199403183641724	0.841947370305369	0.999064255461879	0.2	0	0.2
Vxn	0	NA	NA	NA	NA	NA	0	0	0
Mybl1	0.67091436554751	0.39560429771521	2.81908363273114	0.14033081286487	0.888398620049214	0.999064255461879	0.2	0.333333333333333	0.133333333333333
Vcpip1	0.814688516981728	1.28435856662834	1.99695380195938	0.643158877971108	0.520121013274927	0.999064255461879	0.6	0.666666666666667	0.0666666666666667
Sgk3	4.72836558540606	0.0522784815417455	0.721995092916208	0.0724083612959025	0.942276930911322	0.999064255461879	1	1	0
Mcmdc2	0	NA	NA	NA	NA	NA	0	0	0
Tcf24	0	NA	NA	NA	NA	NA	0	0	0
Ppp1r42	0	NA	NA	NA	NA	NA	0	0	0
Cops5	1.38093025659753	-1.80565578596529	1.61834220435647	-1.11574411215662	0.2645316825901	0.999064255461879	1	0.333333333333333	0.666666666666667
Cspp1	1.52498802970949	-0.328531143841766	1.25140405373691	-0.262530030057611	0.792912836385833	0.999064255461879	0.6	0.666666666666667	0.0666666666666667
Arfgef1	9.07408105264933	-0.568240609791734	0.477446897064252	-1.19016504931911	0.233981527267665	0.999064255461879	1	1	0
Cpa6	0	NA	NA	NA	NA	NA	0	0	0
Prex2	60.6302331915485	-0.0672958986228726	0.223818101824937	-0.300672278400025	0.763664409787917	0.999064255461879	1	1	0
A830018L16Rik	0	NA	NA	NA	NA	NA	0	0	0
Sulf1	1.06916383064696	-0.613454055166208	1.85805088508359	-0.33015998651652	0.741279079281921	0.999064255461879	0.4	0.333333333333333	0.0666666666666667
Slco5a1	0	NA	NA	NA	NA	NA	0	0	0
Prdm14	0	NA	NA	NA	NA	NA	0	0	0
Ncoa2	6.1203051778031	-0.369674260592308	0.560738620568288	-0.659263063096415	0.509726857081812	0.999064255461879	1	1	0
Tram1	0.857678474506336	0.667097816107835	1.90112664968637	0.350896041680277	0.725666341192729	0.999064255461879	0.4	0.666666666666667	0.266666666666667
Lactb2	0.431788624409409	-1.38938492036474	3.12429032849024	-0.44470416455699	0.656533559325328	0.999064255461879	0.6	0.333333333333333	0.266666666666667
Xkr9	0	NA	NA	NA	NA	NA	0	0	0
Eya1	0.234177164394258	0.970622289331028	3.64516006673561	0.266277000614752	0.790025884727711	0.999064255461879	0	0.333333333333333	0.333333333333333
Msc	0	NA	NA	NA	NA	NA	0	0	0
Trpa1	0	NA	NA	NA	NA	NA	0	0	0
Kcnb2	0.0568647554216883	-0.727327208659618	3.64752054293395	-0.199403183641724	0.841947370305369	0.999064255461879	0.2	0	0.2
Terf1	3.71864646633849	0.520924657254185	0.724768912530426	0.718745862643931	0.472297519621744	0.999064255461879	1	1	0
Sbspon	1.10059035590452	0.239638792224842	1.54431055086438	0.155175260630519	0.876683151183643	0.999064255461879	0.6	0.666666666666667	0.0666666666666667
4930444P10Rik	0	NA	NA	NA	NA	NA	0	0	0
Rpl7	1.32817382348141	-0.710276367453829	1.35001610180228	-0.526124367335772	0.598801799212057	0.999064255461879	0.6	0.666666666666667	0.0666666666666667
Rdh10	1.00083366011458	-0.653916361835844	1.8166372761524	-0.359959784168266	0.718877208033692	0.999064255461879	0.6	0.666666666666667	0.0666666666666667
Stau2	0.0895897873304713	1.33024055809418	3.6282219754257	0.366637037949727	0.713889776973844	0.999064255461879	0	0.333333333333333	0.333333333333333
Ube2w	1.24784462067847	0.723579414672231	1.37371027695586	0.526733640135301	0.598378571228413	0.999064255461879	0.8	0.666666666666667	0.133333333333333
Eloc	0.638071559027414	0.452125769689937	2.65834070235608	0.1700781879799	0.864948647057821	0.999064255461879	0.4	0.333333333333333	0.0666666666666667
Tmem70	0.169717230238897	-0.975927833904597	3.64194047425384	-0.267969188624519	0.788723035558862	0.999064255461879	0.4	0	0.4
Ly96	0.642421559183318	-0.159464557486556	2.3725011885033	-0.0672136891898267	0.946411587372111	0.999064255461879	0.6	0.333333333333333	0.266666666666667
Jph1	0	NA	NA	NA	NA	NA	0	0	0
Gdap1	0	NA	NA	NA	NA	NA	0	0	0
Pi15	0.135201567018264	-0.443934305519289	3.65252558396282	-0.121541737440109	0.903261958027761	0.999064255461879	0.2	0	0.2
Crispld1	7.52899158924193	0.320494546783702	0.492937385799777	0.65017293477083	0.515580521588363	0.999064255461879	1	1	0
Tfap2d	0	NA	NA	NA	NA	NA	0	0	0
Tfap2b	0	NA	NA	NA	NA	NA	0	0	0
Pkhd1	0	NA	NA	NA	NA	NA	0	0	0
Il17f	0	NA	NA	NA	NA	NA	0	0	0
Mcm3	0.0913804186423214	-1.0651354942735	3.63625098657553	-0.292921335244958	0.769582280609972	0.999064255461879	0.4	0	0.4
Paqr8	0	NA	NA	NA	NA	NA	0	0	0
Efhc1	0.504379081187389	-0.453243085734421	3.13865129711336	-0.144406957902992	0.885179122787361	0.999064255461879	0.4	0.333333333333333	0.0666666666666667
Tram2	1.53610668129197	1.1025126230145	1.20848932885409	0.912306461207997	0.361607413997211	0.999064255461879	0.6	1	0.4
Tmem14a	0	NA	NA	NA	NA	NA	0	0	0
Gsta3	0	NA	NA	NA	NA	NA	0	0	0
Khdc1c	0	NA	NA	NA	NA	NA	0	0	0
Khdc1b	0	NA	NA	NA	NA	NA	0	0	0
Kcnq5	0.940692766969948	3.91382521765094	2.2816872853784	1.71532060625997	0.0862864626018347	0.999064255461879	0	0.333333333333333	0.333333333333333
