gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_PS19	percent_WT	percent_difference
Xkr4	2.49326674141586	-0.207619828165988	0.837470747369758	-0.247912931667236	0.804201774166434	0.999979503273309	0.777777777777778	0.666666666666667	0.111111111111111
Rp1	5.04948328431853	0.853588375312534	0.981937271009605	0.869290127295905	0.384688461518528	0.999979503273309	0.888888888888889	0.555555555555556	0.333333333333333
Sox17	0.367283346383167	-0.259680227777151	2.46076618316678	-0.105528200750453	0.91595669395286	0.999979503273309	0.111111111111111	0.333333333333333	0.222222222222222
Mrpl15	24.8308391517386	0.0149946089215682	0.238747563056665	0.0628052857570293	0.949921556755736	0.999979503273309	1	1	0
Lypla1	92.4707317053513	0.0975948916784338	0.124379706744385	0.784652852406243	0.432657132995316	0.999979503273309	1	1	0
Tcea1	119.343511825685	0.00477979759844857	0.131058552546276	0.0364707034038154	0.97090703845928	0.999979503273309	1	1	0
Rgs20	2285.56036941615	-0.0337518690170491	0.0623211401734156	-0.541579774104432	0.588108028354391	0.999979503273309	1	1	0
Atp6v1h	111.084817912148	0.0804079259172749	0.231704089852567	0.347028513689328	0.728569897519648	0.999979503273309	1	1	0
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
Rb1cc1	211.674335846448	0.0767648207350282	0.0925780877754217	0.82918995822474	0.40699692628157	0.999979503273309	1	1	0
Alkal1	0	NA	NA	NA	NA	NA	0	0	0
St18	3.6468104757221	1.46778772114695	0.951755477041834	1.54218993906818	0.123027444215074	0.999979503273309	0.666666666666667	0.666666666666667	0
Pcmtd1	382.174403696438	-0.166940655933942	0.0820426102582386	-2.03480429752877	0.041870568492121	0.999979503273309	1	1	0
Sntg1	39.9074849661969	-0.445474730314581	0.392183909842037	-1.13588222039504	0.256005860289334	0.999979503273309	1	1	0
Rrs1	23.7085264993095	0.0464241876277412	0.22031361780727	0.210718647761271	0.833106822501786	0.999979503273309	1	1	0
Adhfe1	200.938029227771	-0.0484524303121688	0.0992623901924196	-0.488124759218915	0.625461474668959	0.999979503273309	1	1	0
Vxn	0.257120991933801	-0.39312336739228	3.10483862978684	-0.126616360547946	0.8992440473188	0.999979503273309	0.111111111111111	0.111111111111111	0
Mybl1	6.53633242774205	0.775352020642866	0.426549687605274	1.81772966473339	0.0691054614016111	0.999979503273309	1	1	0
Vcpip1	83.0978010819148	0.0729462702120629	0.132563093134591	0.550275861004546	0.582130178259452	0.999979503273309	1	1	0
Sgk3	89.2493126860649	-0.0794991457865253	0.172914154518953	-0.459760775557627	0.645687940606694	0.999979503273309	1	1	0
Mcmdc2	0.252148213366522	-0.125558261387078	3.11155795261151	-0.0403522168956221	0.967812324587974	0.999979503273309	0.111111111111111	0.222222222222222	0.111111111111111
Tcf24	0.768091940087311	-0.857410905936558	1.19882853232327	-0.715207290132594	0.474480965023509	0.999979503273309	0.444444444444444	0.666666666666667	0.222222222222222
Ppp1r42	13.4507224754173	0.110659836195513	0.301513123221445	0.367014990966875	0.713607835961097	0.999979503273309	1	1	0
Cops5	39.8103742700089	-0.0858504745643843	0.239470046821469	-0.35850193251262	0.719967721929026	0.999979503273309	1	1	0
Cspp1	357.552001197762	-0.0344060972613579	0.0905303529556976	-0.380050404511237	0.703907999850247	0.999979503273309	1	1	0
Arfgef1	174.596347021836	-0.178381665179933	0.110232572236169	-1.61823008899545	0.105613020682515	0.999979503273309	1	1	0
Cpa6	0	NA	NA	NA	NA	NA	0	0	0
Prex2	2909.94297061977	0.0638489299883461	0.0690699094186429	0.924410217499321	0.355272776985258	0.999979503273309	1	1	0
A830018L16Rik	1.24410522883548	0.565358531269692	1.04590334381512	0.540545677201343	0.588820769244722	0.999979503273309	0.777777777777778	0.444444444444444	0.333333333333333
Sulf1	48.6584819159902	1.69250433264407	0.37375890840819	4.52833175228469	5.94511907816846e-06	0.0133014368718096	1	1	0
Slco5a1	0	NA	NA	NA	NA	NA	0	0	0
Prdm14	0.0974330898448134	-0.281742340955973	3.12174019685505	-0.0902516939877987	0.928087206037559	0.999979503273309	0	0.111111111111111	0.111111111111111
Ncoa2	410.405893493122	0.0345698729990503	0.0966037614684068	0.35785224585024	0.720453889522601	0.999979503273309	1	1	0
Tram1	30.093134320639	-0.265760696148492	0.276707426131108	-0.960439334297343	0.336834149582875	0.999979503273309	1	1	0
Lactb2	63.3894851159862	0.167022100219348	0.158781339941939	1.05190005500912	0.292845406690299	0.999979503273309	1	1	0
Xkr9	0.129116711520345	-0.720441406554807	3.11902649441545	-0.23098277871148	0.817328180897732	0.999979503273309	0	0.222222222222222	0.222222222222222
Eya1	269.082782311442	0.099260596936437	0.0993209436428695	0.999392407037035	0.317604636609972	0.999979503273309	1	1	0
Msc	0.126434361149142	-0.525788469114518	3.11918810430143	-0.16856580992645	0.866138175387543	0.999979503273309	0	0.111111111111111	0.111111111111111
Trpa1	0	NA	NA	NA	NA	NA	0	0	0
Kcnb2	4.70431887285442	3.23651018434645	1.24813701597163	2.59307283009065	0.00951226246229029	0.693398241410532	0.555555555555556	0.444444444444444	0.111111111111111
Terf1	48.6888868621589	-0.182385545295858	0.233940982533986	-0.779622036807348	0.435613380900502	0.999979503273309	1	1	0
Sbspon	0.687373815364483	-0.300782554555355	1.74106520034693	-0.172757777534937	0.862841826584626	0.999979503273309	0.333333333333333	0.333333333333333	0
4930444P10Rik	1.9182629330215	1.51165065326762	1.0976084498235	1.37722213555362	0.168443580134916	0.999979503273309	0.888888888888889	0.333333333333333	0.555555555555556
Rpl7	4.19497809435465	-1.27843846750606	0.865068424907788	-1.47784664275815	0.139448830675298	0.999979503273309	0.666666666666667	0.888888888888889	0.222222222222222
Rdh10	24.9950589247673	0.128989677977848	0.243550017972659	0.529622945839111	0.596373381920267	0.999979503273309	1	1	0
Stau2	36.7171352112186	-0.574502469041911	0.42960342406049	-1.33728559146916	0.181129432375714	0.999979503273309	1	1	0
Ube2w	102.729331708244	-0.210398157328086	0.233357064343005	-0.901614690433489	0.36726158451891	0.999979503273309	1	1	0
Eloc	20.1032429310365	-0.257591582952342	0.312180479776222	-0.825136738648713	0.409293964015451	0.999979503273309	1	1	0
Tmem70	18.7020827557997	-0.151620898612889	0.385397293322527	-0.393414539333576	0.694013332810085	0.999979503273309	1	1	0
Ly96	10.6142511918279	0.100922494589304	0.348629891456365	0.28948319424852	0.772211638674296	0.999979503273309	1	1	0
Jph1	0.533118915184529	0.20116753443183	1.44375045242698	0.13933677672181	0.889184029699471	0.999979503273309	0.444444444444444	0.444444444444444	0
Gdap1	0.15533796923919	0.0193927108060601	3.11313476081547	0.00622931941467906	0.995029754359322	0.999979503273309	0.222222222222222	0.111111111111111	0.111111111111111
Pi15	1.16850311306479	0.0635318115577577	1.14968185364402	0.0552603412469182	0.95593105696259	0.999979503273309	0.444444444444444	0.666666666666667	0.222222222222222
Crispld1	0.249895586859924	0.938397036365549	3.10786101184964	0.301943051117032	0.762695476401583	0.999979503273309	0.222222222222222	0	0.222222222222222
Tfap2d	0.123823175917842	-0.720441406554807	3.11902649441545	-0.23098277871148	0.817328180897732	0.999979503273309	0	0.222222222222222	0.222222222222222
Tfap2b	0.361625974048428	-1.02854239420394	2.05501699299619	-0.500503109078595	0.616720867496039	0.999979503273309	0.222222222222222	0.333333333333333	0.111111111111111
Pkhd1	0.983879638685464	-0.646754439968079	1.02648045976669	-0.630069899348189	0.528648852474606	0.999979503273309	0.555555555555556	0.666666666666667	0.111111111111111
Il17f	0.0576949515668118	0.258658568402621	3.12174019685505	0.0828571732725236	0.933965107671308	0.999979503273309	0.111111111111111	0	0.111111111111111
Mcm3	3.37178248390052	-0.200117406075395	0.570033521695962	-0.351062522568859	0.725541443375898	0.999979503273309	0.888888888888889	1	0.111111111111111
Paqr8	880.602919199502	0.0779433395966788	0.0985156944598947	0.791176878201972	0.428840782126477	0.999979503273309	1	1	0
Efhc1	20.5066416444722	-0.190857228024208	0.287731654071281	-0.663316758249079	0.50712770586247	0.999979503273309	1	1	0
Tram2	20.9375188316835	-0.0192036843403828	0.223484214172489	-0.0859285941581586	0.931523180720908	0.999979503273309	1	1	0
Tmem14a	16.5910476217937	0.0889476788946993	0.364815197800112	0.243815716645213	0.807373547482601	0.999979503273309	1	1	0
Gsta3	23.1689730908759	0.113629096043486	0.212317630377076	0.5351844585006	0.592522312021293	0.999979503273309	1	1	0
Khdc1c	0	NA	NA	NA	NA	NA	0	0	0
Khdc1b	0.0576949515668118	0.258658568402621	3.12174019685505	0.0828571732725236	0.933965107671308	0.999979503273309	0.111111111111111	0	0.111111111111111
Kcnq5	2.51506855792687	1.78443402828005	1.08705852601042	1.64152525883684	0.100688428226573	0.999979503273309	0.666666666666667	0.555555555555556	0.111111111111111
Rims1	1.47804899868599	0.219669408171306	1.28174315574941	0.171383328388338	0.86392236285395	0.999979503273309	0.555555555555556	0.444444444444444	0.111111111111111
Ogfrl1	10.9301231200673	-0.280054914286178	0.540998422974242	-0.517663088085401	0.604693356271153	0.999979503273309	1	1	0
B3gat2	15.2950593704599	-0.291159652094052	0.373995539384555	-0.778511028696177	0.436267807470351	0.999979503273309	1	1	0
Smap1	111.237346312341	-0.0804533372398734	0.139331072349264	-0.577425665957695	0.563651940181646	0.999979503273309	1	1	0
Sdhaf4	9.84409661299743	0.602696119659661	0.374034869567413	1.61133671937246	0.107106351591557	0.999979503273309	1	1	0
Fam135a	284.545090678093	0.0358998998680402	0.079364428359586	0.452342448752786	0.651022300145304	0.999979503273309	1	1	0
Col9a1	6.97300131586446	0.553768774227065	0.437666869294563	1.26527460284951	0.205772907447149	0.999979503273309	1	1	0
Col19a1	0.0247964294245502	-0.394647877780313	3.12007467199409	-0.1264866771692	0.89934669442322	0.999979503273309	0	0.111111111111111	0.111111111111111
Lmbrd1	87.4053418400567	-0.260851631430424	0.211652582701102	-1.23245191767304	0.217780317254841	0.999979503273309	1	1	0
Adgrb3	5216.99707329854	-0.102654119297331	0.0690169758288717	-1.48737492572643	0.136915815553005	0.999979503273309	1	1	0
Gm597	0.0576949515668118	0.258658568402621	3.12174019685505	0.0828571732725236	0.933965107671308	0.999979503273309	0.111111111111111	0	0.111111111111111
Phf3	197.460962415992	-0.31063180467031	0.0947266687158855	-3.27924341562133	0.00104085813934041	0.271485076875148	1	1	0
Ptp4a1	1.22173133631971	-0.27071963792667	0.941134561364385	-0.287652424042532	0.773612811452956	0.999979503273309	0.777777777777778	0.666666666666667	0.111111111111111
4931428L18Rik	0	NA	NA	NA	NA	NA	0	0	0
Lgsn	0.0357707780258821	0.239361525688987	3.12174019685505	0.0766756714508557	0.938881558920608	0.999979503273309	0.111111111111111	0	0.111111111111111
Khdrbs2	0.160571623360866	0.171799622223108	3.12174019685505	0.0550332863689889	0.956111945278371	0.999979503273309	0.111111111111111	0.111111111111111	0
Semp2l1	0	NA	NA	NA	NA	NA	0	0	0
Prim2	29.314990646174	-0.693921397729739	0.271291574588094	-2.55784352604142	0.0105323472321273	0.732568634774586	1	1	0
Rab23	18.9930490689247	0.0108104621400987	0.249161504819029	0.043387368959545	0.965392746330768	0.999979503273309	1	1	0
Bag2	5.46457122121099	-0.215078530754635	0.576196961730416	-0.373272587395668	0.708945576556942	0.999979503273309	1	0.888888888888889	0.111111111111111
Zfp451	81.4286342873198	-0.0288341138312041	0.136371801799342	-0.211437507246776	0.83254589169573	0.999979503273309	1	1	0
Bend6	0.188767269307722	1.10785136661988	3.12174019685505	0.354882628521095	0.722677522980127	0.999979503273309	0.333333333333333	0	0.333333333333333
Dst	710.987086908483	0.27738062066349	0.0834835375772737	3.32257866296983	0.000891895198521736	0.248140109148722	1	1	0
Ccdc115	3.44712292626606	-0.323936755513742	0.920258563161995	-0.352006238769135	0.72483358369015	0.999979503273309	0.666666666666667	0.666666666666667	0
Imp4	7.55373997105826	0.0903348311783708	0.64195283160784	0.140718798532468	0.888092093788676	0.999979503273309	0.888888888888889	0.888888888888889	0
Ptpn18	0.382124838693834	-0.703723838307882	2.06293489233465	-0.341127507670138	0.733007593762674	0.999979503273309	0.222222222222222	0.333333333333333	0.111111111111111
Amer3	0	NA	NA	NA	NA	NA	0	0	0
Arhgef4	658.102363458968	0.224495633095472	0.0846224731542444	2.65290796555043	0.00798016265278309	0.643216741693841	1	1	0
Fam168b	157.242658161107	-0.120080509064095	0.0855042755894922	-1.40438016971928	0.160205672728046	0.999979503273309	1	1	0
Plekhb2	21.7990417295175	0.540268874158996	0.330149422482993	1.63643743519445	0.101748069788852	0.999979503273309	1	1	0
Hs6st1	12.9566216795842	-0.452332284964289	0.498773978660041	-0.906888298743014	0.364465869567917	0.999979503273309	0.888888888888889	0.888888888888889	0
Uggt1	51.3609475075025	0.143182923090372	0.181312744582662	0.78970137162693	0.429702190125578	0.999979503273309	1	1	0
Neurl3	0.0910668425920793	-0.00189328459132701	3.12174019685505	-0.000606483714831353	0.999516096037223	0.999979503273309	0.111111111111111	0.111111111111111	0
Arid5a	28.3265004957207	0.167702400283673	0.190884842728783	0.878552733083954	0.379643833686819	0.999979503273309	1	1	0
Kansl3	140.300743440949	0.0261101751513977	0.107294925562012	0.243349580743286	0.807734598623237	0.999979503273309	1	1	0
Fer1l5	0.522246854347141	-0.150534339082981	1.34955070262545	-0.11154404113171	0.911184943702765	0.999979503273309	0.444444444444444	0.555555555555556	0.111111111111111
Lman2l	15.1356561588693	0.463433655739452	0.372046478721474	1.24563376417921	0.212898880664082	0.999979503273309	1	1	0
Cnnm4	4.85569198207794	0.396866135170473	0.689403743187058	0.57566576783554	0.564841117812361	0.999979503273309	1	0.666666666666667	0.333333333333333
Cnnm3	46.5778557043667	-0.111461559225706	0.172421235210696	-0.646449140034879	0.517988525015003	0.999979503273309	1	1	0
Ankrd23	6.72025087960157	0.173195848601251	0.44989661192641	0.384968110472415	0.700261042290197	0.999979503273309	1	0.888888888888889	0.111111111111111
Ankrd39	8.19178676491707	-0.599160627894851	0.35794850245018	-1.67387382205417	0.0941553999919728	0.999979503273309	1	1	0
Sema4c	1.4110095462499	0.114473220480862	1.05542120312787	0.108462119333596	0.913629127593981	0.999979503273309	0.777777777777778	0.444444444444444	0.333333333333333
Fam178b	0.482586535248017	-1.85803428342315	1.50842132593068	-1.23177407497654	0.218033490163663	0.999979503273309	0.111111111111111	0.666666666666667	0.555555555555556
Cox5b	5.84652577535792	-0.469440373668213	0.663866513705541	-0.707130671568161	0.479485276993559	0.999979503273309	1	0.888888888888889	0.111111111111111
Actr1b	10.8642800337956	0.173720684349039	0.546031130639499	0.318151611878944	0.750369935272148	0.999979503273309	1	1	0
4933424G06Rik	0.0702639880969899	0.497338605046125	3.12170035900913	0.159316573613743	0.873419463672668	0.999979503273309	0.111111111111111	0	0.111111111111111
Zap70	0.365375703864775	0.282469278126523	2.09707453858868	0.13469682308795	0.892851585108004	0.999979503273309	0.333333333333333	0.222222222222222	0.111111111111111
Tmem131	82.9979404959695	-0.0720519543159697	0.158515159264689	-0.454542989138704	0.649438057768165	0.999979503273309	1	1	0
Vwa3b	9.16603846229903	0.978365336092738	0.632375977099075	1.54712603185977	0.121832857842484	0.999979503273309	1	0.888888888888889	0.111111111111111
Cnga3	0.249345417140471	1.35588633005232	3.10833670698236	0.436209605930576	0.662684659076138	0.999979503273309	0.222222222222222	0	0.222222222222222
Inpp4a	7.6722900594534	0.512467074354534	0.600556908321587	0.853319755802589	0.393482007371573	0.999979503273309	1	0.777777777777778	0.222222222222222
Coa5	8.80598722695965	0.239142358370295	0.479256309017092	0.498986354213579	0.617788997299952	0.999979503273309	1	1	0
Unc50	10.9274734215429	-0.683476347592815	0.508656765446444	-1.34368869937851	0.17904907311867	0.999979503273309	0.888888888888889	1	0.111111111111111
Mgat4a	3.07545012212969	0.302883921998223	0.765364955528792	0.395737902304346	0.69229839133814	0.999979503273309	0.777777777777778	0.777777777777778	0
Cracdl	2.13842472415363	2.31901476622734	1.03306535042009	2.24478999831358	0.0247816171525829	0.9444738244933	0.777777777777778	0.333333333333333	0.444444444444444
Tsga10	118.256101986355	-0.0251142393746212	0.109409063531286	-0.229544414000396	0.818445804619984	0.999979503273309	1	1	0
Lipt1	2.73122635378295	-1.05747311258655	0.682179238589112	-1.55013968876218	0.121107991816131	0.999979503273309	0.666666666666667	1	0.333333333333333
Mitd1	37.513556181326	0.162272126992904	0.168844239259496	0.961075886891878	0.336514012880872	0.999979503273309	1	1	0
Mrpl30	5.28603081470779	2.21584587909754	0.817962118869741	2.70898349444274	0.00674896971761531	0.607203059830684	0.777777777777778	0.666666666666667	0.111111111111111
Lyg2	0.154837478380573	1.03659374534738	3.12044472952138	0.332194233578486	0.739742597706819	0.999979503273309	0.222222222222222	0	0.222222222222222
Txndc9	38.1308517044366	-0.15777481542905	0.205760413673527	-0.766788968841137	0.443206996089046	0.999979503273309	1	1	0
Eif5b	86.8029177976353	-0.0544707961039453	0.164772489204699	-0.330581860885014	0.740960349478752	0.999979503273309	1	1	0
