gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_0	percent_3	percent_difference
Xkr4	2.14927285354964	-0.453244968736144	1.5251218107296	-0.29718607756276	0.766324450472005	NA	0.666666666666667	0.8	0.133333333333333
Rp1	3.57613961780352	1.70963251108142	1.64403483613372	1.0399004166493	0.29838616888595	NA	0.333333333333333	0.8	0.466666666666667
Sox17	0.496873380798512	-0.475748193850517	3.17925496522272	-0.149641409403976	0.881047536019116	NA	0.333333333333333	0.4	0.0666666666666667
Mrpl15	24.4972088982638	0.759629580798261	0.480432042090681	1.58113846339766	0.113846381830399	0.810987634234615	1	1	0
Lypla1	84.6780878638599	-0.356108139828463	0.237326985821474	-1.50049577630561	0.133486026772958	0.845247766585343	1	1	0
Tcea1	103.226307712629	0.213191778423135	0.229295376501255	0.929769198472991	0.352490597366438	0.969759171636989	1	1	0
Rgs20	2121.14431471401	-0.0482299709268788	0.114607533194652	-0.420827231705301	0.673881245006705	0.987817830240421	1	1	0
Atp6v1h	87.0674684911042	0.79325206248903	0.255011068321712	3.11065738326422	0.00186671390222819	0.174752208169749	1	1	0
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
Rb1cc1	159.28003275917	0.132300572684511	0.210201916638194	0.629397556408734	0.529088817347281	0.985022315525637	1	1	0
Alkal1	0	NA	NA	NA	NA	NA	0	0	0
St18	3.89120620252542	0.175386709838828	1.14931707120165	0.152600804628661	0.878713090430248	NA	1	0.8	0.2
Pcmtd1	325.309722694499	0.0329371899924586	0.144441475182606	0.228031387458613	0.819621839586353	0.987817830240421	1	1	0
Sntg1	33.7266375701199	-0.491976483998578	0.50348915688338	-0.977134218825951	0.328502708992498	0.967834086238587	1	1	0
Rrs1	19.4680981469816	-0.256045773613963	0.489940534644394	-0.522605817458653	0.601248591352706	0.985022315525637	1	1	0
Adhfe1	176.130957428114	0.146967031928729	0.184733844000131	0.795560947287086	0.426287272996116	0.980675461654049	1	1	0
Vxn	0	NA	NA	NA	NA	NA	0	0	0
Mybl1	5.38089059828628	-0.0867682291120747	0.898836306499439	-0.0965339611725274	0.923096502750462	NA	1	1	0
Vcpip1	77.2788039261823	-0.436748326602952	0.251374452092388	-1.73744118770842	0.0823093265140521	0.763524385978734	1	1	0
Sgk3	72.7567142647985	0.056101703639239	0.328197172771553	0.170939021702937	0.864271713321144	0.989433677862738	1	1	0
Mcmdc2	0.0901692259520886	0.27632130524408	3.65782864421111	0.0755424411915486	0.939783130797739	NA	0	0.2	0.2
Tcf24	0.883230419024722	1.61079011253116	2.18525573621699	0.737117439316133	0.461050934745722	NA	0.333333333333333	1	0.666666666666667
Ppp1r42	10.7232619773746	0.278949150155501	0.671200593790871	0.415597293470831	0.677704707511248	NA	1	1	0
Cops5	30.3495646828345	0.837253934308807	0.464375446710406	1.80296770692731	0.0713932864275786	0.74536317248885	1	1	0
