gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_WT	percent_PS19	percent_difference
Xkr4	2.8259913679443	0.381315771034646	1.20859548390706	0.315503223462293	0.752379603983958	0.999653505805618	0.5	0.833333333333333	0.333333333333333
Rp1	6.53051869617406	0.950675118117826	1.09763525724983	0.866112045726177	0.386428720061994	0.999653505805618	0.5	1	0.5
Sox17	0.21836589387775	1.00077653785648	3.21055616778163	0.311714383912485	0.755257595475244	NA	0	0.166666666666667	0.166666666666667
Mrpl15	24.73059894213	0.170095067585148	0.32338001766848	0.52599127432643	0.598894269597285	0.999653505805618	1	1	0
Lypla1	99.3540214949045	0.130417166205571	0.179011877644504	0.728539178079365	0.466283595006123	0.999653505805618	1	1	0
Tcea1	134.706039944216	-0.117813956654038	0.170475942670874	-0.691088459803938	0.489509952019509	0.999653505805618	1	1	0
Rgs20	2424.1511092866	-0.00434854273243385	0.0662288799414215	-0.0656593126183029	0.947649066302554	0.999653505805618	1	1	0
Atp6v1h	135.153625729229	-0.0491391874646286	0.30795736375593	-0.159564904911881	0.873223826515537	0.999653505805618	1	1	0
Oprk1	0	NA	NA	NA	NA	NA	0	0	0
Npbwr1	0	NA	NA	NA	NA	NA	0	0	0
Rb1cc1	265.134095844927	0.0680412972770112	0.104057765190656	0.653880055489807	0.513189084370042	0.999653505805618	1	1	0
Alkal1	0	NA	NA	NA	NA	NA	0	0	0
St18	3.31545733788208	2.77312254984303	1.64434128812074	1.68646409956192	0.0917064442428898	0.999653505805618	0.5	0.5	0
Pcmtd1	437.512815149159	-0.132136814357953	0.122174886774788	-1.08153825918029	0.27945775155548	0.999653505805618	1	1	0
Sntg1	45.9183918108593	0.488457746361417	0.356363673507808	1.3706721045761	0.170477194466727	0.999653505805618	1	1	0
Rrs1	27.9222188225386	-0.108161315099462	0.304155259506151	-0.355612180683906	0.722131020339754	0.999653505805618	1	1	0
Adhfe1	224.524644003556	0.00411437118046541	0.144749139057785	0.0284241495821464	0.977323863399351	0.999653505805618	1	1	0
Vxn	0.535364722603918	-0.492149022429216	3.15261757818429	-0.156108062657147	0.875947843200022	NA	0.25	0.166666666666667	0.0833333333333333
Mybl1	7.67340040293816	0.617899293033919	0.63070101569875	0.979702390917117	0.327233045570568	0.999653505805618	1	1	0
Vcpip1	87.9966427945145	0.223682936140378	0.184034752482865	1.21543856865406	0.224198865403443	0.999653505805618	1	1	0
Sgk3	105.6066489111	-0.0868267020527501	0.183600965503516	-0.472909833641846	0.636277508906638	0.999653505805618	1	1	0
Mcmdc2	0.424655549116023	-0.0607386674218441	3.16910533759271	-0.0191658720527043	0.98470878275602	NA	0.25	0.166666666666667	0.0833333333333333
Tcf24	0.624361235280905	-0.721581590888192	2.32210962745837	-0.310743981401941	0.755995258972324	NA	0.5	0.333333333333333	0.166666666666667
Ppp1r42	16.1937206692482	0.129769810986909	0.416596659239438	0.311499883901671	0.75542063113224	0.999653505805618	1	1	0
Cops5	49.4138235320604	-0.0579989661361524	0.254974706292702	-0.227469488952255	0.82005869170814	0.999653505805618	1	1	0
Cspp1	417.479477993672	-0.0634746124197824	0.0917233689181388	-0.692022253090509	0.48892335427235	0.999653505805618	1	1	0
Arfgef1	212.309462817119	-0.288134332739705	0.140376364467151	-2.05258437795723	0.0401129039370167	0.976051372704693	1	1	0
Cpa6	0	NA	NA	NA	NA	NA	0	0	0
Prex2	3266.5339716592	0.0744836966876864	0.078146414504598	0.953130059259519	0.340524177692938	0.999653505805618	1	1	0
A830018L16Rik	1.96994612474959	-0.428364809957688	1.19114856421212	-0.359623327289178	0.719128836499352	0.999653505805618	0.75	0.833333333333333	0.0833333333333334
Sulf1	67.3466907344026	1.8684578101572	0.35423725335732	5.27459433599572	1.33050064781927e-07	0.000276677609714018	1	1	0
Slco5a1	0	NA	NA	NA	NA	NA	0	0	0
Prdm14	0	NA	NA	NA	NA	NA	0	0	0
Ncoa2	480.793664177388	0.0396694049592036	0.112499695630156	0.352617886981821	0.724374926054347	0.999653505805618	1	1	0
Tram1	36.7194520261042	-0.328012933299344	0.415527335624852	-0.789389542341643	0.429884366171898	0.999653505805618	1	1	0
Lactb2	75.610534679056	0.344514062838605	0.210637996216714	1.635574155786	0.101928742943019	0.999653505805618	1	1	0
Xkr9	0.13706093346296	-0.854146557167577	3.2259185248982	-0.264776233675812	0.791181846427452	NA	0.25	0	0.25
Eya1	286.808057812698	0.158578671950594	0.150697012531261	1.05230136475133	0.292661305740052	0.999653505805618	1	1	0
Msc	0	NA	NA	NA	NA	NA	0	0	0
Trpa1	0	NA	NA	NA	NA	NA	0	0	0
Kcnb2	2.24586555850514	0.466520375655265	1.76145678795313	0.264849174186883	0.791125653553258	0.999653505805618	0.5	0.5	0
Terf1	69.21419882811	-0.235547165833727	0.263120927941908	-0.895204983032486	0.370677521482449	0.999653505805618	1	1	0
Sbspon	0.507823357769741	-1.3066195862888	2.76926082384674	-0.471829729809919	0.637048328580695	NA	0.5	0.166666666666667	0.333333333333333
4930444P10Rik	2.59508980366367	-0.418752096983165	1.22961094758694	-0.340556578326625	0.733437422758969	0.999653505805618	0.75	0.833333333333333	0.0833333333333334
Rpl7	5.25241292318561	-3.05590725218582	0.957770808968933	-3.1906456362724	0.0014195527543043	0.284982499391117	1	0.5	0.5
Rdh10	27.6882606373477	0.0647000106850648	0.35494972433442	0.18227936591974	0.855363491019089	0.999653505805618	1	1	0
Stau2	56.8084346646503	-0.276634682141554	0.665997932416228	-0.415368680106751	0.677872030799623	0.999653505805618	1	1	0
Ube2w	125.908286633848	-0.346410368806728	0.309669869110474	-1.11864408959706	0.263292006208978	0.999653505805618	1	1	0
Eloc	24.6262670013898	0.00194857650608509	0.395327622232743	0.00492901683692088	0.996067229490469	0.999653505805618	1	1	0
Tmem70	20.7398664458103	-0.497832543188368	0.508396267082252	-0.979221476281659	0.327470559337678	0.999653505805618	1	1	0
Ly96	12.738578234316	0.0200673045343419	0.435685321262685	0.0460591705871194	0.963263088600438	0.999653505805618	1	1	0
Jph1	0.488745787643318	-0.0310955261259888	2.19922955351064	-0.0141392816754171	0.988718861337793	NA	0.5	0.5	0
Gdap1	0.32242820791888	-0.0714362136166073	3.17923390874002	-0.0224696312593491	0.982073336625825	NA	0.25	0.333333333333333	0.0833333333333333
