gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Prnp	1.54833170337101e-13	1.0335545822202	2.77600391097388e-09	1	1	0
Gm10033	4.00656114005464e-07	0.552207460492151	0.00718336346800396	1	1	0
Lipo3	9.1856847338301e-07	0.332186274470646	0.016469014159284	1	1	0
Unc5c	2.02002741412051e-06	-0.430717047468837	0.0362170715077667	1	1	0
Tamalin	4.24318530043574e-06	0.616896240476096	0.0760760692515124	1	1	0
Map2k3	7.72510715622778e-06	0.710367696178014	0.138503446204008	1	1	0
Hirip3	9.31918109142769e-06	0.653066345484262	0.167083597788207	1	1	0
Pvr	1.56196329612325e-05	0.687756632957653	0.280044399361938	1	1	0
Tmem121b	2.22653126565482e-05	0.659104552642495	0.399194790619253	1	1	0
Arhgap12	2.7306465907451e-05	-0.0707992171754221	0.489577627254689	1	1	0
Zcchc9	4.29975406672226e-05	0.610609021618538	0.770902906622633	1	1	0
Xlr3b	4.66869084219685e-05	0.559933952571976	0.837049581097473	1	1	0
Trib1	6.95208833523434e-05	0.773823585202938	1	1	1	0
Ppp1r14c	7.88088495017632e-05	0.0744405511489821	1	1	1	0
Hkdc1	7.97378351637097e-05	0.664304780815639	1	1	1	0
Cpt1c	8.288667452959e-05	0.425308333140941	1	1	1	0
Nr2c2	8.56044754288736e-05	-0.0214751200504874	1	1	1	0
Midn	9.34148206847074e-05	0.79034685810405	1	1	1	0
Inf2	9.76000035523853e-05	0.670556100634588	1	1	1	0
Ptprn	0.000104821990917646	0.483194702305898	1	1	1	0
Sulf2	0.000107191347913303	0.654863200977645	1	1	1	0
Sox8	0.000111404885607962	0.804537976997107	1	1	1	0
Rundc1	0.000115270413222104	0.581502784514696	1	1	1	0
Myef2	0.000125630406579646	-0.0887860124423762	1	1	1	0
Adamts3	0.000129541078310323	0.0360866342208422	1	1	1	0
Rgs11	0.000137468004572166	0.481498580097931	1	1	1	0
Irag2	0.000147278928959901	0.56065568853332	1	1	1	0
Gpr162	0.000153105764980286	0.703865953928638	1	1	1	0
Jade3	0.000157475267381026	0.151246515899237	1	1	1	0
Rph3a	0.00015959315531705	0.505957014280113	1	1	1	0
Trim23	0.000165621973411826	0.0686455264497516	1	1	1	0
Camk1g	0.000173711666166045	0.763837892942123	1	1	1	0
Pdlim7	0.000203618198636643	0.421433703575491	1	1	1	0
Sh3bgrl	0.000214381837454069	0.134586169670922	1	1	1	0
Faap100	0.000246415290732476	0.723442963675012	1	1	1	0
Lrrc8d	0.000250709568778729	0.0936919760433189	1	1	1	0
Scube1	0.000251882092193195	0.540786971428532	1	1	1	0
Ptbp2	0.00026526043339247	-0.161755098368303	1	1	1	0
Fbxl4	0.000313240894066171	0.0851103199763883	1	1	1	0
Zfp711	0.000350247453397553	0.261263642841722	1	1	1	0
Efemp2	0.000354500072682067	0.735487642722342	1	1	1	0
Zkscan8	0.000361153383098201	0.413620710143302	1	1	1	0
Stk19	0.000364205835858247	0.465252679122906	1	1	1	0
Syngap1	0.000390745585758152	0.457135650830582	1	1	1	0
Synpo	0.000399477860799619	0.468585368960733	1	1	1	0
Sox2	0.000415801311892375	0.678500867932273	1	1	1	0
Snrpn	0.000423807137580866	-0.144457209425817	1	1	1	0
Gm14406	0.000434612965911163	0.744841987159599	1	1	1	0
Rab26	0.00043847413328561	0.576121595090996	1	1	1	0
Gpr176	0.000442303760079997	0.24789968606351	1	1	1	0
Cyp11a1	0.000482512739556055	0.721347659497555	1	1	1	0
Cacnb1	0.000493754933780205	0.547358648765673	1	1	1	0
Plscr4	0.00052711369445826	0.561559683265891	1	1	1	0
Fam81a	0.000542054159230744	0.366981868036459	1	1	1	0
Apol7e	0.000547067330040967	0.746496707667912	1	1	0.2	0.8
Gask1b	0.000579745026018782	0.483180567580099	1	1	1	0
Xrcc5	0.000596005606821608	0.199877983386391	1	1	1	0
Slc25a1	0.000606125837663629	0.697080985810396	1	1	1	0
Tincr	0.000615695968222092	0.749837977667973	1	1	1	0
Triqk	0.000619050863750413	0.398843764687471	1	1	1	0
Prmt8	0.00064642301686041	0.34611165608829	1	1	1	0
Ccdc91	0.00067260566994567	0.195708957247459	1	1	1	0
Folh1	0.000696348497657101	0.680869043749696	1	1	1	0
Spred3	0.000711229269669823	0.652119112489196	1	1	1	0
Tle1	0.000718854577143627	-0.012431503604819	1	1	1	0
Fancl	0.00073152125937476	0.175414298984283	1	1	1	0
Tlk2	0.000738181246305319	-0.00399644270562444	1	1	1	0
Meis1	0.000747923906635269	0.499092078182982	1	1	1	0
Rab43	0.000767997959097104	0.486394556013812	1	1	1	0
Kcnj2	0.000793725657805771	0.450135347454978	1	1	1	0
Spry4	0.000797324572104334	0.759487157039869	1	1	1	0
Ipmk	0.000800653752654305	0.53428152915393	1	1	1	0
Clk2	0.000818645266325121	0.473190056118905	1	1	1	0
