gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Plcb1	7.86759954584908e-05	-2.90332987517815	1	0.6	1	0.4
Fn1	9.56848025951021e-05	-3.68614841432987	1	0.4	1	0.6
Plcb4	0.000278833509313581	-1.61598157294104	1	1	1	0
Mt1	0.000670693707569574	-3.55642070620268	1	0.4	1	0.6
Mecom	0.00103487985429808	-3.33750231207874	1	0.2	1	0.8
Fam168a	0.0012940216808734	-3.78829649611371	1	0	1	1
Crispld2	0.00151955054257292	-2.35202861475993	1	0.8	1	0.2
Rsrp1	0.00167172114029136	-2.25083940648605	1	1	1	0
Lama2	0.00179162744577181	1.06360650733145	1	1	1	0
Atxn1	0.00337951623838059	-1.63028739722748	1	1	1	0
Serinc3	0.00346554920041699	-2.00864132556339	1	1	1	0
Fbxl7	0.00407657163629524	-1.73401154768997	1	1	1	0
Galnt17	0.00441209968039483	4.43624988880717	1	0.8	0	0.8
Trpc3	0.00465324290640375	1.46618053040687	1	1	1	0
Cbl	0.00474094415553206	-3.33229208731748	1	0.2	0.667	0.467
Tax1bp1	0.00648657820124208	3.02903638809557	1	1	0	1
Mast4	0.00673577103472253	0.939993931711252	1	1	1	0
Ptprj	0.00718837235306938	-3.1101339634861	1	0.4	1	0.6
Timp3	0.00764486787714937	-2.23229653586486	1	0.8	1	0.2
Nadk	0.00807719342721761	-3.34667191410883	1	0.2	1	0.8
Rpl41	0.00819206533928329	-3.32264728198673	1	0.2	1	0.8
Ano1	0.00820898557487344	1.07885198343094	1	1	1	0
Fnbp1	0.00947474732662332	-1.86651169576936	1	0.8	1	0.2
Slc4a4	0.00957129694196217	-3.70743976278078	1	0.2	0.667	0.467
Slco1a4	0.00982222877701298	-3.40637857875246	1	0.4	0.667	0.267
Septin4	0.01031040319391	1.85350491985775	1	1	0.667	0.333
Trpm3	0.0127435482484538	-3.8929140463939	1	0.8	1	0.2
Agtr1b	0.0128295903091313	-2.67794138031537	1	0.8	1	0.2
Ppp2r2a	0.0131261312921323	2.84254847300966	1	1	0	1
Prpsap2	0.0136548100278729	-2.95643567908959	1	0.2	1	0.8
D5Ertd579e	0.0136557669688059	-1.91524017387783	1	0.8	1	0.2
Fry	0.0145409642664456	0.817405190967715	1	1	1	0
Flrt2	0.0148844976942391	-2.63836549846882	1	0.8	0.667	0.133
Plxdc1	0.0151071548436467	1.6320357207839	1	1	0.667	0.333
Parm1	0.0152350062288695	-2.23190943181235	1	0.6	1	0.4
Rai1	0.0154707878964846	-2.67770707884505	1	0.6	1	0.4
Ythdf3	0.0155992025636839	2.3980355801885	1	1	0.333	0.667
Grm3	0.015851681615985	0.74114803838853	1	1	1	0
Gatm	0.0164114968418456	2.48780514132821	1	1	0.333	0.667
Mef2a	0.0164874160575801	-1.11143504154277	1	1	1	0
Pde4d	0.0169759021404267	0.783598615279357	1	1	1	0
Ankrd28	0.0181586270162252	-2.47388109571747	1	0.8	0.667	0.133
Per2	0.0191396270354681	-2.59635222644312	1	0.4	1	0.6
Stk38l	0.0191854074413211	-2.29803880722966	1	0.6	1	0.4
Pla2g4a	0.0198285717060089	-2.54466962527502	1	0.4	0.667	0.267
Nupr1	0.0204164478870277	-2.30872590523929	1	0.8	1	0.2
Memo1	0.0204627763028276	-3.04959507647755	1	0.2	0.667	0.467
Plxdc2	0.022040297610151	0.842178142503681	1	1	1	0
Abcc4	0.022516392400914	-3.13900634840713	1	0.4	0.667	0.267
Nfib	0.0226037626098155	-1.54020363996513	1	1	1	0
Arcn1	0.0228069135196008	2.70216349354808	1	1	0	1
Zmiz1	0.02313696732337	-2.2186205890272	1	1	1	0
Phf12	0.0245029981981688	-1.76352695553801	1	1	1	0
Dym	0.0246346203885598	-2.44736728035983	1	0.6	0.667	0.0670000000000001
Mipep	0.0253005391552	-2.94146050922677	1	0.2	0.667	0.467
Gpcpd1	0.0255633123210499	1.27437943817048	1	1	1	0
Fam135a	0.0261601312536121	2.76175833883491	1	1	0	1
Ptprk	0.0266011634709981	0.582294673510567	1	1	1	0
Mrtfb	0.0277174898524254	-2.54325850709179	1	0.4	1	0.6
Arhgap35	0.0286734221879321	-2.29534914127642	1	0.6	1	0.4
Mob3a	0.0289486887299824	-2.48432059576064	1	0.2	1	0.8
Prkag2	0.0298485676938995	-1.77752632018871	1	1	1	0
Mgp	0.0308150591389585	-2.10670088494264	1	1	0.667	0.333
Plxna2	0.0310078814048802	-2.47625267759278	1	1	0.667	0.333
Alpk1	0.0311093534126442	2.45586807483255	1	1	0.333	0.667
