gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Unc5c	4.3712820962947e-18	-0.469317507030426	7.83727167044677e-14	1	1	0
Prnp	2.58942995424885e-13	0.53982860681883	4.64258896497276e-09	1	1	0
Lrtm1	1.51889493371646e-10	-0.35459449486243	2.72322672666025e-06	1	1	0
Pcp4	1.50197220964287e-08	-0.411360247149015	0.00026928859746687	1	1	0
Pifo	1.70201429650274e-08	-0.241243371787669	0.000305154143219976	1	1	0
Dach1	3.19794391038312e-08	-0.402396845117574	0.00057335936369259	1	1	0
Calm3	5.1181421060648e-08	-0.295435423366899	0.000917631698196357	1	1	0
Adamts17	1.32516243853335e-07	0.318817624805531	0.00237588373604645	1	1	0
Flrt3	2.99079302923139e-07	-0.430786492760315	0.00536219282210896	1	1	0
Htr2c	4.40802755707754e-07	-0.355248110668896	0.00790315260708432	1	1	0
Nefl	7.57093665225909e-07	-0.260893151324771	0.0135739323238353	1	1	0
Gapdh	8.03706691585243e-07	-0.398553747002657	0.0144096572734318	1	1	0
Ctnna3	1.37673492312704e-06	-0.607126601801706	0.0246834804367447	1	1	0
Ywhab	1.70835205557754e-06	-0.192329612003747	0.0306290440044496	1	1	0
Capn2	2.51437469003308e-06	0.260142852467631	0.045080223817603	1	1	0
Olfm2	2.77143959044903e-06	0.2638033080266	0.0496891404171607	1	1	0
Onecut2	3.53796060701554e-06	-0.208122781397425	0.0634320957231817	1	1	0
Tpi1	3.72298805288828e-06	-0.265038717762799	0.066749452800234	1	1	0
Atp6v1f	4.20509839269288e-06	-0.265763939959186	0.0753932090825906	1	1	0
Mif	7.02861499293739e-06	-0.25013065603147	0.126016038208375	1	1	0
Nnat	8.08674009948224e-06	-0.364134139062438	0.144987163243617	1	1	0
Chchd10	8.9349624789494e-06	-0.291164138483751	0.160194942285084	1	1	0
Prom1	9.77977920300305e-06	0.0918980971490542	0.175341661330642	1	0.75	0.25
Scoc	9.8503399409487e-06	-0.244408008264952	0.176606744801269	1	1	0
Ywhaz	9.95752086150639e-06	-0.247701570593527	0.178528391525948	1	1	0
Klhl13	1.29935799131045e-05	-0.221573761416917	0.232961894262051	1	1	0
Calm2	1.31850439954128e-05	-0.214818357259048	0.236394653793756	1	1	0
Epyc	1.80818359880023e-05	-0.151566997990554	0.324189237428893	1	1	0
Cit	1.97887529722689e-05	0.285728341110174	0.354792552039809	1	1	0
Apobec4	2.11311970171925e-05	-0.271340529945999	0.378861231321243	1	1	0
Nrgn	2.23727895838506e-05	-0.294837919260331	0.401121744448858	1	1	0
Skp1	2.24928166743024e-05	-0.261479283482743	0.403273710153567	1	1	0
Col26a1	2.60950607567152e-05	0.302028694388486	0.467858344307147	1	1	0
Cacna1a	2.7593656218859e-05	0.325130526607199	0.494726662347924	1	1	0
Dnah12	3.07192059041893e-05	0.143659719085782	0.55076464265621	1	1	0
Inhba	3.39770238329059e-05	-0.248228601639007	0.60917406030017	1	1	0
Ncam2	3.68733169481026e-05	-0.230792683279775	0.661101699562531	1	1	0
Calm1	3.81136027273176e-05	-0.327423137195463	0.683338783298077	1	1	0
Hsp90ab1	3.96879947588987e-05	-0.346292712626544	0.711566058032295	1	1	0
Gabarapl1	4.20802272457516e-05	-0.187827825383325	0.754456394289081	1	1	0
Nsg2	4.34974107761688e-05	-0.201390589014399	0.77986507780593	1	1	0
Ndufc2	5.11960811526372e-05	-0.196398411094447	0.917894538985632	1	1	0
Limk1	5.24014893542328e-05	0.264915314068258	0.93950630263204	1	1	0
Aldoa	5.99536257655426e-05	-0.295215223847951	1	1	1	0
Zkscan2	6.0712110290706e-05	0.260708483445094	1	1	1	0
Arhgef37	6.08972167298862e-05	0.232810839187756	1	1	1	0
Adamts10	6.27980649147168e-05	0.252755932507239	1	1	1	0
Bex2	6.48694611331999e-05	-0.327664629188143	1	1	1	0
Arpp19	7.18236211285848e-05	-0.189022113487125	1	1	1	0
Chil5	8.00116268166268e-05	-0.106838251019964	1	1	1	0
Pcdh17	8.46914614834748e-05	-0.20551574461879	1	1	1	0
