gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Elmo1	7.24216039292766e-11	-1.16089664379149	1.298446936848e-06	1	1	0
Rapgef4	9.38003423711966e-10	-0.904681035130646	1.68174633837318e-05	1	1	0
Lpgat1	1.18589100242442e-09	-1.56722124913231	2.12618397824675e-05	1	1	0
Per2	5.35565856638079e-09	-1.62104322495255	9.60216024366411e-05	1	1	0
Gpcpd1	5.88479609299924e-08	-0.772528764076142	0.00105508509151383	1	1	0
Rplp1	1.758173135423e-07	1.63229868641145	0.0031522286144999	1	0.8	0.2
Strbp	1.92737140797786e-07	-0.627076060892557	0.00345558419736351	1	1	0
Gsdme	2.7491664044965e-07	-0.941209197511502	0.00492898044662177	1	1	0
Mthfd1l	3.46117487381089e-07	-1.60713641740663	0.00620554043125555	0.8	1	0.2
Dcdc2a	7.19420276380496e-07	1.06802425284831	0.0128984861352259	1	1	0
Man1a2	1.21601894763275e-06	-0.767473433570531	0.0218020037121076	1	1	0
Ftl1	1.61820114799342e-06	1.64034246734363	0.0290127283823741	1	1	0
Pcsk5	7.28814554619394e-06	1.05962632825667	0.130669161497711	1	1	0
Col23a1	1.84490691839775e-05	0.56867531943861	0.330773361399532	1	1	0
Maco1	2.27194635442833e-05	-1.05390863160714	0.407337261885454	1	1	0
Plekhg1	2.48532206050352e-05	0.661571985674147	0.445593392227676	1	1	0
Col4a1	2.50817946349967e-05	1.03056176104062	0.449691496010856	1	1	0
Arhgap10	2.57283604212665e-05	0.725534352792507	0.461283773992888	1	1	0
Ptprd	3.11300076161345e-05	-0.909277205074591	0.558129906549675	1	1	0
ENSMUSG00000121513	3.25318201729935e-05	0.660845268775167	0.5832630038816	1	1	0
Erc2	3.83247246587329e-05	1.27817239138336	0.687123988406422	1	1	0
Trmt112	4.10042675346635e-05	0.850077121118015	0.735165512628982	1	0	1
Adamts15	4.29417033851207e-05	1.0812217006496	0.76990179999183	1	1	0
Sh3gl3	4.33525067239234e-05	-1.17775618208494	0.777267093053222	1	1	0
Plxdc2	4.51451825249361e-05	0.488565225433048	0.80940797748958	1	1	0
Daam1	5.10619623624925e-05	0.769931415135198	0.915489923197128	1	1	0
Hhip	5.90344604276172e-05	1.26068013606304	1	1	1	0
Fth1	6.32715259463412e-05	1.43174727934274	1	1	1	0
Ppp4r4	7.06807839907595e-05	-1.1161701617922	1	1	1	0
Dennd4a	7.34725105721667e-05	0.570771382780147	1	1	1	0
Stk39	8.84294471525167e-05	0.492141259527108	1	1	1	0
Tmtc4	9.20476147855396e-05	-0.800919645659435	1	1	1	0
Ciart	9.56932361475337e-05	-1.23341680944398	1	0.4	1	0.6
Grk5	0.00010129444732782	0.594804839389066	1	1	1	0
Rps26	0.000108711140919236	1.05420776861353	1	0.8	0.2	0.6
Arhgef10l	0.000119688335249486	0.83877193849113	1	1	1	0
Nkiras1	0.000126511373288677	-1.30758273286314	1	0.8	1	0.2
Lhfpl2	0.000144930052899105	0.649229938106642	1	1	1	0
Acadsb	0.000172221900373225	0.587423845519923	1	1	1	0
Man1c1	0.000187305845757169	0.772600825185546	1	1	1	0
Eefsec	0.000217786260129538	0.865657760988589	1	1	1	0
Spo11	0.000218097906930722	-1.06297316772345	1	1	1	0
Slc39a14	0.000236959923559668	0.952779292796734	1	1	0.8	0.2
Pstpip2	0.000360088744424495	-1.22930583042455	1	0.4	1	0.6
Per3	0.0004365626522628	-0.593236178285	1	1	1	0
Gabbr1	0.000564625500419387	-1.29202465396386	1	0.4	1	0.6
Cacng4	0.000572860781505053	-1.08356187857477	1	0.2	0.8	0.6
Arhgap20	0.000633912357776143	0.903771356731329	1	1	1	0
Gramd1b	0.000697127809129515	-1.03942529349818	1	1	1	0
Sash1	0.000698980875542419	0.502086339882451	1	1	1	0
Tgfbr2	0.000728025504283517	0.53898227372245	1	1	1	0
Dapk1	0.00078967310087372	0.766638215900995	1	1	1	0
Lrch1	0.00080783173589042	0.848597315745166	1	1	1	0
Tango2	0.000841758508453059	-0.895339594754538	1	1	1	0
Nrp1	0.000850766182136017	0.764791949045836	1	1	1	0
Tiam2	0.000885211675544645	0.916303219046816	1	1	1	0
Cipc	0.000981814257522281	-1.01540668645923	1	0.8	1	0.2
Cys1	0.00106718218667065	-0.81491847958263	1	1	1	0
Selenot	0.00107198688519326	-0.65870447481779	1	1	1	0
Aff3	0.00108106841643953	-0.380774435153375	1	1	1	0
Fkbp5	0.00109659055617075	-0.709844438260496	1	1	1	0
Caprin2	0.00111276312214131	0.904147550228165	1	1	1	0
Sestd1	0.00112670620303386	1.03389440708732	1	1	1	0
Adamts12	0.00112992235070076	0.59127857794987	1	1	1	0
Arntl	0.00117706945290775	0.706623584279143	1	0.8	0	0.8
Prodh	0.00118053830965173	-0.77726056503397	1	1	1	0
Etv6	0.00119292789065047	0.517489571031676	1	1	1	0
Crebrf	0.00123136835168684	-0.45874604960749	1	1	1	0
Galntl6	0.00138628597049078	0.820416692320266	1	0.6	0.2	0.4
Bmpr1b	0.00153624311781167	1.01687757070243	1	0.8	0.8	0
Abtb3	0.00156460569805071	0.75122762267211	1	1	1	0
