gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Nr6a1	0.00165271304572467	-3.17309014372983	1	0	1	1
Col18a1	0.00293381506852802	3.08857825729418	1	1	0.25	0.75
Gbf1	0.00537610099850317	-2.05969017154946	1	0.75	1	0.25
Prkar1a	0.0068136742291527	-2.48792885983725	1	0.25	1	0.75
Gucy1b1	0.0110417989085297	-0.917941704122261	1	1	1	0
Notch3	0.0120481290399107	0.747906088158103	1	1	1	0
Stox2	0.012889933513993	3.21159368947322	1	1	0	1
Prr5l	0.0130691175791147	2.83359831210581	1	1	0.25	0.75
Rps15	0.0131811156753871	-2.89009988577762	1	0	0.75	0.75
Pkia	0.0134541700688988	-2.54032667970917	1	0.5	0.75	0.25
Ecpas	0.0145768193047692	-2.42913308248533	1	0.5	1	0.5
Rhbdd1	0.017938969191544	-2.04592748619839	1	0.75	1	0.25
Tmem135	0.0181725441154603	-2.23503313638013	1	0.5	1	0.5
Ythdc1	0.018535661712718	-1.78766432602771	1	0.5	1	0.5
Nfkb1	0.0192072873806351	-1.74104988817926	1	0.75	1	0.25
Arhgap31	0.0206801637963736	1.65662780639082	1	1	1	0
Anapc1	0.0207783778235294	2.4113701504838	1	1	0.5	0.5
Mical2	0.0223208528746712	1.91771618801919	1	0.75	0.75	0
Dnajc19	0.0244790093827057	-2.49122352484549	1	0.25	0.75	0.5
Numb	0.024568286237679	-1.26508425764415	1	0.75	1	0.25
Ube2g1	0.0252940435576414	-1.99113832859938	1	0.5	1	0.5
Fbxo3	0.0264060056347161	-2.25803806582546	1	0.5	1	0.5
Pip5k1b	0.027246112057513	-0.88189724465504	1	1	1	0
Cbx5	0.0306869293025089	-1.45790589968973	1	0.75	1	0.25
Pcbd2	0.0312560174778319	2.16716533698665	1	0.75	0.25	0.5
Prickle1	0.0317486773967449	-1.9743341760503	1	0.75	0.75	0
Il1r1	0.0320296156671897	2.40680919665969	1	0.75	0.25	0.5
Vgll4	0.0332068214927818	-1.69700090567209	1	0.5	1	0.5
Tbl1x	0.0343150707331203	-1.2139838909311	1	0.75	1	0.25
Trpm3	0.034973824810247	3.79547113620435	1	1	0.75	0.25
Itga8	0.0350604290679332	1.35148207481914	1	1	1	0
Ubac2	0.0374299288969241	-1.92700272471157	1	0.5	1	0.5
Fbxo9	0.037815417040712	-2.51441449190387	1	0	0.75	0.75
Rnf152	0.0384110029278843	-0.83023163242343	1	1	1	0
Tomm34	0.0384488753293244	-2.36163555697504	1	0.25	0.75	0.5
Itsn2	0.0387613612671956	-1.99036677792407	1	0.5	1	0.5
Bptf	0.0407650727082119	-2.02212544557838	1	0.5	1	0.5
Rac1	0.0415083614023412	-2.12524721843764	1	0.5	1	0.5
Zbtb7c	0.0428186229624458	-1.15474776578978	1	1	1	0
Rps3a1	0.0435279783342963	-1.84320904603648	1	0.5	1	0.5
Nxn	0.0435553200257085	1.41833857714282	1	0.75	0.5	0.25
Zfp407	0.0442720698810336	1.79393349142746	1	1	1	0
Rpl36	0.0444825670801067	-2.56194626207211	1	0	0.75	0.75
Rabgap1l	0.0449053621555021	1.54126371539337	1	1	1	0
Ext1	0.0455663445383393	-1.60151334052051	1	0.75	1	0.25
Mapk4	0.0458241138555297	3.02005491896374	1	0.75	0	0.75
Serbp1	0.0475102438492144	-1.81940870660942	1	0.75	1	0.25
Ddx10	0.0478959526504349	-2.22527063448185	1	0.25	0.5	0.25
Gabpb2	0.0485905216775954	-1.37729976729805	1	0.75	1	0.25
Smim14	0.0488612692113058	-1.8321888512698	1	0.5	1	0.5
