gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Sumf1	0.000212184588768697	1.66684943330553	1	1	0.8	0.2
Mat2a	0.000367980675464703	0.844549633376602	1	1	1	0
Dtwd1	0.00046165526533167	-0.38569118179117	1	0	1	1
Pet100	0.000497087936995654	1.64346808061943	1	1	0.6	0.4
Akap8	0.000607857091491865	-0.688247127855809	1	1	1	0
Ralyl	0.000811426355558786	-0.732399674760742	1	1	1	0
Cbx5	0.000856761076995767	1.16467854855012	1	1	1	0
Rpgr	0.000893512949030999	-0.0789707766087573	1	0	0.8	0.8
Smyd3	0.0009515835727347	-0.538112108507995	1	1	1	0
Dcc	0.00112248057999758	-0.428619882150677	1	1	1	0
Rpl9	0.00112379744067305	-0.147868169319775	1	0	0.8	0.8
Bclaf1	0.00112901367892367	0.899248624094141	1	1	1	0
Herc2	0.00129608295828301	0.905810738596001	1	1	1	0
Gpam	0.00132281124571187	-0.0622485393664982	1	0	0.8	0.8
Kpnb1	0.00196521685590465	0.0425159668568407	1	0	1	1
Cisd1	0.0020731698818515	-0.0726120267984218	1	0	1	1
Atp6ap2	0.00208444492550012	-0.457720361325638	1	1	1	0
Ociad1	0.00213545315976962	1.48464258253372	1	1	0.8	0.2
Prpf38b	0.00221681154781704	1.15990007215998	1	1	1	0
Wrnip1	0.00258346881828929	1.35126279701417	1	1	0.8	0.2
Eml6	0.00266064220295627	0.704446059118518	1	1	1	0
Sarnp	0.00269933374200474	0.998273529100792	1	1	1	0
Nav2	0.00310435408584289	-0.479465056511018	1	1	1	0
Tnr	0.00339494582954594	1.32464016802234	1	1	0.2	0.8
4930453N24Rik	0.00347197169451673	-0.0614379644702072	1	0.333	1	0.667
Thsd4	0.00399076375112581	-0.431049645048567	1	1	1	0
Sec11a	0.00405009876869306	1.12431335881207	1	1	1	0
Ercc8	0.00406839254905801	-0.371796525970435	1	1	1	0
Rtca	0.00408267236849684	1.31265018999011	1	1	0.8	0.2
Slc7a15	0.0040992295831693	-0.607906015964226	1	1	1	0
Heatr5b	0.0043577390149883	1.43493123541363	1	1	0.6	0.4
Rpl39	0.00439313297320265	-0.194372908346499	1	0.333	0.8	0.467
Itgb1bp1	0.00447756468707734	1.29297708299811	1	1	0.6	0.4
Mdn1	0.00449432634702039	-0.537931594831999	1	1	1	0
Slc13a1	0.00454085841336866	-0.70296267168748	1	1	1	0
0610009B22Rik	0.00455876493185372	1.21270321795817	1	1	0	1
Tmem186	0.00459362940375288	-0.0857599148130517	1	0	0.8	0.8
Csnk1a1	0.00463581657320252	0.742674788127004	1	1	1	0
Ldah	0.00490435981441735	-0.774540540305569	1	1	1	0
Plekhn1	0.00498184172184655	0.01065624045466	1	0.333	0.8	0.467
Syncrip	0.00498597906183129	0.854143192488164	1	1	1	0
Psma6	0.00499932908959579	-0.59045679058045	1	0.667	1	0.333
Uevld	0.00506574818755729	-0.282686407013612	1	1	1	0
Arid5b	0.00514453593348476	0.867326638777413	1	1	1	0
Brd1	0.0051602168904222	0.848008254081828	1	1	1	0
Epb41l4a	0.0054954895852614	-0.395829422422038	1	1	1	0
Tra2b	0.00575038410324909	0.890057113112395	1	1	1	0
Ythdf1	0.00626511625965718	-0.379762001868993	1	0.667	0.8	0.133
Ap4e1	0.0065216100136214	1.01553108920549	1	1	1	0
Cnot1	0.00659755575022876	0.646774989324289	1	1	1	0
Gdpd1	0.00679000769257622	-0.692122863746465	1	1	1	0
Arl6ip1	0.00681656334683623	0.169597635484454	1	0	0.8	0.8
Ube2r2	0.00688192402153242	1.19638226228898	1	1	1	0
Clk1	0.00707779214696678	0.577998372491127	1	1	1	0
Asah2	0.00720466139975856	-0.382900969905514	1	1	1	0
Gnai2	0.0072561780367568	-0.338732557840796	1	1	1	0
Fbxo31	0.00783208350835269	-0.160750196641838	1	1	1	0
Zfp943	0.00787783418194996	1.30561968358243	1	1	0.8	0.2
Ube2g1	0.00796055297902559	0.600717287212401	1	1	1	0
Dennd2a	0.00823484300315251	-0.451540499755152	1	1	1	0
Lmbrd1	0.00837921078555388	0.870046236592872	1	1	1	0
Arcn1	0.00880246665317755	1.27988955787554	1	1	0.8	0.2
Pomgnt1	0.0091178969536441	-0.460410472518374	1	1	1	0
Ubap2	0.00914390775911162	1.03166694054491	1	1	1	0
Nipa2	0.00937945573343659	1.33941124775366	1	1	0.8	0.2
Tdrd6	0.00939582608115654	-0.437385347494465	1	1	1	0
Ckb	0.00946512274123788	-0.616427784904736	1	1	1	0
Lsm8	0.00965659670481953	0.0756752359283597	1	0	0.8	0.8
Slc25a46	0.00969824116969248	1.26993797731204	1	1	0.6	0.4
Zfp60	0.00972910947926105	1.32791143948849	1	1	0.6	0.4
Bzw1	0.00981943404231525	-0.397847848882922	1	0.667	1	0.333
Tmbim6	0.00988852906431789	-0.459918840623671	1	1	1	0
Clcn5	0.0100162529562407	-0.403292205001315	1	1	1	0
Elmo2	0.0102302130638234	1.36989231271326	1	1	0.6	0.4
Mterf1a	0.0103739314529199	1.25360523114359	1	1	0.4	0.6
Cdc27	0.0104274738910964	1.04440848648553	1	1	1	0
Rad51	0.0104436800465577	0.0815603543191246	1	0	0.8	0.8
Itm2b	0.0107776167529393	-0.542794333118703	1	1	1	0
Tdrd9	0.0109800444810368	0.218403094668114	1	0	0.8	0.8
Ndufa7	0.011235641544844	-0.222540844621771	1	0.333	0.8	0.467
Ergic3	0.0113835443118605	0.081594303872057	1	0.333	0.6	0.267
Fancf	0.0115995767979578	0.119798690247696	1	0	0.8	0.8
Emsy	0.0121376122406511	1.04157446839504	1	1	0.8	0.2
Ndel1	0.012238723139151	1.13429775129678	1	1	1	0
Blm	0.0122904255731578	-0.434545152945638	1	1	1	0
Zranb1	0.0124010418418482	0.773910628194784	1	1	1	0
Cmas	0.0124189449778973	-0.271413776401609	1	1	1	0
Cramp1	0.0124623798838837	0.879019299971906	1	1	1	0
Fam168a	0.0125437270534676	0.486515463979788	1	1	1	0
Hars	0.012691539126793	1.27192212785729	1	1	0.4	0.6
Anapc7	0.0128038683137337	0.0295285135507297	1	0.333	0.6	0.267
Heatr6	0.0128685055002917	1.10762618426717	1	1	1	0
Odr4	0.013286359936151	1.34414243262785	1	1	1	0
Usp32	0.0135991003140707	0.714975980145265	1	1	1	0
Rbm5	0.013733556667274	0.507197380688034	1	1	1	0
Dph3	0.0139560485410333	1.21108200941516	1	1	0.4	0.6
Pcbp2	0.014140360313661	0.788144945397276	1	1	1	0
Slc43a2	0.0142565786343128	-0.392357904359268	1	1	1	0
