gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Tenm1	2.25889969663707e-05	-0.261221266854666	0.404998126610061	1	1	0
Atp5a1	3.98526638884419e-05	-0.885519850396882	0.714518410855874	1	1	0
Rph3a	6.32731815676941e-05	-1.06300271420914	1	1	1	0
Dlg4	0.000169149984868819	1.13224525941591	1	1	1	0
Fkbp5	0.000218339602683913	0.811092826519023	1	1	1	0
Psmb6	0.000244991364948404	-0.898757143844634	1	0.444	0.889	0.445
Lrrc4c	0.000368643499184121	-0.114954782135933	1	1	1	0
Ptn	0.000416542825193006	-0.24803945922163	1	1	1	0
Hnrnpd	0.000480835977057245	-0.601557919135378	1	1	1	0
Adamts20	0.00053127084522123	-0.852133169035175	1	0.667	1	0.333
Stat1	0.000582440432806824	0.868329562245598	1	1	1	0
Chrna4	0.000695170865809525	0.883060828950507	1	0.889	0.333	0.556
Nedd4l	0.000767355199939986	0.884047888118412	1	1	1	0
Trpc5	0.000833234427117738	-0.823881389620357	1	1	1	0
Iffo2	0.000911353556820741	-0.857199630140835	1	0.667	1	0.333
Fam193b	0.00096676450474481	0.52638037850828	1	1	1	0
Ppp4r4	0.00108234816430758	0.728767869339186	1	1	1	0
Nucks1	0.00149022580866443	-0.560195065206649	1	1	1	0
C4b	0.00161312189729064	0.894522995527875	1	0.889	0.889	0
Atp5mpl	0.00171063945861978	-0.689870035098847	1	0.333	0.778	0.445
Cdk16	0.00179786177914705	0.914723289071798	1	1	0.778	0.222
Psma1	0.00193695113775353	0.847105188788745	1	1	0.778	0.222
Napb	0.00194731056467215	-0.853702787756083	1	0.778	0.889	0.111
Pou3f1	0.00218284419302918	0.509908561956881	1	1	1	0
Cemip2	0.00221193622725066	0.765792767558775	1	1	0.889	0.111
Car2	0.00252222005906898	-0.605562850517603	1	0.778	1	0.222
Whrn	0.00254488173820541	-0.769078546908838	1	0.889	1	0.111
Strn4	0.00259713417656974	0.543616125884175	1	1	1	0
Xbp1	0.00267147267911911	-0.569552924058098	1	0.444	0.778	0.334
Ap1b1	0.0027622389681313	-0.701725753636018	1	1	0.889	0.111
Dcc	0.00286971808813732	-0.110330469436115	1	1	1	0
Ntsr2	0.00322352965782857	0.6244254872828	1	1	1	0
Dhrs7b	0.0034084429531865	-0.763541898807632	1	1	1	0
Scaf4	0.00342900394244916	-0.425294509457369	1	1	1	0
Hdac10	0.00383386466205788	-0.654517935885286	1	0.778	1	0.222
Agbl2	0.00387148069044907	0.643598986103356	1	1	0.778	0.222
Atp6v0c	0.00389003196251844	-0.680568121361531	1	0.889	0.889	0
Clint1	0.00407326023145835	-0.337148082419751	1	1	1	0
Ccdc134	0.00411899286798525	0.595031398725636	1	1	1	0
Mideas	0.00412407060374275	-0.645274700785855	1	0.889	1	0.111
Sdcbp	0.00413431411409229	-1.05442690741508	1	0.889	0.889	0
Ddx60	0.00413622716762521	1.3044402067429	1	1	0.889	0.111
Brpf1	0.00420013639773342	0.631809619496746	1	1	0.667	0.333
Csmd3	0.0042204468654338	-0.0907853262429734	1	1	1	0
Piezo2	0.00428067507756252	0.759015106993161	1	1	0.556	0.444
Snap25	0.0043543282010473	-0.786799555164009	1	1	1	0
Pradc1	0.00442948355762647	-0.604286924453781	1	0.222	0.667	0.445
Senp6	0.00445971941427321	-0.264340396899846	1	1	1	0
Rnf213	0.00446412432067956	0.657262323745009	1	1	1	0
Cep89	0.00450294082381057	0.730520214353092	1	0.889	0.556	0.333
Ubald2	0.00453211728830324	-0.565855581427829	1	0.556	0.889	0.333
Commd4	0.00474098155940409	-0.83764703889993	1	0.667	0.889	0.222
Naaladl2	0.00478383798839482	-0.1826473436252	1	1	1	0
Rnaset2a	0.00490093898656292	-0.60595015585403	1	0.444	1	0.556
Ndc1	0.00492118557654732	0.760392303493342	1	1	0.667	0.333
1600012H06Rik	0.00502165467203232	-0.60428663028835	1	0.778	1	0.222
Agmo	0.00504057886169321	-0.388819846032727	1	1	1	0
Cln8	0.00507839317141939	-0.690571092294624	1	0.444	0.778	0.334
Tcf25	0.00518022816327868	0.338890971745901	1	1	1	0
Dbx2	0.00518091451837476	0.462893723703972	1	1	1	0
Zfhx2	0.00537993413694337	0.504924720762854	1	1	1	0
Evi5	0.00541228916522612	-0.389602001694829	1	1	1	0
Pgk1	0.00541772560806509	-0.66006970998792	1	0.444	0.889	0.445
Panx1	0.00544149755871948	0.711236510288861	1	1	0.778	0.222
Ppp2r2d	0.00548292581879329	-0.439745063529197	1	1	1	0
Zbtb34	0.00557363984026604	-0.735228563209593	1	0.778	1	0.222
Rps3	0.00586402684153938	-0.627118759819326	1	0.333	0.556	0.223
Cxxc4	0.00591234512720253	0.4947246252732	1	1	1	0
Dusp11	0.0059264836857986	-0.344174416334228	1	1	1	0
Cipc	0.00599082779339231	-0.315781669820473	1	1	1	0
Leng8	0.00629458859275039	0.510755036337586	1	1	1	0
Nmb	0.00633862210732415	-0.459537082639434	1	0.444	0.889	0.445
Dhcr7	0.00651637091133009	0.509745011665766	1	0.889	0.778	0.111
Ktn1	0.00661158923355449	-0.372547962675635	1	1	1	0
Entpd5	0.00673855099349149	0.783901783534153	1	1	0.556	0.444
Atp5md	0.00680306604102598	-0.715365399042966	1	0.222	0.778	0.556
Dcaf7	0.0069110097590081	0.685446261413366	1	1	1	0
Ctsa	0.0070050901055743	-0.648710966139614	1	0.778	1	0.222
Hip1	0.00713101959369766	0.3335307399329	1	1	1	0
Rab3gap1	0.00736027755270271	0.413907653366624	1	1	1	0
Pias2	0.00737490483430769	-0.312115481690213	1	1	1	0
Mrpl24	0.00762172821679172	0.697958376375042	1	1	0.778	0.222
Tmeff1	0.00763379823253189	0.284842938248203	1	1	1	0
Chsy3	0.00767621041758906	-0.638290429398786	1	1	1	0
Mtx1	0.00825720571405006	-0.628948628704033	1	0.556	0.889	0.333
Axdnd1	0.00832238767604994	-0.501854979181299	1	0.222	0.778	0.556
Igsf10	0.00834260177494629	-0.497795944702455	1	1	1	0
Aftph	0.00858345423863266	-0.433686937581836	1	1	1	0
Snrnp27	0.00929108210166715	0.585261830942797	1	1	0.889	0.111
Prodh	0.00930516199536621	-0.619668197256726	1	0.333	0.889	0.556
Adgrb3	0.00943784904705608	-0.131596373119027	1	1	1	0
Orc5	0.00948155353762314	0.533735157831798	1	1	1	0
Mns1	0.00952536030487318	-0.644752303131946	1	0.667	1	0.333
Arid1a	0.00956177995389743	0.363623214065559	1	1	1	0
Snx10	0.00975901894876419	-0.527081442582129	1	1	1	0
Pcdh11x	0.00978714531506976	-0.157196852010911	1	1	1	0
Rab1b	0.010021241329712	0.661738364481292	1	0.889	0.556	0.333
Flrt2	0.0100320424810024	-0.587926272710135	1	1	1	0
Rnf11	0.0101279916130587	0.607717280056944	1	1	0.889	0.111
Mrpl34	0.0101599333783974	-0.627006411472587	1	0.111	0.556	0.445
Cnbd2	0.0102571914247392	0.617579760660594	1	1	1	0
Robo2	0.0103102128323955	-0.679394111192555	1	0.778	0.778	0
Paqr8	0.0103771149428747	0.437631629650899	1	1	1	0
Lancl1	0.0104648793364605	0.586879997995457	1	1	1	0
Lbh	0.0104952323015212	-0.353466081757036	1	1	1	0
Ppp2r2b	0.0106287453399034	-0.134741930800911	1	1	1	0
Rpsa	0.0106626807984979	-0.917342331776456	1	0.556	0.778	0.222
