gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Notch3	4.0382133874738e-06	0.99823765988582	0.0723567074767556	0.874	0.747	0.127
Nr6a1	2.67625665717931e-05	-8.2123663159051	0.479531667833388	0	0.133	0.133
Gbf1	4.2752859216917e-05	-2.46796212548195	0.766045731448718	0.071	0.265	0.194
Ywhae	0.000121691223994107	-2.09596757719766	1	0.079	0.265	0.186
Prkar1a	0.000138429310423115	-4.4569908599415	1	0.008	0.133	0.125
Ythdc1	0.000147302203540781	-2.09335340144407	1	0.087	0.277	0.19
Dnajc19	0.000168820864605169	-3.0320272561503	1	0.024	0.169	0.145
Ddx10	0.000320963453885077	-4.83487151403652	1	0.008	0.12	0.112
Numb	0.000344962452058129	-1.38083470851029	1	0.079	0.265	0.186
Fbxo9	0.000378797415650051	-7.04538127385993	1	0	0.096	0.096
Rps15	0.000378797415650051	-7.19431059474845	1	0	0.096	0.096
Fbxo3	0.000385521152036443	-2.73850171652809	1	0.024	0.157	0.133
Ecpas	0.000457712435738168	-1.95811942712193	1	0.024	0.157	0.133
Tbl1x	0.000623896576781763	-1.34360278376407	1	0.165	0.361	0.196
Nfkb1	0.000685173020492465	-2.33242963935863	1	0.079	0.241	0.162
Rere	0.000813875993332304	0.917427291684186	1	0.646	0.458	0.188
Nup153	0.000886972524311111	-2.81656718586086	1	0.047	0.181	0.134
Anapc1	0.000901365247711534	2.93242266280117	1	0.173	0.024	0.149
Ppia	0.000911857827806286	-6.97849895096746	1	0	0.084	0.084
Zfp119a	0.000911857827806286	-7.18196833551831	1	0	0.084	0.084
Pcbd2	0.000975447985531878	3.6827438094444	1	0.15	0.012	0.138
Bptf	0.000993727068382758	-1.84144082149231	1	0.055	0.205	0.15
Brwd1	0.00100700841392935	-1.22351363940983	1	0.079	0.241	0.162
Ube2g1	0.00102812829778181	-2.46639820803086	1	0.024	0.145	0.121
Prr5l	0.00107490934290751	3.26795470285904	1	0.15	0.012	0.138
Serbp1	0.00113069799470362	-2.48616206242028	1	0.031	0.157	0.126
Rasa1	0.001150410234977	-2.5046216067308	1	0.031	0.157	0.126
Smim14	0.00127576461939406	-1.81650622679806	1	0.063	0.205	0.142
Atxn7l1	0.00139963144690277	-2.17063883146251	1	0.047	0.181	0.134
Ubac2	0.00147944575744254	-2.90459066299006	1	0.016	0.12	0.104
Asb3	0.00151488540439195	-1.68718477816723	1	0.063	0.205	0.142
Atp2c1	0.00154942589447471	-1.51262004300871	1	0.102	0.265	0.163
Ncoa2	0.00159247353238681	-1.39760399036418	1	0.094	0.253	0.159
Pdss2	0.0017176934471879	-1.61820442235131	1	0.071	0.217	0.146
Pten	0.00172324623279261	0.741159294683971	1	0.717	0.578	0.139
Pkia	0.00173729375153864	-3.18823831750146	1	0.024	0.133	0.109
Lrif1	0.00186438415142725	-4.25294854535759	1	0.008	0.096	0.088
Hspa12a	0.00186438415142725	-4.29848439449732	1	0.008	0.096	0.088
Cdh4	0.00190373877559742	4.17879535003524	1	0.134	0.012	0.122
Rps3a1	0.00212114542516893	-2.48572128412749	1	0.024	0.133	0.109
Tomm34	0.00213121081266607	-3.43740026619947	1	0.008	0.096	0.088
Rhbdd1	0.00215803890909621	-2.88100653229885	1	0.031	0.145	0.114
Rc3h2	0.00219404782802851	-2.56510475018149	1	0.047	0.169	0.122
Med12l	0.00219543236488061	-6.16192509325584	1	0	0.072	0.072
Efcab14	0.00219543236488061	-7.17632927666745	1	0	0.072	0.072
Pgm2	0.00219543236488061	-6.85485720084377	1	0	0.072	0.072
Pms2	0.00219543236488061	-6.88239477206942	1	0	0.072	0.072
Phrf1	0.00219543236488061	-6.49708339866793	1	0	0.072	0.072
Bcr	0.00219543236488061	-6.32013005320578	1	0	0.072	0.072
Zfp62	0.00219543236488061	-6.50134916329989	1	0	0.072	0.072
Ndel1	0.00219543236488061	-6.85346588227405	1	0	0.072	0.072
Abcf3	0.00219543236488061	-6.67112661452601	1	0	0.072	0.072
Slc49a4	0.00219543236488061	-6.73340934522925	1	0	0.072	0.072
Rpl36	0.00219543236488061	-6.48305867469581	1	0	0.072	0.072
