gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Fth1	4.34231551094614e-122	1.58760835771926	7.7805609325133e-118	0.776	0.433	0.343
Ftl1	3.17859771370856e-33	4.03341810576157	5.695411383423e-29	0.119	0.009	0.11
Sgk1	4.46547254708235e-25	-2.62520688146292	8.00123370986216e-21	0.015	0.091	0.076
Luc7l2	7.64473682579072e-25	-0.484196069522624	1.36978394444518e-20	0.739	0.802	0.0630000000000001
Elmo1	2.54970150416133e-24	-0.494795310579588	4.56855515515627e-20	0.801	0.848	0.0469999999999999
Klf9	4.62510000441132e-23	-1.68228054155946	8.2872541879042e-19	0.067	0.172	0.105
Map7	8.42548631060443e-23	-0.329233835323998	1.5096786371341e-18	0.923	0.943	0.0199999999999999
Tmem132d	9.91503501900706e-22	0.87986297174456	1.77657597470568e-17	0.351	0.2	0.151
Mboat2	3.87331465031534e-21	1.31571368176625	6.94020519043503e-17	0.188	0.073	0.115
Rcan2	4.86129822845453e-21	-0.851319872264851	8.71047416574483e-17	0.268	0.398	0.13
Fam171a1	2.53836178953996e-20	1.77753765493949	4.5482366544977e-16	0.129	0.036	0.093
Fam168a	2.84671174311716e-20	0.753491826805376	5.10073810131733e-16	0.352	0.202	0.15
Pcdh9	1.20525525753984e-19	-0.21291245398584	2.15957637045989e-15	1	1	0
Amph	2.27253082109804e-17	0.75612127073242	4.07192072524347e-13	0.351	0.218	0.133
Tent4b	2.76227419673904e-16	1.14370709736633	4.949442905717e-12	0.209	0.105	0.104
Tubb3	2.88698097744469e-16	-2.35560293733849	5.17289251538539e-12	0.016	0.07	0.054
Sesn1	4.38572234778005e-16	1.57034051297272	7.85833730275229e-12	0.119	0.039	0.08
Skic3	6.37179753855802e-16	2.25309438445958	1.14169868295883e-11	0.088	0.02	0.068
Fus	1.22232263881988e-15	1.07489651678236	2.19015770423746e-11	0.191	0.089	0.102
Jph4	3.22877744716397e-15	2.6979880808145	5.7853234298284e-11	0.075	0.015	0.06
Nlk	5.60484542676495e-15	0.90128312890497	1.00427620356774e-10	0.233	0.124	0.109
Tbc1d5	1.98381315526711e-14	-0.353309603272708	3.55459641160761e-10	0.841	0.87	0.029
Csmd1	3.93441962948099e-13	-1.10554100991209	7.04969309210404e-09	0.057	0.129	0.072
Usp9x	4.93698093691557e-13	0.824103597496926	8.84608244276531e-09	0.234	0.132	0.102
Apc	7.25988674983029e-13	0.389822991898727	1.30082650783459e-08	0.538	0.415	0.123
Afdn	8.72592173156862e-13	1.07573636242655	1.56351065586247e-08	0.147	0.067	0.08
Tlk2	1.14260557790308e-12	1.29980187086154	2.04732067448674e-08	0.119	0.048	0.071
Gapvd1	1.38432395692772e-12	1.10321343157174	2.48043166602309e-08	0.157	0.077	0.08
Ptprd	3.5256519135184e-12	-0.223067773109785	6.31726309864227e-08	0.996	0.998	0.002
Rbfox1	5.51134734909404e-12	-1.01729031951793	9.8752321801067e-08	0.06	0.129	0.069
Smarcc1	6.98669079625312e-12	2.55602538915081	1.25187525687263e-07	0.054	0.01	0.044
Sgms1	7.181441010602e-12	1.02632449561062	1.28677060027967e-07	0.146	0.068	0.078
Tial1	1.20463752284087e-11	0.959525411057483	2.15846951342628e-07	0.185	0.102	0.083
C2cd5	1.66904847257267e-11	1.51600257190487	2.99060105315571e-07	0.1	0.038	0.062
Msantd2	1.73008129577642e-11	1.28558231118147	3.09995966577218e-07	0.124	0.056	0.068
Kcnip4	2.04208655169948e-11	-0.741315688672304	3.65901068333513e-07	0.06	0.126	0.066
Fgf14	3.29995079825479e-11	-0.893775439952912	5.91285184031293e-07	0.059	0.125	0.066
Gigyf2	3.3031882433102e-11	0.655253878705394	5.91865269436321e-07	0.287	0.189	0.098
Sema6d	3.32350266893875e-11	0.331346539802771	5.95505208220446e-07	0.489	0.357	0.132
Hsp90ab1	3.8238819204214e-11	1.2562470163602	6.85163162501106e-07	0.108	0.045	0.063
Rpl13	3.99227449909435e-11	2.37982773067405	7.15335744747725e-07	0.045	0.006	0.039
Tmem245	1.29369133754055e-10	1.17500971972279	2.31803613860516e-06	0.118	0.053	0.065
