gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Luc7l2	3.84933984942767e-57	-0.236617976788601	6.89724714220449e-53	0.938	0.97	0.032
Nrxn1	8.15342168537613e-37	-0.148335596819074	1.46093009758569e-32	0.995	0.999	0.004
Snap25	1.84413603981862e-34	-0.218861109428194	3.30432295614701e-30	0.919	0.957	0.0379999999999999
Pde10a	2.40330317523736e-33	0.356506229676629	4.30623862939029e-29	0.881	0.887	0.00600000000000001
Rbm39	6.45838837730398e-33	-0.244356218875084	1.15721402944533e-28	0.833	0.886	0.053
Cadps	3.04905279162755e-32	-0.138375851123958	5.46329279203824e-28	0.957	0.978	0.021
Cdk14	4.58622989857864e-32	-0.305015334062711	8.2176067322732e-28	0.614	0.702	0.088
Rps8	5.52622097826566e-32	0.560032099653827	9.90188274885642e-28	0.332	0.254	0.078
Grin1	9.4717830589529e-32	-0.282019401486327	1.69715408850318e-27	0.725	0.806	0.0810000000000001
Hsp90ab1	1.32188754426181e-30	0.581317137410615	2.36855810180832e-26	0.273	0.201	0.072
Rplp1	7.58963527120525e-30	0.907580625980178	1.35991084789456e-25	0.163	0.104	0.059
Magi2	1.03210679518414e-27	-0.104956994170243	1.84932895561094e-23	0.989	0.997	0.00800000000000001
Ptk2	3.2529758142651e-27	-0.287289081959872	5.82868206400021e-23	0.668	0.756	0.088
Prnp	2.42334350219604e-26	0.488633070355746	4.34214688723487e-22	0.332	0.266	0.066
Ddx17	3.3008169183608e-26	-0.293211550060591	5.91440375431888e-22	0.651	0.73	0.079
Gpr88	5.45122936393721e-26	1.19480353487746	9.76751277430269e-22	0.103	0.057	0.046
Nalf1	9.06795780694228e-26	-0.146079565595271	1.62479667984792e-21	0.955	0.972	0.017
Calm1	1.05286387389109e-25	0.397869847627216	1.88652148923806e-21	0.427	0.359	0.068
Dscam	3.68078057669885e-25	-0.230342204802032	6.59522263732899e-21	0.689	0.768	0.0790000000000001
Rsrp1	8.08828696403325e-25	-0.285410215269393	1.44925925821548e-20	0.679	0.749	0.07
Hsp90aa1	1.72114132236784e-24	0.492925079352092	3.0839410214187e-20	0.301	0.235	0.066
Mdga2	2.20561886725116e-24	-0.109418928981415	3.95202788634062e-20	0.992	0.999	0.00700000000000001
Slc4a10	5.29859890095071e-24	-0.215857602191157	9.49402951072348e-20	0.775	0.84	0.0649999999999999
Mast4	6.56852745582802e-24	-0.190062373202754	1.17694874953527e-19	0.552	0.656	0.104
Dnaaf9	9.8711421674409e-24	-0.193603752572215	1.76871125356206e-19	0.85	0.897	0.047
Atp6v0c	1.02329824071414e-23	0.504338184964153	1.8335457877116e-19	0.288	0.225	0.063
Gtdc1	1.27168541847619e-23	-0.31178828469935	2.27860593282563e-19	0.553	0.637	0.084
Nrcam	1.42259299101709e-23	-0.23113717179483	2.54900212130443e-19	0.793	0.86	0.0669999999999999
Dlg2	1.71899057761467e-23	-0.123967826027031	3.08008731696997e-19	0.999	1	0.001
Gria4	1.8689902422436e-23	-0.149775731532497	3.34885671605208e-19	0.948	0.974	0.026
Cdk5r1	2.92035522319185e-23	0.817366175383171	5.23269248891516e-19	0.135	0.085	0.05
Dync1i1	3.43337782234183e-23	-0.346161000682486	6.15192638207208e-19	0.743	0.811	0.0680000000000001
