gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Snhg11	1.81768823487653e-182	0.194661330549656	3.25693377925177e-178	1	1	0
Fth1	9.62587930908994e-163	0.679446326624657	1.72476505460273e-158	0.451	0.242	0.209
Rps8	7.99409061639508e-143	0.856098001969429	1.43238115664567e-138	0.42	0.24	0.18
Rpl17	1.7974285233397e-120	0.96282954497464	3.22063242812008e-116	0.304	0.156	0.148
Egr1	5.57480827991889e-113	0.851107320533455	9.98894147595866e-109	0.292	0.155	0.137
Rps16	2.49870956355498e-111	1.12244490903283	4.47718779597781e-107	0.215	0.096	0.119
Rpl37	3.87460640376497e-110	1.11387167069348	6.94251975426608e-106	0.198	0.084	0.114
Rpl35a	1.4254584827574e-97	1.00610905632209	2.55413650940472e-93	0.212	0.099	0.113
Rpl13	1.41836497927426e-96	0.789214087760191	2.54142636986361e-92	0.281	0.149	0.132
Rpl26	1.80289037817966e-95	1.09136400304463	3.23041897962232e-91	0.163	0.066	0.097
Ube3a	5.33472943063608e-95	-0.337233159738559	9.55876819381373e-91	0.922	0.929	0.00700000000000001
Rps21	2.01289191270509e-90	0.851601563904393	3.60669972918499e-86	0.218	0.105	0.113
Rplp1	8.95545363570978e-89	0.914194079243483	1.60463818244648e-84	0.19	0.087	0.103
Rps19	4.9885013495161e-87	1.08598501826682	8.93839671806295e-83	0.16	0.068	0.092
Cacna1a	1.32891921701849e-86	0.218370156462885	2.38115745305373e-82	0.963	0.937	0.0259999999999999
Rps24	8.15995935012078e-83	0.847656415739681	1.46210151635464e-78	0.236	0.124	0.112
Fau	2.24072774107941e-82	0.8646841775393	4.01493596646609e-78	0.193	0.092	0.101
Pde10a	4.1152633187032e-75	0.253167244340794	7.3737288144524e-71	0.965	0.933	0.0319999999999999
Ctnna3	5.49026080439252e-73	-0.543027558731059	9.83744930931052e-69	0.64	0.686	0.046
Rps29	6.77676681575001e-71	0.875857884910072	1.21426107804609e-66	0.15	0.068	0.082
Rpl34	2.61706460627927e-70	0.794070846511487	4.6892563615312e-66	0.177	0.087	0.09
Arntl	3.2348756266368e-70	0.406875504005301	5.79625014780783e-66	0.456	0.311	0.145
Arc	3.79847037397215e-70	0.858067227989741	6.8060992160833e-66	0.163	0.08	0.083
Rpl32	3.71179465678378e-68	0.843424716304311	6.65079366602518e-64	0.174	0.087	0.087
Rpl36	1.43609531978747e-65	0.80126608298407	2.57319559399518e-61	0.187	0.098	0.089
Rps3a1	2.70308405176366e-64	0.773195445085751	4.84338600395013e-60	0.178	0.091	0.087
Npas4	7.24387655105588e-62	0.965027574055319	1.29795780041819e-57	0.144	0.071	0.073
Rpl13a	8.50216186177798e-61	0.707546678691806	1.52341736239338e-56	0.187	0.1	0.087
Prnp	1.32643453973895e-59	0.514737707585408	2.37670540830424e-55	0.359	0.233	0.126
Rps5	7.65154365418474e-59	1.01006397997604	1.37100359195682e-54	0.112	0.048	0.064
Rps7	1.84486190266996e-56	0.703506809515031	3.30562355720404e-52	0.207	0.118	0.089
Rpl37a	2.25174679083625e-56	0.649100996535939	4.03467989982039e-52	0.189	0.103	0.086
Asic2	7.53133424655942e-56	0.182178889263232	1.34946447029852e-51	0.971	0.963	0.00800000000000001
Rpl35	2.18021666640671e-55	0.826455768291997	3.90651222286754e-51	0.14	0.07	0.07
Rpl9	5.09869389967188e-55	0.633113177961303	9.13583972943207e-51	0.225	0.132	0.093
Rpl30	2.04009853374234e-54	0.650213118811298	3.65544855275952e-50	0.224	0.132	0.092
Rps11	3.00379325880578e-52	0.711222569453118	5.3821967611282e-48	0.168	0.092	0.076
Rpl38	5.68797684160595e-51	0.599961473014374	1.01917169047895e-46	0.186	0.104	0.082
Junb	1.64185499540567e-50	0.904578473857405	2.94187578076789e-46	0.139	0.073	0.066
Rps25	2.25076746038952e-50	0.783603876072776	4.03292513552594e-46	0.152	0.081	0.071
Scd2	1.79905051931453e-49	0.542908638481301	3.22353872050777e-45	0.21	0.123	0.087
Rpl28	5.50541981945516e-48	0.692188281301604	9.86461123249975e-44	0.168	0.094	0.074
Rpl19	1.64271557547068e-47	0.568656139802159	2.94341776812836e-43	0.185	0.106	0.079
Rps27a	6.9207653491065e-47	0.647511304029909	1.2400627352529e-42	0.158	0.087	0.071
ENSMUSG00000095041	7.46252220198033e-47	-0.208241758924164	1.33713472815084e-42	0.915	0.903	0.012
Zfp532	1.48378240115429e-46	0.270195757948773	2.65864130638825e-42	0.557	0.418	0.139
Rps20	8.7297550282393e-46	0.610530239471956	1.56419750595992e-41	0.151	0.081	0.07
Camk2g	1.34652437897475e-44	0.284597958782649	2.41270238224696e-40	0.529	0.403	0.126
Sel1l3	5.44649037908633e-44	0.267320472977905	9.75902146124689e-40	0.571	0.447	0.124
Npas2	8.0030263025929e-44	0.243166665539236	1.4339822528986e-39	0.642	0.519	0.123
Rpl11	1.15512012848016e-43	0.57440492180451	2.06974424621076e-39	0.18	0.105	0.075
Lrp1	1.25147958068589e-43	0.331122405109537	2.24240111267298e-39	0.394	0.275	0.119
Rpl12	1.56940320048185e-43	0.589309674617663	2.81205665462337e-39	0.207	0.127	0.08
Sparcl1	2.16909596325525e-43	0.462972328446771	3.88658614696076e-39	0.241	0.154	0.087
Rpl18a	3.44752909109529e-43	0.845882048144603	6.17728262542453e-39	0.099	0.047	0.052
Eml5	1.43323933000872e-42	0.21412934397879	2.56807823150962e-38	0.848	0.755	0.093
Cd81	9.45123273926552e-42	0.8753407536498	1.6934718822216e-37	0.086	0.038	0.048
Mid1	9.14826419142859e-41	-0.771494267159144	1.63918597782018e-36	0.211	0.266	0.055
Gfod1	1.65212185187039e-39	0.233249044083077	2.96027193418137e-35	0.596	0.468	0.128
Fos	1.28156104135329e-38	0.947891413993608	2.29630107389682e-34	0.073	0.032	0.041
Scg5	2.96101200867238e-38	0.241687295230814	5.30554131713917e-34	0.664	0.542	0.122
Rpl24	5.17725478091923e-38	0.460117610085252	9.27660511645108e-34	0.214	0.136	0.078
Dnmt3a	8.86325396242965e-38	0.1945445457654	1.58811784498814e-33	0.776	0.669	0.107
Rpl14	9.97847343213777e-38	0.582875747758621	1.78794286957045e-33	0.175	0.107	0.068
Spred2	1.08792265204694e-37	0.264937389795937	1.94933980793772e-33	0.637	0.523	0.114
Iqsec3	2.89144093531327e-37	0.27377936455478	5.18088386789432e-33	0.412	0.299	0.113
Bin1	1.2451595889154e-36	0.224087640963864	2.23107695141862e-32	0.56	0.431	0.129
Kcna2	3.24850390066459e-36	0.317137473364415	5.82066928921082e-32	0.26	0.172	0.088
Dync1h1	3.75346963430789e-36	0.248083175330171	6.72546689075288e-32	0.593	0.464	0.129
Slc24a5	4.09646423087966e-36	-0.498890814413941	7.34004460889018e-32	0.3	0.352	0.052
Ttc7b	1.95407764550984e-35	0.162687860433745	3.50131632522453e-31	0.84	0.758	0.082
Eif4g1	2.41277116171984e-35	0.263313027376621	4.3232033675696e-31	0.403	0.29	0.113
Agrn	3.03638616299014e-35	0.237809158533595	5.44059672684574e-31	0.414	0.298	0.116
Rpl27a	3.49087493184221e-35	0.427158297467242	6.25494970287488e-31	0.319	0.223	0.096
Cpne9	3.4973131015607e-35	0.34224534663271	6.26648561537647e-31	0.357	0.268	0.089
Kmt2a	4.87442433886541e-35	0.183522629578277	8.73399353037904e-31	0.795	0.684	0.111
Cnnm2	5.46646707302832e-35	0.266209861330798	9.79481570145214e-31	0.424	0.31	0.114
Nrxn2	7.79680282850313e-35	0.243583986482689	1.39703113081119e-30	0.515	0.391	0.124
Rpl21	7.80029019873431e-35	0.429890744316596	1.39765599780921e-30	0.242	0.16	0.082
Arhgef37	9.8293618826796e-35	0.543674425925359	1.76122506213853e-30	0.143	0.085	0.058
Rps10	2.56202809394881e-34	0.577182957654763	4.59064193873748e-30	0.12	0.067	0.053
Bsg	3.79916255881436e-34	0.559282927945935	6.80733947288357e-30	0.126	0.071	0.055
Epb41l1	3.80118697906721e-34	0.221130992281052	6.81096682909262e-30	0.556	0.43	0.126
Kcnb1	3.80782721945061e-34	0.208846454503092	6.82286481181161e-30	0.621	0.505	0.116
Ankrd11	3.84973213181139e-34	0.165718441750624	6.89795003377964e-30	0.856	0.77	0.086
Igsf9b	4.19296550355522e-34	0.242634204407615	7.51295558927024e-30	0.588	0.478	0.11
Rpl31	9.11557256268072e-34	0.550812989725843	1.63332829178113e-29	0.145	0.087	0.058
