gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Mt1	4.8916997366942e-07	-4.26211464099556	0.00876494758820867	0.011	0.186	0.175
Fam168a	3.1383211463678e-06	-7.8705615073532	0.0562324383006182	0	0.116	0.116
Galnt17	3.2756059338099e-06	8.3794349988742	0.0586923071220058	0.37	0	0.37
Serpini1	5.60640513164947e-06	-3.17912065720003	0.100455567148895	0.071	0.302	0.231
Rsrp1	1.22815186142018e-05	-2.9116046027092	0.220060250529268	0.049	0.256	0.207
Fnbp1	1.4785732230481e-05	-2.20219292692754	0.264930750105759	0.087	0.326	0.239
Per2	2.1419740842273e-05	-3.08197800185872	0.383798916411848	0.033	0.209	0.176
Slc1a2	3.19568541683723e-05	-7.79050315440782	0.572602912988894	0	0.093	0.093
Rpl9	3.19568541683723e-05	-7.64917589265753	0.572602912988894	0	0.093	0.093
Cox4i1	3.19568541683723e-05	-7.71316400238029	0.572602912988894	0	0.093	0.093
Twf2	3.19568541683723e-05	-7.6657033615047	0.572602912988894	0	0.093	0.093
Synj2	3.19568541683723e-05	-7.81934809332358	0.572602912988894	0	0.093	0.093
Rab40c	3.19568541683723e-05	-7.52749613480499	0.572602912988894	0	0.093	0.093
Kcnip4	3.6917828553194e-05	-2.96707451026016	0.66149365201613	0.049	0.256	0.207
Nadk	4.51860149749646e-05	-4.77222999477134	0.809643016321416	0.005	0.116	0.111
Cbl	4.89336977896096e-05	-4.34950580039099	0.876793996994224	0.005	0.116	0.111
Rpl41	5.2974784957828e-05	-3.94094954340731	0.949202196874361	0.005	0.116	0.111
Mast4	7.58074173037772e-05	0.886942021332904	1	0.94	0.86	0.08
Nrxn3	0.000125710158943786	-1.91732833862936	1	0.065	0.279	0.214
Serinc3	0.000127460773550158	-2.08376664844208	1	0.114	0.326	0.212
Sdccag8	0.000175650240167622	-2.53327801572625	1	0.033	0.186	0.153
Rbfox1	0.000252576840344587	-1.46789622576898	1	0.082	0.302	0.22
Dym	0.000292629485199745	-2.84147449274129	1	0.027	0.163	0.136
Plcb4	0.000322080092713385	-1.70107273240854	1	0.293	0.512	0.219
Acsl3	0.000327834055376569	-7.44319982501619	1	0	0.07	0.07
Hdac4	0.000327834055376569	-7.08091632765833	1	0	0.07	0.07
Smyd2	0.000327834055376569	-7.66129433057138	1	0	0.07	0.07
Adal	0.000327834055376569	-7.22158884703805	1	0	0.07	0.07
Czib	0.000327834055376569	-7.31246051547061	1	0	0.07	0.07
Mrpl33	0.000327834055376569	-7.20319600311346	1	0	0.07	0.07
Zfp33b	0.000327834055376569	-7.57404707412282	1	0	0.07	0.07
Dnaaf5	0.000327834055376569	-7.19583009661307	1	0	0.07	0.07
Rpl32	0.000327834055376569	-7.18585691538899	1	0	0.07	0.07
Ap2s1	0.000327834055376569	-7.39622907184322	1	0	0.07	0.07
Aldh16a1	0.000327834055376569	-7.37561028746555	1	0	0.07	0.07
Slc17a5	0.000327834055376569	-7.26546291196181	1	0	0.07	0.07
Map2k6	0.000327834055376569	-7.33720883715642	1	0	0.07	0.07
Gaa	0.000327834055376569	-7.36121109214236	1	0	0.07	0.07
Ldah	0.000327834055376569	-7.95577141252628	1	0	0.07	0.07
Dad1	0.000327834055376569	-7.59445060059166	1	0	0.07	0.07
Alg10b	0.000327834055376569	-7.61158428314392	1	0	0.07	0.07
Abcf3	0.000327834055376569	-7.31108739784204	1	0	0.07	0.07
Prr3	0.000327834055376569	-6.9934106831437	1	0	0.07	0.07
Apex2	0.000327834055376569	-7.07051866373272	1	0	0.07	0.07
Plcb1	0.000378100745358705	-2.98600297609046	1	0.065	0.233	0.168
Rpl37a	0.000414926137332479	-4.5777107866849	1	0.005	0.093	0.088
Naca	0.000414926137332479	-4.69316957451566	1	0.005	0.093	0.088
Flot1	0.000414926137332479	-4.33295142513974	1	0.005	0.093	0.088
Mecom	0.000431125920470718	-5.15405384538299	1	0.005	0.093	0.088
Mipep	0.000431125920470718	-4.34306430059213	1	0.005	0.093	0.088
Mob3a	0.000447914687013969	-3.96357774289838	1	0.005	0.093	0.088
Pnpla7	0.000465312060343628	-3.55553401015437	1	0.005	0.093	0.088
Cox8a	0.000483338247669191	-3.71150446365443	1	0.005	0.093	0.088
Nlgn1	0.000513117812048583	-2.74355408207118	1	0.06	0.233	0.173
Sparcl1	0.000571903827118186	-1.11469510599435	1	0.402	0.628	0.226
Pabpc1	0.000625823969375527	-3.20366736683807	1	0.022	0.14	0.118
Pla2g4a	0.000714642042646941	-2.94645279911768	1	0.022	0.14	0.118
Psd3	0.000881124995894075	0.882307720230126	1	0.75	0.442	0.308
Atxn1	0.00102081986721816	-1.21717829460237	1	0.223	0.442	0.219
Nrg3	0.00108094003276319	-1.78516707988142	1	0.06	0.233	0.173
Srgap2	0.00127367284099628	-1.6618055188736	1	0.114	0.302	0.188
Nup153	0.00138002805741754	-2.58650631163989	1	0.049	0.186	0.137
Tax1bp1	0.00143155135677987	6.59054008471647	1	0.201	0	0.201
Mrtfb	0.00155598500587012	-2.83364818367999	1	0.038	0.163	0.125
Cysltr2	0.00161909709559162	2.2502349480893	1	0.283	0.047	0.236
Itm2b	0.00190580956116301	-1.38404507763925	1	0.223	0.395	0.172
Atp5c1	0.0022962181181871	-3.97083332973333	1	0.011	0.093	0.082
Nfic	0.0022962181181871	-3.68681373988362	1	0.011	0.093	0.082
Tinagl1	0.00231519313996343	-1.74663673180219	1	0.038	0.163	0.125
Gpr4	0.00244218485486531	-3.45919874300117	1	0.011	0.093	0.082
Trim8	0.00251830897069642	-3.11344004985516	1	0.011	0.093	0.082
Tom1	0.00259659785233656	-3.05578868304323	1	0.011	0.093	0.082
Ppp2r2a	0.00285462592465133	6.48439981913487	1	0.179	0	0.179
Phf12	0.00289517641683071	-1.83116667476021	1	0.065	0.209	0.144
Ankhd1	0.00291527046320903	1.37508023422431	1	0.462	0.209	0.253
Adgrb3	0.00307735940530945	-2.05565554978645	1	0.038	0.163	0.125
Nrxn1	0.00320260322932839	-1.32109205356157	1	0.125	0.326	0.201
Plxdc1	0.00338515880504059	1.54495754276075	1	0.413	0.163	0.25
Ythdf3	0.00345160370659846	3.12623471913552	1	0.217	0.023	0.194
Yod1	0.00345644969881991	-6.79077166008657	1	0	0.047	0.047
Scyl3	0.00345644969881991	-6.90792299605387	1	0	0.047	0.047
Set	0.00345644969881991	-6.38959540409147	1	0	0.047	0.047
Kat14	0.00345644969881991	-6.86563533206257	1	0	0.047	0.047
Srsf6	0.00345644969881991	-6.72495953028876	1	0	0.047	0.047
Rpl34	0.00345644969881991	-6.94165753657161	1	0	0.047	0.047
Ints12	0.00345644969881991	-6.83974732393965	1	0	0.047	0.047
Adgrl4	0.00345644969881991	-8.96579885932285	1	0	0.047	0.047
St6galnac3	0.00345644969881991	-6.72376319102806	1	0	0.047	0.047
Tmem68	0.00345644969881991	-6.70691915846911	1	0	0.047	0.047
Slc44a1	0.00345644969881991	-7.04695946894493	1	0	0.047	0.047
Cmpk1	0.00345644969881991	-6.72935174215075	1	0	0.047	0.047
Tmem50a	0.00345644969881991	-6.80175604327956	1	0	0.047	0.047
Fgl2	0.00345644969881991	-6.50556000452054	1	0	0.047	0.047
Rpl6	0.00345644969881991	-7.0629049626404	1	0	0.047	0.047
Znhit1	0.00345644969881991	-6.89900147885756	1	0	0.047	0.047
Pms2	0.00345644969881991	-6.56316652934426	1	0	0.047	0.047
Tprkb	0.00345644969881991	-6.78123459950047	1	0	0.047	0.047
Ptms	0.00345644969881991	-6.85193069114175	1	0	0.047	0.047
Rps5	0.00345644969881991	-6.87636118464442	1	0	0.047	0.047
Chmp2a	0.00345644969881991	-6.90710514910867	1	0	0.047	0.047
Ppp5c	0.00345644969881991	-6.54949313189939	1	0	0.047	0.047
Pglyrp1	0.00345644969881991	-7.41910196925822	1	0	0.047	0.047
Cadm4	0.00345644969881991	-7.54460917809929	1	0	0.047	0.047
Rps16	0.00345644969881991	-6.80861316110866	1	0	0.047	0.047
Fam98c	0.00345644969881991	-7.13442699098019	1	0	0.047	0.047
Ppme1	0.00345644969881991	-6.51041651285936	1	0	0.047	0.047
LTO1	0.00345644969881991	-6.74809136641972	1	0	0.047	0.047
