gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Rasgrf2	8.94859734033566e-06	-1.53912990255603	0.160340967144134	0.137	0.304	0.167
Afg1l	1.84492172470812e-05	3.15492158981525	0.330573074633201	0.119	0.014	0.105
Smc5	2.44943401159743e-05	3.88549133419095	0.438889586198027	0.106	0.01	0.096
Sf3b1	3.29420849370598e-05	1.64540637048181	0.590256277902238	0.242	0.097	0.145
Klf8	6.0743289845804e-05	7.84472254829687	1	0.075	0	0.075
Itsn2	8.06239890485518e-05	1.03414520299819	1	0.396	0.242	0.154
Osbpl9	8.99880339007323e-05	0.893399184173707	1	0.445	0.275	0.17
Rbm10	9.05860832508392e-05	4.27834604194475	1	0.084	0.005	0.079
Khdc4	0.000101410400995918	-2.1148995950153	1	0.022	0.116	0.094
Commd10	0.000104085372090554	-2.08313296565815	1	0.048	0.159	0.111
Mat2a	0.000106940979757286	2.43644575486483	1	0.115	0.019	0.096
Thoc2	0.000126820582537367	-1.06097147408787	1	0.128	0.275	0.147
Dop1a	0.000135027136154575	1.30781670074174	1	0.256	0.121	0.135
Tnks2	0.000153112296563761	-1.36021919201507	1	0.119	0.256	0.137
Phldb1	0.000154640387432554	2.46907372869761	1	0.101	0.014	0.087
B4galt5	0.00015885097663901	-2.56226606105529	1	0.022	0.111	0.089
Nova2	0.00020829956300927	1.62923846128778	1	0.198	0.077	0.121
Sppl3	0.000233812914084439	-1.249727107278	1	0.119	0.251	0.132
Tmem19	0.000239964026528099	-6.97441171831789	1	0	0.058	0.058
Map2k6	0.000282196595311729	-2.3965109981467	1	0.022	0.106	0.084
Plaa	0.000287841078029883	6.8206862402908	1	0.062	0	0.062
Nphp3	0.00030615285315232	-4.67163431397804	1	0.004	0.068	0.064
Phip	0.000306157851769535	-1.04541499809223	1	0.233	0.372	0.139
Galnt7	0.000320459263093687	3.21018253400718	1	0.101	0.019	0.082
Tbl1xr1	0.000343657243751565	-1.52786176025024	1	0.053	0.159	0.106
Zfp346	0.00034707508431424	-3.04750339550001	1	0.013	0.087	0.074
Mknk1	0.000444449200131893	-6.97076020671916	1	0	0.053	0.053
Slc45a4	0.000444449200131893	-7.05618058537198	1	0	0.053	0.053
Rnf169	0.000472505504537531	-1.2784326974738	1	0.141	0.271	0.13
Spaca6	0.000543279929179532	2.00595831863513	1	0.145	0.048	0.097
Uap1	0.000577273186038374	-3.04529547301404	1	0.013	0.082	0.069
Synpo	0.000665009140340353	-2.15073228533723	1	0.018	0.092	0.074
Brap	0.000689142052567899	4.53579438055491	1	0.066	0.005	0.061
Gas6	0.000691805486471371	-2.14964481184597	1	0.035	0.121	0.086
Atp2b4	0.000693542117549881	-2.85196054066033	1	0.009	0.072	0.063
Atm	0.000701048723763106	4.152101931928	1	0.066	0.005	0.061
Anapc5	0.000734263735072088	-2.19639567561078	1	0.026	0.106	0.08
Ralgapa1	0.000753410714939619	0.384634171119465	1	0.789	0.696	0.0930000000000001
Ncoa4	0.000770024165287322	3.58651003207593	1	0.066	0.005	0.061
Eps15	0.00081368406446589	1.45878700117744	1	0.189	0.082	0.107
Grk6	0.000823686286985377	-6.9976555838044	1	0	0.048	0.048
Clip1	0.000839805342432142	1.2631192726968	1	0.26	0.14	0.12
Focad	0.000866339051171373	3.67325749717805	1	0.075	0.01	0.065
Casc3	0.000866339051171373	3.58737084271746	1	0.075	0.01	0.065
Gnai3	0.000879818095151218	-2.34007856520142	1	0.022	0.097	0.075
Msi2	0.000923807905337227	-0.470781029889616	1	0.652	0.729	0.077
