gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Uty	1.50171136992591e-219	0.662177722492464	2.69076643263324e-215	0.396	0.2	0.196
Eif2s3y	4.38153773243303e-170	0.626477960991218	7.8508393089735e-166	0.317	0.157	0.16
Prnp	2.93695654516304e-158	0.923496921276878	5.26243873762313e-154	0.297	0.17	0.127
Kdm5d	2.92215403576947e-124	0.664935499044657	5.23591560129174e-120	0.202	0.093	0.109
Ddx3y	8.23295214990536e-124	0.807598792142085	1.47518036622004e-119	0.184	0.082	0.102
Unc5c	2.04702041757869e-90	-0.522274321526482	3.66785118421749e-86	0.672	0.762	0.09
Mid1	3.06052792973856e-86	0.620427138595331	5.48385394450555e-82	0.295	0.198	0.097
Slc1a2	1.30251835761307e-76	-0.516248232737143	2.33385239317109e-72	0.198	0.291	0.093
Ube3a	3.11973609164897e-72	-0.334055119928541	5.58994312901662e-68	0.876	0.907	0.031
Il1rapl1	1.44769129216273e-68	-0.265427364201594	2.59397325729718e-64	0.974	0.983	0.00900000000000001
R3hdm1	1.59756130902283e-57	-0.240009833037336	2.86251035350712e-53	0.868	0.922	0.054
Psd3	3.57424018137841e-55	-0.314923676303209	6.40432355699383e-51	0.51	0.591	0.081
Cnksr2	5.01390750687936e-54	-0.21368221676659	8.98391947082644e-50	0.643	0.735	0.092
Cacna2d1	7.52623287115873e-51	-0.267939492189895	1.34855040585422e-46	0.616	0.716	0.1
Dlg2	1.09147164386236e-50	-0.195075421357172	1.95569889147258e-46	0.999	0.999	0
Atp2b1	1.39863242847336e-50	-0.264545317420505	2.50606958533856e-46	0.699	0.765	0.0660000000000001
Arpp21	2.96316214431055e-48	-0.285534912008015	5.30939393017564e-44	0.624	0.72	0.096
Gria2	1.22018178040485e-46	-0.154040012626739	2.18632171412941e-42	0.988	0.993	0.005
Nptn	1.25986282130069e-46	-0.196462344793392	2.25742220320658e-42	0.846	0.895	0.049
Dgkb	1.00044195375605e-42	-0.252889467993757	1.79259189274009e-38	0.823	0.883	0.0600000000000001
Egr1	6.67353298634993e-42	-0.99303643378674	1.19576364049418e-37	0.048	0.088	0.04
Gpm6a	7.9360173260711e-42	-0.203394873482778	1.42197558448542e-37	0.842	0.896	0.054
Dlg1	1.81099108462262e-41	-0.24229743047153	3.24493382542682e-37	0.572	0.643	0.0710000000000001
Ano3	1.2389444106644e-39	-0.428231413591995	2.21994059502848e-35	0.425	0.496	0.071
Sh3gl2	1.8625765483383e-39	-0.275041098048358	3.33736465931256e-35	0.653	0.711	0.0579999999999999
Snap25	1.46054319723993e-38	-0.204494925583818	2.61700130081451e-34	0.939	0.959	0.02
Slc4a10	1.75034413084359e-38	-0.203596886753887	3.13626661364554e-34	0.809	0.855	0.0459999999999999
Meis2	2.26496373567884e-38	-0.323754438123795	4.05836202158935e-34	0.403	0.482	0.079
Rbm39	2.016321410046e-37	-0.176426506522416	3.61284470252041e-33	0.861	0.903	0.042
Fgf14	2.06872918959908e-37	-0.120733867457063	3.70674896192363e-33	0.998	0.999	0.001
Kcnd2	5.36821841134123e-37	-0.224398848343548	9.61877374944122e-33	0.945	0.968	0.023
Celf2	5.76089895634207e-37	-0.262286673769486	1.03223787499737e-32	0.98	0.987	0.00700000000000001
Kcnh7	7.77887337230662e-37	-0.252118117654428	1.3938185308499e-32	0.798	0.866	0.0679999999999999
Ubash3b	8.57440367136119e-37	0.376670067942533	1.5363616498345e-32	0.42	0.352	0.068
Zbtb16	1.32872941823352e-36	0.460763903365961	2.38081737159081e-32	0.255	0.195	0.06
Pbx1	2.00617874479163e-36	-0.307066951781585	3.59467107491765e-32	0.862	0.905	0.043
Ahi1	4.70524729843995e-36	-0.174751516527012	8.4308621093447e-32	0.947	0.968	0.021
Slit3	1.70429812486516e-35	-0.219529245013938	3.05376138013339e-31	0.431	0.51	0.079
Vwa5b2	3.34993898893232e-35	0.359168755795326	6.00242068036894e-31	0.307	0.246	0.061
Stxbp5l	7.45686383641446e-35	-0.166148578644203	1.33612086220874e-30	0.874	0.906	0.032
Mdga2	3.00995794083539e-34	-0.138214744886201	5.39324263838886e-30	0.995	0.997	0.002
Grm3	7.65080165723978e-34	-0.218572625548904	1.37087064094422e-29	0.44	0.522	0.082
Gphn	7.98776316911153e-34	-0.143050604932465	1.4312474046414e-29	0.968	0.98	0.012
Nkain2	9.15891526850647e-34	-0.189125083250258	1.64109443781099e-29	0.958	0.972	0.014
Chsy3	1.66759803290341e-33	-0.264873736045879	2.98800215535633e-29	0.615	0.683	0.0680000000000001
Ppfia2	1.69694346589316e-33	-0.229721489731475	3.04058330218736e-29	0.922	0.952	0.0299999999999999
Afap1	2.10804161979693e-33	0.439552689741495	3.77718897435215e-29	0.262	0.205	0.057
Ptk2	2.15508721487046e-33	-0.211120332108798	3.86148527160489e-29	0.715	0.778	0.0630000000000001
Kcnmb2	2.36658011190221e-33	0.347073846483368	4.24043824450638e-29	0.422	0.359	0.063
Olfm2	5.72135348775242e-33	0.374575928389072	1.02515211793548e-28	0.283	0.224	0.059
Mtss1	7.95015092883794e-33	0.248717732857393	1.42450804342918e-28	0.45	0.38	0.07
Abtb3	7.99399600955591e-33	0.315253655608905	1.43236420499223e-28	0.457	0.389	0.068
Gm14326	1.03717701742513e-32	0.502808914424673	1.85841377982236e-28	0.187	0.137	0.05
Maf	1.17725416513072e-32	0.427894075484841	2.10940401308123e-28	0.263	0.205	0.058
Adamts17	1.55584969141264e-32	0.328583033763297	2.78777147707317e-28	0.351	0.29	0.061
