gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Grm3	7.33661131181608e-11	-9.27703968649056	1.31457401485121e-06	0	0.263	0.263
Il1rapl1	6.33992417015085e-09	-9.23450655958206	0.000113598761280763	0	0.211	0.211
Nipsnap2	5.56584910097184e-06	-4.96886197683981	0.0997288841912135	0.013	0.211	0.198
Aspscr1	3.05568195750935e-05	-4.55736727265759	0.547517093146525	0.006	0.158	0.152
Ppp3ca	3.23641145257872e-05	-1.34615342948593	0.579900204073055	0.601	0.842	0.241
Rbm18	4.56576979534306e-05	-7.64481643240476	0.818094631929569	0	0.105	0.105
Rpap1	4.56576979534306e-05	-7.91284577479597	0.818094631929569	0	0.105	0.105
Txndc12	4.56576979534306e-05	-7.87056627443861	0.818094631929569	0	0.105	0.105
Pef1	4.56576979534306e-05	-7.88678449537613	0.818094631929569	0	0.105	0.105
Slc66a1	4.56576979534306e-05	-7.68463144182003	0.818094631929569	0	0.105	0.105
Btbd8	4.56576979534306e-05	-7.74496364957771	0.818094631929569	0	0.105	0.105
Ctnna2	4.56576979534306e-05	-9.72804030862328	0.818094631929569	0	0.105	0.105
Myh14	4.56576979534306e-05	-7.90478359487347	0.818094631929569	0	0.105	0.105
Lrrc51	4.56576979534306e-05	-8.34697526839982	0.818094631929569	0	0.105	0.105
Thumpd1	4.56576979534306e-05	-7.47629204777511	0.818094631929569	0	0.105	0.105
Gnpat	4.56576979534306e-05	-7.71260017912796	0.818094631929569	0	0.105	0.105
Cxcr5	4.56576979534306e-05	-7.89797016719546	0.818094631929569	0	0.105	0.105
Nfyb	4.56576979534306e-05	-7.68139807088721	0.818094631929569	0	0.105	0.105
Pnpo	4.56576979534306e-05	-7.68139807088721	0.818094631929569	0	0.105	0.105
4930486L24Rik	4.56576979534306e-05	-7.87403449502001	0.818094631929569	0	0.105	0.105
Zfp738	4.56576979534306e-05	-7.61557441281779	0.818094631929569	0	0.105	0.105
Alg10b	4.56576979534306e-05	-7.76168206242993	0.818094631929569	0	0.105	0.105
Mbnl1	7.33074166755034e-05	-0.895518159287852	1	0.911	0.947	0.0359999999999999
Setd3	0.000126011661768149	-1.54558947993757	1	0.247	0.579	0.332
Zfp808	0.000135847587987719	-2.80978889725386	1	0.063	0.316	0.253
Sertad2	0.000233433658051781	-3.09504687205023	1	0.025	0.211	0.186
Zfp282	0.000271911916065422	-4.09105637674625	1	0.013	0.158	0.145
Rnaseh2a	0.000271911916065422	-4.47421776146494	1	0.013	0.158	0.145
Polr2m	0.000271911916065422	-3.76544720083662	1	0.013	0.158	0.145
Thoc7	0.00028988462482978	-4.12786322457363	1	0.013	0.158	0.145
Pcdh9	0.000322438827746724	-2.80190890974555	1	0.196	0.526	0.33
Cyth4	0.000389377191232547	-1.29589310772714	1	0.589	0.842	0.253
Pds5a	0.000403753143928883	-1.58759345182095	1	0.272	0.579	0.307
Tmcc3	0.000448847790936752	-0.73172351016697	1	0.93	1	0.07
Cdc123	0.000456926087600279	-2.92059021863079	1	0.051	0.263	0.212
Zfp91	0.000519205802101707	-2.39188111289245	1	0.114	0.368	0.254
Wdpcp	0.000590950996727136	-3.7722740512552	1	0.032	0.211	0.179
Pde4d	0.000715918262221868	-1.46861783197239	1	0.07	0.316	0.246
Pten	0.000846777113016893	-1.77458925512179	1	0.177	0.474	0.297
Tut7	0.000921828483610489	-2.30948015502861	1	0.158	0.421	0.263
Spidr	0.000949187818867417	-2.03766394108722	1	0.146	0.421	0.275
Exosc10	0.00131790562451933	-3.67874452798483	1	0.019	0.158	0.139
Scd2	0.00131790562451933	-3.81677180290003	1	0.019	0.158	0.139
Atl3	0.00141376395395593	-3.00615409249516	1	0.038	0.211	0.173
Xrcc5	0.0015885129505339	-4.47738632370798	1	0.006	0.105	0.099
Por	0.0015885129505339	-4.84682010420792	1	0.006	0.105	0.099
Arf5	0.0015885129505339	-4.6312316371426	1	0.006	0.105	0.099
Xndc1	0.0015885129505339	-4.82564071454606	1	0.006	0.105	0.099
Sidt2	0.0015885129505339	-4.97267802985201	1	0.006	0.105	0.099
Nup43	0.0015885129505339	-4.92863634724164	1	0.006	0.105	0.099
Nab2	0.0015885129505339	-4.7889839556521	1	0.006	0.105	0.099
Fntb	0.0015885129505339	-4.17655658055932	1	0.006	0.105	0.099
Ptch1	0.0015885129505339	-4.66128665464873	1	0.006	0.105	0.099
Zfp367	0.0015885129505339	-4.98863073618752	1	0.006	0.105	0.099
Tuba1a	0.0015885129505339	-5.02314300219731	1	0.006	0.105	0.099
Dnajb11	0.0015885129505339	-5.05560852332305	1	0.006	0.105	0.099
