gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Asic2	8.79204542459216e-113	-1.82631045731423	1.57535869917842e-108	0.093	0.317	0.224
Rbfox1	2.78696609527985e-87	-1.20530904007381	4.99368584952244e-83	0.111	0.334	0.223
Grm7	3.73668738979759e-87	-2.52043481635422	6.69539646503933e-83	0.025	0.174	0.149
Lingo2	4.21643415078227e-86	-3.98299162077969	7.55500671137167e-82	0.008	0.129	0.121
Ank3	7.62492201618067e-86	-3.11342269812739	1.36623352685925e-81	0.014	0.145	0.131
Lrrc7	1.83522340332215e-85	-3.7158988486594	3.28835329407262e-81	0.009	0.132	0.123
Anks1b	2.2894946961853e-85	-2.18557481681969	4.10231659662483e-81	0.033	0.189	0.156
Sgcz	2.53265400874393e-85	-3.37650532715142	4.53800945286737e-81	0.011	0.136	0.125
Rims1	7.17500330525173e-85	-3.8492189016086	1.28561709223501e-80	0.008	0.129	0.121
Cntnap2	2.83234081133181e-84	-2.08628574575426	5.07498826574433e-80	0.038	0.199	0.161
Dpp10	9.23067364800074e-84	-2.03085626489853	1.65395210424877e-79	0.042	0.207	0.165
Opcml	1.78959284384408e-83	-2.00266302832668	3.20659245759982e-79	0.045	0.211	0.166
Nalf1	7.22273298473986e-83	-1.93709913506016	1.29416929620569e-78	0.035	0.19	0.155
Lrrtm4	7.49976918210826e-83	-1.99938238703978	1.34380864205016e-78	0.03	0.179	0.149
Nrg3	1.33370426646336e-82	-1.58661922784654	2.38973130464905e-78	0.072	0.265	0.193
Erc2	4.83720707859197e-82	-3.53756253241433	8.66730764342109e-78	0.01	0.129	0.119
Snhg11	4.87968773526995e-82	-1.98998903859892	8.74342448405669e-78	0.044	0.208	0.164
Syt1	3.5495637864965e-81	-1.73810996131851	6.36010839264443e-77	0.054	0.227	0.173
Tenm2	5.14937574688368e-81	-1.78079729658673	9.22665146326617e-77	0.044	0.207	0.163
Grm5	1.4274220830936e-78	-2.52671364731171	2.55765488848711e-74	0.024	0.157	0.133
Cadps	3.09100869472768e-76	-3.06264963862276	5.53846937921306e-72	0.016	0.136	0.12
Rora	2.01099638455949e-73	-0.389080649966061	3.60330332185369e-69	0.993	0.996	0.003
Kcnip4	6.85944358287485e-73	-1.22104008614623	1.22907510117951e-68	0.115	0.317	0.202
Nrg1	1.3244705812828e-72	-1.28110614984561	2.37318638754252e-68	0.048	0.202	0.154
Nkain2	5.14302852031603e-71	-1.18037184402527	9.21527850270226e-67	0.096	0.278	0.182
Dlg2	2.96898603670323e-69	-0.842819307984354	5.31982918056485e-65	0.274	0.509	0.235
Ralyl	9.67947393617151e-68	-2.55044370087189	1.73436813988321e-63	0.014	0.12	0.106
Ccser1	5.9484484685408e-64	-1.81284720237767	1.06584299659314e-59	0.038	0.164	0.126
Nrxn3	7.04042942567231e-64	-0.788381531252555	1.26150414449197e-59	0.207	0.423	0.216
Nav3	8.20009721912344e-64	-1.16448382952271	1.46929341972254e-59	0.125	0.301	0.176
Kcnh7	1.6350534095317e-63	-4.12713286451536	2.92968869919891e-59	0.005	0.095	0.09
Xkr4	1.38664970153682e-62	-4.15966269635803	2.48459893521368e-58	0.005	0.093	0.088
Ptprd	4.59102716987281e-62	-0.923226065994244	8.2262024829781e-58	0.249	0.462	0.213
Mdga2	2.05621876850531e-59	-0.41699388915737	3.68433278940781e-55	0.959	0.967	0.00800000000000001
Frmpd4	7.76662207623977e-59	-3.33665662990146	1.39162334362064e-54	0.008	0.096	0.088
Csmd1	5.86116272436394e-58	-0.676604174460801	1.05020313695153e-53	0.208	0.42	0.212
Csmd3	2.31851262425237e-56	-1.84443878325155	4.1543109201354e-52	0.035	0.148	0.113
Etl4	4.39958695955545e-56	-3.9099440081563	7.88317991413145e-52	0.005	0.084	0.079
Sntg1	1.42284672855997e-55	-2.92560553310807	2.54945676823375e-51	0.015	0.106	0.091
Magi2	1.76924449512143e-54	-0.361779157300107	3.17013228635857e-50	0.969	0.986	0.017
Kcnq5	3.64807608442524e-53	-3.68155750736087	6.53662272807315e-49	0.006	0.084	0.078
Kctd16	4.80527972374116e-51	-4.15149516208897	8.61010020899941e-47	0.004	0.076	0.072
Lrfn5	5.02619414735315e-51	-4.2827073913111	9.00593467322737e-47	0.004	0.074	0.07
Grin2a	2.01157515093081e-50	-4.26940774865686	3.60434035543782e-46	0.004	0.074	0.07
Gria4	1.00912591089832e-49	-1.20995490026763	1.8081518071476e-45	0.016	0.103	0.087
Dlgap2	3.28069543887267e-46	-4.26378525539115	5.87835008737205e-42	0.003	0.067	0.064
Fgf12	1.43798108622273e-44	-1.01443654884935	2.57657451029388e-40	0.144	0.287	0.143
Hif3a	3.61490758040622e-43	-1.18335646971672	6.47719140257186e-39	0.159	0.306	0.147
Ank2	6.2542450302681e-41	-0.269098839076695	1.12063562452344e-36	0.976	0.983	0.00700000000000001
Arpp21	1.1835610236391e-40	-3.70491314975919	2.12070464215654e-36	0.005	0.066	0.061
Nlgn1	2.07927668379866e-38	-0.334682429587145	3.72564796203043e-34	0.969	0.975	0.00600000000000001
Cntn4	3.71038795490126e-38	-4.24300315873166	6.64827313759209e-34	0.003	0.056	0.053
Adgrb3	6.78845007750359e-38	-0.323753600933361	1.21635448488709e-33	0.978	0.984	0.00600000000000001
Kcnma1	9.08563923228801e-37	-0.660774677952214	1.62796483764136e-32	0.317	0.483	0.166
Luc7l2	8.40609529305018e-36	-0.40687710492644	1.50620415460873e-31	0.751	0.819	0.0679999999999999
Cadm2	1.16945229361927e-35	-0.254794336852017	2.095424619707e-31	0.989	0.986	0.003
Ptn	4.0601355525566e-35	0.565185262123129	7.27495088307092e-31	0.661	0.525	0.136
Grin2b	1.11733632091635e-31	-1.6717329738616	2.00204321981792e-27	0.043	0.122	0.079
Fgf14	3.83743647462059e-30	-0.445961131927715	6.87591867522517e-26	0.789	0.864	0.075
