gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Prnp	0	1.15282146213277	0	0.57	0.307	0.263
Uty	0	0.706980508308603	0	0.412	0.206	0.206
Eif2s3y	8.00161825057049e-232	0.569003880235919	1.43372995813722e-227	0.315	0.167	0.148
Mid1	4.05489193280701e-170	0.518681207242983	7.26555536520359e-166	0.361	0.234	0.127
Unc5c	9.0525862950635e-168	-0.490008878273196	1.62204241234948e-163	0.76	0.813	0.0529999999999999
Ddx3y	6.40942579170799e-151	0.607172767237028	1.14844091335824e-146	0.181	0.089	0.092
Kdm5d	5.54195336911307e-149	0.61181371879954	9.9300720467768e-145	0.183	0.091	0.092
Pde4a	8.13916927822395e-138	0.365077460010866	1.45837635127217e-133	0.534	0.403	0.131
Zbtb16	2.93384107754131e-124	0.315068669346482	5.25685644273851e-120	0.571	0.439	0.132
Ube3a	1.8625719910456e-116	-0.316506214820836	3.33735649355551e-112	0.92	0.925	0.005
Kcnip3	4.00488855324886e-94	0.282048990409363	7.17595930971131e-90	0.575	0.46	0.115
Cabp1	6.61103418635142e-94	0.275844258349447	1.18456510551045e-89	0.602	0.49	0.112
Osbpl3	3.02526346857067e-87	0.266121394697108	5.42066708298492e-83	0.563	0.45	0.113
Grik5	1.16027270909358e-83	0.22262294526034	2.07897664015387e-79	0.626	0.512	0.114
Tet3	4.76566019938212e-82	0.251706420507151	8.53910994525289e-78	0.561	0.448	0.113
Sik2	7.98609101560902e-80	0.284317528173177	1.43094778817682e-75	0.571	0.464	0.107
Grik2	1.16441187297645e-79	-0.222484088841947	2.0863931939992e-75	0.982	0.981	0.001
Aifm3	1.08272769735525e-74	0.225701020634083	1.94003148812114e-70	0.537	0.431	0.106
Slc25a27	1.56036914465804e-72	0.241513716229191	2.79586943339828e-68	0.483	0.382	0.101
Mbp	1.35745128324036e-71	0.460327313181393	2.43228120931007e-67	0.219	0.151	0.068
Mgll	3.10355650134153e-71	0.215739628892458	5.56095253910375e-67	0.5	0.394	0.106
Sgsm1	2.33688859395456e-70	0.325895638297634	4.18723698264778e-66	0.406	0.318	0.088
Olfm2	9.49335689152688e-70	0.2618243351881	1.70101968782379e-65	0.418	0.325	0.093
Asap2	1.02483700108665e-69	0.222992683917216	1.83630293854705e-65	0.531	0.428	0.103
Dot1l	1.90536674013831e-69	0.270600997833231	3.41403612497982e-65	0.407	0.316	0.091
Ankrd33b	3.08456253707425e-67	0.221653517817168	5.52691915392964e-63	0.594	0.497	0.097
Gm14326	7.47982270408422e-67	0.402033089380716	1.34023463211781e-62	0.221	0.154	0.067
Etv5	2.75945859057835e-66	0.293525980718353	4.94439790259828e-62	0.357	0.276	0.081
Egr1	3.03212633086341e-66	-0.690203397541478	5.43296395964106e-62	0.177	0.235	0.058
Sel1l3	2.0577162662422e-65	0.189883333476688	3.68701600585277e-61	0.627	0.519	0.108
Arhgef37	5.89481785134671e-65	0.50024343003308	1.0562334626043e-60	0.177	0.119	0.058
Eif4g1	1.14774973189927e-64	0.229828902579344	2.05653796961712e-60	0.451	0.356	0.095
Map4k4	6.0990414757889e-64	0.235762724131614	1.09282625163185e-59	0.449	0.354	0.095
Nr1d2	7.37040291930469e-64	0.224712594969129	1.32062879508102e-59	0.445	0.348	0.097
Gpm6a	8.97987152400702e-64	-0.172346190581593	1.60901337967158e-59	0.955	0.957	0.002
Dop1b	4.36359041196199e-62	0.187547615756848	7.81868130015349e-58	0.529	0.425	0.104
Catspere2	6.23065567555304e-62	0.192515193746567	1.11640888394559e-57	0.578	0.476	0.102
Lrpprc	4.51827310046534e-61	0.192285806965648	8.0958417414138e-57	0.487	0.389	0.098
Gm4631	6.91985971264392e-61	0.53481534138791	1.23990046331154e-56	0.138	0.088	0.05
Sec14l1	1.30842973884085e-60	0.203798690584718	2.34444440605504e-56	0.461	0.368	0.093
Ece1	4.15439057907192e-60	0.319023703496597	7.44383703958106e-56	0.292	0.22	0.072
Baalc	5.30477663043771e-60	0.239241707408512	9.50509876641829e-56	0.473	0.384	0.089
Wipf3	6.45572422663586e-60	0.224720188920239	1.15673666692861e-55	0.455	0.367	0.088
Smurf1	9.82372301091878e-60	0.199636990158237	1.76021468909643e-55	0.473	0.381	0.092
Sparcl1	9.89527274622156e-60	0.268739916010438	1.77303497066798e-55	0.278	0.205	0.073
Mcf2l	1.65348922584707e-59	0.196496322302131	2.96272199487277e-55	0.566	0.467	0.0989999999999999
Rapgef1	1.83556341530723e-59	0.195205561280172	3.28896252754749e-55	0.5	0.402	0.098
Myh9	3.16697206943959e-59	0.338317948154136	5.67458055402186e-55	0.25	0.183	0.067
Rabl6	3.62066250626614e-59	0.184160046060585	6.48750307872767e-55	0.542	0.439	0.103
Cdc14b	7.24957347693221e-59	0.25169121421379	1.29897857559671e-54	0.384	0.3	0.084
Camkk2	7.69810082443983e-59	0.192068310503873	1.37934570572313e-54	0.585	0.486	0.099
Sfswap	2.01109242325356e-58	0.167607234725209	3.60347540398573e-54	0.611	0.504	0.107
Camk2g	3.47476073513434e-58	0.174011465249434	6.22607628521372e-54	0.581	0.477	0.104
Hs3st5	1.05762152670495e-57	0.252843228984114	1.89504625154993e-53	0.411	0.327	0.084
Sidt1	5.1243570466483e-57	0.174493319728043	9.18182295618442e-53	0.74	0.644	0.096
Dgkb	8.0731818581988e-57	-0.333106097832631	1.44655272535206e-52	0.69	0.733	0.043
Dnajc21	1.04499859484775e-56	0.27640439477972	1.87242848224819e-52	0.351	0.276	0.075
Phc2	1.272664116263e-56	0.166013798696302	2.28035956352005e-52	0.546	0.443	0.103
Bicral	1.29948232942944e-56	0.180459165731314	2.32841243787167e-52	0.662	0.556	0.106
Tango2	1.40157960761807e-56	0.168323351652647	2.51135034093006e-52	0.604	0.501	0.103
Pde2a	1.42726162054736e-56	0.188540956582828	2.55736737169676e-52	0.523	0.425	0.098
Rai1	1.51048615667093e-56	0.184135873704015	2.70648909552297e-52	0.518	0.419	0.099
Mtcl1	1.54047291667165e-56	0.16735170496638	2.76021937209226e-52	0.657	0.554	0.103
Map6	1.97494822642173e-56	0.177191690276773	3.53871223210245e-52	0.582	0.481	0.101
Rap1gap	2.10026045276943e-56	0.213118750484115	3.76324667927226e-52	0.429	0.34	0.089
Zfr2	2.33804888955259e-56	0.269781824954339	4.18931600030032e-52	0.318	0.244	0.074
Tent4b	5.06651822439295e-56	0.186173303306437	9.07818735446729e-52	0.49	0.395	0.095
Rims4	7.9214887635876e-56	0.322397934423528	1.41937235665963e-51	0.261	0.194	0.067
Rph3a	1.13101299056169e-55	0.190417389434637	2.02654907648843e-51	0.495	0.403	0.092
Rgs11	1.27955498542813e-55	0.279671636955883	2.29270662289012e-51	0.346	0.272	0.074
Hacd3	1.97030470535899e-55	0.18523496101546	3.53039197106224e-51	0.492	0.396	0.096
Spred2	2.4398399716444e-55	0.175651814237436	4.37170526119244e-51	0.685	0.59	0.0950000000000001
Taf1d	3.44427753643923e-55	0.216279828898227	6.17145648979182e-51	0.399	0.316	0.083
Cers5	4.77565164143238e-55	0.21757963533328	8.55701261111854e-51	0.416	0.33	0.086
Sorl1	2.73912059561568e-54	0.170275865591208	4.90795628322417e-50	0.593	0.494	0.099
Auts2	1.07841726770479e-53	-0.145043304858885	1.93230806027344e-49	0.984	0.986	0.002
Zfyve28	1.54187460644247e-53	0.148951040829458	2.76273091982361e-49	0.724	0.627	0.097
Kifc2	2.08992921623005e-53	0.236125398625256	3.744735169641e-49	0.434	0.35	0.084
Tpm3	2.60063358227692e-53	0.16921410139621	4.65981525272378e-49	0.49	0.398	0.092
Tmem178	3.02283506673611e-53	0.200909202055594	5.41631587257777e-49	0.535	0.444	0.091
Safb2	6.70130314384747e-53	0.240114453204093	1.20073949731459e-48	0.358	0.282	0.076
Galnt9	1.39388265044736e-52	0.243557167055687	2.49755893307157e-48	0.382	0.307	0.075
Pou6f2	1.60586275749889e-52	0.312944785546297	2.87738488888652e-48	0.348	0.282	0.066
Igsf9b	2.60308851178061e-52	0.171410132241782	4.6642139954085e-48	0.64	0.543	0.097
Pou6f1	2.78361332594014e-52	0.271282395681173	4.98767835741955e-48	0.318	0.247	0.071
Tsc1	3.16275690533824e-52	0.176973792679015	5.66702782298505e-48	0.52	0.423	0.097
Dennd11	5.55559942979228e-52	0.282000316229302	9.95452305830181e-48	0.281	0.213	0.068
Srpk1	8.08052883849384e-52	0.195227878841234	1.44786915728133e-47	0.433	0.347	0.086
Plekhg5	8.62443158085536e-52	0.178188797908331	1.54532565065766e-47	0.484	0.397	0.087
Gfra2	1.27927589340858e-51	0.310972846689019	2.2922065458095e-47	0.272	0.207	0.065
Fam171a1	1.85540027731939e-51	0.170115243183642	3.32450621690089e-47	0.478	0.39	0.088
Cdyl2	2.50795624252542e-51	0.208011522282115	4.49375599535704e-47	0.444	0.362	0.082
Fam193b	2.5319444749503e-51	0.187520755368603	4.53673811021595e-47	0.473	0.383	0.09
Dnm2	2.87462067047386e-51	0.206466588607524	5.15074531735507e-47	0.449	0.363	0.086
Gm14410	4.99932509319063e-51	0.357671126209537	8.95779070197898e-47	0.208	0.151	0.057
Pkd1	7.33734416667523e-51	0.153979612562291	1.31470532778487e-46	0.703	0.597	0.106
Gse1	1.50670031422699e-50	0.181399095063322	2.69970562303193e-46	0.489	0.4	0.089
Epb41	1.51244055505698e-50	0.167704565893396	2.70999098655109e-46	0.578	0.48	0.098
Per1	2.58119978752962e-50	0.346759488571432	4.62499377929558e-46	0.174	0.122	0.052
Rps6kc1	4.93232716064864e-50	0.169017743585595	8.83774380645023e-46	0.505	0.411	0.094
Arhgap23	1.09591833454315e-49	0.208920429717773	1.96366647183441e-45	0.387	0.308	0.079
Slc4a3	1.4314087389699e-49	0.203940833194784	2.56479817848626e-45	0.455	0.372	0.083
Dhdds	1.91123727646598e-49	0.181879788117408	3.42455495197174e-45	0.459	0.373	0.086
Mef2d	2.57562091092916e-49	0.185339323447883	4.61499754820288e-45	0.427	0.344	0.083
Mast3	2.71775476242696e-49	0.240223477022512	4.86967298331664e-45	0.448	0.372	0.076
Golga4	2.7948876188855e-49	0.154275971720891	5.00787963551904e-45	0.607	0.507	0.1
Phf24	4.49329241356242e-49	0.143420067885097	8.05108134662115e-45	0.854	0.779	0.075
Trak1	5.34618473133455e-49	0.16587650536628	9.57929380160525e-45	0.506	0.414	0.092
Dgkz	5.83106290646804e-49	0.156351192908005	1.04480985158094e-44	0.649	0.547	0.102
Slc38a2	7.65979169160014e-49	0.215706215593273	1.37248147530091e-44	0.333	0.261	0.072
Slc24a5	9.11397915246931e-49	-0.570985027819012	1.63304278453945e-44	0.282	0.321	0.039
Sanbr	1.1884043073852e-48	0.133305928176633	2.12938283797281e-44	0.556	0.459	0.097
Arhgef3	1.35031486897585e-48	0.217620834200497	2.41949418223093e-44	0.397	0.322	0.075
