gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
ENSMUSG00000095041	8.73069224069262e-162	-0.665890950122812	1.5643654356873e-157	0.717	0.827	0.11
Gad1	7.59881747902658e-56	0.596372301840286	1.36155611589198e-51	0.57	0.432	0.138
Kcnip4	2.45863678297542e-52	-0.321315893678533	4.40538538773535e-48	0.881	0.957	0.076
Csmd1	9.39047279441169e-50	-0.246774071193336	1.68258491530269e-45	0.986	0.995	0.00900000000000001
Atp1b1	1.2712164987002e-47	0.363564952348138	2.27776572237101e-43	0.705	0.577	0.128
H3f3b	7.30863387884879e-47	0.683621054301365	1.30956101841213e-42	0.221	0.119	0.102
Grm7	9.0603614046726e-47	-0.275367077606006	1.62343555648924e-42	0.884	0.934	0.05
Gabrb1	1.74553452070017e-45	-0.306100450871097	3.12764875419057e-41	0.821	0.9	0.0790000000000001
Fgf14	9.35741772578023e-45	-0.204266793796632	1.6766621081053e-40	0.998	0.999	0.001
Nrg1	7.73260924782928e-43	-0.336850558723791	1.38552892502605e-38	0.825	0.907	0.0820000000000001
Adra1a	6.8063228820222e-42	0.620863718793305	1.21955693400074e-37	0.333	0.227	0.106
Phactr1	3.88247907534413e-41	-0.470343956162799	6.95662600720161e-37	0.913	0.947	0.0339999999999999
Kcnq3	1.20239976899745e-38	-0.29959503614249	2.15445990608963e-34	0.826	0.884	0.0580000000000001
Ubash3b	2.41313218119396e-38	0.537002520408093	4.32385024226334e-34	0.435	0.326	0.109
Ppp3ca	4.42947554932949e-38	-0.306600320207797	7.93673428928859e-34	0.939	0.959	0.02
Kcnc1	5.73971522621491e-38	0.476954448030017	1.02844217423319e-33	0.467	0.347	0.12
Pde4b	1.77480789730731e-37	-0.316848697419724	3.18010079039523e-33	0.698	0.79	0.0920000000000001
Pla2g3	1.78918945496144e-37	0.78990779252874	3.20586966539991e-33	0.194	0.113	0.081
Snhg11	6.1902303906627e-37	0.127524661744696	1.10916548139894e-32	0.998	0.999	0.001
Adgrl3	1.33710028041023e-36	-0.20589652482175	2.39581628243904e-32	0.982	0.991	0.00900000000000001
Kcnip1	7.92414214861876e-36	0.444809037654057	1.41984779018951e-31	0.586	0.477	0.109
Ryr3	2.96269257114586e-35	-0.369216468786997	5.30855254897916e-31	0.558	0.652	0.094
Alcam	6.47893210120531e-35	-0.327530926293685	1.16089505389397e-30	0.611	0.7	0.089
Rps16	1.06946214733594e-34	0.707565279633336	1.91626227559654e-30	0.161	0.086	0.075
Tm6sf1	1.1467641168204e-34	0.56587713167264	2.05477194451879e-30	0.236	0.147	0.089
