gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Prnp	0	1.20494060284073	0	0.623	0.359	0.264
Mid1	2.02494782352027e-160	0.84026674246995	3.62830151018362e-156	0.355	0.211	0.144
Sik2	7.08687989211214e-121	0.541572246046097	1.26982713906865e-116	0.609	0.485	0.124
Unc5c	1.37609115971051e-95	-0.415976781450983	2.46568013996929e-91	0.75	0.823	0.073
Mical2	1.02211164168103e-85	0.300155840617604	1.83141963956407e-81	0.877	0.808	0.069
Sgsm1	1.3118749231793e-85	0.526792631581449	2.35061748735267e-81	0.451	0.346	0.105
Uty	2.51618088237709e-80	0.434836690979738	4.50849290504327e-76	0.337	0.21	0.127
Spred2	3.74060737376815e-79	0.303042091612341	6.70242029231776e-75	0.735	0.637	0.098
Homer1	9.51612328431608e-79	0.500056534717054	1.70509897008375e-74	0.852	0.81	0.0419999999999999
Etv5	4.3989172726969e-78	0.449065712614438	7.88197996921831e-74	0.417	0.308	0.109
Mast3	1.46370238915469e-77	0.474952964472603	2.62266194088738e-73	0.501	0.403	0.098
Ntrk2	2.0041978002929e-74	0.304517501865118	3.59112161856482e-70	0.971	0.957	0.014
Galnt9	4.96889790206822e-67	0.409382947397191	8.90327126092584e-63	0.439	0.336	0.103
Pde4a	6.01674920173198e-67	0.363051836816392	1.07808112196634e-62	0.526	0.426	0.1
Pcsk1	9.07622413879724e-66	0.684126488877098	1.62627784118969e-61	0.261	0.177	0.084
Osbpl3	1.33891278189276e-65	0.354948061851196	2.39906392259546e-61	0.59	0.485	0.105
Lrrk2	5.79297135504594e-64	0.445638422037736	1.03798460739713e-59	0.525	0.441	0.084
Mbp	6.98179660422189e-63	0.659921669986714	1.25099831554448e-58	0.248	0.168	0.08
Grik2	7.03967389789233e-60	-0.216838786382378	1.26136876902435e-55	0.983	0.983	0
Eif2s3y	5.12295463353927e-59	0.325713158992353	9.17931011237567e-55	0.278	0.173	0.105
Zbtb16	7.519824975688e-58	0.312714371065793	1.34740223914378e-53	0.577	0.474	0.103
Dnajc21	3.19614381303655e-57	0.438488225901332	5.72685048419889e-53	0.39	0.305	0.085
Gpm6a	1.17491913763942e-56	-0.188051620174273	2.10522011082231e-52	0.955	0.962	0.00700000000000001
Gfod1	1.65708912170184e-56	0.281877422889004	2.96917228826536e-52	0.676	0.596	0.0800000000000001
Dgkb	4.00929349190547e-56	-0.361632700185111	7.18385207879622e-52	0.659	0.747	0.088
Rbm39	2.35411540618439e-55	-0.203193981799443	4.21810398480118e-51	0.926	0.931	0.005
Gphn	2.39774871911671e-54	-0.178695209766899	4.29628615491332e-50	0.975	0.98	0.005
Auts2	3.63371939737972e-54	-0.167395575258261	6.51089841622498e-50	0.981	0.988	0.00700000000000001
Sorl1	1.38597300890671e-53	0.277546916169767	2.48338643735904e-49	0.625	0.535	0.09
Asap2	3.64155027996044e-53	0.302403277415244	6.52492979163312e-49	0.555	0.469	0.0860000000000001
Dennd11	3.67656890194869e-53	0.452246043695192	6.58767615851166e-49	0.306	0.229	0.077
Cabp1	4.91854225186331e-53	0.29789439445358	8.81304400688868e-49	0.609	0.523	0.086
Hivep1	1.21511145965235e-52	0.356748127231493	2.17723671340508e-48	0.391	0.302	0.089
Shc3	2.64796748746034e-52	0.271692337766181	4.74462814403143e-48	0.518	0.425	0.093
Per1	3.47500403178976e-52	0.651157922670902	6.22651222416089e-48	0.195	0.127	0.068
Glp2r	5.83264180421314e-52	0.266652273056668	1.04509275847891e-47	0.587	0.5	0.087
Adgrl3	1.04389361891899e-51	-0.126126641181686	1.87044858637905e-47	0.995	0.997	0.002
Rims4	3.06763776427e-51	0.488714335697907	5.496593346019e-47	0.292	0.217	0.075
Cacng2	3.28372694521912e-51	0.314243337615398	5.88378194044362e-47	0.526	0.444	0.082
Ppfia2	4.80453189116642e-51	-0.181130961080646	8.60876024259198e-47	0.976	0.977	0.001
Hsph1	2.01107300086681e-50	0.438945694963116	3.60344060295315e-46	0.287	0.212	0.075
Kcnip3	4.72003215918991e-50	0.311837836022484	8.45735362283648e-46	0.566	0.476	0.09
Galnt13	1.18006055495773e-49	-0.251094276120375	2.11443250237327e-45	0.861	0.878	0.017
Ece1	6.77567740096778e-49	0.444807695123891	1.21406587670541e-44	0.324	0.25	0.074
Tet3	9.660674716038e-49	0.291059215194282	1.73099969561969e-44	0.568	0.488	0.08
Ankrd33b	3.94552513247488e-48	0.297586504286871	7.06959193236848e-44	0.608	0.531	0.077
St8sia5	8.12177018757918e-48	0.359609893009075	1.45525878221044e-43	0.389	0.311	0.078
Frmd6	1.42211592096988e-46	0.320902584770843	2.54814730719383e-42	0.563	0.488	0.075
Pde10a	1.61583382477088e-46	0.19929243285936	2.89525104722446e-42	0.971	0.965	0.00600000000000001
Spred1	6.21113947511443e-46	0.257550631105807	1.112911971151e-41	0.657	0.59	0.0670000000000001
