gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Pcdh9	6.93423226500339e-21	-0.23302576314167	1.24247573724331e-16	1	1	0
Mat2a	1.41736814477289e-16	0.854944165097285	2.53964024180407e-12	0.325	0.208	0.117
Uty	4.13438805142983e-16	1.66367391991134	7.40799651055197e-12	0.107	0.031	0.076
C4b	3.18682025594886e-15	2.05798014342742	5.71014453460917e-11	0.109	0.035	0.074
Klc1	1.64542122399248e-14	1.34122359413052	2.94826574914972e-10	0.134	0.053	0.081
Eml6	1.18756080558351e-13	0.838228747844029	2.12787145144453e-09	0.209	0.109	0.1
Zfhx3	2.00868806335899e-13	-1.95068268916229	3.59916727192664e-09	0.017	0.065	0.048
Gigyf2	3.32049165897049e-13	0.735134105557933	5.94965695454332e-09	0.287	0.182	0.105
Skic3	1.2428632682678e-12	1.90632999524384	2.22696240408225e-08	0.088	0.028	0.06
Actg1	1.66489236603638e-12	-2.75581758228339	2.98315414146399e-08	0.008	0.045	0.037
Hsp90ab1	2.01195675123353e-12	1.3893836991571	3.60502410686024e-08	0.108	0.041	0.067
Rnf220	2.03828963597146e-12	-0.247825290841089	3.65220736973366e-08	0.915	0.947	0.0319999999999999
Adipor2	1.20878173805127e-11	0.509070022004063	2.16589511824026e-07	0.583	0.474	0.109
Nktr	1.34080111553565e-11	0.599968220643387	2.40244743881677e-07	0.315	0.211	0.104
Lnpk	1.56643616947523e-11	2.12224370369439	2.80674032846571e-07	0.064	0.015	0.049
Chordc1	2.66114656335706e-11	1.65492536015647	4.76824241222317e-07	0.081	0.026	0.055
Uchl3	3.90286143635357e-11	2.4358260462018	6.99314712165832e-07	0.052	0.01	0.042
Magi2	5.23221381974603e-11	-0.169861023610771	9.37508072222093e-07	0.998	0.998	0
Cux2	1.02476819190173e-10	1.94484329136512	1.83617964624951e-06	0.076	0.025	0.051
Sfpq	1.12417284201018e-10	0.551399736406076	2.01429289831384e-06	0.341	0.249	0.092
Schip1	2.67839862942108e-10	0.608898410787234	4.7991546641967e-06	0.296	0.198	0.098
Ddx3y	3.51597611491406e-10	1.24484759627369	6.299926002703e-06	0.073	0.023	0.05
Eif2s3y	4.14083060479855e-10	0.817754023850854	7.41954027767805e-06	0.126	0.058	0.068
Mboat2	4.55565841034173e-10	0.865555542139685	8.16282873965031e-06	0.188	0.112	0.076
C2cd5	5.21705702490428e-10	1.2530382544328	9.34792277722348e-06	0.1	0.042	0.058
Heatr5b	5.85587518616872e-10	1.88351044532102	1.04925571585771e-05	0.066	0.02	0.046
Cog4	7.42500378997149e-10	1.59598260734579	1.33041217908709e-05	0.082	0.031	0.051
Bclaf1	7.76846975404567e-10	0.814862206552101	1.3919544105299e-05	0.178	0.1	0.078
Zfp763	8.96977934481454e-10	-2.72470254553936	1.60720506300387e-05	0.008	0.039	0.031
Nlk	1.15207127136296e-09	0.691204353344016	2.06428130402816e-05	0.233	0.146	0.087
Dennd6a	1.79439794670218e-09	0.825094892000795	3.21520224090097e-05	0.205	0.13	0.075
Pde4dip	1.94595984693626e-09	0.692852966987822	3.48677085374039e-05	0.207	0.124	0.083
Myef2	2.01554904341714e-09	1.30391638182226	3.61146077599483e-05	0.088	0.035	0.053
Ywhae	2.72813178356388e-09	0.891423021299601	4.88826652978976e-05	0.138	0.073	0.065
Robo1	3.06381939341473e-09	-0.370818682341366	5.48975158912052e-05	0.553	0.635	0.082
Tent4b	3.40127004121258e-09	0.723398833825304	6.0943956598447e-05	0.209	0.134	0.075
Tnrc6a	4.43651312225489e-09	0.475989560401824	7.94934421245631e-05	0.345	0.258	0.087
Vti1b	4.61649979863301e-09	1.42774085182987	8.27184433919063e-05	0.083	0.034	0.049
Cbx5	5.30163455085225e-09	1.56506693860058	9.49946878821707e-05	0.066	0.022	0.044
Arhgap35	5.39792338416318e-09	0.896451787216354	9.67199911974359e-05	0.184	0.114	0.07
Naa12	6.10693653953445e-09	5.06717122344538	0.000109424088915378	0.026	0.001	0.025
Nufip2	6.13633281229626e-09	0.887007188717445	0.000109950811330724	0.152	0.087	0.065
Nkain2	7.29591111279881e-09	-0.102669667208183	0.000130728135319129	1	1	0
Cstpp1	8.72015152363093e-09	1.33437430205854	0.000156247675000419	0.095	0.042	0.053
Zmpste24	9.49381582932781e-09	-2.28364483205278	0.000170110192029896	0.009	0.038	0.029
Zfc3h1	1.01194401066547e-08	1.03578078529245	0.000181320127831039	0.122	0.064	0.058
Wrnip1	1.35294872597658e-08	3.07745603587782	0.000242421352720483	0.035	0.005	0.03
D130040H23Rik	1.50253808837749e-08	1.49467764515739	0.000269224774675478	0.07	0.026	0.044
Ociad1	1.63495612157417e-08	1.9436148324744	0.00029295143786366	0.048	0.013	0.035
Negr1	1.8183293935101e-08	-1.15107729680772	0.000325808260729139	0.039	0.085	0.046
Asap2	2.24146746527238e-08	1.40448854040989	0.000401626140427505	0.076	0.03	0.046
Nav1	2.29278057488992e-08	0.50386479085438	0.000410820423408776	0.342	0.26	0.082
Glp2r	2.44798980750398e-08	1.9621910475875	0.000438630813708562	0.049	0.013	0.036
Map3k13	2.68622571851535e-08	1.25972981565714	0.000481317924243581	0.089	0.04	0.049
Actr10	2.70249563302106e-08	1.44041112229899	0.000484233167524714	0.072	0.028	0.044
Atp6v0b	3.11038670441868e-08	1.60186121601773	0.00055731908969774	0.068	0.026	0.042
Cops7b	3.20463036989537e-08	2.4534260758012	0.000574205669677852	0.039	0.008	0.031
Sesn1	3.94701195084163e-08	0.890652843960489	0.000707225601351803	0.119	0.062	0.057
Mtmr1	4.05276007873788e-08	1.6060706201082	0.000726173550908254	0.069	0.026	0.043
Gpm6b	4.06003574184919e-08	-0.248125856728969	0.000727477204224537	0.78	0.821	0.0409999999999999
Plekha5	4.08476084880031e-08	0.614984603833205	0.000731907448888039	0.228	0.149	0.079
Slc25a12	4.49401310132002e-08	0.836029561650221	0.000805237267494521	0.15	0.087	0.063
Zfp639	4.7653243847821e-08	1.18122176449518	0.000853850823265256	0.104	0.053	0.051
Pip4p2	5.28942060662047e-08	2.22038785927193	0.000947758384294256	0.041	0.01	0.031
Micu3	5.77777783699946e-08	0.875725029687316	0.00103526223283356	0.135	0.076	0.059
Desi2	8.12798441190853e-08	1.04383713498284	0.00145637224692577	0.101	0.051	0.05
Jph4	8.5494216146693e-08	1.4251765632841	0.00153188536491645	0.075	0.032	0.043
Mrps17	1.07128873330972e-07	4.82708453573536	0.00191953515234435	0.022	0.001	0.021
Zfp131	1.0916121185059e-07	1.90226252202724	0.00195595059393887	0.045	0.013	0.032
Dnaja1	1.09791082482918e-07	3.39934156456641	0.00196723661592893	0.026	0.002	0.024
Syt11	1.16969306049743e-07	-0.475745306095828	0.0020958560257993	0.265	0.34	0.075
Adam9	1.18950013825946e-07	1.82164406797587	0.0021313463477333	0.045	0.013	0.032
Ddx55	1.18985217162397e-07	2.03230533781435	0.00213197712111583	0.044	0.012	0.032
Nckap1	1.21694738045002e-07	0.450109349113031	0.00218052631629035	0.266	0.187	0.079
Zfp318	1.26346091997194e-07	2.25775782665574	0.00226386927640572	0.037	0.008	0.029
Pias2	1.29017229488355e-07	0.884577905638843	0.00231173071797235	0.128	0.071	0.057
B230307C23Rik	1.30959006846838e-07	1.6849022615978	0.00234652348468164	0.053	0.018	0.035
Trmt11	1.37671544704293e-07	1.26463501148128	0.00246679873801152	0.078	0.035	0.043
Prr5l	1.39798658476867e-07	-0.152986960370707	0.0025049123625885	0.963	0.965	0.002
Ranbp9	1.65195809871065e-07	1.20266036708895	0.00295997852126974	0.078	0.034	0.044
Zmynd11	1.95122382622982e-07	1.03395871530587	0.0034962028518386	0.101	0.051	0.05
Tmem196	2.0100850703297e-07	-1.58253952177465	0.00360167042901676	0.019	0.051	0.032
Ankrd13b	2.1807070366498e-07	1.78687139736407	0.00390739086826912	0.052	0.018	0.034
Hipk1	2.29097198360933e-07	1.68029256184428	0.00410496360023119	0.051	0.017	0.034
Stk19	2.33518440470251e-07	2.67455554951598	0.00418418341634596	0.031	0.005	0.026
Abhd14b	2.44454363024569e-07	1.32104658851841	0.00438013327667422	0.066	0.026	0.04
Nfs1	2.68701093718264e-07	2.01601428539023	0.00481458619724385	0.041	0.011	0.03
Lrrc4	2.83810524280156e-07	1.47589699564728	0.00508531697405184	0.062	0.024	0.038
Psap	3.06638566347895e-07	0.993463287748443	0.00549434983182158	0.086	0.04	0.046
Smap1	3.14632357646146e-07	1.18746886523852	0.00563758258430365	0.077	0.035	0.042
Ebpl	3.88178410492954e-07	-2.1963614991719	0.00695538075921276	0.009	0.034	0.025
Clec16a	3.88804641585077e-07	1.26427244507859	0.00696660156792141	0.07	0.03	0.04
Nsd3	4.45999551341528e-07	0.551010277693973	0.0079914199609375	0.244	0.174	0.07
Ptprd	4.88279315933404e-07	-0.170805129587186	0.00874898878289473	0.996	0.997	0.001
Pou2f1	4.93161066106776e-07	0.762635042670701	0.00883645998250122	0.119	0.066	0.053
Anapc7	5.07361970551849e-07	-3.0176397074065	0.00909091178834804	0.003	0.021	0.018
Dph6	5.09359782860617e-07	1.10462159615233	0.00912670858929654	0.084	0.04	0.044
Fbxw2	5.1857659351977e-07	1.27524236006874	0.00929185540268723	0.069	0.029	0.04
Ppp6r3	5.39144647078728e-07	0.594828027697942	0.00966039378635664	0.21	0.148	0.062
Osbpl2	5.52647672285714e-07	1.39121768458058	0.00990234099201542	0.06	0.024	0.036
