gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Nrg3	3.01553346575749e-139	-1.72709398558993	5.40323286394428e-135	0.14	0.482	0.342
Syt1	3.75797831900077e-132	-1.82914433866569	6.73354555198558e-128	0.116	0.429	0.313
Dpp10	3.55362782228176e-129	-1.84037860669917	6.36739033196445e-125	0.103	0.402	0.299
Cntnap2	1.30575811366531e-126	-1.9197513294855	2.3396573880655e-122	0.098	0.39	0.292
Opcml	7.0269489842943e-126	-1.86888804109232	1.25908871900585e-121	0.106	0.402	0.296
Tenm2	2.04838738174103e-125	-1.80824206771006	3.67030051060358e-121	0.104	0.398	0.294
Snhg11	5.35697168764973e-124	-1.84164206690894	9.59862186993079e-120	0.108	0.4	0.292
Anks1b	7.86987502177634e-120	-1.93117314785797	1.41012420640188e-115	0.09	0.363	0.273
Lrrtm4	6.41317989061624e-119	-1.80380214341254	1.14911357280062e-114	0.086	0.356	0.27
Rbfox1	2.5527379619435e-117	-1.26303054666657	4.57399588021037e-113	0.19	0.511	0.321
Grm7	2.66684729805316e-117	-2.08056370085723	4.77845698865166e-113	0.078	0.338	0.26
Nalf1	2.0453000679376e-109	-1.64299857591971	3.66476866173059e-105	0.105	0.373	0.268
Ank3	5.04124389309866e-107	-2.19830396066324	9.03290080765417e-103	0.062	0.294	0.232
Lingo2	1.54841960243381e-104	-2.36065156020608	2.77445824364091e-100	0.051	0.27	0.219
Dlg2	3.92503870429624e-104	-1.03995502747693	7.03288435035801e-100	0.323	0.631	0.308
Rims1	3.50559711890506e-103	-2.32469424410165	6.28132891765408e-99	0.052	0.27	0.218
Lrrc7	6.20223758335011e-103	-2.28250135563443	1.11131693018467e-98	0.054	0.274	0.22
Erc2	8.05631796107495e-103	-2.31921167132622	1.44353105226541e-98	0.052	0.269	0.217
Nrxn3	6.47719806470141e-102	-0.90378663596642	1.1605843492332e-97	0.26	0.58	0.32
Sgcz	9.15635170996501e-102	-2.14525107119914	1.64063509939153e-97	0.058	0.279	0.221
Nrg1	1.85133094534899e-99	-0.810903981381741	3.31721478787632e-95	0.112	0.372	0.26
Kcnip4	6.44850794284099e-97	-0.812548231410734	1.15544365319825e-92	0.192	0.499	0.307
Ptprd	1.04889696570204e-95	-0.98194605831333	1.87941358314491e-91	0.358	0.635	0.277
Lsamp	7.41082584515322e-94	-0.353858330701613	1.32787177493455e-89	0.993	0.997	0.004
Grm5	1.62486977022382e-93	-1.95384322048248	2.91144165428704e-89	0.069	0.283	0.214
Kcnh7	4.95731722842915e-84	-2.56850301810872	8.88252100989936e-80	0.034	0.205	0.171
Rora	1.15214913869104e-82	-0.407895699151406	2.06442082670661e-78	0.994	0.996	0.002
Xkr4	2.03420537483013e-80	-2.57007960720694	3.64488919062062e-76	0.033	0.197	0.164
Frmpd4	4.8272442493114e-80	-2.35230787188224	8.64945624591616e-76	0.037	0.205	0.168
Ralyl	2.92414818803048e-79	-1.93209793616133	5.23948872331301e-75	0.049	0.228	0.179
Csmd1	1.35119890792448e-78	-0.476556576628604	2.42107820321908e-74	0.249	0.534	0.285
Kcnq5	5.6439382081205e-76	-2.58736840034394	1.01128084813103e-71	0.029	0.183	0.154
Mdga2	9.43748286691776e-75	-0.452099902530168	1.69100818009432e-70	0.963	0.989	0.026
Etl4	3.70278250177573e-73	-2.58909256488435	6.63464568668175e-69	0.029	0.178	0.149
Lrfn5	4.67712344809219e-72	-2.79820346182799	8.38046979429158e-68	0.023	0.164	0.141
Cadps	2.09794871825925e-71	-1.92121275109339	3.75910451337693e-67	0.061	0.233	0.172
Kctd16	3.60339184812966e-71	-2.75275823998122	6.45655751347872e-67	0.024	0.165	0.141
Ccser1	1.56484754289979e-70	-1.51228530523266	2.80389382736785e-66	0.079	0.26	0.181
Grin2a	2.09602909355127e-70	-2.77696874651285	3.75566492982516e-66	0.023	0.162	0.139
Nkain2	9.90858904303112e-70	-0.426826194806186	1.77542098473032e-65	0.182	0.425	0.243
Nav3	7.10441043684613e-68	-0.985323589154329	1.27296826207409e-63	0.202	0.424	0.222
Dlgap2	1.26426081044633e-66	-2.8969550849394	2.26530252015773e-62	0.019	0.148	0.129
Fgf12	1.31976364501282e-65	-1.10616621630892	2.36475249913397e-61	0.205	0.409	0.204
Pcdh9	4.52176074097016e-65	-0.375979897620413	8.10209089567033e-61	0.991	0.999	0.00800000000000001
Ntm	2.60368567956808e-64	-0.291601075155245	4.66528400065008e-60	0.987	0.995	0.00800000000000001
Sntg1	1.8155845161569e-63	-2.13429150797122	3.25316433604993e-59	0.043	0.188	0.145
Cntn4	6.30394715672615e-63	-3.13414981861293	1.12954125154219e-58	0.015	0.132	0.117
Arpp21	1.61784594189391e-61	-2.7309611553206	2.89885635868551e-57	0.022	0.145	0.123
Asic2	1.79728738436438e-60	-1.16978051566834	3.22037953530409e-56	0.176	0.357	0.181
Csmd3	9.4941179152184e-59	-1.33654682728006	1.70115604804883e-54	0.093	0.262	0.169
Kalrn	3.46974309620856e-56	-0.990613458945949	6.21708567978649e-52	0.315	0.497	0.182
Gria4	1.38805823514686e-55	-0.524020854081305	2.48712274573615e-51	0.049	0.188	0.139
Auts2	1.13903487817066e-52	-0.40383044084602	2.04092269470618e-48	0.929	0.958	0.0289999999999999
Cadm2	2.28996635509238e-51	-0.299578794051025	4.10316171505453e-47	0.985	0.997	0.012
Phactr1	1.18440464902557e-49	-0.744392628489152	2.12221625012401e-45	0.296	0.48	0.184
Gabrb3	1.05730409864245e-46	-3.04734558498585	1.89447748394754e-42	0.011	0.099	0.088
Nrxn1	2.39384228795628e-46	-0.236877553333109	4.28928661156006e-42	0.989	0.997	0.00800000000000001
Ank2	1.16652599437123e-44	-0.277113053933518	2.09018127671437e-40	0.979	0.985	0.00600000000000001
Pcdh7	6.6289612572106e-44	-0.369073607228605	1.18777727806699e-39	0.908	0.935	0.027
Snap25	5.50947755493546e-42	-3.94685311374742	9.87188188293336e-38	0.005	0.076	0.071
Kcnma1	9.93718047670649e-42	-0.716738022198413	1.78054399781627e-37	0.394	0.558	0.164
Plxdc2	1.08107888640571e-41	0.888077328461243	1.93707714866175e-37	0.255	0.101	0.154
Celf2	4.76571748171168e-39	-0.488378694159728	8.53921258373098e-35	0.867	0.931	0.0640000000000001
Kif21a	9.29690474351543e-39	1.10819744387941	1.66581939194309e-34	0.238	0.097	0.141
Cadm1	1.1701508200085e-37	-0.455036314787653	2.09667623929124e-33	0.893	0.89	0.003
Tprkb	7.76532658077768e-37	0.608087385652601	1.39139121674374e-32	0.556	0.347	0.209
Adgrl3	4.35767550556207e-36	-0.325700025815523	7.80808297086611e-32	0.93	0.954	0.0239999999999999
Slc38a1	1.80489995262766e-34	2.91422496792009	3.23401973511824e-30	0.095	0.015	0.08
Grin2b	3.93324254639273e-34	-1.09493159584609	7.0475839946265e-30	0.114	0.235	0.121
Adgrb3	4.05264550327582e-34	-0.297428737383972	7.26153021276961e-30	0.983	0.995	0.012
Magi2	2.05135036995558e-32	-0.260683649788939	3.67560959288642e-28	0.986	0.991	0.005
Arhgap21	5.59596955879078e-32	0.613305379580076	1.00268582554413e-27	0.439	0.256	0.183
Mapt	2.33615083949714e-31	0.951888605136519	4.18591507421098e-27	0.214	0.092	0.122
Tut4	2.79580656266156e-31	0.873943127951526	5.00952619897698e-27	0.275	0.135	0.14
Clcn3	2.96863596754577e-30	0.898903061275798	5.31920192664851e-26	0.21	0.088	0.122
Matr3	2.99780328209114e-30	0.745618463447159	5.37146392085091e-26	0.273	0.133	0.14
Cntn5	9.42911114838018e-29	-4.71354655662708	1.68950813556676e-24	0.002	0.047	0.045
Fgf14	1.21429202949593e-28	-0.36212150708527	2.17576845845081e-24	0.833	0.917	0.0840000000000001
Fubp1	1.32756536144576e-28	0.607339495710765	2.37873161463851e-24	0.272	0.133	0.139
Setd2	2.86138725762476e-28	0.676740765410923	5.12703368821205e-24	0.299	0.153	0.146
Slc8a1	3.45748332271449e-28	-1.73203111402871	6.19511861763982e-24	0.026	0.098	0.072
Ptprn2	1.12988269027415e-27	-3.45051783808114	2.02452380443323e-23	0.005	0.055	0.05
Hmgcll1	1.16701553861766e-27	2.74990004655785	2.09105844209513e-23	0.076	0.012	0.064
Herc2	1.29066462131706e-27	0.737096889817258	2.31261286847591e-23	0.253	0.122	0.131
Nemf	1.61847085377926e-27	1.00428911212704	2.89997607580169e-23	0.185	0.077	0.108
Senp7	1.66707290322966e-27	0.675125902514769	2.9870612280069e-23	0.287	0.149	0.138
Cpd	2.92425987397462e-27	1.63677742341345	5.23968884218773e-23	0.108	0.029	0.079
Hs6st3	2.92753375161208e-27	-1.66729386951856	5.24555497613853e-23	0.009	0.063	0.054
Macrod2	4.43387199143945e-27	-0.369430650233754	7.94461183426121e-23	0.618	0.726	0.108
Slc24a2	7.26502676135658e-27	-4.01703920422889	1.30174749509987e-22	0.004	0.05	0.046
Lyst	8.25014433332072e-27	0.902139192827336	1.47826086164441e-22	0.201	0.088	0.113
Dlg1	8.98415106526641e-27	0.53080959959029	1.60978018787444e-22	0.383	0.228	0.155
Negr1	1.04036091066302e-26	-0.306959250175693	1.864118679726e-22	0.93	0.944	0.0139999999999999
Oxr1	1.09248300382208e-26	-1.42516068367152	1.95751104624841e-22	0.07	0.159	0.089
Papola	1.33289301647713e-26	0.779875497080138	2.38827770692372e-22	0.227	0.107	0.12
Pxdn	2.59097792911999e-26	1.91714191877553	4.64251425339721e-22	0.1	0.026	0.074
Akap9	2.90007144568079e-26	0.633571365175289	5.19634801637084e-22	0.288	0.151	0.137
Ulk2	3.25697546615731e-26	1.16261510530256	5.83584864026067e-22	0.138	0.049	0.089
Cep112	5.28618926276355e-26	1.29081133281063	9.47179392101973e-22	0.141	0.052	0.089
Prpf38b	6.45190569696036e-26	0.977161869645672	1.15605246278136e-21	0.189	0.083	0.106
Ppp3cc	7.13549043772486e-26	1.33661668365601	1.27853717663154e-21	0.149	0.058	0.091
Kdm7a	8.87554433420885e-26	1.54864420259184	1.59032003380354e-21	0.114	0.035	0.079
Rgs7	1.12084183254955e-25	-0.504154186895819	2.00832439556229e-21	0.608	0.681	0.0730000000000001
Kif1a	1.67380527659783e-25	0.722673268502389	2.99912429460799e-21	0.255	0.13	0.125
Vps13b	1.67519184801484e-25	0.488256763141242	3.00160875327298e-21	0.338	0.19	0.148
Hnrnpll	1.7204018614905e-25	1.27945686937839	3.08261605541869e-21	0.136	0.048	0.088
Ddx3x	1.73822050120323e-25	0.688887361607916	3.11454349405594e-21	0.278	0.146	0.132
Atp6v1h	2.34047514633857e-25	1.20340480120473	4.19366336720945e-21	0.155	0.062	0.093
Cspp1	4.48716735599256e-25	0.60561812098479	8.04010646846747e-21	0.408	0.253	0.155
Ube2d3	5.47952740655844e-25	0.833904137784613	9.81821720707141e-21	0.214	0.104	0.11
Rpgrip1l	5.66479844193895e-25	2.09319967452404	1.01501858482662e-20	0.072	0.012	0.06
Gabrb1	9.43031012231556e-25	-0.233533792179587	1.6897229677165e-20	0.977	0.983	0.00600000000000001
Ctnnd2	1.51130591163992e-24	-0.192644110872076	2.70795793247642e-20	0.992	0.994	0.002
