gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Nlgn1	1.37864073154297e-17	-0.241389724989346	2.47024846277869e-13	0.997	1	0.003
Itm2b	9.18594019149623e-14	2.97959159895095	1.64593676351229e-09	0.116	0.014	0.102
Pdzrn4	6.26318593681573e-13	0.819208330279824	1.12223765615864e-08	0.487	0.282	0.205
Lrrn3	2.01105395128717e-12	1.89695814751568	3.60340646991634e-08	0.156	0.041	0.115
Cacna1c	2.40121731419431e-12	0.605043804649303	4.30250118357337e-08	0.672	0.469	0.203
Clptm1	1.10586262025476e-11	2.26483008768955	1.98148464297248e-07	0.127	0.028	0.099
Lrfn2	1.16695463299775e-11	1.59607828471727	2.09094931140537e-07	0.171	0.055	0.116
Kif26b	5.20464761585822e-11	1.39364008890818	9.32568759809476e-07	0.189	0.067	0.122
Pclo	8.55884546889112e-11	0.786638215614705	1.53357393111591e-06	0.403	0.219	0.184
Ano6	1.20762776919333e-10	1.18667079722091	2.16382743684062e-06	0.239	0.108	0.131
Syt11	1.27034818816946e-10	0.820350311509379	2.27620988356203e-06	0.37	0.21	0.16
Rbms1	1.45447071813862e-10	1.83884386305132	2.60612063276078e-06	0.132	0.034	0.098
Ctnna2	2.55245345310166e-10	-0.237138408521745	4.57348609726756e-06	0.992	0.987	0.005
Csmd1	7.32191348174309e-10	-0.206276477758122	1.31194045765873e-05	0.999	1	0.001
Fhod3	1.00140051817138e-09	2.56634535338052	1.79430944845947e-05	0.089	0.014	0.075
Ptprr	1.05235511589276e-09	1.03752869674038	1.88560989665665e-05	0.267	0.133	0.134
Uhmk1	2.21660324827427e-09	2.93222319789585	3.97170970025783e-05	0.077	0.009	0.068
Il1rapl1	2.87329031707555e-09	-0.20542821331902	5.14836159013598e-05	0.992	0.998	0.00600000000000001
Bscl2	4.51017695762036e-09	2.06652109728923	8.08133507266416e-05	0.104	0.025	0.079
Lpcat1	5.0944784764521e-09	1.26382451974087	9.12828653410688e-05	0.181	0.072	0.109
