gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Adgrb3	1.99448320401999e-19	-1.24488204451699	3.57371500496301e-15	0.073	0.168	0.095
Syt1	7.29946170598894e-18	-1.4742571026014	1.3079175484791e-13	0.052	0.13	0.078
Kcnip4	4.3304909488069e-17	-1.01050730392952	7.7593736820722e-13	0.107	0.208	0.101
Lsamp	1.69885874644286e-16	-0.565453453026887	3.04401510187632e-12	0.231	0.358	0.127
Nkain2	2.88941146135956e-16	-1.49255771638882	5.17724745646405e-12	0.044	0.114	0.07
Il1rapl1	4.91533560573717e-16	-1.29905932089169	8.80729833835987e-12	0.059	0.135	0.076
Nlgn1	1.08219484894279e-15	-1.02865953483421	1.9390767303357e-11	0.092	0.182	0.09
Dlg2	1.62417741129856e-15	-0.666295209322662	2.91020108556476e-11	0.236	0.357	0.121
Nrxn1	2.78575673626024e-15	-0.759190667998261	4.9915189200311e-11	0.138	0.242	0.104
Lrrc4c	3.34800200114317e-15	-1.43037023514559	5.99894998564834e-11	0.051	0.121	0.07
Nrg3	4.13440068931986e-15	-0.898254455478045	7.40801915512333e-11	0.094	0.184	0.09
Nrxn3	7.23977328935286e-15	-1.06244997131453	1.29722257798624e-10	0.105	0.197	0.092
Csmd1	7.88268795686792e-15	-0.833906402873302	1.41242002811159e-10	0.098	0.187	0.089
Opcml	9.36322067196002e-15	-1.43300715340276	1.6777018800018e-10	0.046	0.112	0.066
Kcnd2	1.43220232112587e-14	-1.1563568218801	2.56622011899333e-10	0.048	0.115	0.067
Ndrg2	4.66235448492971e-14	1.26990427799256	8.35400676609705e-10	0.128	0.055	0.073
Lrp1b	6.36271507045502e-14	-0.655286180205088	1.14007128632413e-09	0.075	0.152	0.077
Tenm2	1.28914950005548e-13	-1.33849040599685	2.30989807419941e-09	0.046	0.109	0.063
Mdga2	1.33310858269054e-13	-0.864034633000509	2.38866395846491e-09	0.088	0.168	0.08
Uty	1.71876941139339e-13	0.571178168163745	3.07969103133468e-09	0.316	0.209	0.107
Dpp10	5.46106643738891e-13	-1.36008201265844	9.78513884251346e-09	0.047	0.109	0.062
Sidt1	5.64475240267518e-13	1.51818658966509	1.01142673551134e-08	0.107	0.044	0.063
Cntnap2	8.93448590280546e-13	-1.33117914202288	1.60088118406468e-08	0.044	0.104	0.06
Negr1	1.76463779305753e-12	-1.36136862880672	3.16187799760049e-08	0.039	0.094	0.055
Ctnna2	2.4241527728895e-12	-1.31462442965272	4.34359693846341e-08	0.043	0.101	0.058
Nalf1	5.82760663425492e-12	-0.978734281632573	1.0441905567258e-07	0.042	0.099	0.057
Dlgap1	6.57126915446359e-12	-1.22777364752481	1.17744000709679e-07	0.043	0.1	0.057
Cadm2	9.02420172586688e-12	-0.455676208432677	1.61695646524083e-07	0.246	0.35	0.104
Anks1b	1.10154822038619e-11	-1.33085664640917	1.97375410128798e-07	0.039	0.093	0.054
Lrrtm4	8.29535160005283e-11	-1.52261542435875	1.48636109969747e-06	0.036	0.085	0.049
Fgf14	1.24741591578042e-10	-0.447445128866454	2.23511983789535e-06	0.116	0.193	0.077
Chd4	2.09360226103315e-10	0.591829202104531	3.75131653131919e-06	0.281	0.196	0.085
Nrg1	2.13371687656842e-10	-1.30160530283794	3.82319389943529e-06	0.04	0.089	0.049
Ptprd	2.5903790034043e-10	-0.534369608155504	4.64144109829982e-06	0.203	0.294	0.091
Ndufs3	6.64983528987043e-10	-1.42143607719105	1.19151748723898e-05	0.032	0.076	0.044
Ddx3y	8.01427737102815e-10	0.74697353060232	1.43599821934082e-05	0.166	0.097	0.069
Nav3	8.10483996754648e-10	-1.22955813597085	1.45222522538498e-05	0.037	0.083	0.046
Gbp2b	1.32371277942158e-09	8.70146474262411	2.37182855816759e-05	0.021	0	0.021
Ctnnd2	1.36392156175823e-09	-1.03086162217187	2.4438746543584e-05	0.063	0.119	0.056
Pcdh9	1.40657946234656e-09	-0.393152364638946	2.52030908063257e-05	0.25	0.352	0.102
Nr4a1	1.9074044654704e-09	-4.76634121086032	3.41768732122985e-05	0.001	0.019	0.018
Ldhb	3.93426496427984e-09	1.37733574895574	7.04941596299661e-05	0.076	0.032	0.044
Map4k5	5.27622514185311e-09	0.617218228311332	9.4539402091724e-05	0.198	0.129	0.069
Herc2	7.56127849587803e-09	0.645763404994024	0.000135482988089143	0.208	0.14	0.068
Blmh	8.83420805040405e-09	1.32041625053442	0.00015829133984714	0.086	0.041	0.045
Vmp1	1.09937756292967e-08	-1.79117020907218	0.000196986471725738	0.015	0.047	0.032
Camk2g	1.13707839540579e-08	1.22328521153918	0.00020374170688881	0.083	0.038	0.045
Igf1r	1.55708436956543e-08	0.284464401065951	0.000278998377338734	0.487	0.4	0.087
Dhx32	1.59500058587205e-08	-3.5799311780387	0.000285792204976555	0.002	0.02	0.018
Abca3	1.75982295793009e-08	-1.185835572891	0.000315325077601914	0.046	0.091	0.045
Eif2s3y	2.72180363813264e-08	0.733600414743566	0.000487692775880606	0.125	0.07	0.055
Grm7	3.89235500455985e-08	-0.594051256637047	0.000697432169717034	0.063	0.113	0.05
Ubr5	4.30276435182085e-08	0.285311498714292	0.000770969316559259	0.455	0.355	0.1
Cntfr	4.52384343281251e-08	1.21906031022207	0.000810582266291346	0.061	0.024	0.037
Kdm5d	4.90213614738211e-08	0.830647075939878	0.000878364754887926	0.105	0.056	0.049
Tnpo3	6.32661887917466e-08	0.686364796457356	0.00113360357077052	0.16	0.101	0.059
Gria3	7.24981708732061e-08	1.02470190234523	0.00129902222570611	0.089	0.045	0.044
Lzts1	1.01114023605631e-07	-3.26096342640514	0.00181176107496569	0.002	0.019	0.017
Map1b	1.08515157157644e-07	-1.00779649544558	0.00194437458595066	0.02	0.051	0.031
Lrrk1	1.5431664598405e-07	0.252054816687664	0.0027650456627422	0.485	0.387	0.098
Ppfibp1	1.73470224069966e-07	0.525948171756325	0.00310823947488565	0.236	0.168	0.068
Fgf12	1.86253955508536e-07	-1.15253991930416	0.00333729837480195	0.028	0.063	0.035
Stx16	1.9456740307845e-07	0.460395760577685	0.00348625872835968	0.255	0.185	0.07
Ptchd4	2.04857858999548e-07	2.69595146839622	0.0036706431175539	0.023	0.003	0.02
Gria2	2.08518929954403e-07	-1.17866135003453	0.003736242186923	0.026	0.06	0.034
Szt2	2.41918414178719e-07	2.22439328139495	0.00433469414525429	0.032	0.008	0.024
Prkci	2.47315442269765e-07	0.954908642369509	0.00443139809458965	0.085	0.043	0.042
Ablim3	2.60185104660381e-07	-1.34903593864458	0.0046619967053047	0.027	0.06	0.033
Ppp3r1	2.6852182000388e-07	-2.42190993082982	0.00481137397082953	0.005	0.024	0.019
Gripap1	2.91629162104584e-07	0.878550879471529	0.00522541132658994	0.105	0.059	0.046
Gpbp1l1	3.29792198636279e-07	0.490889168975777	0.00590921661516485	0.232	0.167	0.065
Dtd1	3.65853368096386e-07	0.774328729216071	0.00655536064955104	0.106	0.06	0.046
Fam171a1	4.77209263127249e-07	1.15167456297666	0.00855063557671404	0.07	0.034	0.036
Kcnip3	4.79303744738361e-07	1.55912129334973	0.00858816449822195	0.05	0.019	0.031
Arhgap5	4.79596788357526e-07	0.384605605774274	0.00859341525379016	0.29	0.217	0.073
Dnaaf9	4.95976415155831e-07	0.616519485156785	0.00888690540676218	0.155	0.099	0.056
Itga1	5.09048863763194e-07	0.479580484578982	0.00912113754090891	0.254	0.184	0.07
Adgrl3	5.76000417207429e-07	-0.731239257627211	0.0103207754755227	0.052	0.094	0.042
Ank3	6.18408464480489e-07	-1.20944274082103	0.0110806428665614	0.022	0.053	0.031
Sgk1	7.18360316256068e-07	2.61076429695167	0.0128715801466762	0.024	0.004	0.02
Cbx3	7.78073245624054e-07	1.23149244921596	0.0139415164150918	0.066	0.031	0.035
Ror2	7.97719872738283e-07	0.505190078189519	0.0142935446797246	0.231	0.166	0.065
Vamp2	8.13409628612661e-07	0.989979193382839	0.0145746737254817	0.073	0.036	0.037
Hacd1	8.21213829087918e-07	1.37695137500165	0.0147145093895973	0.048	0.018	0.03
Zfp318	8.22638036459825e-07	0.788688514453358	0.0147400283372871	0.087	0.047	0.04
Hmgb1	8.28405104239164e-07	0.800699227025563	0.0148433626577573	0.105	0.061	0.044
Ttc7b	9.77692662627915e-07	0.531459813491517	0.017518297128967	0.226	0.168	0.058
Wdr17	1.00818214986782e-06	-1.4804171836394	0.0180646077613316	0.031	0.063	0.032
Wdr83	1.06533008250906e-06	2.43972985559094	0.0190885844183973	0.023	0.004	0.019
Prkar2a	1.06959202233106e-06	1.0481670000937	0.0191649498561279	0.086	0.047	0.039
Trp53bp1	1.18384019623507e-06	-0.972107784890536	0.0212120486361401	0.064	0.107	0.043
Tecpr1	1.21020472740533e-06	1.43061645060641	0.0216844483056488	0.041	0.015	0.026
Lrrc4	1.3415206623087e-06	-1.22776890139511	0.0240373672272473	0.033	0.066	0.033
Tanc2	1.49285666812013e-06	-1.34985088293592	0.0267490057793764	0.027	0.057	0.03
Rab12	1.49704355293391e-06	0.785250622754668	0.0268240263814699	0.121	0.076	0.045
Rpl18a	1.62435243796395e-06	-1.37938352168463	0.0291051469834381	0.021	0.05	0.029
Fip1l1	1.66472922385448e-06	0.44833533871426	0.0298286182330246	0.234	0.173	0.061
Cog3	1.70054449265471e-06	0.921950043481892	0.0304703562193871	0.106	0.063	0.043
Cs	1.74131987155084e-06	0.878894521411273	0.031200969458448	0.095	0.054	0.041
Apbb2	1.76071657446386e-06	-0.428730381677085	0.0315485195812435	0.281	0.345	0.0639999999999999
Fam193b	1.76874332441981e-06	0.647424134909091	0.0316923428869542	0.131	0.084	0.047
Greb1l	1.93674590158603e-06	0.820414918275511	0.0347026130646185	0.102	0.06	0.042
Zic2	1.98069347419549e-06	0.479882442710078	0.0354900656706349	0.224	0.163	0.061
Foxk2	1.98557929273232e-06	1.04694118811302	0.0355776097671776	0.076	0.04	0.036
Tent2	2.00988993093994e-06	0.383299797332044	0.0360132077825819	0.213	0.15	0.063
Adarb1	2.22965216499345e-06	-2.74459900118599	0.0399509074923527	0.002	0.017	0.015
Hacd3	2.2935308083336e-06	0.561613605607816	0.0410954850237215	0.126	0.078	0.048
Ano4	2.37333375696669e-06	-0.917326232480743	0.0425253942573291	0.024	0.053	0.029
Plekhg5	2.40075376834727e-06	-2.58054569030206	0.0430167060212465	0.004	0.019	0.015
Mfsd4a	2.57352564250453e-06	-3.82374858709588	0.0461124324623962	0.001	0.013	0.012
Adamts17	2.64193056356532e-06	-1.24268588572984	0.0473381118379635	0.016	0.041	0.025
Farp1	2.73500259673431e-06	0.480492907814879	0.0490057765282854	0.26	0.197	0.063
Adk	3.08933822955534e-06	0.296981978059906	0.0553547623971727	0.454	0.38	0.074
Dmxl2	3.20188066149e-06	-1.75994925972995	0.0573712976925778	0.006	0.023	0.017
Zfp536	3.53425814961152e-06	0.241298807970453	0.0633268375247393	0.536	0.454	0.082
Parp3	3.72221892157353e-06	0.760572808914045	0.0666947186367545	0.105	0.063	0.042
Rhobtb3	3.83988361193516e-06	1.36070261140471	0.0688030345586542	0.046	0.019	0.027
Oasl2	3.92775605772513e-06	0.728030591128395	0.0703775330423188	0.118	0.074	0.044
Id2	4.08634880539841e-06	-1.28358669765639	0.0732191978951288	0.013	0.035	0.022
Usp49	4.11007648475597e-06	1.11172476569867	0.0736443504538574	0.059	0.028	0.031
Dmd	4.1834668794906e-06	-0.818990701328586	0.0749593595467127	0.045	0.08	0.035
Pigx	4.28526144731553e-06	1.68267507554136	0.0767833146129996	0.035	0.012	0.023
Ntm	4.33707774621212e-06	-0.675843602231267	0.0777117590566288	0.095	0.143	0.048
Fos	4.36230550796782e-06	-5.43840319050462	0.0781637900917674	0	0.011	0.011
Ndufv2	4.41235064648003e-06	0.818426698781539	0.0790604988836292	0.097	0.058	0.039
2310009B15Rik	4.57500561311195e-06	-3.39370351179349	0.0819749505757399	0.002	0.015	0.013
Eif5	4.65124916443883e-06	0.770583107251524	0.0833410825284149	0.098	0.058	0.04
Itfg2	4.9521644455424e-06	1.21235546238513	0.0887328825352288	0.041	0.015	0.026
Nup98	5.14281940231908e-06	0.284512044079791	0.0921490380507533	0.266	0.202	0.064
Nova1	5.31366306189688e-06	1.99432925426773	0.0952102147430684	0.025	0.006	0.019
Ubr7	5.39089470210588e-06	1.78452192836835	0.0965940512723331	0.031	0.009	0.022
Slc6a9	5.42358832821778e-06	0.637955667146651	0.0971798556650063	0.121	0.076	0.045
Rab24	5.52770200212552e-06	1.27470443335584	0.0990453644740851	0.049	0.021	0.028
Kcnt1	5.79696113810384e-06	0.410708306159293	0.103869949672545	0.265	0.203	0.062
Zfhx3	5.83390476014211e-06	0.390241389829654	0.104531905492226	0.371	0.304	0.067
Rnf145	6.30282221929433e-06	0.765148944952839	0.112933968525316	0.1	0.06	0.04
Rhbdl3	6.44077636812657e-06	0.834636064260203	0.115405830964092	0.106	0.064	0.042
Fam120a	7.32562551519524e-06	0.357735515487079	0.131260557981268	0.259	0.199	0.06
Svil	7.36593293451161e-06	0.279248615858344	0.131982786320579	0.545	0.471	0.0740000000000001
Ulk4	7.49119217371203e-06	-2.66305540686767	0.134227181368572	0.004	0.018	0.014
Tmub2	7.53745161093743e-06	-3.34393448212744	0.135056057964777	0.002	0.015	0.013
Sf3b3	7.61168464269376e-06	0.617749786074757	0.136386165427787	0.122	0.078	0.044
Atp5a1	8.22555758629275e-06	0.735377775046701	0.147385540831193	0.082	0.046	0.036
Plec	8.28111771745622e-06	-1.53484090020209	0.14838106726138	0.02	0.044	0.024
Tulp3	8.31921188334204e-06	0.601782309775057	0.149063638525723	0.186	0.135	0.051
Orc6	8.58600748801502e-06	-1.84656470727324	0.153844082170253	0.009	0.028	0.019
Atp6v0c	8.69616386562574e-06	-2.09952017406662	0.155817864144282	0.005	0.02	0.015
Tmem11	9.016655611768e-06	-1.71034388509956	0.161560435251659	0.009	0.028	0.019
Fgfr1	9.22862781694565e-06	0.257035536478885	0.165358553224032	0.442	0.369	0.073
Atp1b1	9.3476190976175e-06	-1.08379325519469	0.16749063899111	0.037	0.068	0.031
Sfr1	9.79690492077618e-06	-1.33802691588973	0.175540942370468	0.017	0.04	0.023
Bcorl1	9.84630786311085e-06	0.935009909186197	0.17642614429122	0.064	0.032	0.032
Ptch1	1.00338283091465e-05	0.68995215952457	0.179786135643286	0.101	0.061	0.04
Prmt5	1.00630506141946e-05	1.94019254519986	0.180309740905139	0.027	0.008	0.019
Zfp30	1.04083315931279e-05	1.87397392856266	0.186496485485666	0.032	0.011	0.021
Cul9	1.04422341374028e-05	1.16349405410601	0.187103951273984	0.049	0.022	0.027
Grina	1.06940028813407e-05	0.630147413097735	0.191615143627863	0.104	0.063	0.041
Trappc6a	1.07278401362465e-05	2.11396723011991	0.192221439561264	0.024	0.006	0.018
Fbxo8	1.0810083301209e-05	-1.04685349823033	0.193695072591063	0.046	0.08	0.034
Insr	1.11818613444989e-05	0.2889083892851	0.20035659157073	0.323	0.257	0.066
Urm1	1.1324012092702e-05	-2.08361301566634	0.202903648677035	0.007	0.025	0.018
Tmem30a	1.19329936241106e-05	-1.13835378624197	0.213815379756814	0.033	0.062	0.029
Uqcrc2	1.38740065277202e-05	1.03754214677299	0.24859444896369	0.054	0.025	0.029
Gse1	1.40862041896216e-05	0.468626953053231	0.25239660666964	0.196	0.143	0.053
Fsd1l	1.42278508762224e-05	-2.22458343391196	0.254934632000152	0.004	0.018	0.014
Prpf8	1.45993849639375e-05	0.957377269112486	0.261591779783832	0.052	0.024	0.028
Inf2	1.77370863598969e-05	0.882865949359757	0.317813113396633	0.075	0.042	0.033
Aqr	1.79149181398405e-05	-1.0308479997264	0.320999503229662	0.055	0.089	0.034
Aox3	1.81961589924714e-05	0.402560647221259	0.326038776827103	0.315	0.251	0.064
Alpl	1.85628642441539e-05	-0.922300225913647	0.33260940152675	0.029	0.057	0.028
Sox5	1.871577981673e-05	0.405520661046401	0.335349342756169	0.175	0.124	0.051
Tcf7l1	1.88970209470182e-05	0.271553188229611	0.338596821328672	0.375	0.305	0.07
Ppp1ca	1.90328646638091e-05	-2.16288438506005	0.341030869046131	0.004	0.018	0.014
Cep43	1.9756899773001e-05	-1.19542681543494	0.354004130132632	0.019	0.042	0.023
Nr1d2	2.14542637106201e-05	0.249251196559963	0.384417497166891	0.443	0.371	0.072
Acsl3	2.19606126199421e-05	-1.00728366037163	0.393490256924122	0.038	0.068	0.03
Cuedc2	2.25605604014825e-05	2.14035448875757	0.404240121273764	0.024	0.006	0.018
Baz2a	2.26112706146824e-05	0.390597384679758	0.40514874687388	0.214	0.16	0.054
Ipmk	2.32350718054086e-05	-1.93887079992011	0.416326016609311	0.007	0.022	0.015
Tbc1d9b	2.35891049121918e-05	0.53065116165728	0.422669581816652	0.147	0.102	0.045
Sergef	2.37873685065846e-05	2.02932404867309	0.426222068900983	0.02	0.004	0.016
