gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Kdm5d	1.45548469776748e-07	-8.04941078154443	0.00260793748145976	0	0.1	0.1
Atxn7	1.95665197993616e-06	2.34790159882271	0.0350592901764961	0.311	0.07	0.241
Acap2	1.01794108925665e-05	1.07013399393556	0.182394684373006	0.57	0.36	0.21
Txndc12	1.18344956401473e-05	-7.66060213451485	0.21205049288016	0	0.07	0.07
Ptprj	1.84560634015082e-05	0.844882704457932	0.330695744028223	0.811	0.67	0.141
Tmem199	2.24613747934011e-05	-5.08151150901359	0.402462913548162	0.004	0.08	0.076
Rpgrip1	2.50559717628447e-05	-4.25846829674023	0.448952902046652	0.004	0.08	0.076
Cox4i1	2.92056555138636e-05	-2.5776526263495	0.523306935497408	0.022	0.13	0.108
Riok1	3.50415299842051e-05	-2.69126399683498	0.627874134256987	0.019	0.12	0.101
Uqcrc2	4.09303430768102e-05	-3.01194389208003	0.733389887250285	0.011	0.1	0.089
Pdpr	5.12625536445595e-05	-7.18459286575495	0.918522436203217	0	0.06	0.06
Zbtb33	5.12625536445595e-05	-7.48970176604579	0.918522436203217	0	0.06	0.06
Nfyc	5.23425297797374e-05	-1.82691313303618	0.937873448593335	0.078	0.23	0.152
Cdin1	7.10585231872238e-05	-2.01718282557883	1	0.052	0.18	0.128
Prune2	9.80730169357112e-05	-2.61855691400667	1	0.044	0.16	0.116
Rpl17	0.00010465726683698	-4.2108787286211	1	0.004	0.07	0.066
Psma3	0.000104881132178494	-3.11006615219126	1	0.019	0.11	0.091
Tab3	0.000108459147323298	-3.19713219840465	1	0.004	0.07	0.066
Mplkip	0.000110794759789832	-3.58359899540831	1	0.015	0.1	0.085
Cdkl3	0.000120169861731649	-3.33261164189369	1	0.015	0.1	0.085
Nipsnap2	0.000125291189372081	-2.15165096448782	1	0.019	0.11	0.091
Nup160	0.000126078082846789	-3.94325332984622	1	0.007	0.08	0.073
Ddx27	0.000135504904975083	-3.40164250594145	1	0.011	0.09	0.079
Kif1b	0.000140523827744238	-1.64591712011118	1	0.037	0.15	0.113
Lrrc4	0.000143847053107707	-2.22642790781037	1	0.033	0.14	0.107
Ankhd1	0.000144709534084856	-1.18544779651368	1	0.267	0.46	0.193
M6pr	0.000147742909819623	-2.81461158782491	1	0.011	0.09	0.079
Auh	0.000211077427923924	-2.30951911234769	1	0.03	0.13	0.1
Vps50	0.000213362182233786	-1.81494634107613	1	0.03	0.13	0.1
Rbis	0.000222964604060531	-6.6720529333251	1	0	0.05	0.05
Slc66a1	0.000222964604060531	-6.92233978603213	1	0	0.05	0.05
Tomm40	0.000222964604060531	-6.84884644377815	1	0	0.05	0.05
Psmd13	0.000222964604060531	-6.97774732552159	1	0	0.05	0.05
Crip2	0.000222964604060531	-6.95560159087417	1	0	0.05	0.05
Tcp1	0.000222964604060531	-6.71544603081585	1	0	0.05	0.05
Il1rapl1	0.000222964604060531	-9.0272264545698	1	0	0.05	0.05
Eri3	0.000234436119513951	-0.994222842558752	1	0.167	0.34	0.173
Tpp2	0.000285929673358719	-1.3017705514743	1	0.156	0.31	0.154
Nos1ap	0.00030492028493698	3.19586430331453	1	0.17	0.03	0.14
Myl6	0.000355974454223022	-2.35094647986164	1	0.022	0.11	0.088
Rap2a	0.000394724795139891	-2.32627837807997	1	0.022	0.11	0.088
Akap11	0.000405475462487848	-4.32958768343457	1	0.004	0.06	0.056
Rpl3	0.000413241947190451	-2.52050948128483	1	0.019	0.1	0.081
Strbp	0.000434901174670828	-4.0120510548125	1	0.004	0.06	0.056
Ank	0.000455616483378618	-1.45542183077464	1	0.093	0.23	0.137
C9orf72	0.000458381694712659	-2.73667562678328	1	0.03	0.12	0.09
Uty	0.000462611425222206	-1.44229771986596	1	0.078	0.21	0.132
Slc18b1	0.000501178449041723	-3.64034524710454	1	0.007	0.07	0.063
Cnnm2	0.000537104293799518	-2.91106940914179	1	0.011	0.08	0.069
Srsf5	0.000540761163014269	-0.898042378219037	1	0.259	0.44	0.181
Snta1	0.00055472945248309	3.10935011989443	1	0.148	0.02	0.128
