gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Mdga2	7.97379666548474e-54	-3.78725447969009	1.42874488652156e-49	0.015	0.298	0.283
Dlg2	8.57339439612189e-48	-1.7036272755962	1.53618080789712e-43	0.153	0.532	0.379
Lrp1b	1.60568782631495e-47	-3.46493438599377	2.87707144719113e-43	0.014	0.27	0.256
Syt1	5.73684797296762e-46	-4.6924613889253	1.02792841979634e-41	0.004	0.239	0.235
Lrrc4c	3.58460608820636e-43	-6.11217193216476	6.42289718884816e-39	0.003	0.223	0.22
Il1rapl1	3.09601824461476e-41	-3.74851966033026	5.54744549070073e-37	0.014	0.239	0.225
Snhg11	2.35276050479847e-40	-1.80520722320246	4.21567627249789e-36	0.11	0.402	0.292
Kcnd2	7.86521445347675e-40	-4.54087575490847	1.40928912577396e-35	0.004	0.211	0.207
Opcml	7.26022349230216e-39	-3.46377354793774	1.3008868453507e-34	0.004	0.205	0.201
Dpp10	2.92471407598528e-38	-3.13309170270487	5.24050268135042e-34	0.003	0.2	0.197
Tenm2	1.5848514132118e-37	-4.7005747473877	2.8397367621929e-33	0.004	0.2	0.196
Cntnap2	1.99225414201154e-36	-4.08899833982968	3.56972097165627e-32	0.003	0.191	0.188
Dlgap1	7.80793757235922e-35	-4.8868029012673	1.39902625421533e-30	0.003	0.183	0.18
Adgrb3	6.41825792255574e-34	-2.10439053054028	1.15002345456354e-29	0.043	0.274	0.231
Ctnnd2	2.32015613393551e-33	-3.64656533933328	4.15725576078564e-29	0.017	0.206	0.189
Ctnna2	1.30052015571339e-32	-4.01038208348637	2.33027201500725e-28	0.006	0.182	0.176
Nrg1	6.80915161364707e-32	-7.41577134305629	1.22006378613328e-27	0.001	0.164	0.163
Nalf1	7.75121838412506e-31	-2.63248983996748	1.38886331006753e-26	0.008	0.177	0.169
Anks1b	2.78821049833447e-30	-3.6195206274886	4.9959155709157e-26	0.005	0.168	0.163
Nlgn1	7.63786739734818e-30	-1.45926956619314	1.36855308025685e-25	0.06	0.286	0.226
Nkain2	1.1934142116346e-29	-2.71164621437525	2.13835958440687e-25	0.019	0.196	0.177
Nav3	9.93105018435878e-29	-5.68523349629924	1.77944557203341e-24	0.003	0.152	0.149
Cadm2	2.65772690473687e-28	-1.12631944609869	4.76211506790752e-24	0.197	0.481	0.284
Elmo1	1.79732725668236e-27	-1.56294736968136	3.22045097852346e-23	0.192	0.428	0.236
Lrrtm4	1.96637670853669e-27	-3.61658481536372	3.52335378635605e-23	0.005	0.154	0.149
Nrg3	4.79122703560193e-26	-1.53525946886378	8.58492060239153e-22	0.066	0.285	0.219
Negr1	1.75271194541746e-25	-2.7719190291473	3.14050926379901e-21	0.014	0.163	0.149
Nrxn3	2.05207286540644e-25	-1.59669155481431	3.67690416023526e-21	0.077	0.3	0.223
Csmd1	2.79681596099197e-25	-1.46069693939499	5.01133483890541e-21	0.072	0.286	0.214
Fgf14	5.11797569833137e-25	-1.50004621127745	9.17038885627014e-21	0.075	0.294	0.219
Ntm	6.33786228746616e-25	-1.46783996030444	1.13561816466819e-20	0.047	0.225	0.178
Kcnma1	1.96766412957759e-24	-5.75806732021612	3.52566058737712e-20	0.003	0.13	0.127
Kcnip4	9.53539656374739e-24	-0.857936409797611	1.70855235629226e-19	0.089	0.309	0.22
Fgf12	2.88186484584309e-22	-6.96443545590818	5.16372543078165e-18	0.001	0.116	0.115
Gria2	5.47984455517499e-21	-6.57792661666929	9.81878547396254e-17	0.001	0.11	0.109
Macrod2	2.92277063372037e-20	-1.4913337512699	5.23702042150017e-16	0.117	0.299	0.182
Ptprd	1.39916336738262e-18	-0.883030654226776	2.50702092167617e-14	0.174	0.398	0.224
Strbp	3.73790295835349e-18	-0.824343322607282	6.69757452077778e-14	0.395	0.581	0.186
