gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Ptprd	2.68938465569958e-32	-1.41011529376621	4.8188394260825e-28	0.106	0.322	0.216
Syt1	5.66604398296741e-32	-6.8911797862638	1.0152417608681e-27	0.001	0.114	0.113
Lrp1b	1.71242666979893e-30	-2.2406052594655	3.06832610694572e-26	0.015	0.147	0.132
Kcnd2	1.41932412144997e-29	-3.32367944528502	2.54314496081406e-25	0.001	0.106	0.105
Tenm2	1.85966785675246e-29	-10.1445896462218	3.33215286572906e-25	0	0.103	0.103
Opcml	3.65753687046389e-29	-10.1374844491506	6.55357456449719e-25	0	0.102	0.102
Nkain2	2.77301967706414e-28	-10.1115923933511	4.96869665736353e-24	0	0.099	0.099
Dpp10	4.46963528697446e-28	-5.97178690451596	8.00869250720084e-24	0.002	0.103	0.101
Il1rapl1	1.26853113463955e-27	-3.71329924049291	2.27295408704714e-23	0.009	0.12	0.111
Lrrc4c	1.68606984644845e-27	-3.92006235265865	3.02109995086633e-23	0.004	0.108	0.104
Mdga2	2.14410158561916e-27	-2.03763942551634	3.8418012211124e-23	0.028	0.162	0.134
Cntnap2	3.12800816885112e-27	-5.17207847415312	5.60476503694744e-23	0.001	0.098	0.097
Dlgap1	1.19833822986735e-26	-5.14382977354918	2.14718244027632e-22	0.001	0.095	0.094
Adgrb3	5.38682818765271e-26	-2.39709690497058	9.65211874663613e-22	0.019	0.14	0.121
Snhg11	8.83964897957017e-26	-1.34107641518952	1.58388830415938e-21	0.142	0.333	0.191
Dlg2	2.02183282611602e-25	-1.12422690468556	3.62272005783469e-21	0.145	0.349	0.204
Nrg1	2.28835584805666e-25	-9.93964313830628	4.10027600854792e-21	0	0.088	0.088
Ctnna2	1.07339769989578e-24	-4.81200267746693	1.92331399867327e-20	0.003	0.093	0.09
Anks1b	4.52213036109111e-24	-6.50735953981803	8.10275318100304e-20	0.001	0.086	0.085
Nalf1	4.8387645624415e-24	-3.48150824845355	8.67009834298268e-20	0.003	0.091	0.088
Lrrtm4	4.7370663160473e-23	-9.81505771817977	8.48787542509355e-19	0	0.08	0.08
Nlgn1	8.89682631341926e-23	-1.86024631197204	1.59413333883846e-18	0.036	0.162	0.126
Nav3	1.36338264371481e-22	-5.75906906461342	2.4429090210082e-18	0.001	0.081	0.08
Negr1	7.41872445174811e-22	-4.69004710345373	1.32928704726423e-17	0.003	0.083	0.08
Nrg3	1.7054138020391e-21	-1.60924582133737	3.05576045049366e-17	0.037	0.164	0.127
Nrxn3	1.61829345674309e-19	-1.32538732528743	2.89965821579226e-15	0.048	0.175	0.127
Csmd1	2.16093857217614e-19	-1.06487207137659	3.8719697336252e-15	0.043	0.165	0.122
Nrxn1	2.48323207475231e-19	-1.06163204221149	4.44945523154118e-15	0.072	0.218	0.146
Kcnma1	4.60746296754796e-19	-3.18615139848484	8.25565214525244e-15	0.014	0.101	0.087
Fgf12	1.8356757958205e-18	-9.52326642475867	3.28916389095118e-14	0	0.063	0.063
