gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Dlg2	6.49195086971038e-14	-0.712436212478182	1.16322775683471e-09	0.349	0.532	0.183
Uty	1.46294779609561e-13	0.817504129212287	2.62130986104412e-09	0.404	0.254	0.15
Ndrg2	1.0009300622409e-12	1.82687587657205	1.79346648552324e-08	0.131	0.038	0.093
Syt1	1.38421990176261e-12	-1.18149723178381	2.48024521997824e-08	0.114	0.239	0.125
Kcnip4	1.87343724797428e-12	-1.09620956775286	3.35682486092032e-08	0.165	0.309	0.144
Adgrb3	2.23726179461908e-12	-1.0238297113525	4.00872568359847e-08	0.14	0.274	0.134
Mdga2	3.94463653974421e-12	-0.893821254946692	7.06799975191367e-08	0.162	0.298	0.136
Il1rapl1	1.62876536522657e-11	-1.07827424921494	2.91842178141297e-07	0.12	0.239	0.119
Lrrc4c	2.2671477772336e-11	-1.26442593657059	4.06227538724716e-07	0.108	0.223	0.115
Ptpn12	3.04175390015252e-11	-1.8237318989538	5.45021463829328e-07	0.031	0.109	0.078
Mmp16	4.57169573473791e-11	-1.38236766060327	8.19156441750339e-07	0.118	0.226	0.108
Gria3	4.60281109514695e-11	1.56622785521423	8.2473169202843e-07	0.139	0.05	0.089
Lrp1b	2.04319929296326e-10	-0.619991485725312	3.66100449313158e-06	0.147	0.27	0.123
Nlgn1	4.75648750948739e-10	-0.796139332378682	8.52267431949951e-06	0.162	0.286	0.124
Rngtt	4.98308588691143e-10	-1.2851509688505	8.9286932921679e-06	0.086	0.181	0.095
Opcml	5.80127681269281e-10	-1.0659388441933	1.0394727792983e-05	0.102	0.205	0.103
Kcnd2	6.23244523498672e-10	-1.01036513961468	1.11672953720492e-05	0.106	0.211	0.105
Eif5	7.0860516087703e-10	1.81724195643722	1.26967872725946e-05	0.121	0.045	0.076
Adamts17	7.44529914648696e-10	-2.8231293643354	1.33404870106753e-05	0.009	0.061	0.052
Csmd1	1.32806229364366e-09	-0.847416618847121	2.37962201775072e-05	0.165	0.286	0.121
Nrxn3	1.72272736575162e-09	-1.01624856795442	3.08678289395375e-05	0.175	0.3	0.125
Fgf14	2.51528264014886e-09	-0.662234983214464	4.50688343461872e-05	0.172	0.294	0.122
Nkain2	2.89453870535252e-09	-1.05590367553337	5.18643445225065e-05	0.099	0.196	0.097
Vmp1	3.0419644459813e-09	-2.61078934188696	5.45059189430929e-05	0.011	0.062	0.051
Nrg3	3.07310998167418e-09	-0.751068229320804	5.50639846516379e-05	0.164	0.285	0.121
Cadm2	3.87068332389564e-09	-0.409117961489274	6.93549037975621e-05	0.335	0.481	0.146
Ccdc85a	4.38052925412989e-09	-1.08757003358627	7.84903231754993e-05	0.16	0.264	0.104
Tenm2	4.9744807364154e-09	-1.03271288353573	8.91327458350911e-05	0.103	0.2	0.097
Dpp10	5.27670463971584e-09	-0.99281029660879	9.45479937344284e-05	0.103	0.2	0.097
Ncoa3	8.04062416019621e-09	0.642686395385739	0.000144071903702396	0.435	0.317	0.118
Trp53bp1	8.51932972025686e-09	-1.46675422273473	0.000152649349927562	0.052	0.126	0.074
Cntnap2	9.28916135121029e-09	-1.04789928595258	0.000166443193090986	0.098	0.191	0.093
Hsp90b1	9.4279575579999e-09	-1.74770285032449	0.000168930143524242	0.021	0.078	0.057
Ctnnd2	9.52356205785824e-09	-1.06750370941664	0.000170643184952704	0.109	0.206	0.097
Ola1	9.56193584894295e-09	-2.91815068736917	0.00017133076654136	0.007	0.052	0.045
Abca3	9.84103912956937e-09	-1.59146660478385	0.000176331739123624	0.043	0.112	0.069
Ddx3y	1.3823873649962e-08	0.966806382250579	0.000247696168060019	0.212	0.117	0.095
Slc38a1	1.42791872558685e-08	-1.0990538737467	0.000255854477250652	0.078	0.161	0.083
Luc7l	1.53177751208568e-08	-1.20225220807162	0.000274463894615513	0.08	0.163	0.083
Hivep3	1.56914089633208e-08	-2.31412482507295	0.000281158665804783	0.011	0.059	0.048
