gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xkr4	2.49326674141586	-0.207668947658157	0.835954711804852	-0.248421289724887	0.803808462942439	0.995990506403089
Rp1	5.04948328431853	0.854001503273865	0.977741773670395	0.873442790592842	0.382421776073147	0.975834834556493
Mrpl15	24.8308391517386	0.0150067636413364	0.238665076832293	0.062877920140287	0.949863717221689	0.999354605546247
Lypla1	92.4707317053513	0.0975876819227859	0.124520739471459	0.783706251159501	0.433212493678794	0.983314909132842
Tcea1	119.343511825685	0.00477981670930344	0.131061822071168	0.0364699394054507	0.970907647636517	0.999354605546247
Rgs20	2285.56036941615	-0.0337519352292785	0.0625317157429945	-0.53975706292786	0.589364581570942	0.993339504516497
Atp6v1h	111.084817912148	0.0804396813482149	0.231083873645301	0.348097338335624	0.727767083183829	0.995990506403089
Rb1cc1	211.674335846448	0.0767735556975421	0.0927544424030411	0.827707586920117	0.407836121409668	0.977358776929625
St18	3.6468104757221	1.46611551306264	0.948047354241771	1.54645810307145	0.121993971068791	0.907929135940259
Pcmtd1	382.174403696438	-0.166954195960208	0.0822077571818992	-2.0308812900806	0.0422670381799023	0.76886743071593
Sntg1	39.9074849661969	-0.4453325695974	0.390832266320372	-1.13944678567647	0.254516851512462	0.967067658271238
Rrs1	23.7085264993095	0.0464698514219878	0.220472103918595	0.210774291150892	0.833063400559506	0.995990506403089
Adhfe1	200.938029227771	-0.0484229465952319	0.0993799478374841	-0.48725067429516	0.626080698312933	0.995990506403089
Mybl1	6.53633242774205	0.77535877784873	0.426644645051805	1.81734093429107	0.0691649257848586	0.832814871375483
Vcpip1	83.0978010819148	0.0729435987134593	0.13266340302695	0.549839647175649	0.582429362457825	0.992505988408035
Sgk3	89.2493126860649	-0.0794877759363866	0.172695809235246	-0.460276229564484	0.645317960881893	0.995990506403089
Tcf24	0.768091940087311	-0.857261067396985	1.19952111987373	-0.71466942365069	0.474813335609361	NA
Ppp1r42	13.4507224754173	0.110654136361164	0.301549221638485	0.366952153813956	0.713654707782952	0.995990506403089
Cops5	39.8103742700089	-0.0858166042315689	0.239026330986655	-0.359025735270814	0.719575837061666	0.995990506403089
Cspp1	357.552001197762	-0.0344109474391954	0.0906515428351284	-0.379595827748679	0.704245458382069	0.995990506403089
Arfgef1	174.596347021836	-0.178373670417316	0.110303604849139	-1.61711551187539	0.105853349109549	0.886919884011463
Prex2	2909.94297061977	0.0638501362274808	0.0692576217655092	0.921922159609566	0.356569179517524	0.975834834556493
A830018L16Rik	1.24410522883548	0.565201253683572	1.04554076700418	0.540582702770225	0.588795242861578	NA
Sulf1	48.6584819159902	1.69244740842009	0.372453279869427	4.54405290514133	5.51827981868171e-06	0.0149572415975423
Ncoa2	410.405893493122	0.0345754697955823	0.0966828083243783	0.357617557814197	0.720629536934009	0.995990506403089
Tram1	30.093134320639	-0.265751473659202	0.276202870184835	-0.962160434760729	0.335969020198115	0.975834834556493
Lactb2	63.3894851159862	0.167022091376413	0.158781427284132	1.05189942068939	0.292845697746172	0.975834834556493
Eya1	269.082782311442	0.0992757463819123	0.0994051083166827	0.998698638963721	0.31794070019565	0.975834834556493
Kcnb2	4.70431887285442	3.15425425636356	1.53274021633878	2.05791837569061	0.039597969472995	0.756981383608396
Terf1	48.6888868621589	-0.182370188214387	0.233465828986501	-0.781142957862718	0.434718418616688	0.983314909132842
Sbspon	0.687373815364483	-0.300199159399174	1.73505872165242	-0.173019596197455	0.862636024380806	NA
4930444P10Rik	1.9182629330215	1.51012158072018	1.09472389784758	1.37945429316867	0.167754729367428	0.943112488335186
Rpl7	4.19497809435465	-1.27819984826064	0.862209089939909	-1.48247085674975	0.138215052492246	0.918764336264549
Rdh10	24.9950589247673	0.128991387935437	0.243438715435707	0.529872118757147	0.596200598392415	0.993890743100831
Stau2	36.7171352112186	-0.57431928166303	0.428083198444292	-1.34160668708835	0.17972355683295	0.949621362704447
Ube2w	102.729331708244	-0.210384697605458	0.232708056520146	-0.90407139637318	0.365957544406523	0.975834834556493
Eloc	20.1032429310365	-0.25748814133523	0.311672101118492	-0.826150753985318	0.408718579727352	0.977358776929625
Tmem70	18.7020827557997	-0.151658444633352	0.384331138793166	-0.394603583538854	0.693135468443369	0.995990506403089
Ly96	10.6142511918279	0.100929931181109	0.348564119439116	0.289559152971679	0.772153519974434	0.995990506403089
Pi15	1.16850311306479	0.0641870323355293	1.14833524171739	0.0558957262685194	0.95542487545276	NA
Pkhd1	0.983879638685464	-0.646970579978504	1.02734449018546	-0.629750376975993	0.528857916918327	NA
Mcm3	3.37178248390052	-0.200063616792697	0.570292589694424	-0.350808725920664	0.725731850414198	0.995990506403089
Paqr8	880.602919199502	0.0779440370215822	0.0985791134582328	0.790674964373731	0.429133689136002	0.983314909132842
Efhc1	20.5066416444722	-0.190818971163274	0.287429268718296	-0.663881489919846	0.506766164143354	0.987054574967668
Tram2	20.9375188316835	-0.0192175802126094	0.223738163384731	-0.0858931704894868	0.931551340607689	0.999354605546247
Tmem14a	16.5910476217937	0.0891763031373656	0.363942992466448	0.245028218658687	0.806434581901182	0.995990506403089
Gsta3	23.1689730908759	0.113599995724392	0.212579849370432	0.534387412827817	0.593073525742644	0.993890743100831
Kcnq5	2.51506855792687	1.78323200781136	1.08325704830405	1.64617623361251	0.0997274808490138	0.879746977908067
Rims1	1.47804899868599	0.218569779502222	1.27759603070982	0.171078943772851	0.864161692213547	0.996307015960942
Ogfrl1	10.9301231200673	-0.280400911404036	0.539524672329779	-0.519718422131108	0.603259845018093	0.994795444820582
B3gat2	15.2950593704599	-0.291207825846169	0.373325749741102	-0.780036807126535	0.435369210437523	0.983314909132842
Smap1	111.237346312341	-0.0804504574172819	0.139287012701728	-0.577587643361698	0.563542551380068	0.990757842428781
Sdhaf4	9.84409661299743	0.602633307792281	0.373820334304389	1.61209343765013	0.106941608545047	0.88975529463767
Fam135a	284.545090678093	0.0359499553138463	0.07957181262972	0.451792589935535	0.651418408448063	0.995990506403089
Col9a1	6.97300131586446	0.553761605711334	0.437524118206614	1.26567103999014	0.205630880698118	0.954800022152524
Lmbrd1	87.4053418400567	-0.260788924562132	0.211180102786799	-1.23491238578199	0.216863113309672	0.95630159215786
Adgrb3	5216.99707329854	-0.102651872091898	0.0692054274913649	-1.48329221873106	0.13799678883503	0.918764336264549
Phf3	197.460962415992	-0.310687560759181	0.0948909916580742	-3.27415232289592	0.00105979466187915	0.209196516781752
Ptp4a1	1.22173133631971	-0.270704358692942	0.941694644456651	-0.287465114393993	0.773756209849311	NA
Prim2	29.314990646174	-0.693819073918535	0.270829212801568	-2.56183248011316	0.0104121527198782	0.537566556755643
Rab23	18.9930490689247	0.0108231127739444	0.249276194119035	0.0434181563634439	0.965368204663214	0.999354605546247
Bag2	5.46457122121099	-0.214923187651905	0.575216299634402	-0.373638903814977	0.708672985819771	0.995990506403089
Zfp451	81.4286342873198	-0.0288259593448068	0.136460032677293	-0.211241040905917	0.832699187225392	0.995990506403089
Dst	710.987086908483	0.277383261925569	0.0836175447192611	3.31728541966713	0.000908967074082916	0.188543242711988
Ccdc115	3.44712292626606	-0.323887714639437	0.91663637920458	-0.353343727117282	0.723830767483693	0.995990506403089
Imp4	7.55373997105826	0.0906249898844829	0.639844591816161	0.141635939482194	0.887367577491318	0.998343677236337
Arhgef4	658.102363458968	0.22449572000807	0.0846508318388309	2.65202024754456	0.00800117436609253	0.466939752891064
Fam168b	157.242658161107	-0.120120109009258	0.0858031876842896	-1.39994925889277	0.161528513682024	0.939811416289198
Plekhb2	21.7990417295175	0.540113573030443	0.329344469487812	1.63996551656208	0.101012337022902	0.879746977908067
Hs6st1	12.9566216795842	-0.452015735630456	0.49690624916341	-0.909659993995787	0.363001848558023	0.975834834556493
Uggt1	51.3609475075025	0.143182265193275	0.181227668304424	0.790068462133271	0.429487787005172	0.983314909132842
Arid5a	28.3265004957207	0.167675527810189	0.191157154198652	0.877160619559858	0.380399402491279	0.975834834556493
Kansl3	140.300743440949	0.0261469916288274	0.107463541095401	0.243310348442876	0.807764988340675	0.995990506403089
Lman2l	15.1356561588693	0.463447037565291	0.371316605630916	1.2481182649449	0.211987750368877	0.956063368181645
Cnnm4	4.85569198207794	0.396824136397277	0.687539015700199	0.577165989617544	0.563827329717442	0.990757842428781
Cnnm3	46.5778557043667	-0.111458365634878	0.1724768633134	-0.646222127963635	0.518135510959063	0.987282829361766
Ankrd23	6.72025087960157	0.173179939966426	0.449645883036445	0.385147393760056	0.700128216147233	0.995990506403089
Ankrd39	8.19178676491707	-0.599038798310938	0.358313119051874	-1.67183049254809	0.0945577521247369	0.875822994872274
Sema4c	1.4110095462499	0.114144192336506	1.05385549080688	0.108311047702671	0.913748959373505	0.999354605546247
Fam178b	0.482586535248017	-1.85806894217094	1.50806898799348	-1.23208484291103	0.2179173927054	NA
