gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Xkr4	366.925108771936	-0.0519140172735915	0.0630707646214737	-0.823107466433288	0.410446883245183	0.999922279358468
Mrpl15	5.03323869749879	0.439808925249218	0.432812480513025	1.01616507159844	0.30955078620366	0.999922279358468
Lypla1	17.2328693763545	0.0810137641426562	0.245883021182461	0.329480920451757	0.741792212904664	0.999922279358468
Tcea1	31.7125747385062	-0.00811119384439077	0.169034648520678	-0.0479853918434866	0.961727884815556	0.999922279358468
Rgs20	100.546039570495	-0.0155355196926181	0.118823522415082	-0.130744480359271	0.89597744409488	0.999922279358468
Atp6v1h	35.243608424712	-0.152909823292518	0.192855244858226	-0.792873553451586	0.427851497076028	0.999922279358468
Rb1cc1	52.3978679512907	0.0698520842208773	0.154923854545708	0.45088010768715	0.652075961206165	0.999922279358468
St18	5.36947645851415	0.138208265937731	0.467067042599286	0.295906697181169	0.767301336380705	0.999922279358468
Pcmtd1	68.4058541491908	-0.064242132920401	0.136926158684893	-0.469173557028214	0.638945584905724	0.999922279358468
Sntg1	819.320586161159	-0.0374384906550599	0.0434770273356033	-0.861109715852203	0.389177618557443	0.999922279358468
Rrs1	1.70225446663228	-0.190730407850036	0.663090427780651	-0.287638608339449	0.773623388058371	0.999922279358468
Adhfe1	3.12181375487805	0.526440507391291	0.519948946467628	1.01248499678241	0.311306216673085	0.999922279358468
Vxn	86.0863943754063	-0.166686039422107	0.111346620268966	-1.49700133708114	0.134392910144093	0.999922279358468
Mybl1	10.5724400791096	0.1600463418496	0.281939457573248	0.56766209039052	0.570264437645427	0.999922279358468
Vcpip1	19.881603966617	-0.0337426231347727	0.220489429826118	-0.153035105407922	0.878370591234396	0.999922279358468
Sgk3	37.0730882483481	-0.289984612600965	0.159715486540634	-1.81563240285524	0.069426779625921	0.999922279358468
Mcmdc2	1.99953958447448	-0.346922897498366	0.781839538463288	-0.443726468707692	0.657240356413533	0.999922279358468
Tcf24	0.1623113454283	0.672131382034026	2.96813236445742	0.226449261523043	0.820852017663872	0.999922279358468
Ppp1r42	0.225485686825666	-0.520956645929126	3.11522409026342	-0.167229268532356	0.867189655719579	0.999922279358468
Cops5	11.4681648858507	-0.10386955256305	0.313175673773909	-0.331665455721303	0.740141887854607	0.999922279358468
Cspp1	41.6372840391021	-0.160068340798084	0.221761456871879	-0.721804154139204	0.470414895070608	0.999922279358468
Arfgef1	58.9654547370604	-0.0254114651705433	0.140874792772231	-0.180383336652917	0.856851635178159	0.999922279358468
Prex2	10.5535453648808	0.0319287679246641	0.338059216876319	0.0944472634696585	0.92475387275103	0.999922279358468
Sulf1	53.247598890665	-0.00366366773402642	0.172816840279772	-0.0211997148431561	0.983086341754389	0.999922279358468
Slco5a1	3.06698871558697	0.300140153450795	0.68375525081232	0.438958462248327	0.660691634365089	0.999922279358468
Ncoa2	104.106176970105	0.228978823319228	0.0984018055713956	2.32697786376584	0.0199664434465791	0.999922279358468
Tram1	12.7916102334911	-0.167560193023538	0.258931256646385	-0.647122310352704	0.51755278702629	0.999922279358468
Lactb2	5.4742938439458	-0.19630379334682	0.437306902585055	-0.448892510468982	0.653509199107956	0.999922279358468
Eya1	135.768472342599	-0.135198265198848	0.113305541389182	-1.19321847405917	0.232783821328946	0.999922279358468
Kcnb2	80.9516355479397	0.387150674857976	0.282494153080614	1.37047323152029	0.170539225862499	0.999922279358468
Terf1	26.5151000726046	0.0618245512659868	0.199633870081666	0.309689689633806	0.756796944061313	0.999922279358468
Sbspon	0.493721987749054	-0.354552621197438	1.40204305414815	-0.252882834195741	0.800358754762332	0.999922279358468
4930444P10Rik	0.677990712807017	-0.618823190912156	1.16825020902792	-0.529700903222665	0.596319321620673	0.999922279358468
Rpl7	0.86694660757217	-0.609122502987675	1.38904017528121	-0.438520435785348	0.66100905944292	0.999922279358468
Rdh10	5.83463466575177	-0.306967321261924	0.399461847335633	-0.768452164604362	0.442218599402309	0.999922279358468
Stau2	86.5211477588003	-0.0186868927446183	0.113459884439883	-0.164700438722195	0.869179771647011	0.999922279358468
Ube2w	33.7517900576077	-0.21391272877438	0.185916964472969	-1.1505820858294	0.249904206344919	0.999922279358468
Eloc	7.15049191370654	-0.315304301585826	0.383035783953211	-0.823171919687644	0.410410234859059	0.999922279358468
Tmem70	4.03357415942347	-0.147170999089847	0.572193644407551	-0.257204882522294	0.797020615067076	0.999922279358468
Ly96	2.09254962526949	-0.0513850947805131	0.625687105041285	-0.0821258650953379	0.934546625222302	0.999922279358468
Jph1	0.394980874765887	-1.6835088045847	1.74370262015491	-0.965479311165535	0.334304793559282	0.999922279358468
Gdap1	3.68656105114655	-0.591083495650016	0.822472309716689	-0.718666742535833	0.472346279427753	0.999922279358468
Crispld1	0.354529741075381	-1.807044773663	2.46013799116623	-0.734529843509455	0.462625878387176	0.999922279358468
Pkhd1	0.391714705972757	-0.244973098779158	1.88613019436613	-0.129881330308424	0.896660315414635	0.999922279358468
Il17f	0.197163311666756	-1.09064247029155	2.81052687754584	-0.388056232091224	0.697974420572701	0.999922279358468
Mcm3	1.6662832107627	-0.360961414214293	0.698780247551107	-0.516559269497516	0.605463854622712	0.999922279358468
Paqr8	13.3370384304237	0.580906066470123	0.245530851085302	2.36591884035097	0.0179853866375625	0.999922279358468
Efhc1	0.599053673112483	-1.58315188661861	1.12113184221421	-1.41210143803599	0.157920095407865	0.999922279358468
Tram2	2.01148732921881	1.11833901309201	0.716452241580832	1.56094007134995	0.118537891461558	0.999922279358468
Tmem14a	2.98770167823481	-0.0621095341516559	0.705326139000694	-0.0880578936712209	0.929830662305815	0.999922279358468
Gsta3	3.57598623490938	0.285506626004564	0.483080666447857	0.591012321200772	0.554512165404695	0.999922279358468
Kcnq5	151.374539409422	0.281599502792892	0.161638768146538	1.74215323478338	0.0814816345425229	0.999922279358468
Rims1	313.656491127782	-0.060007118742035	0.0637036346823787	-0.941973233414794	0.346206343989782	0.999922279358468
Ogfrl1	5.33327724513847	0.331726395193968	0.529690778671309	0.626264244256016	0.531141634807977	0.999922279358468
B3gat2	53.2074894612888	-0.120644465416312	0.124924334271347	-0.965740310884993	0.334174142927709	0.999922279358468
Smap1	23.6764093271568	0.190643357257175	0.257678403457489	0.739849962973813	0.459391038635176	0.999922279358468
Sdhaf4	1.79100106572737	0.496993606011173	0.752358219990285	0.660581080668715	0.50888100535237	0.999922279358468
Fam135a	72.2587930461212	-0.0161959414255754	0.107851281722866	-0.150169206771156	0.880631119806543	0.999922279358468
Col9a1	4.55387351820519	0.00861198800926102	0.509856837614255	0.0168909924785134	0.986523578704275	0.999922279358468
Col19a1	0.366468593339292	-0.531180225724673	2.37310324857714	-0.223833592593646	0.822886789952573	0.999922279358468
Lmbrd1	29.5631611167139	-0.267624666065798	0.19267803154184	-1.3889734284922	0.164840830163189	0.999922279358468
Adgrb3	855.81804188705	-0.150385858565763	0.0553776361860604	-2.7156424311881	0.00661473167110522	0.999922279358468
Phf3	51.3353372629999	-0.0565493271952072	0.127549972554595	-0.443350367409938	0.657512329739313	0.999922279358468
Ptp4a1	0.189349190659843	0.0463872566321517	2.39199728125038	0.0193926878578655	0.984527843557152	0.999922279358468
Khdrbs2	176.911026173597	-0.128647613931203	0.0936582970629269	-1.37358480738516	0.169570616133759	0.999922279358468
Semp2l1	0.182450241488841	-0.333350817441117	2.41624337459355	-0.137962434143122	0.890270106791159	0.999922279358468
Prim2	25.8069720594635	-0.0465922827350981	0.198662492516308	-0.234529840761327	0.814573669513412	0.999922279358468
Rab23	7.23465617846361	0.0909798783976457	0.332713218301598	0.273448343477517	0.78450859551037	0.999922279358468
Bag2	2.78939358823442	0.957545474102432	0.670732396545522	1.42761178531719	0.153403629541143	0.999922279358468
Zfp451	35.3574155036647	0.0193290071428945	0.166717932673	0.115938380670821	0.907701377409441	0.999922279358468
Bend6	9.50686489391252	0.438353335187476	0.558176858322729	0.78533054291195	0.43225979258906	0.999922279358468
Dst	220.980703798492	0.020696243173893	0.0602847283172599	0.343308226670195	0.731366592507368	0.999922279358468
Ccdc115	1.05453069324944	0.738812821950791	0.958395048208729	0.770885474973661	0.44077481731086	0.999922279358468
Imp4	2.33867849119171	0.421358774102748	0.626051496882627	0.67304171653749	0.500920751593041	0.999922279358468
Ptpn18	0.18408409988408	-1.03130330794332	3.11765740086141	-0.330794303331202	0.740799864162305	0.999922279358468
Arhgef4	19.857518947306	-0.26874218001045	0.302610381506457	-0.888079842709279	0.374497804613698	0.999922279358468
Fam168b	14.4262649781207	0.242684861402144	0.254489548856366	0.953614254466359	0.340278937635515	0.999922279358468
Plekhb2	4.55634188567967	0.0195094516468404	0.540314723085287	0.0361075699278342	0.971196586335897	0.999922279358468
Hs6st1	3.97289187698848	0.246632326129077	0.475316888166673	0.518879787924964	0.60384457342001	0.999922279358468
Uggt1	19.7505731986481	0.363069429917822	0.214697270602977	1.69107613197943	0.0908222631065085	0.999922279358468
Arid5a	1.76301127348683	1.11131595046118	0.946294643658401	1.17438681272124	0.240240124932638	0.999922279358468
Kansl3	19.4063958356286	0.302879384672768	0.215862852868603	1.40311026491034	0.160583960655327	0.999922279358468
Fer1l5	0.104888725671576	-0.537902869234398	3.12093921021435	-0.172352882579041	0.863160112038897	0.999922279358468
Lman2l	7.63997407986598	0.186692085000571	0.470103167537215	0.397130029943462	0.691271576226606	0.999922279358468
Cnnm4	1.33849438566503	-0.00119035154009328	0.90634994071356	-0.00131334651950893	0.998952101390349	0.999922279358468
Cnnm3	9.06620343391922	-0.17200574461582	0.367939925173956	-0.467483229862859	0.640154187620948	0.999922279358468
Ankrd23	2.46326315603472	-0.296854487780354	0.645675347585202	-0.459758125953821	0.645689842651256	0.999922279358468
Ankrd39	2.99188459601424	-0.810918344844546	0.547991268834899	-1.47980157889863	0.13892620720216	0.999922279358468
Sema4c	1.81155897159661	-0.0408963280210733	0.705314574649423	-0.0579831035554608	0.953762087290472	0.999922279358468
Cox5b	1.18795885666071	-0.349015502128315	1.21466183382201	-0.287335530276863	0.773855419907033	0.999922279358468
Actr1b	3.50126713985236	0.598456580054006	0.568188103215062	1.05327192996064	0.292216380004874	0.999922279358468
Tmem131	27.457548292813	0.149479297615797	0.213560017904188	0.699940462089957	0.483964487114132	0.999922279358468
Inpp4a	12.24112857219	0.18898448558557	0.42120495845643	0.448675832967714	0.653665520658647	0.999922279358468
Coa5	2.02344950029955	0.156566177879998	0.77560234283889	0.20186398265241	0.840023060066315	0.999922279358468
Unc50	1.92865509750123	-0.875330030206615	0.885463516705485	-0.98855572668135	0.322880556625146	0.999922279358468
Mgat4a	29.0893471414136	-0.0966121317667695	0.213049354642396	-0.453473008303326	0.650208175186425	0.999922279358468
Tsga10	13.3504412512326	-0.118703827462215	0.289961276929884	-0.409378206355875	0.682262130674364	0.999922279358468
Lipt1	0.2246083275469	0.737018219400975	1.97920995363805	0.372380008521197	0.709609936296396	0.999922279358468
Mitd1	6.96475853640766	0.539027656523729	0.374601886258848	1.43893470987827	0.150169022107178	0.999922279358468
Mrpl30	0.844620767044323	0.0684087561316489	1.03744753329894	0.0659394850688195	0.947426004433666	0.999922279358468
Txndc9	7.39900987498692	0.116606651881975	0.4366981096491	0.267018906895824	0.789454603852197	0.999922279358468
Eif5b	24.0829764501463	-0.00482265788808676	0.198291609132507	-0.0243210386419531	0.98059653168412	0.999922279358468
Rev1	43.3786463904101	0.0573777326113996	0.14812263461218	0.387366405962384	0.698484970368331	0.999922279358468
Aff3	11.5413555577636	-0.103347076338523	0.494738808778067	-0.208892196255586	0.834532396264837	0.999922279358468
Lonrf2	14.5974215892183	0.00110100498335614	0.285335349141481	0.00385863506456123	0.996921262296137	0.999922279358468
Chst10	4.60931701297031	-0.303482157754367	0.620428092833616	-0.489149606956554	0.62473578331105	0.999922279358468
Pdcl3	3.66912133075173	0.629589754335339	0.508198791763856	1.23886511447648	0.215395454842457	0.999922279358468
Npas2	1.16686121804828	-1.72744526645676	1.3592505243788	-1.27088070629676	0.203771091223947	0.999922279358468
Rpl31	0.500904840476093	-1.4498340796382	1.71699545743674	-0.844401814436146	0.398444908807152	0.999922279358468
Tbc1d8	6.40122341716695	-0.033918724872696	0.468989826590611	-0.0723229438030096	0.942344905991351	0.999922279358468
Cnot11	3.12964151420662	-0.839152979717016	0.520764554256688	-1.61138651403565	0.10709550475657	0.999922279358468
Rnf149	3.52521293132198	0.4545040779773	0.568688812542992	0.799214030508011	0.424166317760124	0.999922279358468
Creg2	3.64313153343919	-0.807359738280105	0.958300911732037	-0.842490838103117	0.399513265889447	0.999922279358468
Rfx8	0.404590422460922	1.02668113529618	1.29548675093782	0.792506086652721	0.428065644150147	0.999922279358468
Map4k4	138.143934921681	0.0573402727449239	0.108679515231796	0.527608837991469	0.597770857549144	0.999922279358468
Il1r2	1.19736132172922	0.0519180108002051	0.859509926627263	0.0604042015011189	0.951833712455916	0.999922279358468
Il1r1	0.292555340626345	-0.66600896404508	1.70119731500121	-0.391494248299238	0.695431939302906	0.999922279358468
Slc9a2	0.670726208278338	-0.492401997039631	1.61518905079832	-0.304857191049096	0.760474921241834	0.999922279358468
Mfsd9	1.01597520883809	0.793108807467008	0.919231244881802	0.862795745774491	0.388249778609765	0.999922279358468
Pou3f3	23.9838785497011	-0.24927899373977	0.196602390244514	-1.26793470531941	0.204821269100918	0.999922279358468
Mrps9	18.4919760966138	0.232549703169551	0.228551564100247	1.01749337872635	0.30891878051978	0.999922279358468
Gpr45	56.0860086440137	0.0218773757923279	0.139203913088397	0.157160637994676	0.875118249066805	0.999922279358468
Tgfbrap1	14.5720991314465	-0.204187505920529	0.24203034058777	-0.843644253132316	0.398868227650953	0.999922279358468
AI597479	3.45752290971379	0.473660149028596	0.516182636595675	0.917621236065741	0.358817196120894	0.999922279358468
Nck2	12.5098502089458	0.000643793764013884	0.272727889827469	0.00236057179345008	0.998116537960542	0.999922279358468
Uxs1	7.5933751135305	0.196806039558293	0.700597769482301	0.280911598824702	0.778778204146355	0.999922279358468
Tpp2	24.2385428590885	0.189655795295487	0.218839065038863	0.866645062945259	0.386136514809653	0.999922279358468
Mettl21c	0.828393930534385	0.883782270751036	1.13816361517062	0.776498439214776	0.437454742010826	0.999922279358468
Gm8251	0.490514294257248	0.344454214857715	1.55675517962684	0.221264216342793	0.824886710680964	0.999922279358468
Tex30	1.06827650029659	0.996624239295859	0.92766372881574	1.0743378320592	0.28267129475458	0.999922279358468
Poglut2	4.19062304158088	-0.218690361770284	0.434110681710842	-0.503766368771253	0.614425563559332	0.999922279358468
Bivm	5.2947808083616	0.286070877715415	0.40936783886719	0.698811314799511	0.484669956460029	0.999922279358468
Ercc5	15.2873890921262	0.264781565333761	0.236629452487952	1.118971296894	0.263152384424575	0.999922279358468
Gulp1	12.6410265237636	0.313125255745232	0.353570784934377	0.885608396076471	0.375828585639684	0.999922279358468
Col5a2	0.364686541161629	0.150387565086153	1.61708123988558	0.0929993876478301	0.92590404770165	0.999922279358468
Wdr75	10.4793960820531	-0.0902669355036159	0.313083491824314	-0.288315857784891	0.773104969549327	0.999922279358468
Slc40a1	0.2251643844674	0.29986105129652	2.31925610156813	0.129291910062788	0.897126672541061	0.999922279358468
Dnah7b	45.5405004223971	0.130574354461834	0.162198226847385	0.805029481516428	0.420802667297026	0.999922279358468
Dnah7c	3.40437105411469	-1.17523222386349	0.596678573810525	-1.96962363900247	0.0488815203760788	0.999922279358468
Slc39a10	3.16063798415816	-1.25584346975072	0.626394339365756	-2.00487678579966	0.0449762210203309	0.999922279358468
Tmeff2	199.481865018164	-0.0180682856640382	0.102564429314154	-0.176165223994913	0.860164140707743	0.999922279358468
Cavin2	0.21384739808943	0.952595449275064	2.76046756476466	0.345084818758331	0.730030606127612	0.999922279358468
Nabp1	0.907328605193122	-1.00285902026785	1.09130818748211	-0.918951247476359	0.358121072942253	0.999922279358468
Myo1b	1.12374347015088	0.891164059388325	1.20335375305228	0.740566983838217	0.45895603286952	0.999922279358468
Stat1	16.2683666710273	0.914142702008013	0.31975083620411	2.85892200583481	0.00425083284377591	0.999922279358468
Gls	49.1444011869344	-0.288553247939407	0.296707854982476	-0.972516376273386	0.330793721903234	0.999922279358468
Nab1	10.1620778706258	-0.239400897010395	0.410748109876782	-0.582841140966447	0.5600002466135	0.999922279358468
Nemp2	10.2456141146179	0.0536402387741918	0.276552152961017	0.19396066239178	0.846206683775439	0.999922279358468
Mfsd6	17.0773579278138	-0.592450524956938	0.374107334932979	-1.58363782165104	0.113276161858918	0.999922279358468
Inpp1	8.19456746708283	-0.309358790285057	0.372038286255784	-0.831524070811266	0.405677635954023	0.999922279358468
Hibch	15.7958589263117	-0.0640464437475179	0.251432742485119	-0.254725948237663	0.798934773384388	0.999922279358468
1700019D03Rik	8.40255053768924	0.440373546277219	0.353188469985669	1.24685142268401	0.21245198130763	0.999922279358468
1700019A02Rik	3.04219569554265	0.105080223122797	0.520982839432772	0.20169613117623	0.840154287318343	0.999922279358468
Pms1	20.5565158075834	-0.0846161261871378	0.198316557432232	-0.426672020141598	0.669618232781993	0.999922279358468
Ormdl1	3.00978593333167	0.799211043508215	0.597885358579452	1.33672957873915	0.181310923219666	0.999922279358468
Osgepl1	11.2889693604728	-0.130355107190938	0.297113791601478	-0.43873798819068	0.660851397897389	0.999922279358468
Asnsd1	2.57140568273541	0.450090200421743	0.553941307755421	0.812523265768922	0.416491442077673	0.999922279358468
Dnah7a	0.479217109257256	0.756721866373255	1.31172474328303	0.576890746513864	0.564013261992908	0.999922279358468
Stk17b	2.59660158880315	-0.294448758086162	0.565458699151862	-0.520725489815276	0.602558014969336	0.999922279358468
Hecw2	99.854871718891	-0.13668083166464	0.118817953414173	-1.15033820847092	0.25000459958176	0.999922279358468
Ccdc150	0.730223007760134	0.0739461232917515	1.11618545404362	0.0662489580238355	0.947179619489688	0.999922279358468
Gtf3c3	9.82992493948601	0.302855669573209	0.326521634462004	0.927520989756807	0.353656098947401	0.999922279358468
Pgap1	36.5050354116307	0.12521355309018	0.163771826818305	0.764561008586032	0.444532994841191	0.999922279358468
Ankrd44	56.8103143055896	-0.0908888521078959	0.12646224065168	-0.718703477334669	0.472323640316279	0.999922279358468
Sf3b1	56.4829444401471	0.131769250857936	0.139769276434153	0.94276263152878	0.345802329493815	0.999922279358468
Coq10b	4.36901351020697	-0.3365105691016	0.571756817943101	-0.588555411218704	0.556159552467573	0.999922279358468
Hspd1	5.13945084115194	0.140446443482215	0.591106657540665	0.237599156921275	0.812192004471603	0.999922279358468
Hspe1	2.37653052856185	-0.519130154754899	0.809377782743523	-0.641394124997129	0.521266649045954	0.999922279358468
Mob4	20.7644570925477	0.154547980776229	0.229634609574183	0.67301693356594	0.500936517994681	0.999922279358468
Rftn2	34.4415157117182	0.124257667284466	0.160313503325877	0.775091709098773	0.438285470355331	0.999922279358468
Mars2	4.10187893959904	-0.175281697041501	0.464721395631645	-0.377175870724136	0.706042910719789	0.999922279358468
Boll	2.31003835360082	-0.0233023794787019	0.63400772351904	-0.0367540940185441	0.97068107696168	0.999922279358468
Plcl1	141.571000261096	-0.0196499290374345	0.105290741126408	-0.18662542239914	0.85195433274038	0.999922279358468
1700066M21Rik	6.49224725468662	-0.341441749127067	0.385888105364151	-0.884820610899263	0.376253391267545	0.999922279358468
Tyw5	11.3657428548062	-0.0653073455768359	0.280796836517417	-0.232578637233989	0.8160886174632	0.999922279358468
Maip1	2.67170137369361	0.312724143224573	0.667351716752116	0.468604688314201	0.639352225530094	0.999922279358468
Spats2l	43.5059758093797	0.0184166665925827	0.139740297114335	0.131792095572219	0.89514873883503	0.999922279358468
Kctd18	9.57331973342929	-0.207273663507314	0.353165384401737	-0.586902546687684	0.557269159312217	0.999922279358468
Sgo2a	1.31328394460689	0.207626031364985	0.833644064712082	0.24905836933739	0.803315631354909	0.999922279358468
Aox1	2.37482463623406	-0.0827957039091695	0.621096404538871	-0.133305720825482	0.893951603418089	0.999922279358468
Aox2	0.336112064557391	-1.66983398567329	2.36237229399654	-0.706846245156539	0.479662032395519	0.999922279358468
Bzw1	8.43560487253153	-0.287489629738982	0.386435785324736	-0.743951881934002	0.456905586108946	0.999922279358468
Clk1	58.9213359693417	0.0506408460755186	0.158368194783362	0.319766517164587	0.749145331407844	0.999922279358468
Ppil3	4.20678969990149	-0.176588050283895	0.481894325630456	-0.366445589606948	0.714032606300906	0.999922279358468
Nif3l1	4.73198622757551	-0.232349235764497	0.479347529491263	-0.484719794031467	0.627875123592443	0.999922279358468
Orc2	19.2038075141557	-0.314734085257907	0.215161740239901	-1.46277904662318	0.143527848350777	0.999922279358468
Hycc2	14.6151273950007	0.0246253519763302	0.359444983168681	0.0685093773162331	0.945380155597271	0.999922279358468
Ndufb3	4.87073385960273	-0.515299543608195	0.485205230210647	-1.06202388499498	0.288224842142795	0.999922279358468
Flacc1	0.34614760114641	0.620385471926147	1.82754152049265	0.33946450188388	0.734259834504062	0.999922279358468
Cflar	10.091976191406	-0.0470800624699033	0.294051487124945	-0.160108227746859	0.872795819984789	0.999922279358468
Trak2	13.577594823239	-0.381216613032685	0.272124795266235	-1.400888929139	0.161247289859108	0.999922279358468
