gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	percent_0	percent_3	percent_difference
Xkr4	0.114490792369492	0.222197384626399	3.06935859474005	0.0723921229038465	0.942289853360798	0.999921853811134	0.125	0.1	0.025
Rp1	2.1224158778264	0.0821053325019258	0.554815152816925	0.147986824233365	0.882353166485797	0.999921853811134	0.875	0.8	0.075
Sox17	7.44921445956304	-0.208954062145294	0.343574973628822	-0.608176026147456	0.543070733143489	0.999921853811134	1	0.8	0.2
Mrpl15	0.350319008160568	-0.289977304584055	1.60950137472078	-0.180165925384414	0.857022308269552	0.999921853811134	0.375	0.4	0.025
Lypla1	3.23860144582357	-0.243679518873408	0.460542532826414	-0.5291140372593	0.596726344319194	0.999921853811134	0.875	0.8	0.075
Tcea1	2.63877911739359	-0.534405247764052	0.629891109264622	-0.848408939106876	0.396210266058901	0.999921853811134	0.875	0.7	0.175
Rgs20	0.0538034713453903	-0.0153514329129235	3.07320604872216	-0.0049952501295208	0.996014383619512	0.999921853811134	0.125	0.1	0.025
Atp6v1h	1.77299384580847	-1.05729095009107	0.733585222702647	-1.44126533273917	0.149509737256592	0.999921853811134	0.75	0.5	0.25
Rb1cc1	7.50651304734211	-0.433367014051146	0.354908449967924	-1.22106705008098	0.22206063406569	0.999921853811134	1	0.9	0.1
St18	0.261124595545443	0.49080725215229	2.35157888063607	0.208713922460272	0.834671570944408	0.999921853811134	0.25	0.3	0.05
Pcmtd1	30.5973595391474	-0.108668088121069	0.157812759555139	-0.688588732795719	0.491082113474738	0.999921853811134	1	1	0
Adhfe1	0.0248362950293383	0.304632162311275	3.07640128254366	0.0990222452577435	0.921120607743816	0.999921853811134	0	0.1	0.1
Mybl1	0.41452018993195	-0.466152213330986	2.38957567479857	-0.195077401501537	0.845332353687869	0.999921853811134	0.25	0.1	0.15
Vcpip1	1.32386909281445	-0.588204516334479	0.85111969406074	-0.691094942860647	0.489505878135318	0.999921853811134	0.625	0.6	0.025
Sgk3	4.04365329436238	0.0986537533408207	0.554321466711147	0.177972096094609	0.858744889961257	0.999921853811134	1	0.9	0.1
Cops5	1.39779342139218	-1.93664386882094	0.915823025970172	-2.11464858810398	0.0344599092215301	0.999921853811134	0.75	0.4	0.35
Cspp1	1.86950646759114	-0.718265535678461	0.610882591007669	-1.17578327857348	0.239681490004951	0.999921853811134	0.875	0.6	0.275
Arfgef1	7.46850571832623	-0.293660309575726	0.319318955690216	-0.919645715804662	0.357757928614403	0.999921853811134	1	0.9	0.1
Prex2	56.5100021756096	-0.298828992599883	0.13520228456928	-2.21023626599119	0.0270887692696816	0.999921853811134	1	1	0
Sulf1	0.537438178480807	2.31251563883256	1.83508145998578	1.26017056422688	0.207607839118118	0.999921853811134	0	0.4	0.4
Ncoa2	6.84967826905421	-0.0176323990135105	0.371889208924362	-0.0474130428912143	0.962184033987676	0.999921853811134	1	0.8	0.2
Tram1	0.970429187945087	-0.0349681614540465	0.855553981785695	-0.0408719522069919	0.967397977652701	0.999921853811134	0.625	0.5	0.125
Lactb2	0.660515529559032	0.720289126169557	1.10126115387674	0.65405841623846	0.513074170953743	0.999921853811134	0.5	0.5	0
