gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mrpl15	0.240701522537408	-2.17388573437263	3.10385777287981	-0.700381877471036	0.483688850839593	0.999990696111486
Lypla1	0.977869143059787	0.816728343408081	1.0556566924243	0.77366851294475	0.439126844775681	0.999990696111486
Tcea1	1.37291707575102	0.157121659366193	0.791931266480441	0.198403151910499	0.842729651595536	0.999990696111486
Atp6v1h	0.484612602158723	-0.0571769458944989	1.48965052783624	-0.0383827916857453	0.969382481116893	0.999990696111486
Rb1cc1	2.86166868837419	0.0383702838164116	0.52150994779502	0.073575363190374	0.941348275319016	0.999990696111486
St18	0.0737307652621997	-1.3135220723815	3.11331110426294	-0.4219051769619	0.673094231164949	0.999990696111486
Pcmtd1	3.87618090618658	1.02921886819575	0.505971209013814	2.03414512498013	0.0419369653917531	0.999990696111486
Rrs1	0.0368653826310998	-1.10300664559981	3.11674688696282	-0.353896766597769	0.72341625031707	0.999990696111486
Mybl1	0.111045312616927	-0.472768564031271	3.10999756318368	-0.152015734554886	0.879174525501432	0.999990696111486
Vcpip1	0.45223409188091	1.14024242620731	1.60394188836928	0.710900085891883	0.477146152791	0.999990696111486
Sgk3	0.386370282386889	1.07140970815306	1.61374884354186	0.663925933977141	0.506737716769844	0.999990696111486
Cops5	0.262307901236784	-0.0559869830174312	2.41062485287938	-0.0232250915983701	0.981470723802402	0.999990696111486
Cspp1	2.07016458982648	0.806091546318655	0.703531784535311	1.14577843394963	0.25188684068607	0.999990696111486
Arfgef1	2.64471351728275	0.387251428481856	0.552014354512753	0.701524200079311	0.482975937490612	0.999990696111486
Prex2	17.8624225785489	-0.0245639244324902	0.246619765511923	-0.0996024158140832	0.920659975823337	0.999990696111486
Sulf1	4.56345115727744	1.6303419304543	1.07733630211164	1.51330826526381	0.13020137420171	0.999990696111486
Slco5a1	0.0330495583664638	-0.200419054392827	3.11248436330074	-0.0643919875569386	0.948658109791462	0.999990696111486
Ncoa2	3.5742620770023	-0.0369478687567901	0.524741887467363	-0.0704115101904994	0.94386613018054	0.999990696111486
Tram1	1.86833487320351	-0.0330431474832852	0.706300533771142	-0.0467834100405649	0.962685851424641	0.999990696111486
Lactb2	1.69551675529989	-0.473158753789716	0.739642175461964	-0.639713052455657	0.522359168150857	0.999990696111486
Eya1	0.227285701060665	0.123652994039086	2.81694625129032	0.0438961140925021	0.964987212821995	0.999990696111486
Msc	0.0179957625763029	-0.483397071839679	3.11901984441111	-0.154983647412781	0.876834209003517	0.999990696111486
Kcnb2	0.0372013960022196	-0.473122843168973	3.11863432385901	-0.151708342189837	0.879416977221431	0.999990696111486
Terf1	2.3540450687567	0.75938214571091	0.58857511899493	1.29020429373171	0.196979735744048	0.999990696111486
Sbspon	0.0165247791832319	-0.40931279944719	3.1155623838059	-0.131376858821611	0.895477193966969	0.999990696111486
Rpl7	0.851486658556391	-0.907642170235695	1.11153803403877	-0.816564204229504	0.414177518441352	0.999990696111486
Rdh10	0.460625537118888	-0.0603608690301874	1.42974460650344	-0.042217937913964	0.966324962920958	0.999990696111486
Stau2	0.0744027920044392	-0.116777531014646	3.11321067734409	-0.0375103207323798	0.970078111184777	0.999990696111486
Ube2w	1.48674250185222	-0.583814176309175	0.923268620751465	-0.632334039289669	0.527168625368817	0.999990696111486
